Geneid	Chr	Start	End	Strand	Length	factor	direction	Gd7	Time	Toll10b	Toll9
Region1193	chr2L	16485607	16486671	.	1065	Toll9	Up	-0.34236252952249	-0.104220892397786	0.0632321036569714	0.357540154200167
Region1194	chr2L	16491175	16492112	.	938	Time	Up	-0.145349311678289	1.25001596528832	0.121816618335599	0.0221459019274644
Region1195	chr2L	16496525	16496844	.	320	Time	Down	0.271901755630211	-0.540940487006532	-0.0812727621866057	-0.241563041051139
Region1196	chr2L	16520139	16520418	.	280	Toll9	Down	-0.24545646670316	-0.152710911918522	1.43005189678152	-1.63395999660828
Region1197	chr2L	16521260	16521800	.	541	Gd7	Down	-1.22966603915987	0.786120552444515	1.07297127920312	0.129483893812233
Region1198	chr2L	16532675	16533634	.	960	Toll10b	Up	-0.825033078017836	1.01126753213174	1.16327246284062	-0.51837786063732
Region1199	chr2L	16534171	16534526	.	356	Time	Up	-0.351500882703866	0.94810580763376	0.890727255702221	-0.760237868137219
Region1200	chr2L	16535572	16535949	.	378	Toll10b	Up	-0.246216905393595	0.290572249058744	0.347597937675775	-0.155300657000398
Region1201	chr2L	16545643	16546004	.	362	Toll9	Down	0.163756318986999	-1.02310888149954	1.12058420415997	-1.74202906854904
Region1202	chr2L	16548064	16548530	.	467	Toll10b	Up	-1.03136634257722	0.0591087093892738	2.43439113689431	-1.98609748326323
Region1203	chr2L	16587816	16588382	.	567	Time	Up	-0.398979430085313	1.26963026683047	0.140273996964011	0.325770685595259
Region1204	chr2L	16601439	16602140	.	702	Time	Up	-0.360554706160897	1.35962805658466	0.200593553453797	0.193611487403673
Region1205	chr2L	16643577	16643903	.	327	Gd7	Down	-0.971654884240237	-0.102066021619537	0.445676686210265	0.65131170734978
Region1206	chr2L	16679840	16680602	.	763	Time	Up	-0.233396637032481	0.679610578069421	-0.06621530982605	0.392980795633271
Region1207	chr2L	16685242	16685815	.	574	Time	Up	0.403890635824692	0.985770586840567	-0.267304235031542	-0.158727061466952
Region1208	chr2L	16716426	16716680	.	255	Toll10b	Up	-0.388085539673675	0.820197378476206	1.36757426820002	-1.36375804844473
Region1209	chr2L	16718627	16718983	.	357	Toll9	Down	0.0210248279710893	-0.040459844099838	0.455542521677357	-0.649125486751684
Region1210	chr2L	16719665	16720059	.	395	Time	Up	-0.218718449620123	0.917845544846546	0.293272801796453	-0.116791271573365
Region1211	chr2L	16720311	16720811	.	501	Toll10b	Up	-0.133118140208828	-0.260660167842613	0.331501354143025	-0.279954965846422
Region1212	chr2L	16727561	16727933	.	373	Time	Up	-0.488063933688359	1.1279540447729	0.495101157224949	-0.0431145069848297
Region1213	chr2L	16738060	16738546	.	487	Time	Up	-0.347515477019028	0.620872308594128	0.55164753015837	-0.302522177693818
Region1214	chr2L	16742884	16743274	.	391	Time	Up	-0.534082159589618	0.791689728435631	0.326583080675554	0.2465927154375
Region1215	chr2L	16746208	16746653	.	446	Time	Down	-0.432027228556708	-1.62842506543663	0.078984450476019	0.452283064144206
Region1216	chr2L	16787538	16787971	.	434	Toll10b	Up	-0.199418493377606	-0.164921858255994	0.510689762627871	-0.438611905180038
Region1217	chr2L	16816049	16816270	.	222	Time	Up	-0.0118581913004811	0.564262339758416	-0.0399243206765166	0.0698749307680629
Region1218	chr2L	16817401	16817752	.	352	Gd7	Up	0.788037508790774	0.0877527181195649	-0.530909943893936	-0.2969060421347
Region1219	chr2L	16824862	16825310	.	449	Gd7	Down	-0.522295790656937	0.478250137335222	0.164104994025968	0.453113335559995
Region1220	chr2L	16827130	16827513	.	384	Gd7	Down	-0.761331098552872	0.666265764322635	0.615362149986345	0.146995337981642
Region1221	chr2L	16859206	16859522	.	317	Toll10b	Up	-1.0377320018182	-0.728183846301076	3.45344528976738	-3.36897013742517
Region1222	chr2L	16887738	16888766	.	1029	Time	Up	-0.312358791884483	1.29087798975363	0.0569046449959587	0.327279223546243
Region1223	chr2L	17199206	17199904	.	699	Gd7	Down	-4.66827746471004	0.996599716492775	3.54384827309668	1.21447517978602
Region1224	chr2L	17200108	17200635	.	528	Gd7	Down	-4.82846917018007	0.273318110724529	3.66825626306458	1.25232612782346
Region1225	chr2L	17222138	17222594	.	457	Toll9	Up	-0.156914210909471	-0.315964697227223	-0.597280610731432	1.01878929276342
Region1226	chr2L	17260532	17260958	.	427	Gd7	Down	-0.268902195168699	0.179292408647475	0.196293720174144	0.0806574685680685
Region1227	chr2L	17262145	17262991	.	847	Time	Up	0.692544387018559	1.23067340373605	-1.2048025431251	0.746837413324091
Region1228	chr2L	17263285	17263864	.	580	Toll10b	Down	0.842429199134053	0.807688024042596	-2.27214679271309	2.0095647808938
Region1229	chr2L	17266496	17267104	.	609	Time	Down	-1.05608154196511	-1.8843050164251	0.507464257210884	0.676420361691215
Region1230	chr2L	17382559	17383139	.	581	Gd7	Down	-1.13906343332828	-0.877151697700578	0.602098636558777	0.654816284430884
Region1231	chr2L	17383474	17384325	.	852	Time	Up	-0.262393088911727	0.635220590819611	-0.181882479591157	0.588472442062559
Region1232	chr2L	17384547	17384895	.	349	Time	Up	-0.491072509502845	0.565882977064448	0.195822427889538	0.369335686196791
Region1233	chr2L	17410353	17410937	.	585	Time	Up	-0.524056567001853	0.668423409061576	0.219311014246359	0.380033579183378
Region1234	chr2L	17472818	17473515	.	698	Time	Up	-0.0510251057200605	0.310282148926895	-0.0179707231055657	0.0906840835832403
Region1235	chr2L	17477542	17477972	.	431	Toll10b	Up	-0.599319373559976	-0.193781368029499	0.615473390464622	-0.0631981835824942
Region1236	chr2L	17483925	17484772	.	848	Gd7	Down	-0.567186558330478	0.336502967681156	0.460202454993034	0.107105504044025
Region1237	chr2L	17500874	17501351	.	478	Toll10b	Up	-0.545166092402383	0.604273603163646	0.842418376695399	-0.443211591343998
Region1238	chr2L	17558333	17558887	.	555	Toll10b	Up	-5.58545202174573	0.719567316301887	7.87201452206824	-3.5048869781548
Region1239	chr2L	17560494	17560842	.	349	Toll10b	Up	-4.28453407090029	0.331928096567677	4.64087786628472	-0.780603518496364
Region1240	chr2L	17564585	17565050	.	466	Gd7	Down	-3.25754405770071	2.48221157758104	1.12556210294316	2.68675344678007
Region1241	chr2L	17565633	17566345	.	713	Gd7	Down	-1.59712367961299	1.20885803691366	0.86291051985829	0.892634863239702
Region1242	chr2L	17588301	17588643	.	343	Gd7	Down	-2.023898108438	0.521777398042594	1.56238304665805	0.491070690975573
Region1243	chr2L	17589105	17589449	.	345	Toll10b	Up	-1.34106769006463	0.215312947949779	1.85787088828149	-0.797566100444514
Region1244	chr2L	17620167	17620411	.	245	Time	Down	0.664807415418703	-1.01159784144024	-0.122565375419062	-0.694580238426439
Region1245	chr2L	17727888	17728409	.	522	Gd7	Down	-4.96961271770203	0.316260657948298	3.8209316466805	1.22689368206428
Region1246	chr2L	17728978	17729329	.	352	Gd7	Down	-5.27431234472498	1.17571865570956	3.98739755169567	1.39467945618841
Region1247	chr2L	17734731	17734974	.	244	Toll10b	Up	-0.418551928972232	0.741407315622762	0.750347394983249	-0.481674325573888
Region1248	chr2L	17735478	17735991	.	514	Toll10b	Up	-0.798956059842817	1.27467551199966	1.81747002430609	-1.44524015896124
Region1249	chr2L	17740379	17740877	.	499	Gd7	Down	-1.79983941754054	-0.480688988761254	1.43235479243558	0.378091076382658
Region1250	chr2L	17743102	17744140	.	1039	Time	Down	-0.242293318362016	-0.963942013357628	-0.201757225633757	0.589545201961293
Region1251	chr2L	17748581	17749250	.	670	Toll10b	Up	-2.94086536430488	-1.6670136807744	3.79740539708539	-1.37117939648753
Region1252	chr2L	17751061	17751616	.	556	Toll10b	Up	-1.40029921422363	-0.607429624015996	2.27512366168735	-1.29037257851586
Region1253	chr2L	17752296	17753055	.	760	Toll10b	Up	-0.81906083045426	-0.596068485017657	1.79848754250493	-1.39326187611944
Region1254	chr2L	17754002	17754608	.	607	Toll10b	Up	-1.30678629398495	-0.00819269560344914	1.3460431058241	-0.143307083336504
Region1255	chr2L	17755577	17756048	.	472	Toll10b	Up	-3.65169366471047	0.387211825697466	4.67287978617007	-1.64474185603206
Region1256	chr2L	17784641	17784969	.	329	Toll10b	Up	-0.231803003981844	0.289258278641173	0.569061836627552	-0.476311251040943
Region1257	chr2L	17793051	17793390	.	340	Time	Down	0.183629555045525	-2.06345665056145	0.5150654378502	-0.941191544217014
Region1258	chr2L	17951983	17952363	.	381	Gd7	Down	-5.29699306988952	1.23743028322421	3.76079877417602	1.73341735027966
Region1259	chr2L	17952889	17953425	.	537	Gd7	Down	-4.88945472766521	0.285085554031509	3.71140645192991	1.2724864996573
Region1260	chr2L	17963110	17963625	.	516	Time	Up	-0.525084610396579	1.24917916585901	0.751507483664877	-0.345142655578316
Region1261	chr2L	18137480	18138223	.	744	Gd7	Down	-0.523845119199968	-0.0839382532693347	0.310261254704122	0.255601964839331
Region1262	chr2L	18141638	18142202	.	565	Time	Down	-0.270875699326756	-1.02331087284813	0.0506502739207439	0.282035999424111
Region1263	chr2L	18145005	18146007	.	1003	Toll9	Up	-0.319153786595259	0.217652267886491	-0.390211444881206	0.946453262341485
Region1264	chr2L	18147571	18148034	.	464	Gd7	Down	-1.13211894099045	-0.781696087108778	0.383215462398026	0.944613598099727
Region1265	chr2L	18149900	18150887	.	988	Toll9	Up	-0.401007844746957	-0.236212045036354	-1.45537420854896	2.5066427486279
Region1266	chr2L	18151179	18151876	.	698	Gd7	Down	-0.865515552300517	0.436208074037229	0.210941551639049	0.834146652238578
Region1267	chr2L	18152080	18152804	.	725	Gd7	Down	-0.582055804286574	0.503505662363969	0.385283732949609	0.228655506105915
Region1268	chr2L	18302868	18303131	.	264	Gd7	Up	1.95738522923992	0.80894989655304	-1.21543178615327	-0.878467580028493
Region1269	chr2L	18304805	18305146	.	342	Toll10b	Down	1.39752515043803	1.79121074027619	-2.64629035414854	1.80065402827622
Region1270	chr2L	18305393	18305840	.	448	Toll10b	Down	0.863281624527602	2.18168734133014	-2.46614852800455	2.24736501051915
Region1271	chr2L	18319929	18320333	.	405	Time	Up	-0.17481692151755	0.694873892896202	-0.178665273602418	0.470541619879896
Region1272	chr2L	18333779	18334132	.	354	Time	Down	-0.97582052860073	-1.08167525267421	0.466321505301722	0.628529757870117
Region1273	chr2L	18357185	18358389	.	1205	Time	Down	0.520268285032168	-0.761790095517067	-0.688309984548382	0.26511501250781
Region1274	chr2L	18361182	18361610	.	429	Time	Up	-0.856998740184309	1.36567468985626	0.170878967914401	0.877794957918583
Region1275	chr2L	18370534	18371157	.	624	Toll10b	Down	1.8489478853574	1.08878228524809	-3.78935392445736	2.77581517685003
Region1276	chr2L	18442927	18443470	.	544	Time	Up	-0.365071471491147	0.995050227012351	0.322301954179073	0.0333214038629496
Region1277	chr2L	18444630	18445026	.	397	Toll9	Down	0.17616744324657	-0.420052077956437	0.382170659519363	-0.750100644838472
Region1278	chr2L	18448462	18449017	.	556	Toll10b	Up	-0.594320838463249	0.347135779351182	0.659847847581242	-0.130254792046135
Region1279	chr2L	18454307	18454837	.	531	Time	Up	-0.258211064512941	0.733438436637445	0.199941477019559	0.0618172436618791
Region1280	chr2L	18483805	18484689	.	885	Time	Up	-0.395585764351643	0.516661658086878	0.0656980505774148	0.42317563143538
Region1281	chr2L	18485247	18485579	.	333	Toll9	Up	0.426401930180999	-0.207529649714896	-1.68456630904952	1.74681278612303
Region1282	chr2L	18486565	18487291	.	727	Toll10b	Down	2.78285015403146	-1.61471097161927	-3.45713317886115	1.11152924493207
Region1283	chr2L	18590153	18591167	.	1015	Gd7	Down	-0.770859867039215	0.375249031685776	0.71949286778508	0.0171986620082979
Region1284	chr2L	18596765	18597250	.	486	Toll10b	Down	0.715598393240769	-0.827699652195567	-1.91185443659763	1.68215552904276
Region1285	chr2L	18598034	18598623	.	590	Toll9	Up	0.374861015965146	-1.98982351277181	-1.97622177280483	2.21177656871431
Region1286	chr2L	18599174	18599529	.	356	Toll10b	Down	1.05310674943189	0.619004284319727	-2.19074129121893	1.62530201565163
Region1287	chr2L	18606927	18607109	.	183	Toll10b	Up	-0.359106725933685	-0.106746419491811	0.519357296160869	-0.2434147284373
Region1288	chr2L	18615638	18616354	.	717	Time	Down	0.664117739244069	-2.7662930584405	-1.68368299358698	1.43741800294981
Region1289	chr2L	18617132	18617499	.	368	Toll9	Up	-0.615395023564795	-0.399252128376033	0.0783594079607322	0.690865267485431
Region1290	chr2L	18629122	18629529	.	408	Time	Down	-0.743967568338968	-1.41691884629701	0.629719450587987	0.104884864077921
Region1291	chr2L	18652513	18653182	.	670	Toll10b	Up	-1.69315179159295	-1.91011322342649	2.37920641971956	-1.05278589553427
Region1292	chr2L	18677052	18677406	.	355	Toll9	Up	-0.81004406921943	0.604456945451942	0.17275539675304	0.814358581270377
Region1293	chr2L	18688427	18689117	.	691	Gd7	Down	-0.530368740080138	0.443553806855557	0.458207233661992	0.0620963933076148
Region1294	chr2L	18689440	18690124	.	685	Time	Up	-0.255007189650565	0.649527060056678	0.322088637830629	-0.109081296124043
Region1295	chr2L	18695171	18696017	.	847	Toll10b	Up	-0.171527580740816	0.173867754174653	0.292649950981819	-0.177122066703266
Region1296	chr2L	18702735	18703651	.	917	Toll10b	Up	-0.325039401261021	0.0582122719375639	0.345246775914769	-0.0499008662381811
Region1297	chr2L	18708195	18708910	.	716	Time	Up	-0.112149156993772	0.237563228642687	0.134286866677758	-0.03792007455375
Region1298	chr2L	18718110	18718407	.	298	Gd7	Up	1.70194535290071	-0.890761065355219	-0.962215249984706	-0.892969619194384
Region1299	chr2L	18734067	18734593	.	527	Gd7	Up	1.16337031619164	-0.295157055612106	-0.445015919764434	-0.90076505247941
Region1300	chr2L	18737277	18737758	.	482	Toll9	Up	-0.0794197280877555	0.198615116496638	-0.249256768817153	0.443228472084292
Region1301	chr2L	18778553	18778970	.	418	Toll10b	Down	0.600519914976078	-0.690277252470946	-1.35944068615783	1.07724218109877
Region1302	chr2L	18781258	18781462	.	205	Time	Down	0.270485247363226	-1.21109758523417	-1.1034250221618	1.15562814988244
Region1303	chr2L	18782449	18784026	.	1578	Toll10b	Up	-0.47840386060283	0.221939053646695	0.56626022361318	-0.152778666582338
Region1304	chr2L	18801725	18802052	.	328	Gd7	Down	-0.84106338543934	-0.243886091495497	0.826359439498178	-0.0376704019488306
Region1305	chr2L	18808755	18809132	.	378	Gd7	Up	1.20823029866172	-1.01712224700361	-0.946001207536318	-0.275021991238764
Region1306	chr2L	18830886	18831451	.	566	Time	Up	-0.105877018732061	0.342986765412561	-0.113632795144614	0.292387045801984
Region1307	chr2L	18838522	18839916	.	1395	Time	Down	0.156042727447848	-0.904611068470902	-0.00937120166451826	-0.189510338953911
Region1308	chr2L	18844979	18845311	.	333	Toll9	Down	-0.179636394290427	-0.644889391842233	1.10252918741523	-1.2721871059819
Region1309	chr2L	18858977	18859495	.	519	Toll9	Down	0.495905522066516	0.276955399360372	0.0621350635885079	-0.727742972166714
Region1310	chr2L	18874938	18876448	.	1511	Gd7	Up	2.09584124614433	-0.769133601981997	-0.916418116546499	-1.46615807952612
Region1311	chr2L	18877122	18877607	.	486	Gd7	Up	4.03158764417847	-0.327592459982918	-2.17393584998847	-2.25911965615417
Region1312	chr2L	18880633	18881851	.	1219	Time	Up	0.435479086179017	0.663018199214043	-0.226533283482509	-0.255337225117352
Region1313	chr2L	18889928	18891025	.	1098	Gd7	Up	3.92779483355398	0.474939678508072	-2.52190118016365	-1.64954398962023
Region1314	chr2L	18894545	18895891	.	1347	Gd7	Up	4.25089443960831	-0.937021968975847	-3.00531676778323	-1.40851202590328
Region1315	chr2L	18897173	18898397	.	1225	Gd7	Up	1.71856505770517	-0.530032559692435	-0.41933741559971	-1.655606732429
Region1316	chr2L	18917232	18918126	.	895	Toll10b	Down	1.20903381891707	-0.900982220448543	-1.21450936928065	0.0904806289825723
Region1317	chr2L	18925986	18926426	.	441	Toll10b	Down	0.810685513863263	-0.139159206401567	-1.05314499400153	0.386642307790569
Region1318	chr2L	18936075	18936510	.	436	Time	Up	0.225937552708821	0.686844943891848	0.0370033769748287	-0.343432764219627
Region1319	chr2L	18943720	18945009	.	1290	Time	Up	0.20374431628012	1.17666561503313	0.136595083308908	-0.450614198609046
Region1320	chr2L	18947336	18948072	.	737	Time	Up	0.381045499679117	2.52909043933893	0.179369450834986	-0.738869934271814
Region1321	chr2L	18968356	18969093	.	738	Gd7	Down	-0.302454177767745	0.0821552890070648	0.127341588051994	0.218283807309452
Region1322	chr2L	18973936	18974363	.	428	Time	Down	-0.26563089534452	-0.636621652963966	0.453256380762862	-0.274367061888346
Region1323	chr2L	18976844	18977206	.	363	Toll9	Down	0.777947007308914	-0.0573010098967455	0.58564998064417	-1.80805611929471
Region1324	chr2L	18982547	18982904	.	358	Gd7	Down	-0.921339693961107	-0.874179397320715	0.246893461219997	0.857441931214846
Region1325	chr2L	18986999	18987508	.	510	Toll9	Down	0.117039726223009	0.0523236594894039	0.230423843353295	-0.466292184700287
Region1326	chr2L	19008982	19009579	.	598	Time	Up	-0.291422142032561	0.64199192648787	0.436488373121018	-0.218039502728016
Region1327	chr2L	19045183	19045635	.	453	Toll10b	Up	-0.312148629239051	-0.0634244205979835	0.335188035235134	-0.0528819006143645
Region1328	chr2L	19053977	19054875	.	899	Gd7	Down	-0.10133212419926	0.00322042521243246	0.0911623671633505	0.00692595307655109
Region1329	chr2L	19064904	19065259	.	356	Toll10b	Up	-0.247388985931318	-0.173255959086454	0.48380027264853	-0.339712867457534
Region1330	chr2L	19083311	19083566	.	256	Time	Down	-0.836340783920673	-0.898088528975061	0.875129229296991	-0.110369405494369
Region1331	chr2L	19126691	19126937	.	247	Time	Down	-0.113521655885713	-0.181141453757248	0.133178317022028	-0.0346273880374516
Region1332	chr2L	19131730	19131992	.	263	Time	Up	-0.214454483275595	0.368062849171682	0.32396262776473	-0.164214454565386
Region1333	chr2L	19133552	19134164	.	613	Time	Up	-0.29886398539227	0.80003321182235	0.0752870052085151	0.284689727134614
Region1334	chr2L	19134829	19135663	.	835	Time	Up	-0.52505167054431	0.676046352907817	0.278051363649582	0.301136395328164
Region1335	chr2L	19136336	19137248	.	913	Time	Up	0.106149455447442	0.948464593309028	-0.471188349817182	0.50560750368201
Region1336	chr2L	19137590	19137966	.	377	Gd7	Down	-0.995929573592022	0.936572568005879	0.725791467376243	0.300394147954173
Region1337	chr2L	19139642	19140260	.	619	Time	Down	-0.483980840392402	-2.06569929873187	0.0849260416854392	0.511527874400822
Region1338	chr2L	19154708	19155440	.	733	Gd7	Down	-1.28569536369198	0.115559236001887	0.953955813902995	0.364593375449541
Region1339	chr2L	19155998	19157299	.	1302	Time	Down	-0.28540770716332	-0.435204405126989	0.0679167470622729	0.277305450617271
Region1340	chr2L	19157889	19159217	.	1329	Gd7	Down	-0.68496645645077	0.438785192462964	0.526368044949544	0.169478792406632
