geneID	Chr	Start	End	Strand	Length	logExpression	knownGene
FBgn0035104	3L	180777	181088	+	1458	4.97673374242057	No
FBgn0083976	3L	183276	183702	-	918	8.6152269316876	No
FBgn0083992	3L	182657	183265	-	609	7.01750614294126	No
FBgn0027786	3L	184864	185074	+	948	7.60140233458373	No
FBgn0035106	3L	188552	196603	-	9723	9.87801588656246	No
FBgn0035107	3L	200472	201060	+	1317	8.33782726244791	No
FBgn0025592	3L	202217	202429	-	1614	6.58340922215876	No
FBgn0024945	3L	203860	205239	+	1380	7.5137092478397	No
FBgn0035109	3L	206192	206318	+	861	7.94979721616185	No
FBgn0027587	3L	208117	208317	-	2736	7.88344635413774	No
FBgn0035110	3L	211701	212379	-	864	8.40290404501411	No
FBgn0035111	3L	212750	212784	+	3132	8.26719218593215	No
FBgn0063923	3L	217421	217442	+	380	5.61312810638807	No
FBgn0035113	3L	218672	219645	-	2868	6.6631326959908	No
FBgn0035112	3L	218180	218195	+	324	4.72738781871234	No
FBgn0053229	3L	224254	224754	+	501	9.36254630486551	No
FBgn0262035	3L	231019	231485	-	501	5.58724865840025	No
FBgn0085483	3L	231837	231892	-	399	5.54517744447956	No
FBgn0085482	3L	232660	232790	-	525	6.90073066404517	No
FBgn0000541	3L	234302	234504	-	8319	10.2243384082544	No
FBgn0052476	3L	248001	248116	+	1599	7.89058253465654	No
FBgn0024806	3L	250513	250613	-	5319	8.67812085552252	No
FBgn0035120	3L	258392	258395	+	489	8.13446757027756	No
FBgn0035121	3L	259506	259913	-	2778	9.58658262140744	No
FBgn0035122	3L	264852	265049	+	528	7.09920174355309	No
FBgn0085292	3L	265598	265641	-	255	4.30406509320417	No
FBgn0027111	3L	268243	268459	+	555	5.19295685089021	No
FBgn0029002	3L	273565	274030	+	852	6.7093043402583	No
FBgn0052845	3L	272213	273370	-	1158	3.78418963391826	No
FBgn0035124	3L	275338	276564	+	1227	7.37462901521894	No
FBgn0264707	3L	278200	278331	+	11230	9.79104647319038	No
FBgn0004373	3L	306338	306546	-	5046	9.44026090756942	No
FBgn0284444	3L	317208	317395	+	358	3.43398720448515	No
FBgn0052344	3L	321932	322828	-	2481	8.78523362361273	No
FBgn0052343	3L	325239	325694	-	1749	7.5569505720129	No
FBgn0261985	3L	351626	351778	+	2922	8.87402812255634	No
FBgn0035131	3L	330043	330074	-	1539	4.12713438504509	No
FBgn0035132	3L	333478	333640	-	2193	6.1779441140506	No
FBgn0023000	3L	343547	343652	-	1648	6.20455776256869	No
FBgn0035134	3L	356422	357456	+	1035	6.63200177739563	No
FBgn0265574	3L	358500	359185	-	2442	8.44870019497094	No
FBgn0040291	3L	358031	358396	+	366	3.55534806148941	No
FBgn0035137	3L	361658	361699	+	3387	8.16137502319749	No
FBgn0035138	3L	365834	366322	-	489	5.03043792139244	No
FBgn0262139	3L	367393	368941	-	3422	6.9037472575846	Yes
FBgn0035139	3L	433233	433706	-	474	7.08590146436561	No
FBgn0001316	3L	435121	436159	-	7200	9.4038491181607	No
FBgn0085296	3L	500080	500298	-	231	4.43081679884331	No
FBgn0085297	3L	501025	501036	+	249	3.66356164612965	No
FBgn0085298	3L	528419	528991	+	573	3.04452243772342	No
FBgn0035140	3L	541041	541428	+	906	8.0245348716057	No
FBgn0035141	3L	542233	542677	-	528	7.17395831975679	No
FBgn0035142	3L	547779	548067	+	4057	8.79815271810719	No
FBgn0035143	3L	581563	582618	+	1056	5.07517381523383	No
FBgn0035144	3L	583987	584409	-	1326	4.72738781871234	No
FBgn0035145	3L	593426	593503	+	4665	9.24164522180459	No
FBgn0035146	3L	599487	599626	-	1221	5.17048399503815	No
FBgn0016715	3L	605199	605731	-	780	4.60517018598809	No
FBgn0263042	3L	621649	622164	-	516	3.8286413964891	No
FBgn0035147	3L	649180	649419	+	1050	7.27100853828099	No
FBgn0035148	3L	652091	652276	-	369	7.71199650704767	No
FBgn0035149	3L	653057	654010	-	954	8.17159948034546	No
FBgn0035150	3L	654442	654477	+	2985	7.32778053842163	No
FBgn0035151	3L	678003	679745	-	1743	7.65964295456468	No
FBgn0035152	3L	680861	681310	-	864	7.67786350067821	No
FBgn0035153	3L	683069	684691	-	1743	6.82546003625531	No
FBgn0035154	3L	685994	686286	-	1338	4.67282883446191	No
FBgn0052483	3L	688588	688880	-	1317	6.24416690066374	No
FBgn0035155	3L	690620	690799	+	666	6.59578051396131	No
FBgn0260862	3L	692025	692620	-	690	7.23561914106675	No
FBgn0035157	3L	693286	694869	-	1584	7.62705741701893	No
FBgn0035158	3L	706138	707622	-	1518	7.5999019592085	No
FBgn0025676	3L	708713	708928	-	1209	5.84932477994686	No
FBgn0035159	3L	710945	711574	-	630	6.59850902861452	No
FBgn0035160	3L	737867	738732	-	1039	6.1779441140506	No
FBgn0000575	3L	749664	750227	+	597	9.42939557738179	No
FBgn0035161	3L	803521	803973	-	453	3.36729582998647	No
FBgn0035162	3L	827881	829851	-	3686	10.1044263938621	No
FBgn0260755	3L	834177	834335	+	1113	8.11252776347864	No
FBgn0260756	3L	835847	835870	+	639	6.89568269774787	No
FBgn0035164	3L	836786	837451	-	666	5.97126183979046	No
FBgn0035165	3L	838121	838624	+	732	7.55118686729615	No
FBgn0035166	3L	840061	840969	-	1203	6.56244409369372	No
FBgn0035167	3L	841718	841862	+	1308	6.05443934626937	No
FBgn0035168	3L	844366	844683	+	5934	6.30444880242198	No
FBgn0035169	3L	851442	851714	+	786	7.25347038268453	No
FBgn0035170	3L	853284	853405	-	1575	4.69134788222914	No
FBgn0035171	3L	867995	868487	+	2214	5.24174701505964	No
FBgn0052479	3L	873420	873875	+	4551	9.0400264343065	No
FBgn0035173	3L	878456	880903	-	2448	6.93244789157251	No
FBgn0054056	3L	896115	896551	+	1023	6.92461239604856	No
FBgn0054057	3L	897446	897539	+	1102	6.81234509417748	No
FBgn0035176	3L	902898	903611	+	714	3.91202300542815	No
FBgn0028999	3L	909298	910704	+	1407	7.80343505695217	No
FBgn0264574	3L	967517	967537	+	5660	5.78996017089725	No
FBgn0035179	3L	994061	994210	+	1221	4.56434819146784	No
FBgn0024277	3L	1000378	1000401	-	7802	8.90041269057708	No
FBgn0035181	3L	1035374	1035461	+	672	6.89669433162271	No
FBgn0004870	3L	1038325	1039215	-	2931	5.37989735354046	No
FBgn0025525	3L	1141971	1142921	-	3201	7.85010354517558	No
FBgn0035186	3L	1189805	1189824	+	486	5.50533153593236	No
FBgn0035187	3L	1190819	1191113	-	1665	4.4188406077966	No
FBgn0004431	3L	1194870	1195295	-	426	2.77258872223978	No
FBgn0040281	3L	1196543	1196655	+	1470	4.48863636973214	No
FBgn0264272	3L	1206065	1206432	+	3207	5.63121178182137	No
FBgn0063667	3L	1201917	1202797	-	966	4.68213122712422	No
FBgn0035189	3L	1203406	1204286	-	966	4.99721227376411	No
FBgn0004425	3L	1207394	1207813	+	420	4.43081679884331	No
FBgn0004427	3L	1210758	1211177	-	420	4.38202663467388	No
FBgn0004428	3L	1212952	1213371	+	420	4.70048036579242	No
FBgn0004429	3L	1218260	1218682	-	423	3.3322045101752	No
FBgn0004430	3L	1227772	1228191	+	420	3.68887945411394	No
FBgn0053965	3L	1232904	1233223	+	951	4.60517018598809	No
FBgn0053966	3L	1234173	1234474	+	930	4.70048036579242	No
FBgn0035192	3L	1236571	1236777	+	2187	4.84418708645859	No
FBgn0035193	3L	1237303	1238235	-	933	5.68357976733868	No
FBgn0004378	3L	1241971	1241991	-	3198	8.72777821348305	No
FBgn0052318	3L	1246076	1246487	-	492	6.74170069465205	No
FBgn0035194	3L	1247069	1247674	-	606	7.85282781228174	No
FBgn0283500	3L	1248291	1250066	+	1776	8.10651451625519	No
FBgn0035196	3L	1250877	1251629	+	753	6.5792512120101	No
FBgn0035197	3L	1252167	1253232	+	1551	5.40717177146012	No
FBgn0035198	3L	1254225	1254324	+	1027	3.80666248977032	No
FBgn0035199	3L	1257162	1257360	+	1231	4.29045944114839	No
FBgn0052333	3L	1283736	1283812	+	4498	5.15905529921453	No
FBgn0262937	3L	1296026	1296179	+	2088	8.06022424044096	No
FBgn0025682	3L	1298726	1299200	+	987	9.67809146616862	No
FBgn0010333	3L	1301771	1302346	-	576	7.34923082461333	No
FBgn0035203	3L	1303051	1303093	+	1176	7.28961052145117	No
FBgn0035204	3L	1305687	1306991	-	1602	8.68440111040014	No
FBgn0035205	3L	1307700	1307741	+	3450	8.90774768678865	No
FBgn0035206	3L	1311933	1312660	-	921	5.48479693349065	No
FBgn0035207	3L	1314010	1314090	+	3189	7.67925142595306	No
FBgn0010246	3L	1324571	1324629	+	3164	5.61312810638807	No
FBgn0035208	3L	1322008	1322450	-	726	5.04342511691925	No
FBgn0011361	3L	1330141	1330290	+	558	7.9298464297425	No
FBgn0035209	3L	1331782	1331818	+	414	7.76004068088038	No
FBgn0035210	3L	1332355	1333113	-	759	7.25700270709207	No
FBgn0035211	3L	1333420	1333632	-	990	7.16549347506085	No
FBgn0010786	3L	1335241	1335288	+	1956	6.87212810133899	No
FBgn0035213	3L	1339825	1341861	-	2199	8.66595796468135	No
FBgn0267487	3L	1342600	1342633	-	1768	8.68676717538769	No
FBgn0029514	3L	1351186	1351471	+	723	8.47969898698866	No
FBgn0003295	3L	1384517	1384840	+	1023	3.61091791264422	No
FBgn0052320	3L	1398604	1399055	+	2301	4.12713438504509	No
FBgn0035216	3L	1411082	1411473	+	1944	4.33073334028633	No
FBgn0035217	3L	1416462	1417390	+	1341	3.98898404656427	No
FBgn0035218	3L	1422064	1423362	-	1299	4.21950770517611	No
FBgn0043865	3L	1434407	1434922	-	2919	5.20948615284142	No
FBgn0004635	3L	1465487	1465822	+	1065	8.41604600941128	Yes
FBgn0052319	3L	1471373	1472005	-	633	3.36729582998647	No
FBgn0020248	3L	1476176	1476522	-	1455	5.15329159449778	No
FBgn0028567	3L	1477721	1478032	+	312	3.09104245335832	No
FBgn0043458	3L	1491757	1491918	-	2379	7.54697411751653	No
FBgn0028577	3L	1497216	1498230	-	1911	8.9470256559727	No
FBgn0261243	3L	1517692	1517755	+	3225	7.89095671613892	No
FBgn0011204	3L	1503830	1503928	-	1932	7.81035268372429	No
FBgn0035227	3L	1523517	1523856	-	4694	8.55236726642389	No
FBgn0053971	3L	1529442	1531259	-	1818	7.21007962817079	No
FBgn0035228	3L	1535599	1536561	-	963	7.66622192566273	No
FBgn0035229	3L	1537710	1537989	+	4417	9.23278656080601	No
FBgn0052313	3L	1544968	1545103	-	563	5.68357976733868	No
FBgn0041342	3L	1550794	1551288	+	1578	7.40671073017764	No
FBgn0035231	3L	1553897	1554010	+	1143	6.82871207164168	No
FBgn0035232	3L	1555572	1556003	-	2124	8.24301946898925	No
FBgn0035233	3L	1558832	1559104	+	897	7.66293785046154	No
FBgn0035235	3L	1560186	1562997	-	2955	9.41197423980251	No
FBgn0035234	3L	1565553	1565567	+	1368	4.81218435537242	No
FBgn0035236	3L	1571987	1572238	+	1490	8.81373589230022	No
FBgn0035237	3L	1593670	1597545	+	6057	9.03586793012563	No
FBgn0035238	3L	1601271	1601933	-	765	8.28324144138542	No
FBgn0035239	3L	1603031	1603249	+	1485	5.75890177387728	No
FBgn0035240	3L	1604829	1605056	+	3846	6.68461172766793	No
FBgn0035241	3L	1611049	1614510	-	4527	6.40357419793482	No
FBgn0035243	3L	1617427	1617621	-	591	7.40062057737113	No
FBgn0035244	3L	1618501	1618617	+	2229	8.02518932189084	No
FBgn0053230	3L	1618918	1620255	+	1338	7.64300363556072	No
FBgn0035245	3L	1623516	1624597	-	2016	5.605802066296	No
FBgn0035246	3L	1627215	1627949	-	735	4.55387689160054	No
FBgn0013342	3L	1632270	1632454	-	857	5.01727983681492	No
FBgn0035247	3L	1638044	1638854	-	1039	7.89766815072691	No
FBgn0013753	3L	1639995	1640633	+	759	7.49276030092238	No
FBgn0025725	3L	1641200	1643955	-	3702	8.80567494403858	No
FBgn0035248	3L	1645542	1645934	+	393	6.4377516497364	No
FBgn0035249	3L	1645985	1647400	-	1416	7.69074316354187	No
FBgn0013755	3L	1647905	1648543	+	639	6.70563909486	No
FBgn0025712	3L	1649385	1649507	+	480	4.47733681447821	No
FBgn0035251	3L	1651640	1652264	-	948	7.60787807327851	No
FBgn0035252	3L	1652876	1653043	+	765	8.63639743889471	No
FBgn0035253	3L	1654564	1654726	-	5043	8.43901541035221	No
FBgn0035254	3L	1665251	1665366	+	882	7.16162200293919	No
FBgn0026372	3L	1667349	1667735	-	831	8.44955654270043	No
FBgn0035255	3L	1668968	1669023	-	831	3.52636052461616	No
FBgn0035256	3L	1670475	1670688	-	2055	4.49980967033027	No
FBgn0035260	3L	1675122	1675167	+	2664	5.52545293913178	No
FBgn0035257	3L	1694642	1694644	+	1584	8.06148686687133	Yes
FBgn0035258	3L	1701398	1701904	-	516	3.66356164612965	No
FBgn0027594	3L	1716303	1716556	-	3215	8.00001409367807	No
FBgn0035262	3L	1720746	1723025	-	2280	7.57660976697304	No
FBgn0035263	3L	1724561	1725460	+	900	4.02535169073515	No
FBgn0035264	3L	1731331	1731520	-	3615	7.01211529430638	No
FBgn0035265	3L	1736234	1736910	-	1512	5.24174701505964	No
FBgn0035266	3L	1743213	1743834	+	1728	6.07534603108868	No
FBgn0035267	3L	1747234	1748089	+	3505	8.70731756027321	No
FBgn0022702	3L	1752636	1753310	-	1452	5.12989871492307	No
FBgn0035268	3L	1756427	1756536	+	2244	6.30444880242198	No
FBgn0013811	3L	1759262	1760488	-	11892	7.900636613018	No
FBgn0035270	3L	1772605	1773369	-	2013	7.85127199710988	No
FBgn0027903	3L	1775681	1776973	+	1293	7.05185562295589	No
FBgn0035271	3L	1777046	1777330	-	285	7.91022370709734	No
FBgn0035272	3L	1777516	1778289	+	774	7.59789795052178	No
FBgn0250789	3L	1779185	1779310	-	7371	9.68477168454907	No
FBgn0024510	3L	1789696	1793415	-	3720	8.91502927235991	No
FBgn0011573	3L	1795700	1795732	+	1167	7.92044650514261	No
FBgn0035273	3L	1797365	1798349	+	1098	6.98007594056176	No
FBgn0067864	3L	1799149	1800699	+	2613	8.4277060249147	No
FBgn0025820	3L	1802238	1802693	-	456	6.05678401322862	No
FBgn0261562	3L	1803210	1803327	+	2260	7.9359451033537	No
FBgn0027790	3L	1812682	1812684	+	918	4.62497281328427	No
FBgn0035279	3L	1824423	1824704	-	408	2.99573227355399	No
FBgn0035280	3L	1832840	1832994	-	582	3.52636052461616	No
FBgn0035281	3L	1840795	1841187	-	540	3.61091791264422	No
FBgn0035282	3L	1851351	1851418	-	579	3.58351893845611	No
FBgn0035283	3L	1857245	1857403	+	876	7.17242457712485	No
FBgn0004636	3L	1860660	1861211	-	552	8.56025268087669	No
FBgn0042712	3L	1863036	1865045	-	2010	9.05928489705623	No
FBgn0035285	3L	1865757	1865917	+	510	7.09257371597468	No
FBgn0035286	3L	1870019	1870085	+	1510	6.33327962813969	No
FBgn0002183	3L	1871764	1871917	-	3366	8.91717663595516	No
FBgn0035287	3L	1876691	1876781	-	1293	4.65396035015752	No
FBgn0000109	3L	1884036	1884248	-	546	5.46806014113513	No
FBgn0262624	3L	1889807	1889948	+	795	6.71417052990947	No
FBgn0035290	3L	1893883	1894263	-	1904	4.84418708645859	No
FBgn0261723	3L	1921415	1921931	+	2223	5.45958551414416	No
FBgn0035293	3L	1933935	1934214	-	2049	3.98898404656427	No
FBgn0035294	3L	1941176	1941254	+	1434	7.62997570702779	No
FBgn0002872	3L	1942985	1943196	-	3840	8.88985958777302	No
FBgn0035295	3L	1947860	1949023	+	2067	8.24222989137223	No
FBgn0265988	3L	1950582	1950699	-	10605	8.85137709751944	No
FBgn0035298	3L	1963474	1963491	+	1566	7.72753511047545	No
FBgn0027547	3L	1966822	1967139	-	648	5.01727983681492	No
FBgn0035299	3L	1970282	1971130	-	849	3.36729582998647	No
FBgn0035300	3L	1971817	1971821	+	1353	4.23410650459726	No
FBgn0262030	3L	2005310	2005546	-	237	2.484906649788	No
FBgn0259703	3L	2020557	2020766	-	1347	3.68887945411394	No
FBgn0259702	3L	2022074	2022352	-	1266	3.36729582998647	No
FBgn0085288	3L	2026991	2027965	+	1278	3.89182029811063	No
FBgn0259701	3L	2037447	2037473	-	483	2.99573227355399	No
FBgn0086906	3L	2040385	2040572	-	55457	8.08671792030391	No
FBgn0052311	3L	2117619	2117623	-	11408	6.57646956904822	No
FBgn0035308	3L	2153808	2154407	-	3801	7.19218205871325	No
FBgn0035309	3L	2167774	2168784	-	1026	3.66356164612965	No
FBgn0026570	3L	2169712	2170692	-	1005	3.71357206670431	No
FBgn0035312	3L	2173064	2173981	-	924	4.07753744390572	No
FBgn0035313	3L	2185982	2186054	+	1470	5.23110861685459	No
FBgn0026593	3L	2189391	2190410	-	1134	4.20469261939097	No
FBgn0035315	3L	2197540	2197881	+	342	7.85010354517558	No
FBgn0035316	3L	2211051	2212388	-	1338	4.02535169073515	No
FBgn0035317	3L	2229646	2229684	+	5262	5.48063892334199	No
FBgn0035318	3L	2235429	2235578	-	1173	7.79934339821592	No
FBgn0040507	3L	2238428	2238550	+	3489	5.33753807970132	No
FBgn0052301	3L	2244530	2244610	+	3333	4.72738781871234	No
FBgn0052305	3L	2248635	2248724	+	3492	4.45434729625351	No
FBgn0035321	3L	2253100	2253271	-	1036	4.48863636973214	No
FBgn0015359	3L	2257754	2257802	+	786	4.43081679884331	No
FBgn0015360	3L	2259332	2261107	-	2628	7.80832305039106	No
FBgn0035323	3L	2262973	2263294	+	510	6.76619171466035	No
FBgn0000543	3L	2263651	2265422	-	2052	8.92492240117747	No
FBgn0035325	3L	2266502	2266531	+	891	3.52636052461616	No
FBgn0052304	3L	2267870	2268526	+	657	2.484906649788	No
FBgn0052302	3L	2268840	2269778	+	939	3.87120101090789	No
FBgn0041709	3L	2269968	2270508	-	1179	3.91202300542815	No
FBgn0035328	3L	2276598	2277450	+	1146	4.0943445622221	No
FBgn0264002	3L	2297662	2297723	+	1941	4.49980967033027	No
FBgn0035331	3L	2338922	2338989	+	1668	4.21950770517611	No
FBgn0035332	3L	2360566	2362635	+	2070	3.97029191355212	No
FBgn0035333	3L	2368642	2370048	-	2964	8.22844388300403	No
FBgn0035334	3L	2372282	2372463	+	426	7.06731984865348	No
FBgn0035335	3L	2372912	2373067	-	450	6.4831073514572	No
FBgn0035336	3L	2373796	2374675	+	2562	7.83161727635261	No
FBgn0035337	3L	2376547	2377220	-	831	7.02108396428914	No
FBgn0266696	3L	2388767	2388781	+	17015	10.7651531297463	Yes
FBgn0261858	3L	2389336	2389581	+	246	5.44673737166631	No
FBgn0052299	3L	2389724	2389840	-	402	3.40119738166216	No
FBgn0052298	3L	2390277	2390423	-	600	2.63905732961526	No
FBgn0035343	3L	2474770	2475117	-	762	3.95124371858143	No
FBgn0035344	3L	2476406	2477118	-	1530	4.55387689160054	No
FBgn0035346	3L	2491123	2492067	+	945	7.98888225330923	No
FBgn0035348	3L	2499540	2499623	-	1295	6.57088296233958	No
FBgn0010905	3L	2508310	2508573	-	6462	7.68156036255954	No
FBgn0260480	3L	2525854	2526927	-	1074	5.80814248998044	No
FBgn0010909	3L	2556559	2556729	-	4572	8.49474306257865	No
FBgn0261602	3L	2587753	2587890	+	768	7.51860721681525	No
FBgn0016794	3L	2589487	2589552	+	2634	9.19136140537838	No
FBgn0062517	3L	2595870	2595975	+	921	7.47816969415979	No
FBgn0028504	3L	2596993	2597142	-	2082	7.8991534833431	No
FBgn0035355	3L	2599357	2599380	+	447	7.755767170103	No
FBgn0035356	3L	2600870	2600959	+	429	5.5683445037611	No
FBgn0011828	3L	2601633	2604279	-	4586	6.42162226780652	No
FBgn0250911	3L	2631812	2631916	+	453	7.70255611326858	No
FBgn0035357	3L	2637133	2639553	+	3456	9.51266472116483	No
FBgn0035358	3L	2642416	2642887	-	624	3.49650756146648	No
FBgn0035359	3L	2645441	2645464	+	888	5.22035582507832	No
FBgn0035360	3L	2648532	2648594	+	1311	4.07753744390572	No
FBgn0027082	3L	2650194	2650960	-	1382	7.05185562295589	No
FBgn0259199	3L	2652134	2653186	+	1053	8.57243866564222	No
FBgn0259200	3L	2653358	2653657	+	1695	7.45760928971561	No
FBgn0264606	3L	2657484	2657672	-	4007	5.50533153593236	No
FBgn0053233	3L	2659709	2659748	+	1529	3.91202300542815	No
FBgn0053234	3L	2661672	2661705	+	1425	4.12713438504509	No
FBgn0052296	3L	2719791	2724058	-	5364	7.69028602067677	No
FBgn0020509	3L	2739773	2740117	+	345	2.94443897916644	No
FBgn0035370	3L	2767268	2767999	+	732	8.18088094199639	No
FBgn0035371	3L	2769387	2769977	-	1563	7.6506445514369	No
FBgn0035372	3L	2772611	2773046	-	1140	7.11720550316434	No
FBgn0044452	3L	2774693	2780410	+	5718	9.12063445889169	No
FBgn0035374	3L	2781013	2781130	+	978	7.57095858316901	No
FBgn0035375	3L	2782901	2783472	+	1998	7.16549347506085	No
FBgn0263392	3L	2788553	2791277	-	8766	9.76117485976141	No
FBgn0035379	3L	2884094	2884259	-	1161	3.73766961828337	No
FBgn0262593	3L	2924082	2925476	+	5287	5.89440283426485	No
FBgn0035380	3L	2915137	2916588	-	1452	4.02535169073515	No
FBgn0052846	3L	2950338	2951194	-	1068	3.49650756146648	No
FBgn0054025	3L	2959903	2959947	-	975	6.34035930372775	No
FBgn0035382	3L	2961744	2961874	+	1265	3.78418963391826	No
FBgn0035383	3L	2981123	2982186	+	2001	7.6275443904885	No
FBgn0035384	3L	2995250	2995264	+	549	2.83321334405622	No
FBgn0035385	3L	3008746	3010392	+	1647	5.24174701505964	No
FBgn0052488	3L	3015064	3015241	-	921	4.64439089914137	No
FBgn0052487	3L	3016189	3016378	-	960	3.3322045101752	No
FBgn0004372	3L	3024595	3025921	-	1704	4.26267987704132	No
FBgn0035388	3L	3035294	3035364	+	1986	10.2994409002717	No
FBgn0040308	3L	3043052	3043205	+	726	6.96508034560141	No
FBgn0035390	3L	3044849	3044869	-	789	8.75194905805861	No
FBgn0052484	3L	3047190	3048166	+	1983	7.8458075026378	No
FBgn0052485	3L	3050539	3050697	+	666	5.94542060860658	No
FBgn0035392	3L	3052674	3052856	+	1727	7.34923082461333	No
FBgn0035393	3L	3055156	3055686	+	531	7.32118855673948	No
FBgn0266918	3L	3056728	3056752	-	1236	8.53797573059877	No
FBgn0035397	3L	3073445	3073478	+	2414	8.75479176370003	No
FBgn0035398	3L	3091617	3091819	-	3039	5.36597601502185	No
FBgn0266436	3L	3110269	3110818	-	801	4.64439089914137	No
FBgn0266437	3L	3111302	3111577	-	2643	7.43838353004431	No
FBgn0026189	3L	3115923	3116031	-	3040	7.92732436030979	No
FBgn0035400	3L	3129329	3129423	-	2291	7.48773376143644	No
FBgn0035401	3L	3143992	3145263	+	1272	7.38770923908104	No
FBgn0035402	3L	3145504	3147470	-	2481	7.67740043051481	No
FBgn0263108	3L	3149983	3150153	+	4043	9.33202689023278	No
FBgn0266582	3L	3158560	3159215	-	795	7.36960072052641	No
FBgn0035405	3L	3160097	3160099	+	1554	7.89692465626886	No
FBgn0024194	3L	3162199	3163698	+	1500	8.42551640284433	No
FBgn0035407	3L	3163912	3165075	-	1164	8.86262516940892	No
FBgn0052280	3L	3167979	3168265	+	390	6.14418563412565	No
FBgn0052278	3L	3170945	3171106	+	333	6.03787091992214	No
FBgn0052281	3L	3169502	3170872	+	1371	7.88419993367604	No
FBgn0035409	3L	3171759	3172541	-	783	3.2188758248682	No
