# Program:featureCounts v2.0.0; Command:"featureCounts" "-t" "gbc" "-g" "transcript_id" "-a" "/proj/snic2019-30-14/private/genomes/dm6/annotation/Drosophila_melanogaster.BDGP6.28.99.PROseq.gtf" "-o" "ChIPseq/K27me3-PROseq.counts.cds.txt" "./ChIP_seq_mapped_dm6/bam_dmel/gd7_K27me3_1_R1.dmel.bowtie2.sorted.bam" "./ChIP_seq_mapped_dm6/bam_dmel/gd7_K27me3_2_R1.dmel.bowtie2.sorted.bam" "./ChIP_seq_mapped_dm6/bam_dmel/Toll10b_K27me3_1_R1.dmel.bowtie2.sorted.bam" "./ChIP_seq_mapped_dm6/bam_dmel/Toll10b_K27me3_2_R1.dmel.bowtie2.sorted.bam" "./ChIP_seq_mapped_dm6/bam_dmel/Toll910_K27me3_1_R1.dmel.bowtie2.sorted.bam" "./ChIP_seq_mapped_dm6/bam_dmel/Toll910_K27me3_2_R1.dmel.bowtie2.sorted.bam" "./ChIP_seq_mapped_dm6/bam_dmel/Toll910_Input_1_R1.dmel.bowtie2.sorted.bam" "./ChIP_seq_mapped_dm6/bam_dmel/Toll910_Input_2_R1.dmel.bowtie2.sorted.bam" "./Zetlinger_ChIP-mapped/bam_dm6/gd7_WCE_rep1.dm6.bowtie2.sorted.bam" "./Zetlinger_ChIP-mapped/bam_dm6/gd7_WCE_rep2.dm6.bowtie2.sorted.bam" "./Zetlinger_ChIP-mapped/bam_dm6/gd7_WCE_rep4.dm6.bowtie2.sorted.bam" "./Zetlinger_ChIP-mapped/bam_dm6/Tol10b_WCE_rep4.dm6.bowtie2.sorted.bam" "./Zetlinger_ChIP-mapped/bam_dm6/Toll10b_WCE_rep2.dm6.bowtie2.sorted.bam" "./Zetlinger_ChIP-mapped/bam_dm6/Toll10b_WCE_rep3.dm6.bowtie2.sorted.bam" "./Zetlinger_ChIP-mapped/bam_dm6/Toll10b_WCE_rep5.dm6.bowtie2.sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	./ChIP_seq_mapped_dm6/bam_dmel/gd7_K27me3_1_R1.dmel.bowtie2.sorted.bam	./ChIP_seq_mapped_dm6/bam_dmel/gd7_K27me3_2_R1.dmel.bowtie2.sorted.bam	./ChIP_seq_mapped_dm6/bam_dmel/Toll10b_K27me3_1_R1.dmel.bowtie2.sorted.bam	./ChIP_seq_mapped_dm6/bam_dmel/Toll10b_K27me3_2_R1.dmel.bowtie2.sorted.bam	./ChIP_seq_mapped_dm6/bam_dmel/Toll910_K27me3_1_R1.dmel.bowtie2.sorted.bam	./ChIP_seq_mapped_dm6/bam_dmel/Toll910_K27me3_2_R1.dmel.bowtie2.sorted.bam	./ChIP_seq_mapped_dm6/bam_dmel/Toll910_Input_1_R1.dmel.bowtie2.sorted.bam	./ChIP_seq_mapped_dm6/bam_dmel/Toll910_Input_2_R1.dmel.bowtie2.sorted.bam	./Zetlinger_ChIP-mapped/bam_dm6/gd7_WCE_rep1.dm6.bowtie2.sorted.bam	./Zetlinger_ChIP-mapped/bam_dm6/gd7_WCE_rep2.dm6.bowtie2.sorted.bam	./Zetlinger_ChIP-mapped/bam_dm6/gd7_WCE_rep4.dm6.bowtie2.sorted.bam	./Zetlinger_ChIP-mapped/bam_dm6/Tol10b_WCE_rep4.dm6.bowtie2.sorted.bam	./Zetlinger_ChIP-mapped/bam_dm6/Toll10b_WCE_rep2.dm6.bowtie2.sorted.bam	./Zetlinger_ChIP-mapped/bam_dm6/Toll10b_WCE_rep3.dm6.bowtie2.sorted.bam	./Zetlinger_ChIP-mapped/bam_dm6/Toll10b_WCE_rep5.dm6.bowtie2.sorted.bam
FBtr0079251	2L	6344199	6346180	+	1982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0331225	2L	6346530	6347927	-	1398	21	25	35	44	57	19	60	47	34	14	103	10	30	9	88
FBtr0079283	2L	6346648	6347654	-	1007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0079282	2L	6349493	6350534	-	1042	300	210	235	310	247	119	189	159	132	92	468	54	129	13	466
FBtr0079281	2L	6352424	6353831	-	1408	285	258	211	399	347	155	197	188	161	96	668	56	145	26	511
FBtr0346719	2L	6355456	6356572	+	1117	196	121	138	269	257	102	201	172	146	80	567	49	166	26	457
FBtr0473626	2L	6357105	6357818	-	714	91	59	58	118	104	50	159	110	95	56	288	27	115	17	238
FBtr0079253	2L	6368382	6370090	+	1709	358	293	347	565	393	216	231	223	199	114	969	76	174	26	715
FBtr0290281	2L	6372888	6377184	+	4297	113	93	104	175	402	202	203	163	167	83	457	37	149	15	375
FBtr0344864	2L	6374015	6377184	+	3170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0299967	2L	6377871	6410826	-	32956	4675	4010	5396	5118	7206	2681	4742	3545	2937	1716	7628	933	2880	462	7551
FBtr0079255	2L	6381766	6383319	+	1554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0299969	2L	6383535	6385012	-	1478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0299968	2L	6395953	6396749	-	797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0079256	2L	6412815	6415235	+	2421	46	64	56	80	114	34	165	138	67	38	107	13	32	22	135
FBtr0343151	2L	6412815	6414318	+	1504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0343152	2L	6415279	6422810	-	7532	5	10	7	1	11	4	9	11	9	3	13	1	2	3	12
FBtr0079275	2L	6415368	6422810	-	7443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0079257	2L	6424836	6426271	+	1436	222	140	92	274	180	103	268	222	188	113	748	57	166	31	588
FBtr0345720	2L	6426824	6447522	-	20699	2379	2166	3894	2814	3979	1511	4160	2924	1715	997	3531	777	2039	421	4708
FBtr0329952	2L	6445170	6447903	-	2734	32	41	25	84	56	28	69	54	49	31	214	17	56	4	156
FBtr0089948	2L	6445170	6447522	-	2353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0114603	2L	6445170	6447362	-	2193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0339788	2L	6448564	6455429	-	6866	5	8	3	8	33	7	82	46	31	17	49	2	17	4	47
FBtr0329951	2L	6448906	6455429	-	6524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0079259	2L	6456552	6458908	+	2357	47	27	27	72	28	26	51	23	35	14	159	11	43	6	107
FBtr0079258	2L	6456767	6458908	+	2142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0079271	2L	6459115	6465169	-	6055	17	10	15	18	35	20	57	49	23	17	64	4	14	4	45
FBtr0331186	2L	6459418	6465169	-	5752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0079270	2L	6466317	6467198	-	882	14	5	3	16	20	4	29	21	13	10	39	6	17	10	42
FBtr0331185	2L	6466465	6467198	-	734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0339787	2L	6468638	6473404	-	4767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0079269	2L	6468638	6471572	-	2935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0079268	2L	6468691	6473404	-	4714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0079267	2L	6474538	6476475	-	1938	124	115	73	382	220	174	381	288	229	156	834	64	245	36	606
FBtr0079266	2L	6477282	6479966	-	2685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0345753	2L	6477282	6480075	-	2794	35	17	14	25	24	13	21	14	15	5	36	3	23	4	33
FBtr0344764	2L	6481429	6487066	+	5638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0079260	2L	6481429	6487476	+	6048	9	7	2	35	24	19	47	44	25	18	50	8	23	11	43
FBtr0339785	2L	6487442	6488256	-	815	22	18	14	61	34	16	40	31	25	22	117	7	37	1	132
FBtr0079265	2L	6487662	6488115	-	454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0079261	2L	6489590	6490094	+	505	74	48	39	152	100	71	104	86	79	46	356	25	107	11	207
FBtr0113411	2L	6491561	6496888	+	5328	305	234	191	719	420	295	773	597	481	279	1567	157	444	75	1307
FBtr0079263	2L	6493074	6494032	-	959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0079286	2L	6497553	6498366	+	814	53	34	34	145	96	52	169	125	113	64	353	37	143	12	288
FBtr0079287	2L	6499147	6526896	+	27750	1	1	2	5	19	5	15	9	10	3	7	2	6	2	8
FBtr0343155	2L	6499147	6526819	+	27673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0306113	2L	6527547	6530009	-	2463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0079335	2L	6527547	6535611	-	8065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0079334	2L	6527547	6546476	-	18930	19380	18334	28343	11330	12847	5200	1897	1310	1113	620	3183	368	1298	187	2767
FBtr0079333	2L	6555817	6557002	-	1186	726	636	975	442	479	139	209	148	168	90	637	51	189	28	519
FBtr0079288	2L	6558300	6559208	+	909	10	8	4	8	13	10	31	26	15	22	25	11	19	1	39
FBtr0343157	2L	6558300	6559049	+	750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0343162	2L	6559526	6561160	-	1635	43	51	39	133	101	59	145	80	95	46	384	30	112	16	306
FBtr0079332	2L	6560231	6561160	-	930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0343163	2L	6560231	6561789	-	1559	74	45	35	82	47	47	140	74	79	35	222	25	84	17	205
FBtr0079290	2L	6562825	6564296	+	1472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0343158	2L	6562825	6564609	+	1785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0343161	2L	6564212	6565681	-	1470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0079330	2L	6564463	6565681	-	1219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0089641	2L	6568500	6600568	-	32069	275	253	256	419	550	215	639	427	335	178	722	88	324	68	795
FBtr0343159	2L	6572054	6600568	-	28515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0079291	2L	6611511	6617017	+	5507	41	21	8	50	40	38	74	38	47	27	129	17	39	19	138
FBtr0079292	2L	6611906	6617017	+	5112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0079293	2L	6612187	6617017	+	4831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0113026	2L	6617234	6621200	-	3967	445	351	355	661	789	371	695	514	407	245	1330	145	499	65	1260
FBtr0112553	2L	6623612	6625259	+	1648	168	146	189	204	279	138	341	220	159	104	418	56	189	22	428
FBtr0079327	2L	6625238	6631907	-	6670	1037	921	1030	1216	1519	605	1062	840	656	369	2112	219	682	104	1848
FBtr0331187	2L	6632898	6647645	-	14748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0331191	2L	6632898	6648614	-	15717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0331192	2L	6634649	6648614	-	13966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0113410	2L	6634649	6647645	-	12997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0331190	2L	6635645	6647645	-	12001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0079326	2L	6635645	6648614	-	12970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0303224	2L	6649888	6654316	+	4429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0343864	2L	6649888	6654474	+	4587	8	9	11	15	15	6	21	18	16	6	42	3	16	2	32
FBtr0079325	2L	6654860	6655821	-	962	71	53	46	172	104	63	179	129	103	63	324	40	120	14	309
FBtr0343865	2L	6656559	6657652	-	1094	23	32	18	76	42	26	52	24	33	20	120	11	30	7	66
FBtr0079324	2L	6656559	6657379	-	821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0079297	2L	6659017	6661933	+	2917	233	225	243	558	346	167	477	378	365	224	1248	106	370	67	1115
FBtr0333517	2L	6662161	6663112	-	952	143	91	99	200	146	94	160	135	122	70	452	40	126	25	404
FBtr0346453	2L	6664164	6674680	+	10517	25	28	32	92	46	25	45	38	44	12	163	10	42	4	92
FBtr0333516	2L	6664468	6674680	+	10213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0079322	2L	6666364	6667533	-	1170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0333352	2L	6666389	6667533	-	1145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0333351	2L	6671165	6672847	-	1683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0079321	2L	6671879	6672847	-	969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0079320	2L	6674782	6676135	-	1354	2	2	1	5	8	4	8	9	8	5	26	4	8	3	24
FBtr0333350	2L	6674782	6676067	-	1286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0273250	2L	6677935	6683857	-	5923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0300327	2L	6677935	6683864	-	5930	1	1	1	0	1	2	4	0	2	1	7	0	2	0	8
FBtr0333347	2L	6679421	6682629	-	3209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0079315	2L	6684942	6686212	-	1271	202	170	190	217	223	97	267	185	174	110	496	51	212	20	369
FBtr0114488	2L	6686891	6708586	-	21696	187	147	185	109	183	62	144	99	78	47	216	16	74	11	203
FBtr0114489	2L	6686891	6688893	-	2003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0336751	2L	6686891	6688836	-	1946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0079311	2L	6689725	6708586	-	18862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0079314	2L	6689725	6708102	-	18378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0079310	2L	6711386	6715686	-	4301	1086	893	1209	835	1103	388	757	567	474	260	1411	137	490	77	1244
FBtr0079299	2L	6718125	6719289	+	1165	98	62	55	204	162	83	223	157	136	90	470	43	154	19	396
FBtr0329892	2L	6719494	6722859	-	3366	11	22	16	24	112	63	98	75	44	25	74	10	60	10	88
FBtr0333346	2L	6719996	6722430	-	2435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0332330	2L	6720496	6722859	-	2364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0079301	2L	6724403	6731500	+	7098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0079300	2L	6724403	6731245	+	6843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0329941	2L	6724403	6732666	+	8264	42	34	35	70	147	48	229	148	114	54	167	24	57	21	190
FBtr0300056	2L	6733366	6736049	+	2684	498	436	421	648	709	310	451	335	302	155	1136	84	284	30	857
FBtr0079305	2L	6736464	6739688	-	3225	746	617	705	1005	888	410	508	406	387	206	1545	113	346	61	1027
FBtr0339237	2L	6743002	6756033	+	13032	76	52	59	72	124	37	141	92	53	25	123	17	60	8	114
FBtr0079303	2L	6743002	6755290	+	12289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0290242	2L	6757964	6759128	-	1165	280	233	221	248	277	134	201	145	131	78	527	45	117	17	470
FBtr0331220	2L	6759929	6772114	-	12186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0331221	2L	6759929	6770468	-	10540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0331218	2L	6759929	6772255	-	12327	6	10	8	23	20	9	19	14	11	4	48	5	5	1	23
FBtr0331217	2L	6767196	6772038	-	4843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0331219	2L	6767196	6772114	-	4919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0290295	2L	6767196	6770468	-	3273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0331222	2L	6769937	6772114	-	2178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0301972	2L	6769937	6770468	-	532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0079336	2L	6774541	6778344	+	3804	235	226	240	294	358	165	266	242	192	95	550	47	153	24	470
FBtr0079337	2L	6776212	6778175	+	1964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0332335	2L	6776212	6777875	+	1664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0079384	2L	6778655	6786361	-	7707	8	8	18	11	41	11	42	27	20	14	41	6	15	0	29
FBtr0332370	2L	6778924	6786361	-	7438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0332369	2L	6789870	6797694	-	7825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0100381	2L	6789870	6794099	-	4230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0079381	2L	6789870	6798362	-	8493	73	47	77	98	98	46	144	87	96	48	217	33	93	18	223
FBtr0100382	2L	6789870	6796283	-	6414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0345445	2L	6801458	6802340	-	883	3	19	8	28	23	15	6	7	8	2	30	4	7	2	6
FBtr0309815	2L	6801478	6802289	-	812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0309812	2L	6803511	6804272	+	762	260	282	389	161	245	77	125	82	60	39	203	25	69	14	184
FBtr0334841	2L	6804424	6805292	-	869	83	57	140	58	77	15	33	32	31	6	87	7	31	2	64
FBtr0300821	2L	6804719	6805292	-	574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0345446	2L	6822434	6838895	+	16462	607	902	782	555	484	218	66	41	35	19	129	6	29	7	88
FBtr0079341	2L	6822817	6838895	+	16079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0079342	2L	6852815	6853766	+	952	98	103	41	216	120	71	186	159	120	64	500	41	127	16	364
FBtr0079343	2L	6854642	6860749	+	6108	585	415	355	1221	582	377	963	786	741	404	2431	245	902	123	2261
FBtr0079373	2L	6861005	6869889	-	8885	3	0	0	3	3	0	1	0	2	3	6	2	1	0	4
FBtr0079374	2L	6861021	6869889	-	8869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0307033	2L	6875400	6906556	+	31157	2442	2016	3836	3874	3264	1401	3025	2379	1947	1119	4806	781	2288	404	6235
FBtr0343867	2L	6897332	6906556	+	9225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0079372	2L	6906766	6907344	-	579	54	33	31	67	81	32	134	59	68	58	181	13	107	16	172
FBtr0332324	2L	6908583	6910957	+	2375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0079345	2L	6908583	6911323	+	2741	6	4	3	10	24	7	35	22	14	10	36	8	14	5	43
FBtr0332329	2L	6911190	6913638	-	2449	2	1	1	7	10	1	10	10	4	2	11	0	1	3	8
FBtr0079371	2L	6911443	6913638	-	2196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0332328	2L	6914401	6919710	-	5310	4	1	0	8	23	10	29	8	8	5	16	0	1	1	15
FBtr0079368	2L	6914481	6919710	-	5230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0079369	2L	6916853	6918243	-	1391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0307032	2L	6921204	6931957	+	10754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0079346	2L	6921204	6926706	+	5503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0301403	2L	6921204	6925946	+	4743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0307031	2L	6921466	6926706	+	5241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0079347	2L	6921760	6925946	+	4187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0307030	2L	6921760	6928575	+	6816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0301404	2L	6922139	6925946	+	3808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0079348	2L	6922139	6931957	+	9819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0332326	2L	6932645	6942314	-	9670	1718	1506	1361	2127	1993	919	1729	1265	1030	601	3783	322	1004	174	2909
FBtr0332325	2L	6943278	6944789	-	1512	23	13	16	32	71	24	100	70	61	34	96	24	50	29	116
FBtr0079366	2L	6943840	6944789	-	950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0079365	2L	6945564	6948308	-	2745	263	191	124	574	318	213	463	348	351	182	1348	109	378	58	922
FBtr0079349	2L	6950921	6954486	+	3566	275	191	152	541	351	218	685	476	476	284	1376	143	605	77	1251
FBtr0343775	2L	6954457	6956450	-	1994	9	2	10	9	6	2	20	12	14	10	20	2	3	1	22
FBtr0079363	2L	6954654	6956450	-	1797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0343776	2L	6954654	6955843	-	1190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0079350	2L	6957508	6959004	+	1497	139	97	98	348	150	128	315	214	211	118	668	63	255	28	580
FBtr0079362	2L	6959199	6959828	-	630	86	46	35	144	79	58	147	108	84	58	339	34	133	25	286
FBtr0079351	2L	6960877	6961455	+	579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0343774	2L	6960877	6961553	+	677	11	3	2	15	12	5	16	10	24	13	43	2	20	5	27
FBtr0079358	2L	6961616	6963574	-	1959	63	32	26	80	38	30	91	47	56	22	207	23	53	12	186
FBtr0079359	2L	6961616	6963176	-	1561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0079360	2L	6961616	6963156	-	1541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0079361	2L	6961616	6963119	-	1504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0346584	2L	6964921	6965787	+	867	2	1	2	2	5	5	14	14	1	5	13	1	5	6	19
FBtr0079352	2L	6964921	6965712	+	792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0331375	2L	6968811	6971237	-	2427	74	39	27	165	178	106	232	143	151	81	385	44	231	27	378
FBtr0079355	2L	6969925	6971237	-	1313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0307073	2L	6972928	7009409	-	36482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0307074	2L	6972928	7009859	-	36932	52	31	34	54	85	58	98	56	56	35	129	17	61	8	124
FBtr0306926	2L	7013896	7014637	+	742	60	39	43	148	95	48	155	89	125	71	354	29	119	18	284
FBtr0339663	2L	7014723	7023398	-	8676	5	6	3	5	10	4	57	18	10	5	27	0	2	2	19
FBtr0079431	2L	7014961	7023398	-	8438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0100353	2L	7018187	7023398	-	5212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0345638	2L	7024929	7026889	-	1961	41	18	6	37	10	6	23	13	19	9	43	2	20	7	51
FBtr0079429	2L	7024929	7026787	-	1859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0079389	2L	7028026	7028859	+	834	68	47	34	136	106	56	179	124	84	48	257	26	131	25	236
FBtr0079428	2L	7030593	7032106	-	1514	36	13	25	54	74	44	186	112	105	42	158	19	54	30	150
FBtr0309323	2L	7031335	7032106	-	772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0344712	2L	7033221	7037513	+	4293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0089636	2L	7033221	7037778	+	4558	10	6	5	19	84	40	71	35	28	13	37	16	28	9	48
FBtr0306229	2L	7038323	7055910	+	17588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0306228	2L	7038323	7054747	+	16425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0306233	2L	7042859	7055910	+	13052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0306232	2L	7049772	7054747	+	4976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0306230	2L	7050868	7054747	+	3880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0110978	2L	7056801	7063486	+	6686	50	21	25	86	160	41	209	124	90	52	182	18	90	27	228
FBtr0079401	2L	7056801	7062565	+	5765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0079402	2L	7056801	7059194	+	2394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0344736	2L	7059314	7060351	-	1038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0079425	2L	7059418	7060351	-	934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0079424	2L	7064531	7065337	-	807	95	65	54	119	164	68	167	135	121	55	352	34	163	17	276
FBtr0289952	2L	7068483	7069446	+	964	218	190	176	179	245	102	183	118	96	76	332	33	108	19	251
FBtr0079423	2L	7069636	7084135	-	14500	2223	2051	2627	2222	3298	1177	2395	1721	1340	803	3495	423	1432	221	3086
FBtr0112612	2L	7098288	7133027	-	34740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0342658	2L	7098288	7157195	-	58908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0112611	2L	7099792	7157195	-	57404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0301525	2L	7099792	7133569	-	33778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0113028	2L	7182734	7185429	+	2696	0	1	0	1	1	1	6	0	3	2	0	0	0	1	2
FBtr0079405	2L	7182734	7185419	+	2686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0079419	2L	7185561	7187568	-	2008	0	0	1	1	0	0	5	3	3	0	1	0	1	0	0
FBtr0342655	2L	7185580	7189510	-	3931	99	100	76	271	240	134	378	256	182	104	507	58	219	42	504
FBtr0342654	2L	7185580	7187568	-	1989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0302948	2L	7190531	7194088	-	3558	4	5	4	14	14	14	32	25	12	11	44	7	18	1	31
FBtr0079418	2L	7190531	7193913	-	3383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0079416	2L	7195008	7203764	-	8757	643	584	686	1009	1098	542	1682	1125	871	540	2211	280	1073	156	2211
FBtr0330197	2L	7204638	7219533	-	14896	19	16	14	44	101	49	203	96	41	25	127	21	45	15	134
FBtr0110799	2L	7205353	7219533	-	14181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0079414	2L	7218751	7219533	-	783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0079413	2L	7220469	7222581	-	2113	170	125	107	376	232	152	377	282	279	157	912	81	336	60	769
FBtr0331664	2L	7223428	7240003	-	16576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0331658	2L	7223428	7248843	-	25416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0299539	2L	7224300	7240003	-	15704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0331662	2L	7226238	7240003	-	13766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0331659	2L	7226238	7248843	-	22606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
