geneID	Chr	ATAC_Start	ATAC_End	ATAC_factor	ATAC_direction	enhancerID	insituID	Enhancer_Gd7	Enhancer_Toll10b	Enhancer_Toll9	Enhancer_Time	Background
Region2425	chr2R	13983069	13983480	Time	Up	None	None	-2.78920947174006	-0.205831015219422	3.0864913962578	0.285927129235729	Yes
Region2426	chr2R	13990302	13991376	Time	Up	None	None	-0.583711289656172	0.509702156053192	0.326389166437892	0.993078694332681	Yes
Region2426	chr2R	13990302	13991376	Time	Up	None	None	-0.664955640220523	1.47379076428983	-0.645057020569749	0.993078694332681	Yes
Region2427	chr2R	13991701	13991987	Time	Down	None	None	3.2744095145305	-0.131384760090796	-3.29704470083446	-1.90125873811065	No
Region2428	chr2R	13992289	13992646	Toll10b	Down	None	None	1.33802048348076	-0.76807149318404	-0.909640938397688	-0.103498722891555	Yes
Region2437	chr2R	14139796	14141468	Time	Up	None	None	-1.1678712225396	-0.0176809971547942	1.40575071672182	1.29575605428273	Yes
Region2438	chr2R	14152473	14153437	Toll10b	Up	None	None	-0.51408009414403	1.36995668115296	-0.813226467937232	-0.42009546789859	Yes
Region2439	chr2R	14157215	14157722	Time	Up	None	None	-0.642946936411951	-1.56145173022759	2.35130152051356	-0.105461521396155	Yes
Region2440	chr2R	14164314	14164701	Gd7	Down	None	None	-0.722452297935059	0.807744362724406	0.060586645145931	0.203147098447294	Yes
Region2441	chr2R	14170328	14170733	Toll9	Down	None	None	1.69055281354397	0.981587090710859	-2.3946605688852	1.79883152841703	No
Region2442	chr2R	14173350	14174114	Time	Up	None	region 798	-0.670650378503751	1.1071868470682	-0.327572650599473	0.992802035108871	Yes
Region2443	chr2R	14174363	14175035	Time	Up	None	region 798	-0.850744186798978	1.55923782442092	-0.605592420766594	0.895266503335069	Yes
Region2444	chr2R	14175467	14175851	Time	Up	None	None	-1.98398206865949	1.57851413036357	0.558919279423326	1.02436939689483	Yes
Region2446	chr2R	14216293	14216842	Toll9	Down	None	None	-0.00824760115628098	0.354528671804996	-0.429779663287862	0.326189510003208	Yes
Region2449	chr2R	14239239	14240291	Time	Up	None	None	-0.793822236961823	1.06105972988533	-0.0567272377737614	0.879703832605145	Yes
Region2450	chr2R	14255775	14256767	Time	Up	None	None	-0.99802095100863	2.46956793404272	-1.12029287397169	1.6708604948665	Yes
Region2452	chr2R	14270175	14270947	Time	Up	None	None	-2.27616104894327	0.679421765425342	1.64192827218713	0.993198852257337	Yes
Region2455	chr2R	14307037	14308400	Toll10b	Down	None	None	-0.109016815138685	-2.07090179644869	2.51758624916049	0.707575312576046	Yes
Region2456	chr2R	14311361	14313123	Time	Down	None	None	-0.707911598208825	-4.87744456296811	5.68566908023019	-4.48319373523245	No
Region2456	chr2R	14311361	14313123	Time	Down	None	None	-0.680815356436695	-4.47216664622763	5.22143056077514	-4.48319373523245	No
Region2456	chr2R	14311361	14313123	Time	Down	None	None	-0.045213574334303	-4.9852621339441	5.19812621346903	-4.48319373523245	No
Region2460	chr2R	14352112	14352532	Time	Down	None	region 810	0.305904141633358	-1.43774569629869	1.16893414194345	-0.350450626794512	Yes
Region2460	chr2R	14352112	14352532	Time	Down	None	region 811	0.305904141633358	-1.43774569629869	1.16893414194345	-0.350450626794512	Yes
Region2461	chr2R	14356936	14357487	Toll9	Down	None	None	1.16878625099001	-0.466902279954403	-0.67791568444686	-1.0946198794936	Yes
Region2462	chr2R	14362882	14363444	Toll9	Down	None	None	0.0602327154603331	1.68161804032558	-1.46752014484279	0.644447888466753	Yes
Region2463	chr2R	14411386	14412054	Toll9	Down	None	None	0.0432010213411533	0.599485380737807	-0.612681919564295	-0.292038902919091	Yes
Region2464	chr2R	14429065	14430279	Toll10b	Down	None	None	0.064912914240435	-1.68908808474304	1.13485674856148	-0.646540908731428	No
Region2465	chr2R	14430696	14431539	Toll9	Up	None	None	-3.68717898249244	-0.438502267723359	3.93548938795263	-1.3455039874118	No
Region2466	chr2R	14431839	14432544	Toll9	Up	None	None	-1.28282872660755	0.0245192920408515	1.23356093729491	0.006257979057818	Yes
Region2467	chr2R	14433222	14433650	Time	Up	None	None	-3.56493727352143	1.67432279060458	2.75735611829448	2.94874720939341	No
Region2471	chr2R	14481045	14482767	Toll10b	Up	None	None	-3.19113035281095	2.92311422118893	-0.0932889116613741	1.13535966752459	Yes
Region2471	chr2R	14481045	14482767	Toll10b	Up	None	None	-1.98250760832151	3.18469868237389	-1.47940516674385	1.13535966752459	Yes
Region2473	chr2R	14503149	14504307	Time	Up	None	None	0.265634364052359	0.612408177208349	-0.551590795733249	0.092256985431827	Yes
Region2473	chr2R	14503149	14504307	Time	Up	None	None	-1.19752114510337	0.854509471421306	0.520447830072893	0.092256985431827	Yes
Region2474	chr2R	14526004	14527200	Time	Up	None	None	-1.53862144822419	0.301478638725526	1.50122107329249	0.367097253730962	Yes
Region2475	chr2R	14600914	14601514	Time	Up	None	None	-0.319016324732702	1.39579663180203	-0.829275194479923	0.758357360739283	Yes
Region2476	chr2R	14603993	14604494	Time	Up	None	None	-0.682180293845663	0.531600021742682	-0.0205555478118289	1.26289810806988	Yes
Region2477	chr2R	14617823	14619300	Time	Down	None	None	-0.709619226684426	0.608698411742307	0.22513360565643	-0.419712838757663	Yes
Region2477	chr2R	14617823	14619300	Time	Down	None	None	-0.232688382479007	1.06565244352836	-0.705457938255176	-0.419712838757663	Yes
Region2478	chr2R	14620753	14621269	Time	Down	None	None	-0.459162342047779	1.65206016827513	-1.3534884312971	-1.50897942678396	Yes
Region2480	chr2R	14645069	14645525	Time	Up	None	None	-1.37281844549422	1.22073495741014	0.300832375465884	1.19748934967216	Yes
Region2483	chr2R	14752062	14752717	Time	Up	None	None	-1.04119117261902	0.687659447480261	0.455431129255834	0.60760586846716	Yes
Region2483	chr2R	14752062	14752717	Time	Up	None	None	-0.416440936168205	0.335322908825066	0.267682122278473	0.60760586846716	Yes
Region2484	chr2R	14756582	14756797	Toll9	Up	None	None	-0.740483669899763	-0.18213324842693	1.31089778719294	-0.522567452851172	Yes
Region2485	chr2R	14757581	14757943	Toll9	Up	None	None	-0.15024381033595	-0.68397044511404	1.05016926524759	-0.359966373250943	Yes
Region2487	chr2R	14770413	14770981	Time	Up	None	region 827	-0.230562437042814	2.22292703649201	-1.84699271465548	1.5521895849161	Yes
Region2488	chr2R	14771224	14771977	Toll10b	Up	None	region 827	0.475797961943168	1.27623772459107	-1.76142175101494	0.507546243998953	Yes
Region2492	chr2R	14848071	14848474	Time	Up	None	None	-0.823412256842456	-0.104026441387333	0.89906949666443	0.375544911528936	Yes
Region2493	chr2R	14852385	14852820	Toll10b	Up	None	None	-2.25000454751997	0.365825547545552	1.98943513104457	1.16251701801386	Yes
Region2494	chr2R	14854757	14855695	Toll10b	Down	None	None	1.03313371525925	-0.545732574009729	-0.0454874019994678	0.095506645238535	Yes
Region2495	chr2R	14860495	14860916	Toll10b	Up	None	None	-0.705852656678275	-0.00430799805135226	0.82440254060166	-0.123880626457407	Yes
Region2498	chr2R	14935251	14935956	Time	Up	None	None	-1.74668576722367	0.366562576905801	1.51188232000784	1.13574099943805	Yes
Region2501	chr2R	14962168	14963252	Time	Up	None	None	-0.859304812221889	1.15526460518569	-0.262976112737417	0.652650581933218	Yes
Region2502	chr2R	14963922	14964982	Toll10b	Up	None	None	-2.22943762510375	3.08317376300609	-0.873885544448836	-0.396607816543187	Yes
Region2504	chr2R	14975530	14976119	Toll10b	Down	None	None	5.89733550323862	-6.45232263789405	0.558096754255881	-1.34446607992513	No
Region2506	chr2R	14981087	14982156	Time	Down	None	None	-0.890877801756673	-0.19338668579717	1.0871736635959	-0.448257463415053	Yes
Region2510	chr2R	15032577	15034839	Toll10b	Down	region 89	region 843	10.6500677235255	-5.97659410367372	-4.24037764402889	1.06116623749291	No
Region2510	chr2R	15032577	15034839	Toll10b	Down	region 89	region 844	10.6500677235255	-5.97659410367372	-4.24037764402889	1.06116623749291	No
Region2510	chr2R	15032577	15034839	Toll10b	Down	region 89	region 845	10.6500677235255	-5.97659410367372	-4.24037764402889	1.06116623749291	No
Region2510	chr2R	15032577	15034839	Toll10b	Down	region 90	region 843	10.6500677235255	-5.97659410367372	-4.24037764402889	1.06116623749291	No
Region2510	chr2R	15032577	15034839	Toll10b	Down	region 90	region 844	10.6500677235255	-5.97659410367372	-4.24037764402889	1.06116623749291	No
Region2510	chr2R	15032577	15034839	Toll10b	Down	region 90	region 845	10.6500677235255	-5.97659410367372	-4.24037764402889	1.06116623749291	No
Region2516	chr2R	15127789	15129058	Time	Down	None	None	1.82261517238411	0.24580922024861	-1.75823402663509	0.14678888510889	Yes
Region2517	chr2R	15129270	15130170	Toll9	Down	None	region 870	2.47686400035675	-0.254825155289632	-2.46085193388468	0.565634463957822	Yes
Region2517	chr2R	15129270	15130170	Toll9	Down	None	region 871	2.47686400035675	-0.254825155289632	-2.46085193388468	0.565634463957822	Yes
Region2517	chr2R	15129270	15130170	Toll9	Down	None	region 872	2.47686400035675	-0.254825155289632	-2.46085193388468	0.565634463957822	Yes
Region2518	chr2R	15130491	15133078	Time	Up	region 92	region 870	1.07271668877972	-0.594940922297691	-0.12678609252357	1.32672214953907	Yes
Region2518	chr2R	15130491	15133078	Time	Up	region 92	region 871	1.07271668877972	-0.594940922297691	-0.12678609252357	1.32672214953907	Yes
Region2518	chr2R	15130491	15133078	Time	Up	region 92	region 872	1.07271668877972	-0.594940922297691	-0.12678609252357	1.32672214953907	Yes
Region2518	chr2R	15130491	15133078	Time	Up	region 92	region 873	1.07271668877972	-0.594940922297691	-0.12678609252357	1.32672214953907	Yes
Region2519	chr2R	15147591	15148062	Time	Up	None	None	-0.0817272346642571	-0.317073582601064	0.533293252589728	-0.345763764424915	Yes
Region2520	chr2R	15213323	15213780	Time	Up	None	region 881	0.312752663566454	0.39511540102835	-0.298440522398767	0.295726024933132	Yes
Region2521	chr2R	15216082	15216468	Time	Down	None	region 882	1.55720775952267	-1.28902670201464	0.0853233783408497	-0.98661732303676	Yes
Region2527	chr2R	15308834	15309416	Time	Up	None	None	-0.987721884845944	0.898027361633177	0.116962098005471	0.793089678562999	Yes
Region2528	chr2R	15322474	15322936	Gd7	Down	None	None	-2.26610705248448	1.4291377071262	1.09863069984224	1.65515217707412	Yes
Region2532	chr2R	15349279	15351088	Time	Up	None	region 884	-1.92529926102398	1.36078885337324	0.267078094776609	2.40625092093309	Yes
Region2533	chr2R	15352178	15352926	Time	Up	None	region 884	0.373674113287081	-1.58197893233728	0.773332776668568	2.56143172407246	Yes
Region2533	chr2R	15352178	15352926	Time	Up	None	region 884	0.340069496927803	-0.430373364073877	-0.444929085878746	2.56143172407246	No
Region2534	chr2R	15353245	15353624	Toll10b	Up	None	region 885	-4.66899366487678	6.75146805188938	-2.73405604864684	3.00992721798233	No
Region2536	chr2R	15371325	15371515	Time	Up	None	None	-1.28610100244601	0.650277803192054	0.755675005635141	1.4205245351678	Yes
Region2538	chr2R	15378582	15379223	Toll9	Up	None	None	-2.18156435482615	0.492145127272658	1.84197386626083	1.21553069012453	Yes
Region2539	chr2R	15379990	15381658	Time	Up	None	None	-1.42253231326366	0.96625396564937	0.43545835076079	0.681888725654932	Yes
Region2540	chr2R	15511564	15511931	Gd7	Up	None	region 899	2.24609302719921	-2.27159045315773	-0.193729567209893	0.236729252479495	Yes
Region2541	chr2R	15528305	15528852	Time	Down	None	region 901	0.582423521418432	-0.759085010967684	-0.087490267592485	-3.28435873674511	Yes
Region2541	chr2R	15528305	15528852	Time	Down	None	region 902	0.582423521418432	-0.759085010967684	-0.087490267592485	-3.28435873674511	Yes
Region2541	chr2R	15528305	15528852	Time	Down	None	region 903	0.582423521418432	-0.759085010967684	-0.087490267592485	-3.28435873674511	Yes
Region2541	chr2R	15528305	15528852	Time	Down	None	region 904	0.582423521418432	-0.759085010967684	-0.087490267592485	-3.28435873674511	Yes
Region2541	chr2R	15528305	15528852	Time	Down	None	region 905	0.582423521418432	-0.759085010967684	-0.087490267592485	-3.28435873674511	Yes
Region2542	chr2R	15530114	15530706	Time	Down	None	region 902	2.41857641824134	-1.86702369978796	-1.01071364992394	-6.11127495861785	No
Region2542	chr2R	15530114	15530706	Time	Down	None	region 903	2.41857641824134	-1.86702369978796	-1.01071364992394	-6.11127495861785	No
Region2542	chr2R	15530114	15530706	Time	Down	None	region 904	2.41857641824134	-1.86702369978796	-1.01071364992394	-6.11127495861785	No
Region2542	chr2R	15530114	15530706	Time	Down	None	region 905	2.41857641824134	-1.86702369978796	-1.01071364992394	-6.11127495861785	No
Region2542	chr2R	15530114	15530706	Time	Down	None	region 906	2.41857641824134	-1.86702369978796	-1.01071364992394	-6.11127495861785	No
Region2542	chr2R	15530114	15530706	Time	Down	None	region 907	2.41857641824134	-1.86702369978796	-1.01071364992394	-6.11127495861785	No
Region2542	chr2R	15530114	15530706	Time	Down	None	region 908	2.41857641824134	-1.86702369978796	-1.01071364992394	-6.11127495861785	No
Region2542	chr2R	15530114	15530706	Time	Down	None	region 909	2.41857641824134	-1.86702369978796	-1.01071364992394	-6.11127495861785	No
Region2542	chr2R	15530114	15530706	Time	Down	None	region 910	2.41857641824134	-1.86702369978796	-1.01071364992394	-6.11127495861785	No
Region2542	chr2R	15530114	15530706	Time	Down	None	region 911	2.41857641824134	-1.86702369978796	-1.01071364992394	-6.11127495861785	No
Region2542	chr2R	15530114	15530706	Time	Down	None	region 912	2.41857641824134	-1.86702369978796	-1.01071364992394	-6.11127495861785	No
Region2543	chr2R	15531267	15532478	Toll10b	Up	None	region 906	0.293217958176394	0.818913901121251	-1.05592725099217	-0.085301459639611	Yes
Region2543	chr2R	15531267	15532478	Toll10b	Up	None	region 907	0.293217958176394	0.818913901121251	-1.05592725099217	-0.085301459639611	Yes
Region2543	chr2R	15531267	15532478	Toll10b	Up	None	region 908	0.293217958176394	0.818913901121251	-1.05592725099217	-0.085301459639611	Yes
Region2543	chr2R	15531267	15532478	Toll10b	Up	None	region 909	0.293217958176394	0.818913901121251	-1.05592725099217	-0.085301459639611	Yes
Region2543	chr2R	15531267	15532478	Toll10b	Up	None	region 910	0.293217958176394	0.818913901121251	-1.05592725099217	-0.085301459639611	Yes
Region2543	chr2R	15531267	15532478	Toll10b	Up	None	region 911	0.293217958176394	0.818913901121251	-1.05592725099217	-0.085301459639611	Yes
Region2543	chr2R	15531267	15532478	Toll10b	Up	None	region 912	0.293217958176394	0.818913901121251	-1.05592725099217	-0.085301459639611	Yes
Region2544	chr2R	15541014	15541684	Time	Up	None	None	0.404926552936956	-0.146755258802115	0.338185574739112	0.852028891882524	Yes
Region2544	chr2R	15541014	15541684	Time	Up	None	None	-0.388735888854095	0.593084010395914	0.259759597518556	0.852028891882524	Yes
Region2545	chr2R	15542539	15542901	Time	Up	None	None	-0.612743241603392	-0.109257132627834	1.20447627538444	1.25930098862614	Yes
Region2548	chr2R	15568686	15569063	Time	Up	None	None	-1.30735398106998	0.706880548067263	0.719826210545305	0.865876143771662	Yes
Region2549	chr2R	15573584	15574076	Time	Up	None	None	-0.565375416141801	-0.725939512650371	1.46492931799864	1.12001984217923	Yes
Region2553	chr2R	15675745	15676845	Toll10b	Down	None	None	2.02408346401292	-5.5278294754466	3.88334609791257	0.458740413931812	No
Region2553	chr2R	15675745	15676845	Toll10b	Down	None	None	2.21951952695096	-5.60147404553417	3.78494919072238	0.458740413931812	No
Region2554	chr2R	15678554	15678935	Gd7	Down	None	None	-0.327994544557629	0.914494084988755	-0.241485268137575	-0.8856491470238	Yes
Region2555	chr2R	15679750	15680214	Toll10b	Up	None	None	0.147385144678486	0.798253211097582	-0.816783843810279	0.148246233150141	Yes
Region2556	chr2R	15682614	15683053	Toll10b	Up	None	None	-0.678025849780088	0.469286077338756	0.343093843603378	0.354562985846575	Yes
Region2557	chr2R	15699661	15700070	Toll9	Up	None	None	-2.64076660234614	-2.52438095129859	5.28301858868823	-0.272984719161303	No
Region2558	chr2R	15734817	15736457	Gd7	Down	None	None	-2.91190638378753	3.53371634458644	-0.339150841572483	0.911662354345773	No
Region2559	chr2R	15738008	15738500	Gd7	Up	None	None	0.79029511149557	-0.618872357677507	-1.52758621048602	0.209527051209524	No
Region2560	chr2R	15739314	15740609	Toll10b	Down	None	None	1.33917839118094	-2.68805339575191	1.55346176266629	-0.242990970695185	No
Region2560	chr2R	15739314	15740609	Toll10b	Down	None	None	0.0549780691505941	-1.89237533385828	1.86191604532844	-0.242990970695185	Yes
Region2563	chr2R	15754781	15757010	Toll9	Up	region 374	None	-9.94996368237736	2.52994335697108	7.90742307974942	-1.43047092051632	No
Region2563	chr2R	15754781	15757010	Toll9	Up	region 374	None	-9.11988496216467	2.08454878070045	7.6333077965272	-1.43047092051632	No
Region2563	chr2R	15754781	15757010	Toll9	Up	region 374	None	-10.3306081456373	1.87743409797555	8.96226757626206	-1.43047092051632	No
Region2564	chr2R	15759833	15760251	Gd7	Down	None	None	-11.4050110108778	4.72995876350605	7.4305598748498	1.2011025749822	No
Region2567	chr2R	15790395	15791188	Time	Down	region 375	None	-4.71914297317142	8.03905282016702	-3.94836766250731	-2.55533172032619	No
Region2567	chr2R	15790395	15791188	Time	Down	region 375	None	-4.10990786227977	7.07255325661571	-3.45590623844423	-2.55533172032619	No
Region2573	chr2R	15865956	15866626	Toll9	Up	None	None	-1.62405964882071	-6.68706121195685	9.73158864994312	-2.66749020479989	No
Region2574	chr2R	15868772	15869296	Gd7	Down	None	None	-0.808959282181835	-1.84122866580264	2.89585676384682	-0.728017206356343	No
Region2576	chr2R	15886294	15887092	Toll10b	Down	None	None	4.07279621696728	-6.85535319303361	3.40025846008785	-1.20512802343489	No
Region2576	chr2R	15886294	15887092	Toll10b	Down	None	None	4.52605926645073	-7.06675936659592	3.21609042078504	-1.20512802343489	No
Region2577	chr2R	15890340	15891441	Toll9	Up	None	region 941	0.716711611547892	-2.47885463554766	2.04593126997808	-0.20164888122308	Yes
Region2577	chr2R	15890340	15891441	Toll9	Up	None	region 941	1.16504376506062	-1.76099411657259	0.858473081190706	-0.20164888122308	Yes
Region2578	chr2R	15892106	15892309	Toll9	Down	None	region 941	0.918676788954327	-0.82008180728353	-0.56549332399695	-0.711967507759325	Yes
Region2578	chr2R	15892106	15892309	Toll9	Down	None	region 942	0.918676788954327	-0.82008180728353	-0.56549332399695	-0.711967507759325	Yes
