geneID	Chr	ATAC_factor	ATAC_direction
Region7675	chrX	Gd7	Down
Region7676	chrX	Time	Up
Region7676	chrX	Time	Up
Region7677	chrX	Time	Up
Region7678	chrX	Toll9	Up
Region7683	chrX	Gd7	Down
Region7684	chrX	Time	Up
Region7685	chrX	Time	Up
Region7686	chrX	Time	Up
Region7687	chrX	Time	Up
Region7688	chrX	Time	Up
Region7690	chrX	Toll9	Up
Region7693	chrX	Toll9	Up
Region7694	chrX	Toll10b	Up
Region7695	chrX	Toll10b	Up
Region7696	chrX	Gd7	Down
Region7697	chrX	Toll9	Up
Region7698	chrX	Time	Up
Region7701	chrX	Gd7	Down
Region7702	chrX	Gd7	Down
Region7707	chrX	Time	Up
Region7708	chrX	Time	Up
Region7708	chrX	Time	Up
Region7708	chrX	Time	Up
Region7708	chrX	Time	Up
Region7710	chrX	Toll10b	Up
Region7712	chrX	Time	Down
Region7716	chrX	Time	Up
Region7717	chrX	Time	Up
Region7718	chrX	Time	Up
Region7719	chrX	Gd7	Down
Region7720	chrX	Gd7	Down
Region7722	chrX	Gd7	Down
Region7723	chrX	Gd7	Down
Region7724	chrX	Time	Down
Region7725	chrX	Gd7	Down
Region7726	chrX	Time	Up
Region7727	chrX	Gd7	Down
Region7729	chrX	Gd7	Down
Region7736	chrX	Toll10b	Up
Region7737	chrX	Gd7	Down
Region7738	chrX	Toll9	Up
Region7739	chrX	Toll9	Up
Region7742	chrX	Time	Up
Region7745	chrX	Toll10b	Down
Region7746	chrX	Toll10b	Up
Region7749	chrX	Time	Up
Region7751	chrX	Time	Down
Region7752	chrX	Time	Up
Region7753	chrX	Toll9	Up
Region7754	chrX	Toll10b	Up
Region7754	chrX	Toll10b	Up
Region7754	chrX	Toll10b	Up
Region7754	chrX	Toll10b	Up
Region7757	chrX	Gd7	Up
Region7757	chrX	Gd7	Up
Region7758	chrX	Time	Down
Region7759	chrX	Toll10b	Up
Region7760	chrX	Gd7	Down
Region7762	chrX	Toll10b	Up
Region7763	chrX	Time	Down
Region7764	chrX	Toll10b	Up
Region7767	chrX	Time	Down
Region7770	chrX	Gd7	Down
Region7770	chrX	Gd7	Down
Region7771	chrX	Time	Up
Region7772	chrX	Gd7	Down
Region7774	chrX	Time	Down
Region7778	chrX	Time	Up
Region7778	chrX	Time	Up
Region7782	chrX	Toll9	Up
Region7791	chrX	Gd7	Down
Region7793	chrX	Time	Down
Region7796	chrX	Toll9	Up
Region7810	chrX	Toll10b	Up
Region7811	chrX	Gd7	Down
Region7816	chrX	Time	Up
Region7817	chrX	Gd7	Down
Region7818	chrX	Toll9	Up
Region7819	chrX	Time	Up
Region7820	chrX	Time	Up
Region7820	chrX	Time	Up
Region7826	chrX	Toll9	Down
Region7827	chrX	Time	Down
Region7828	chrX	Time	Up
Region7829	chrX	Toll10b	Up
Region7830	chrX	Gd7	Down
Region7831	chrX	Gd7	Down
Region7832	chrX	Gd7	Down
Region7834	chrX	Time	Up
Region7843	chrX	Toll9	Up
Region7844	chrX	Toll9	Up
Region7844	chrX	Toll9	Up
Region7845	chrX	Time	Up
Region7845	chrX	Time	Up
Region7845	chrX	Time	Up
Region7845	chrX	Time	Up
Region7845	chrX	Time	Up
Region7845	chrX	Time	Up
Region7845	chrX	Time	Up
Region7845	chrX	Time	Up
Region7846	chrX	Toll10b	Down
Region7846	chrX	Toll10b	Down
Region7846	chrX	Toll10b	Down
Region7846	chrX	Toll10b	Down
Region7849	chrX	Toll9	Up
Region7851	chrX	Time	Up
Region7851	chrX	Time	Up
Region7872	chrX	Gd7	Up
Region7873	chrX	Toll9	Up
Region7875	chrX	Time	Up
Region7876	chrX	Time	Up
Region7887	chrX	Time	Up
Region7896	chrX	Time	Up
Region7897	chrX	Gd7	Down
Region7898	chrX	Gd7	Down
Region7898	chrX	Gd7	Down
Region7898	chrX	Gd7	Down
Region7899	chrX	Toll10b	Up
Region7901	chrX	Toll9	Down
Region7902	chrX	Toll9	Up
Region7903	chrX	Toll10b	Down
Region7904	chrX	Toll10b	Down
Region7905	chrX	Toll10b	Down
Region7905	chrX	Toll10b	Down
Region7906	chrX	Time	Down
Region7908	chrX	Gd7	Down
Region7910	chrX	Gd7	Down
Region7911	chrX	Time	Up
Region7912	chrX	Time	Up
Region7913	chrX	Time	Up
Region7914	chrX	Gd7	Down
Region7916	chrX	Time	Up
Region7919	chrX	Toll10b	Up
Region7920	chrX	Time	Up
Region7921	chrX	Time	Up
Region7932	chrX	Toll10b	Up
Region7933	chrX	Gd7	Down
Region7951	chrX	Time	Up
Region7952	chrX	Gd7	Down
Region7953	chrX	Toll10b	Up
Region7954	chrX	Toll10b	Up
Region7960	chrX	Gd7	Down
Region7962	chrX	Time	Up
Region7963	chrX	Gd7	Down
Region7963	chrX	Gd7	Down
Region7964	chrX	Gd7	Down
Region7965	chrX	Time	Up
Region7968	chrX	Toll9	Down
Region7972	chrX	Gd7	Down
Region7973	chrX	Time	Up
Region7974	chrX	Time	Up
Region7974	chrX	Time	Up
Region7976	chrX	Time	Up
Region7977	chrX	Toll9	Up
Region7987	chrX	Time	Up
Region7988	chrX	Time	Up
Region7993	chrX	Time	Up
Region7995	chrX	Time	Up
Region7996	chrX	Toll9	Up
Region7997	chrX	Toll9	Up
Region7998	chrX	Time	Up
Region8004	chrX	Toll9	Down
Region8005	chrX	Gd7	Down
Region8006	chrX	Time	Up
Region8007	chrX	Toll10b	Up
Region8022	chrX	Time	Up
Region8026	chrX	Time	Up
Region8028	chrX	Gd7	Down
Region8030	chrX	Toll9	Up
Region8031	chrX	Toll10b	Up
Region8032	chrX	Toll9	Up
Region8032	chrX	Toll9	Up
Region8033	chrX	Time	Down
Region8037	chrX	Gd7	Down
Region8039	chrX	Time	Up
Region8040	chrX	Gd7	Down
Region8041	chrX	Time	Up
Region8042	chrX	Gd7	Down
Region8042	chrX	Gd7	Down
Region8045	chrX	Toll10b	Up
Region8046	chrX	Toll10b	Up
Region8047	chrX	Time	Up
Region8052	chrX	Time	Up
Region8053	chrX	Time	Up
Region8054	chrX	Toll9	Up
Region8054	chrX	Toll9	Up
Region8055	chrX	Toll9	Up
Region8057	chrX	Gd7	Down
Region8067	chrX	Gd7	Down
Region8067	chrX	Gd7	Down
Region8070	chrX	Toll10b	Up
Region8071	chrX	Toll10b	Up
Region8075	chrX	Time	Up
Region8076	chrX	Gd7	Down
Region8078	chrX	Gd7	Down
Region8079	chrX	Gd7	Down
Region8080	chrX	Toll10b	Up
Region8082	chrX	Gd7	Down
Region8083	chrX	Gd7	Down
Region8086	chrX	Gd7	Down
Region8086	chrX	Gd7	Down
Region8087	chrX	Time	Up
Region8088	chrX	Time	Up
Region8089	chrX	Gd7	Down
Region8094	chrX	Gd7	Down
Region8095	chrX	Gd7	Down
Region8096	chrX	Toll10b	Up
Region8099	chrX	Time	Up
Region8101	chrX	Time	Up
Region8102	chrX	Time	Up
Region8103	chrX	Time	Up
Region8108	chrX	Time	Up
Region8115	chrX	Toll9	Up
Region8115	chrX	Toll9	Up
Region8117	chrX	Gd7	Down
Region8118	chrX	Gd7	Down
Region8119	chrX	Toll9	Up
Region8121	chrX	Time	Up
Region8127	chrX	Gd7	Down
Region8130	chrX	Time	Up
Region8131	chrX	Toll9	Up
Region8133	chrX	Toll10b	Up
Region8134	chrX	Gd7	Down
Region8136	chrX	Gd7	Down
Region8136	chrX	Gd7	Down
Region8138	chrX	Toll10b	Up
Region8140	chrX	Time	Up
Region8144	chrX	Gd7	Down
Region8145	chrX	Toll10b	Up
Region8149	chrX	Gd7	Down
Region8150	chrX	Time	Down
Region8152	chrX	Time	Down
Region8152	chrX	Time	Down
Region8155	chrX	Time	Up
Region8155	chrX	Time	Up
Region8156	chrX	Time	Down
Region8157	chrX	Toll10b	Down
Region8158	chrX	Toll9	Up
Region8159	chrX	Gd7	Down
Region8159	chrX	Gd7	Down
Region8160	chrX	Toll9	Up
Region8160	chrX	Toll9	Up
Region8162	chrX	Time	Down
Region8165	chrX	Time	Down
Region8165	chrX	Time	Down
Region8171	chrX	Gd7	Down
Region8172	chrX	Toll10b	Up
Region8173	chrX	Gd7	Down
Region8174	chrX	Toll10b	Up
Region8187	chrX	Time	Up
Region8188	chrX	Time	Up
Region8189	chrX	Gd7	Down
Region8189	chrX	Gd7	Down
Region8191	chrX	Gd7	Down
Region8191	chrX	Gd7	Down
Region8191	chrX	Gd7	Down
Region8191	chrX	Gd7	Down
Region8194	chrX	Gd7	Down
Region8195	chrX	Gd7	Down
Region8196	chrX	Toll9	Up
Region8197	chrX	Toll9	Up
Region8197	chrX	Toll9	Up
Region8197	chrX	Toll9	Up
Region8198	chrX	Time	Up
Region8198	chrX	Time	Up
Region8200	chrX	Time	Up
Region8200	chrX	Time	Up
Region8214	chrX	Toll10b	Up
Region8218	chrX	Time	Up
Region8218	chrX	Time	Up
Region8219	chrX	Gd7	Down
Region8220	chrX	Time	Up
Region8221	chrX	Toll10b	Up
Region8228	chrX	Toll9	Up
Region8228	chrX	Toll9	Up
Region8229	chrX	Toll9	Up
Region8230	chrX	Toll10b	Up
Region8230	chrX	Toll10b	Up
Region8231	chrX	Toll10b	Up
Region8232	chrX	Time	Up
Region8234	chrX	Toll9	Down
Region8235	chrX	Gd7	Down
Region8235	chrX	Gd7	Down
Region8236	chrX	Gd7	Down
Region8237	chrX	Time	Up
Region8238	chrX	Toll9	Up
Region8238	chrX	Toll9	Up
Region8240	chrX	Time	Up
Region8243	chrX	Time	Up
Region8246	chrX	Toll10b	Up
Region8246	chrX	Toll10b	Up
Region8247	chrX	Time	Up
Region8249	chrX	Gd7	Down
Region8254	chrX	Toll10b	Up
Region8255	chrX	Time	Down
Region8256	chrX	Time	Down
Region8257	chrX	Time	Up
Region8258	chrX	Time	Up
Region8259	chrX	Time	Down
Region8260	chrX	Time	Down
Region8263	chrX	Toll10b	Down
Region8267	chrX	Time	Down
Region8268	chrX	Toll9	Up
Region8268	chrX	Toll9	Up
Region8269	chrX	Toll10b	Up
Region8271	chrX	Toll9	Up
Region8272	chrX	Toll10b	Up
Region8278	chrX	Gd7	Down
Region8279	chrX	Gd7	Down
Region8279	chrX	Gd7	Down
Region8280	chrX	Gd7	Down
Region8280	chrX	Gd7	Down
Region8281	chrX	Time	Down
Region8281	chrX	Time	Down
Region8282	chrX	Gd7	Down
Region8282	chrX	Gd7	Down
Region8283	chrX	Time	Down
Region8284	chrX	Gd7	Down
Region8285	chrX	Time	Down
Region8288	chrX	Time	Up
Region8293	chrX	Gd7	Down
Region8294	chrX	Gd7	Down
Region8296	chrX	Toll9	Down
Region8299	chrX	Gd7	Down
Region8309	chrX	Toll10b	Up
Region8310	chrX	Gd7	Down
Region8311	chrX	Time	Up
Region8312	chrX	Toll10b	Up
Region8331	chrX	Gd7	Down
Region8332	chrX	Gd7	Down
Region8333	chrX	Gd7	Down
Region8340	chrX	Time	Up
Region8341	chrX	Toll10b	Up
Region8342	chrX	Toll10b	Up
Region8350	chrX	Toll9	Up
Region8354	chrX	Gd7	Down
Region8355	chrX	Toll10b	Up
Region8356	chrX	Toll10b	Up
Region8357	chrX	Gd7	Down
Region8358	chrX	Toll10b	Up
Region8359	chrX	Toll10b	Up
Region8360	chrX	Toll9	Down
Region8361	chrX	Toll10b	Up
Region8361	chrX	Toll10b	Up
Region8362	chrX	Toll10b	Up
Region8362	chrX	Toll10b	Up
Region8363	chrX	Toll10b	Up
Region8364	chrX	Gd7	Down
Region8365	chrX	Gd7	Down
Region8366	chrX	Toll10b	Up
Region8369	chrX	Toll10b	Up
Region8371	chrX	Toll10b	Up
Region8374	chrX	Toll10b	Down
Region8374	chrX	Toll10b	Down
Region8374	chrX	Toll10b	Down
Region8375	chrX	Toll10b	Down
Region8379	chrX	Time	Up
Region8380	chrX	Gd7	Down
Region8381	chrX	Gd7	Up
Region8382	chrX	Time	Up
Region8383	chrX	Time	Up
Region8387	chrX	Toll9	Down
Region8388	chrX	Toll10b	Up
Region8391	chrX	Time	Up
Region8394	chrX	Gd7	Down
Region8394	chrX	Gd7	Down
Region8415	chrX	Toll10b	Up
Region8418	chrX	Gd7	Down
Region8419	chrX	Toll10b	Up
Region8420	chrX	Gd7	Down
Region8420	chrX	Gd7	Down
Region8421	chrX	Toll9	Up
Region8422	chrX	Toll10b	Down
Region8424	chrX	Toll9	Up
Region8425	chrX	Toll9	Up
Region8427	chrX	Time	Up
Region8430	chrX	Gd7	Down
Region8435	chrX	Time	Up
Region8436	chrX	Toll10b	Up
Region8438	chrX	Gd7	Down
Region8440	chrX	Gd7	Down
Region8441	chrX	Toll9	Up
Region8442	chrX	Time	Down
Region8445	chrX	Gd7	Down
Region8450	chrX	Time	Up
Region8451	chrX	Time	Up
Region8459	chrX	Time	Up
Region8459	chrX	Time	Up
Region8462	chrX	Gd7	Down
Region8463	chrX	Time	Up
Region8463	chrX	Time	Up
Region8464	chrX	Gd7	Down
Region8465	chrX	Time	Down
Region8468	chrX	Toll9	Up
Region8469	chrX	Toll10b	Down
Region8470	chrX	Gd7	Up
Region8471	chrX	Time	Up
Region8472	chrX	Time	Up
Region8474	chrX	Time	Up
Region8474	chrX	Time	Up
Region8476	chrX	Toll10b	Up
Region8478	chrX	Gd7	Down
Region8479	chrX	Toll10b	Up
Region8480	chrX	Gd7	Down
Region8481	chrX	Gd7	Down
Region8483	chrX	Gd7	Down
Region8483	chrX	Gd7	Down
Region8484	chrX	Gd7	Down
Region8488	chrX	Time	Down
Region8495	chrX	Time	Up
Region8496	chrX	Time	Up
Region8497	chrX	Toll10b	Up
Region8498	chrX	Toll9	Up
Region8498	chrX	Toll9	Up
Region8499	chrX	Gd7	Down
Region8503	chrX	Gd7	Down
Region8504	chrX	Gd7	Down
Region8504	chrX	Gd7	Down
Region8505	chrX	Toll10b	Up
Region8506	chrX	Gd7	Down
Region8507	chrX	Gd7	Down
Region8509	chrX	Toll10b	Up
Region8510	chrX	Toll10b	Up
Region8511	chrX	Time	Up
Region8514	chrX	Gd7	Down
Region8518	chrX	Time	Up
Region8521	chrX	Gd7	Down
Region8523	chrX	Gd7	Down
Region8524	chrX	Toll10b	Up
Region8525	chrX	Toll10b	Up
Region8526	chrX	Toll10b	Up
Region8527	chrX	Time	Up
Region8528	chrX	Time	Up
Region8535	chrX	Gd7	Down
Region8537	chrX	Gd7	Down
Region8538	chrX	Gd7	Down
Region8539	chrX	Time	Up
Region8541	chrX	Gd7	Down
Region8545	chrX	Gd7	Down
Region8547	chrX	Gd7	Down
Region8548	chrX	Gd7	Down
Region8549	chrX	Gd7	Down
Region8550	chrX	Gd7	Down
Region8555	chrX	Gd7	Down
Region8559	chrX	Time	Up
Region8559	chrX	Time	Up
Region8563	chrX	Time	Up
Region8564	chrX	Time	Up
Region8567	chrX	Toll10b	Up
Region8568	chrX	Gd7	Down
Region8569	chrX	Toll10b	Up
Region8570	chrX	Toll9	Down
Region8571	chrX	Toll10b	Up
Region8572	chrX	Gd7	Down
Region8574	chrX	Toll10b	Up
Region8578	chrX	Time	Down
Region8579	chrX	Gd7	Down
Region8579	chrX	Gd7	Down
Region8580	chrX	Gd7	Down
Region8581	chrX	Gd7	Down
Region8582	chrX	Toll10b	Up
Region8583	chrX	Gd7	Down
Region8590	chrX	Gd7	Down
Region8591	chrX	Toll10b	Down
Region8592	chrX	Time	Down
Region8602	chrX	Gd7	Down
Region8608	chrX	Time	Up
Region8609	chrX	Toll10b	Up
Region8610	chrX	Toll10b	Up
Region8611	chrX	Time	Up
Region8612	chrX	Time	Up
Region8614	chrX	Time	Up
Region8615	chrX	Gd7	Down
Region8617	chrX	Gd7	Down
Region8628	chrX	Toll10b	Up
Region8628	chrX	Toll10b	Up
Region8629	chrX	Gd7	Down
Region8631	chrX	Time	Up
Region8632	chrX	Time	Up
Region8633	chrX	Time	Up
Region8634	chrX	Time	Up
Region8643	chrX	Toll10b	Up
Region8644	chrX	Toll10b	Up
Region8644	chrX	Toll10b	Up
Region8645	chrX	Time	Up
Region8646	chrX	Toll9	Up
Region8647	chrX	Time	Up
Region8651	chrX	Toll9	Up
Region8652	chrX	Toll10b	Up
Region8652	chrX	Toll10b	Up
Region8665	chrX	Toll10b	Up
Region8665	chrX	Toll10b	Up
Region8671	chrX	Time	Up
Region8672	chrX	Gd7	Down
Region8673	chrX	Toll9	Down
Region8675	chrX	Time	Up
Region8675	chrX	Time	Up
Region8678	chrX	Toll9	Down
Region8679	chrX	Toll10b	Up
Region8681	chrX	Gd7	Down
Region8682	chrX	Toll10b	Up
Region8685	chrX	Toll10b	Down
Region8685	chrX	Toll10b	Down
Region8686	chrX	Toll10b	Down
Region8686	chrX	Toll10b	Down
Region8687	chrX	Toll10b	Down
Region8687	chrX	Toll10b	Down
Region8689	chrX	Toll9	Up
Region8693	chrX	Time	Up
Region8694	chrX	Time	Up
Region8694	chrX	Time	Up
Region8696	chrX	Time	Up
Region8700	chrX	Time	Up
Region8701	chrX	Gd7	Down
Region8702	chrX	Time	Up
Region8704	chrX	Toll10b	Up
Region8709	chrX	Gd7	Down
Region8710	chrX	Time	Up
Region8711	chrX	Gd7	Down
Region8714	chrX	Toll10b	Up
Region8716	chrX	Time	Up
Region8719	chrX	Time	Up
Region8721	chrX	Gd7	Down
Region8723	chrX	Time	Up
Region8724	chrX	Toll10b	Up
Region8726	chrX	Gd7	Down
Region8730	chrX	Time	Up
Region8730	chrX	Time	Up
Region8731	chrX	Gd7	Down
Region8732	chrX	Time	Up
Region8733	chrX	Time	Up
Region8745	chrX	Gd7	Down
Region8746	chrX	Gd7	Down
Region8752	chrX	Toll10b	Up
Region8754	chrX	Time	Up
Region8755	chrX	Gd7	Down
Region8756	chrX	Time	Down
Region8757	chrX	Gd7	Down
Region8758	chrX	Gd7	Down
Region8760	chrX	Toll9	Up
Region8768	chrX	Gd7	Down
Region8769	chrX	Gd7	Down
Region8782	chrX	Toll10b	Up
Region8782	chrX	Toll10b	Up
Region8782	chrX	Toll10b	Up
Region8782	chrX	Toll10b	Up
Region8783	chrX	Toll10b	Up
Region8784	chrX	Gd7	Down
Region8788	chrX	Time	Up
Region8790	chrX	Time	Up
Region8794	chrX	Time	Up
Region8795	chrX	Toll10b	Up
Region8796	chrX	Gd7	Down
Region8797	chrX	Time	Up
Region8798	chrX	Toll10b	Up
Region8804	chrX	Gd7	Down
Region8807	chrX	Gd7	Down
Region8809	chrX	Toll10b	Up
Region8810	chrX	Gd7	Down
Region8811	chrX	Gd7	Down
Region8813	chrX	Toll9	Down
Region8816	chrX	Gd7	Down
Region8817	chrX	Toll10b	Up
Region8822	chrX	Time	Down
Region8822	chrX	Time	Down
Region8823	chrX	Gd7	Down
Region8832	chrX	Gd7	Down
Region8833	chrX	Gd7	Down
Region8834	chrX	Gd7	Down
Region8835	chrX	Gd7	Down
Region8835	chrX	Gd7	Down
Region8836	chrX	Gd7	Down
Region8837	chrX	Time	Down
Region8839	chrX	Toll10b	Up
Region8840	chrX	Time	Down
Region8841	chrX	Gd7	Down
Region8842	chrX	Gd7	Down
Region8844	chrX	Gd7	Down
Region8846	chrX	Toll10b	Up
Region8847	chrX	Toll10b	Down
Region8848	chrX	Toll10b	Up
Region8854	chrX	Time	Up
Region8855	chrX	Toll10b	Up
Region8856	chrX	Toll9	Down
Region8857	chrX	Gd7	Down
Region8857	chrX	Gd7	Down
Region8858	chrX	Time	Up
Region8859	chrX	Toll9	Down
Region8860	chrX	Time	Up
Region8862	chrX	Time	Up
Region8863	chrX	Gd7	Down
Region8864	chrX	Time	Down
Region8865	chrX	Toll9	Up
Region8866	chrX	Time	Up
Region8867	chrX	Toll10b	Up
Region8868	chrX	Toll10b	Up
Region8869	chrX	Toll10b	Up
Region8895	chrX	Gd7	Down
Region8896	chrX	Toll9	Up
Region8896	chrX	Toll9	Up
Region8897	chrX	Time	Up
Region8898	chrX	Toll10b	Up
Region8899	chrX	Toll10b	Up
Region8900	chrX	Time	Down
Region8901	chrX	Gd7	Down
Region8902	chrX	Time	Up
Region8903	chrX	Toll10b	Up
Region8904	chrX	Gd7	Down
Region8905	chrX	Gd7	Down
Region8906	chrX	Gd7	Down
Region8907	chrX	Gd7	Down
Region8908	chrX	Gd7	Down
Region8909	chrX	Gd7	Down
Region8909	chrX	Gd7	Down
Region8910	chrX	Gd7	Down
Region8910	chrX	Gd7	Down
Region8911	chrX	Toll9	Down
Region8912	chrX	Gd7	Down
Region8913	chrX	Time	Up
Region8914	chrX	Toll10b	Up
Region8915	chrX	Gd7	Down
Region8921	chrX	Toll10b	Up
Region8925	chrX	Toll10b	Up
Region8926	chrX	Toll10b	Up
Region8927	chrX	Gd7	Down
Region8930	chrX	Gd7	Down
Region8931	chrX	Gd7	Down
Region8932	chrX	Gd7	Down
Region8932	chrX	Gd7	Down
Region8933	chrX	Toll10b	Up
Region8935	chrX	Toll10b	Up
Region8937	chrX	Time	Down
Region8941	chrX	Time	Up
Region8943	chrX	Toll10b	Up
Region8945	chrX	Toll10b	Up
Region8946	chrX	Toll10b	Up
Region8947	chrX	Gd7	Down
Region8948	chrX	Toll10b	Up
Region8949	chrX	Toll9	Up
Region8949	chrX	Toll9	Up
Region8954	chrX	Gd7	Down
Region8956	chrX	Time	Down
Region8957	chrX	Time	Up
Region8958	chrX	Toll10b	Up
Region8959	chrX	Time	Up
Region8961	chrX	Time	Up
Region8962	chrX	Toll10b	Up
Region8962	chrX	Toll10b	Up
Region8963	chrX	Toll10b	Up
Region8964	chrX	Gd7	Down
Region8964	chrX	Gd7	Down
Region8970	chrX	Toll10b	Up
Region8971	chrX	Toll10b	Up
Region8973	chrX	Time	Up
Region8985	chrX	Toll10b	Up
Region8994	chrX	Toll10b	Up
Region8996	chrX	Gd7	Down
Region8997	chrX	Time	Up
Region8998	chrX	Gd7	Down
Region8999	chrX	Toll10b	Up
Region9000	chrX	Toll10b	Up
Region9001	chrX	Gd7	Down
Region9002	chrX	Toll10b	Up
Region9003	chrX	Gd7	Down
Region9006	chrX	Time	Up
Region9007	chrX	Toll9	Up
Region9007	chrX	Toll9	Up
Region9008	chrX	Toll10b	Up
Region9009	chrX	Toll10b	Down
Region9009	chrX	Toll10b	Down
Region9009	chrX	Toll10b	Down
Region9009	chrX	Toll10b	Down
Region9010	chrX	Toll10b	Down
Region9010	chrX	Toll10b	Down
Region9012	chrX	Gd7	Down
Region9012	chrX	Gd7	Down
Region9015	chrX	Toll10b	Down
Region9025	chrX	Toll9	Up
Region9025	chrX	Toll9	Up
Region9025	chrX	Toll9	Up
Region9026	chrX	Time	Down
Region9026	chrX	Time	Down
Region9029	chrX	Gd7	Down
Region9030	chrX	Gd7	Down
Region9030	chrX	Gd7	Down
Region9031	chrX	Gd7	Down
Region9032	chrX	Gd7	Down
Region9033	chrX	Gd7	Down
Region9037	chrX	Gd7	Down
Region9040	chrX	Gd7	Down
Region9042	chrX	Time	Up
Region9044	chrX	Time	Up
Region9045	chrX	Toll10b	Up
Region9046	chrX	Gd7	Down
Region9047	chrX	Toll10b	Up
Region9070	chrX	Time	Up
Region9072	chrX	Toll10b	Up
Region9077	chrX	Gd7	Down
Region9078	chrX	Time	Up
Region9080	chrX	Time	Up
Region9088	chrX	Gd7	Down
Region9089	chrX	Gd7	Down
Region9090	chrX	Gd7	Down
Region9092	chrX	Time	Up
Region9095	chrX	Time	Down
Region9095	chrX	Time	Down
Region9100	chrX	Gd7	Down
Region9100	chrX	Gd7	Down
Region9101	chrX	Gd7	Down
Region9102	chrX	Time	Down
Region9104	chrX	Time	Down
Region9105	chrX	Time	Down
Region9105	chrX	Time	Down
Region9106	chrX	Time	Down
Region9110	chrX	Toll10b	Up
Region9111	chrX	Gd7	Down
Region9112	chrX	Gd7	Down
Region9113	chrX	Toll9	Up
Region9113	chrX	Toll9	Up
Region9115	chrX	Gd7	Down
Region9116	chrX	Time	Down
Region9117	chrX	Time	Down
Region9120	chrX	Time	Up
Region9121	chrX	Time	Down
Region9122	chrX	Toll9	Up
Region9129	chrX	Toll10b	Up
Region9129	chrX	Toll10b	Up
Region9132	chrX	Toll10b	Up
Region9134	chrX	Toll9	Up
Region9135	chrX	Toll9	Up
Region9136	chrX	Toll10b	Up
Region9137	chrX	Time	Down
Region9138	chrX	Gd7	Down
Region9138	chrX	Gd7	Down
Region9139	chrX	Gd7	Down
Region9139	chrX	Gd7	Down
Region9141	chrX	Time	Up
Region9142	chrX	Gd7	Down
Region9147	chrX	Time	Up
Region9147	chrX	Time	Up
Region9147	chrX	Time	Up
Region9147	chrX	Time	Up
Region9147	chrX	Time	Up
Region9147	chrX	Time	Up
Region9150	chrX	Time	Up
Region9151	chrX	Gd7	Down
Region9152	chrX	Time	Up
Region9152	chrX	Time	Up
Region9155	chrX	Gd7	Down
Region9155	chrX	Gd7	Down
Region9156	chrX	Time	Down
Region9156	chrX	Time	Down
Region9157	chrX	Gd7	Down
Region9160	chrX	Toll10b	Up
Region9160	chrX	Toll10b	Up
Region9161	chrX	Time	Up
Region9162	chrX	Time	Up
Region9163	chrX	Toll10b	Up
Region9166	chrX	Toll10b	Up
Region9167	chrX	Toll10b	Up
Region9168	chrX	Toll10b	Up
Region9169	chrX	Toll9	Down
Region9171	chrX	Gd7	Down
Region9172	chrX	Gd7	Down
Region9172	chrX	Gd7	Down
Region9173	chrX	Time	Down
Region9174	chrX	Gd7	Down
Region9176	chrX	Time	Up
Region9177	chrX	Toll10b	Up
Region9180	chrX	Gd7	Down
Region9182	chrX	Time	Up
Region9184	chrX	Time	Up
Region9185	chrX	Toll10b	Up
Region9186	chrX	Toll10b	Up
Region9190	chrX	Gd7	Down
Region9191	chrX	Time	Up
Region9192	chrX	Toll9	Up
Region9193	chrX	Gd7	Down
Region9194	chrX	Toll10b	Down
Region9195	chrX	Toll10b	Up
Region9197	chrX	Toll10b	Down
Region9197	chrX	Toll10b	Down
Region9199	chrX	Toll9	Up
Region9199	chrX	Toll9	Up
Region9200	chrX	Toll9	Up
Region9200	chrX	Toll9	Up
Region9201	chrX	Toll9	Up
Region9202	chrX	Time	Down
Region9203	chrX	Time	Down
Region9203	chrX	Time	Down
Region9206	chrX	Toll10b	Down
Region9207	chrX	Toll9	Up
Region9211	chrX	Toll10b	Up
Region9213	chrX	Time	Up
Region9213	chrX	Time	Up
Region9213	chrX	Time	Up
Region9213	chrX	Time	Up
Region9213	chrX	Time	Up
Region9213	chrX	Time	Up
Region9220	chrX	Time	Up
Region9221	chrX	Gd7	Down
Region9222	chrX	Time	Up
Region9223	chrX	Time	Up
Region9224	chrX	Toll10b	Up
Region9227	chrX	Time	Up
Region9229	chrX	Gd7	Down
Region9230	chrX	Time	Up
Region9233	chrX	Gd7	Down
Region9235	chrX	Gd7	Down
Region9237	chrX	Gd7	Down
Region9239	chrX	Gd7	Down
Region9240	chrX	Time	Up
Region9241	chrX	Time	Up
Region9242	chrX	Time	Up
Region9253	chrX	Gd7	Down
Region9271	chrX	Gd7	Down
Region9273	chrX	Toll9	Up
Region9276	chrX	Toll9	Up
Region9277	chrX	Toll9	Down
Region9278	chrX	Time	Up
Region9285	chrX	Gd7	Down
Region9286	chrX	Toll10b	Up
Region9287	chrX	Gd7	Down
Region9288	chrX	Toll9	Up
Region9289	chrX	Gd7	Down
Region9290	chrX	Gd7	Down
Region9291	chrX	Gd7	Down
Region9292	chrX	Gd7	Down
Region9293	chrX	Toll10b	Up
Region9294	chrX	Time	Up
Region9295	chrX	Toll9	Up
Region9297	chrX	Time	Up
Region9301	chrX	Gd7	Up
Region9302	chrX	Gd7	Up
Region9303	chrX	Time	Up
Region9304	chrX	Toll9	Up
Region9305	chrX	Toll9	Up
Region9306	chrX	Toll9	Up
Region9308	chrX	Gd7	Down
Region9309	chrX	Gd7	Down
Region9310	chrX	Toll10b	Up
Region9311	chrX	Time	Up
