Geneid	Chr	Start	End	Strand	Length	factor	direction	Gd7	Toll10b	Toll9
Region2017	chr2R	21658093	21658562	.	470	Toll9	Up	-0.647203583831804	-0.210930798211869	0.82623071333975
Region2018	chr2R	21659471	21659992	.	522	Toll9	Up	-0.04564083585101	-0.101455873273874	0.155325216002914
Region2019	chr2R	21669474	21670746	.	1273	Toll9	Up	-0.86172283965885	-0.642647294276901	1.50567846872396
Region2020	chr2R	21685281	21685803	.	523	Toll10b	Down	0.0714497705771468	-0.0927152181914246	0.0388264677806657
Region2021	chr2R	21687068	21687878	.	811	Toll10b	Up	-0.0434118231917126	0.205242895803562	-0.190522588513121
Region2022	chr2R	21690525	21691101	.	577	Gd7	Down	-0.535745155885127	0.264311703183688	0.191904731467822
Region2023	chr2R	21691602	21692084	.	483	Toll9	Up	-0.77659611312098	-0.0735993911485044	0.790189497611273
Region2024	chr2R	21701621	21702871	.	1251	Toll10b	Up	-0.113547146805674	0.654361728240987	-0.630083760952272
Region2025	chr2R	21703181	21704534	.	1354	Toll9	Down	0.121042249559338	1.0427793273758	-1.27928159104651
Region2026	chr2R	21704923	21705583	.	661	Gd7	Down	-1.53193526628929	0.574419096768191	0.752057581690568
Region2027	chr2R	21706224	21707600	.	1377	Toll10b	Up	-0.333468984896054	0.936056750823982	-0.74546405622549
Region2028	chr2R	21707932	21709576	.	1645	Toll10b	Up	-1.45351020997975	1.93621963891057	-0.846018906432735
Region2029	chr2R	21710001	21710556	.	556	Toll9	Up	-0.4600086279773	-0.0940276643726294	0.524595805390155
Region2030	chr2R	21711159	21712384	.	1226	Toll10b	Up	-0.991606256896917	1.22354165667239	-0.468005701021981
Region2031	chr2R	21713429	21715681	.	2253	Gd7	Down	-1.24767806838484	0.614555432860696	0.448030902059983
Region2032	chr2R	21719264	21721490	.	2227	Gd7	Down	-1.44279089891543	0.462062407410162	0.79677818346835
Region2033	chr2R	21973119	21973706	.	588	Gd7	Up	0.186186678388031	-0.00906067636180067	-0.159507685948601
Region2034	chr2R	22060984	22061392	.	409	Gd7	Down	-0.621743087881849	0.4742200950684	0.0349591308739695
Region2035	chr2R	22066877	22067309	.	433	Gd7	Down	-0.6617472755671	0.113694546710601	0.475571127245805
Region2036	chr2R	22074926	22075289	.	364	Toll10b	Down	0.107905416733085	-0.585736815829773	0.558294704155049
Region2037	chr2R	22076051	22076590	.	540	Toll10b	Up	-0.0321082228445393	0.140015608449248	-0.127701799410256
Region2038	chr2R	22121728	22122876	.	1149	Toll10b	Down	0.282239823278988	-0.327477057535448	0.109915004940795
Region2039	chr2R	22127110	22127481	.	372	Toll9	Up	-0.183654780559904	-0.526911044285218	0.758037464388374
Region2040	chr2R	22174926	22175494	.	569	Gd7	Down	-0.41382433346492	0.153860638380607	0.204621131954271
Region2041	chr2R	22182344	22182758	.	415	Toll9	Up	-0.622383896651755	-0.380228366863778	0.993400052621199
Region2042	chr2R	22183015	22183619	.	605	Toll9	Up	-0.324368570846569	-0.974717794704275	1.38826663079043
Region2043	chr2R	22186011	22186477	.	467	Toll10b	Down	0.261483427072801	-0.486891812680858	0.307537247058649
Region2044	chr2R	22212774	22213668	.	895	Toll10b	Down	0.206053829786636	-0.332171621727388	0.184603153735089
Region2045	chr2R	22317335	22319522	.	2188	Toll10b	Down	0.824323999586701	-1.26549570448175	0.667475213777627
Region2046	chr2R	22322135	22322614	.	480	Toll10b	Up	-0.225146595953848	0.558230251319321	-0.420621715375767
Region2047	chr2R	22322896	22323628	.	733	Toll9	Down	0.210205729418518	0.105733431268856	-0.310082259320749
Region2048	chr2R	22375113	22375609	.	497	Gd7	Down	-1.18933239457064	-0.0320574083322495	1.11973100359072
Region2049	chr2R	22398080	22398659	.	580	Gd7	Up	1.74456492889804	-0.722809386728737	-0.7794699657852
Region2050	chr2R	22407134	22408306	.	1173	Toll10b	Up	-3.0630397655489	4.56390363216718	-2.32501117935548
Region2051	chr2R	22408717	22409035	.	319	Toll10b	Up	-2.01397254102167	3.67942408551179	-2.28946415876977
Region2052	chr2R	22410775	22412347	.	1573	Gd7	Down	-1.07607144920847	0.274310052567277	0.673075378222099
Region2053	chr2R	22414880	22416435	.	1556	Toll9	Up	-0.609491965413755	-0.184372694312612	0.76209326961844
Region2054	chr2R	22419908	22420332	.	425	Toll9	Up	-0.446416638533403	-0.0760809640784592	0.492091260127112
Region2055	chr2R	22421044	22421555	.	512	Toll9	Up	-0.422339076263331	-0.269186510804143	0.68662617761842
Region2056	chr2R	22483356	22483789	.	434	Gd7	Down	-1.37953070789937	0.48321894211285	0.715414573323715
Region2057	chr2R	22492240	22492655	.	416	Gd7	Down	-0.265555510613348	0.0850365105537791	0.146662807467532
Region2058	chr2R	22505394	22505992	.	599	Toll10b	Up	-1.02457780267213	1.02924273439809	-0.220146274295438
Region2059	chr2R	22506862	22507373	.	512	Toll9	Down	0.400825686932385	0.359474650720309	-0.768236979616326
Region2060	chr2R	22516524	22516935	.	412	Toll10b	Up	-1.67540316224294	2.08575968125098	-0.81145413446839
Region2061	chr2R	22561523	22562019	.	497	Toll9	Up	0.0897026598898093	-0.74173108838076	0.749755468689192
Region2062	chr2R	22605110	22606831	.	1722	Gd7	Down	-0.555059858196428	0.421801838757167	0.0329553188025194
Region2063	chr2R	22608453	22608987	.	535	Toll9	Up	-0.342518846308129	-0.286926067025686	0.633775466479408
Region2064	chr2R	22635505	22635947	.	443	Toll9	Up	-0.152471173869004	-0.365111118978241	0.548239465165819
Region2065	chr2R	22637193	22638308	.	1116	Toll9	Up	-0.135441756571287	-0.862210516926633	1.08998140421423
Region2066	chr2R	22639623	22640181	.	559	Gd7	Down	-0.281564747519845	0.266534982617354	-0.0422126657453631
Region2067	chr2R	22640783	22641460	.	678	Gd7	Down	-0.822099431750914	0.632274327489061	0.0403537925714476
Region2068	chr2R	22644975	22646285	.	1311	Gd7	Up	0.796555661088632	-0.788499943213485	0.158055902994433
Region2069	chr2R	22670747	22671331	.	585	Toll9	Up	-0.778906309113865	-0.270991063627265	1.01357543550996
Region2070	chr2R	22682044	22682731	.	688	Gd7	Up	1.56425719213385	-0.409256059591739	-0.966663016467607
Region2071	chr2R	22685746	22685990	.	245	Toll9	Down	0.591638932728246	0.66600337700231	-1.28574388251048
Region2072	chr2R	22686312	22688887	.	2576	Toll9	Up	-0.378751012304952	-0.217328616525049	0.588772085409075
Region2073	chr2R	22689127	22694320	.	5194	Toll9	Down	0.957843095544858	0.17087784592385	-1.06440451068506
Region2074	chr2R	22699579	22700952	.	1374	Gd7	Down	-0.807835493456213	0.702589822189991	-0.0514697341167326
Region2075	chr2R	22701373	22701905	.	533	Gd7	Down	-1.33349504011766	0.879631673517588	0.22907593319465
Region2076	chr2R	22727955	22729219	.	1265	Toll10b	Down	1.20874140330927	-3.1507417692841	2.43057560909944
Region2077	chr2R	22798905	22800061	.	1157	Gd7	Down	-0.514391913541498	0.312521181741786	0.118402356599852
Region2078	chr2R	22801540	22803066	.	1527	Toll10b	Up	-2.02770340665071	2.93642717455692	-1.44403459054819
Region2079	chr2R	22803420	22805081	.	1662	Toll10b	Up	-1.28492060986529	1.92272301286643	-0.984518231919392
Region2080	chr2R	22805634	22806936	.	1303	Toll10b	Up	-1.50870665580639	1.63493116249273	-0.457968938088418
Region2081	chr2R	22853397	22853752	.	356	Toll9	Up	-0.230187724775412	-0.60957592712927	0.893110479567623
Region2082	chr2R	22854420	22854977	.	558	Gd7	Up	0.039775819336047	-0.00407577254979442	-0.0316771708561458
Region2083	chr2R	22882187	22882670	.	484	Toll10b	Down	0.272655319416604	-0.332942882002513	0.124776321678592
Region2084	chr2R	22885550	22886257	.	708	Toll10b	Down	0.0669792363136392	-0.354658207015044	0.336544596241678
Region2085	chr2R	22886577	22887121	.	545	Toll9	Up	-0.102888000681327	-0.285764692877317	0.414106959679689
Region2086	chr2R	22888986	22889455	.	470	Toll10b	Down	0.831815004247	-1.0344461543519	0.401636921192191
Region2087	chr2R	22911784	22912030	.	247	Gd7	Down	-1.32996843174649	0.988829955197961	0.103448405761828
Region2088	chr2R	22924079	22924727	.	649	Toll9	Up	-0.455229587445258	-0.372735185352634	0.832678582026569
Region2089	chr2R	22925101	22926027	.	927	Toll10b	Up	-0.146624954890275	0.208977632200856	-0.100655070705198
Region2090	chr2R	22933600	22935108	.	1509	Toll9	Down	0.0509817096170002	1.35476530422082	-1.56518172977643
Region2091	chr2R	22935936	22938181	.	2246	Gd7	Down	-0.528761228988636	0.458781238954576	-0.0324644171523541
Region2092	chr2R	23045030	23045778	.	749	Toll10b	Up	-2.79134014476193	5.47863975182402	-3.5980416971181
Region2093	chr2R	23046336	23049611	.	3276	Toll10b	Up	-5.54294731586628	7.90191761530608	-3.80715746816425
Region2094	chr2R	23050164	23051450	.	1287	Toll10b	Up	-4.34533909840911	7.25224369206522	-4.17019293778791
Region2095	chr2R	23052194	23052511	.	318	Toll10b	Up	-1.49970469705573	2.93775165453075	-1.92666473386928
Region2096	chr2R	23052820	23053457	.	638	Toll10b	Up	-2.85057358244533	4.4475398244282	-2.38817703634318
Region2097	chr2R	23062082	23062605	.	524	Toll9	Up	-0.147244709692413	-0.105635630998572	0.252598613127463
Region2098	chr2R	23067262	23067770	.	509	Toll9	Down	0.135024115868536	0.407498917928004	-0.579858344507538
Region2099	chr2R	23073186	23074761	.	1576	Toll9	Down	0.670974364872186	0.728213980001428	-1.42777883899103
Region2100	chr2R	23077046	23079216	.	2171	Gd7	Up	2.70175675324141	-0.350924565159049	-2.06861458120919
Region2101	chr2R	23090270	23090826	.	557	Toll9	Down	-0.0620906151084248	2.27884542636835	-2.49805889030678
Region2102	chr2R	23187407	23187556	.	150	Toll10b	Up	-1.41936059550046	2.12283358770807	-1.08633682546437
Region2103	chr2R	23353291	23355623	.	2333	Toll10b	Up	-0.900422427702765	1.31624971541561	-0.655026026901435
Region2104	chr2R	23356638	23357347	.	710	Toll9	Up	-0.404126375535736	-0.0543288498430912	0.429169098088075
Region2105	chr2R	23365847	23367460	.	1614	Toll10b	Down	0.196274350694417	-0.737772370996508	0.648202878229821
Region2106	chr2R	23376480	23377014	.	535	Gd7	Up	0.812186221148843	-0.226555750463659	-0.486140397153383
Region2107	chr2R	23386583	23386974	.	392	Toll9	Up	-0.183290110610485	-0.514978075603212	0.744328013664375
Region2108	chr2R	23396306	23396637	.	332	Toll9	Up	-0.366475429753862	-0.480465507829902	0.8725685002938
Region2109	chr2R	23401940	23402272	.	333	Toll9	Up	-0.57181437549561	-0.149789212288077	0.688990195704395
Region2110	chr2R	23523107	23524619	.	1513	Gd7	Down	-1.11764368955375	0.148357843770579	0.852154008831
Region2111	chr2R	23526090	23526776	.	687	Toll9	Down	0.518086323534191	1.03071458642625	-1.62756806518584
Region2112	chr2R	23527202	23527699	.	498	Toll9	Down	0.538890995881897	1.28363585561473	-1.93005731794376
Region2113	chr2R	23544024	23544572	.	549	Gd7	Up	1.96193371619361	-0.372484148103885	-1.37027286343032
Region2114	chr2R	23547428	23548740	.	1313	Gd7	Up	1.10314634909099	-0.542588302782768	-0.397001439534911
Region2115	chr2R	23551344	23552083	.	740	Toll9	Up	-0.160783861137673	-0.219400300252355	0.392469223261233
Region2116	chr2R	23553915	23554818	.	904	Toll9	Down	0.0842722302638477	0.972071482620134	-1.16650928532125
Region2117	chr2R	23555606	23556215	.	610	Toll9	Down	0.0712500440552246	0.144667051843052	-0.227102679773308
Region2118	chr2R	23560544	23560949	.	406	Toll9	Up	-0.711158846010902	-0.0715023756090367	0.72820817259109
Region2119	chr2R	23564920	23565278	.	359	Gd7	Down	-0.719518226455235	0.370881593400744	0.239902847606447
Region2120	chr2R	23572640	23573050	.	411	Toll9	Up	-1.09934037125536	-0.818133529153485	1.91893461864304
Region2121	chr2R	23573547	23574416	.	870	Gd7	Down	-1.82570998698106	0.571412962734237	1.02313338543512
Region2122	chr2R	23574840	23577249	.	2410	Gd7	Down	-1.23859087382574	-0.0642779294326197	1.20073837128518
Region2123	chr2R	23577734	23580523	.	2790	Gd7	Down	-0.727702157518608	0.29298108947907	0.334688867435539
Region2124	chr2R	23581152	23582362	.	1211	Toll9	Up	-1.24345990172809	-1.07799069784357	2.34157137236589
Region2125	chr2R	23637134	23637795	.	662	Gd7	Down	-0.306647719723492	0.0781774993617995	0.191797706561039
Region2126	chr2R	23638133	23639113	.	981	Toll10b	Up	-1.52129885617817	2.26582201326675	-1.15373773563227
Region2127	chr2R	23639559	23645334	.	5776	Toll10b	Up	-1.74675270874751	1.7681173970166	-0.390351446718135
Region2128	chr2R	23645845	23648488	.	2644	Toll10b	Up	-1.33392399894184	1.60145738190811	-0.579716899604346
Region2129	chr2R	23693998	23694474	.	477	Toll9	Up	-0.169525871569172	-0.397072006354316	0.599609682119823
Region2130	chr2R	23697231	23698568	.	1338	Gd7	Down	-0.707853181149821	0.0253562933532578	0.616614980984779
Region2131	chr2R	23701841	23703247	.	1407	Gd7	Down	-0.745887119269838	0.0211231392554481	0.656019344687102
Region2132	chr2R	23706211	23707585	.	1375	Toll10b	Up	-0.225515974315891	0.874555337443068	-0.774893033419464
Region2133	chr2R	23709359	23709849	.	491	Toll10b	Up	-0.197416252568682	0.930846599994178	-0.863603092681826
Region2134	chr2R	23752783	23753145	.	363	Toll9	Up	-0.818021581420697	-0.417979081467134	1.21399676403382
Region2135	chr2R	23808383	23809819	.	1437	Toll9	Up	-0.581227732388726	-0.49233527479888	1.08157048851302
Region2136	chr2R	23811451	23812009	.	559	Toll9	Up	-0.708971649801907	-0.639425345644039	1.36287017248403
Region2137	chr2R	23844321	23844709	.	389	Toll10b	Down	0.230051526171876	-0.602894663770976	0.466221901840662
Region2138	chr2R	23845020	23845383	.	364	Toll9	Up	-0.249861688474526	-0.362591330147401	0.634163035979993
Region2139	chr2R	23849817	23851052	.	1236	Gd7	Down	-0.681959446377585	0.527023914374916	0.0306377011462028
Region2140	chr2R	23851368	23852171	.	804	Toll9	Up	-0.114713192752169	-0.208679914286378	0.338468948794826
Region2141	chr2R	23856402	23856934	.	533	Gd7	Down	-0.502610907658975	0.0517365821885107	0.400012485800855
Region2142	chr2R	23861524	23863101	.	1578	Toll9	Up	-0.321318000935415	-0.0838338204767307	0.386784711500205
Region2143	chr2R	23864784	23865900	.	1117	Toll10b	Down	0.219997993470974	-0.496562997946064	0.35618299063157
Region2144	chr2R	23881968	23882390	.	423	Toll10b	Down	0.348885056333466	-0.574214135554158	0.32578182238715
Region2145	chr2R	23889650	23891108	.	1459	Toll9	Up	-0.452830402273506	-0.228418190279506	0.668709522911572
Region2146	chr2R	23894437	23894845	.	409	Toll9	Up	-0.434329182377788	-0.457467016397495	0.908619219601047
Region2147	chr2R	23897780	23898230	.	451	Toll10b	Down	0.28628303288207	-0.923010987944048	0.773838230595379
Region2148	chr2R	23898508	23899164	.	657	Toll9	Down	0.0930511286406122	0.0161587249317945	-0.10290830817782
Region2149	chr2R	23906653	23907271	.	619	Toll10b	Up	-1.07140525643025	1.42193468542406	-0.617691160679391
Region2150	chr2R	23907652	23907988	.	337	Toll10b	Up	-0.182879815550405	0.568229653429305	-0.470347409770206
Region2151	chr2R	23925230	23925695	.	466	Gd7	Up	0.70300474655361	-0.0288052206387858	-0.608330455622557
Region2152	chr2R	23932681	23933760	.	1080	Toll10b	Down	0.139746068590266	-0.181701425279403	0.0763462667029071
Region2153	chr2R	23939358	23939779	.	422	Gd7	Down	-1.13876430923938	0.430627645492148	0.554969297650166
Region2154	chr2R	23941732	23943905	.	2174	Toll9	Down	0.147563650396318	0.0952328566973742	-0.241227495253727
Region2155	chr2R	23949384	23949856	.	473	Toll9	Down	0.302090765800013	0.228007621956435	-0.530885903588973
Region2156	chr2R	23953449	23954587	.	1139	Gd7	Down	-1.06933326914853	-0.0753242608254612	1.05888347998155
Region2157	chr2R	23969693	23970763	.	1071	Toll9	Up	0.0441189946783217	-0.443940400865298	0.457463730189556
Region2158	chr2R	23972482	23972861	.	380	Toll9	Down	0.0417185038440136	0.364311250055839	-0.446418049551504
Region2159	chr2R	23976520	23977300	.	781	Toll9	Down	0.0150370636066164	0.225605126312942	-0.266611404215907
Region2160	chr2R	23977712	23979932	.	2221	Toll10b	Down	0.41669431180181	-0.471811931380769	0.149194499812268
Region2161	chr2R	23987578	23988456	.	879	Toll10b	Up	-2.88869393992437	3.58191270225323	-1.38305086811565
Region2162	chr2R	24021461	24022887	.	1427	Gd7	Up	0.396575742141147	-0.202267426814738	-0.134637982167343
Region2163	chr2R	24023558	24025035	.	1478	Gd7	Up	0.380604328777186	-0.190985926197498	-0.132730663307799
Region2164	chr2R	24028202	24028759	.	558	Gd7	Up	0.393244936958908	-0.0835783331240115	-0.264656031688196
Region2165	chr2R	24029250	24029908	.	659	Toll10b	Down	0.238582487177252	-0.675587726214733	0.539938603735993
Region2166	chr2R	24033310	24034834	.	1525	Gd7	Up	0.695286824193413	-0.247170245011431	-0.356505035475278
Region2167	chr2R	24037230	24038467	.	1238	Toll9	Down	0.191160027507094	0.225005896679106	-0.426433887898639
Region2168	chr2R	24044887	24046838	.	1952	Toll9	Down	0.239738245441254	0.299256946844889	-0.55393857826424
Region2169	chr2R	24047198	24047801	.	604	Gd7	Up	1.40677588833815	0.0903791287286111	-1.38325911382672
Region2170	chr2R	24048461	24048865	.	405	Toll9	Up	-0.320411091872234	-0.47109522063253	0.820087487295357
Region2171	chr2R	24057804	24058998	.	1195	Toll9	Down	0.589204952206308	0.49198882376127	-1.08845144914354
Region2172	chr2R	24059440	24059952	.	513	Gd7	Up	0.916862954434772	0.0215011512936525	-0.859606034049731
Region2173	chr2R	24060381	24060916	.	536	Toll9	Down	0.682460254337441	0.474799633949278	-1.15416201015071
Region2174	chr2R	24062096	24062459	.	364	Toll9	Down	0.75453438954667	0.509637531983536	-1.25889456876243
Region2175	chr2R	24063063	24064447	.	1385	Toll9	Down	0.77170262492219	0.599179162927232	-1.37491762657111
Region2176	chr2R	24067937	24068397	.	461	Toll10b	Down	0.33488108527499	-0.945525606842178	0.754792074263403
Region2177	chr2R	24069082	24069676	.	595	Toll9	Down	0.374457051780223	0.0508477230074212	-0.398230133308449
Region2178	chr2R	24085787	24087275	.	1489	Gd7	Down	-0.238500588119162	0.172231984923606	0.0242604805784412
Region2179	chr2R	24099105	24099810	.	706	Gd7	Up	0.229286168163361	-0.134517173181744	-0.0581429239879897
Region2180	chr2R	24113424	24115171	.	1748	Toll10b	Down	0.113424196689212	-0.308007924647489	0.241924978130984
Region2181	chr2R	24133993	24134420	.	428	Toll9	Up	-0.511026446367329	-0.570538459170748	1.10526631946658
Region2182	chr2R	24137572	24138061	.	490	Gd7	Down	-1.34104275186714	0.134967435733546	1.07074013868127
Region2183	chr2R	24159406	24159783	.	378	Toll9	Up	-0.214302125063214	-0.169619452910841	0.385432895037255
Region2184	chr2R	24173859	24174600	.	742	Toll10b	Up	-0.0716743513065405	0.0809851016185915	-0.0254720771172556
Region2185	chr2R	24174917	24175745	.	829	Toll10b	Up	-1.04165054803731	1.36694338471787	-0.583158956159355
Region2186	chr2R	24186274	24188889	.	2616	Toll9	Down	0.582267372698682	1.06278994486961	-1.72201107893093
Region2187	chr2R	24189807	24190695	.	889	Toll9	Down	2.27793161651948	0.938161637359317	-3.12749485628807
Region2188	chr2R	24191138	24191499	.	362	Toll9	Down	1.1052100725409	0.708462483707081	-1.80133961548729
Region2189	chr2R	24197911	24198210	.	300	Toll9	Up	-0.12423355828153	-0.0122338484860203	0.126923804248344
Region2190	chr2R	24275828	24276131	.	304	Toll10b	Up	-0.324209027311626	1.78938624935141	-1.71050489968728
Region2191	chr2R	24343740	24344117	.	378	Toll9	Up	-1.07220104871411	-0.472280434350705	1.50649405830522
Region2192	chr2R	24401630	24403454	.	1825	Toll9	Up	0.0212273657828301	-0.240227940523733	0.249957514654117
Region2193	chr2R	24411901	24412247	.	347	Gd7	Down	-0.528081002776012	-0.0211788750015629	0.504962381390725
Region2194	chr2R	24512848	24513852	.	1005	Toll9	Up	-0.255575484264494	-1.65098918158978	2.08369433056488
