Geneid	Chr	Start	End	Strand	Length	factor	direction	PC1	PC2	distance	Gd7	Toll10b	Toll9
Region6222	chr3R	17061552	17062356	.	805	Gd7	Up	-4.63387966865247	0.600055599968476	4.67256968986063	4.66551558868243	-3.75320673802647	-2.20018936537625
Region6239	chr3R	17547904	17548557	.	654	Toll10b	Down	-2.3920664178729	-0.570862331498192	2.45924084811529	2.24750806981013	-2.36681245011112	-0.312064647299783
Region6240	chr3R	17551544	17552205	.	662	Gd7	Up	-3.57839052577513	1.20477612991603	3.77576009277241	3.73827431605094	-2.53683262130332	-2.39251726773261
Region6241	chr3R	17556200	17556603	.	404	Toll9	Up	-0.699617218553587	-2.98574227076104	3.06661395677805	0.142345927459155	-2.06657465216255	2.54531976288899
Region6245	chr3R	17560576	17561073	.	498	Gd7	Up	-3.19833944625739	-0.448257975838328	3.22959911233402	3.06261029159557	-3.01098006199225	-0.711908488110508
Region6248	chr3R	17576135	17576679	.	545	Gd7	Up	-2.96585038896822	0.247823530603164	2.97618632347901	2.96120858670295	-2.46861094634469	-1.28077229191858
Region6250	chr3R	17602780	17603361	.	582	Toll9	Up	0.183886978610228	-1.99855259282755	2.00699449107368	-0.5459279341504	-0.813878858633177	1.93441536021271
Region6259	chr3R	17721952	17722303	.	352	Gd7	Up	-1.69636829164332	1.3147787796242	2.14623125973017	1.9080265360636	-0.840032332298682	-1.8297734202602
Region6262	chr3R	17775221	17775760	.	540	Toll10b	Up	1.59627630614904	1.97373286702815	2.53844824173352	-1.2088073974924	2.35601264068079	-1.28158889431545
Region6263	chr3R	17776162	17776668	.	507	Toll10b	Up	1.8837856597089	1.91522803341351	2.68640034836543	-1.50216643167514	2.57850792166954	-1.12517870969177
Region6275	chr3R	18075091	18075525	.	435	Gd7	Up	-2.06682272097025	0.970945822799314	2.2835262097752	2.20942736283029	-1.33111233004601	-1.63918670372817
Region6291	chr3R	18226009	18226264	.	256	Toll9	Up	-0.501073791274434	-2.0211368119543	2.08232297133248	0.123377890240959	-1.42291960845329	1.71328186966824
Region6324	chr3R	18849231	18849590	.	360	Toll9	Up	-0.525971243180415	-2.33477069365098	2.39328225259459	0.0905553024490338	-1.5975746932851	1.99783853484384
Region6339	chr3R	18993598	18994073	.	476	Toll10b	Up	1.47132238402057	2.28331692784096	2.71630737411749	-1.02939553739292	2.39786007966213	-1.61535716403632
Region6340	chr3R	18998490	18999111	.	622	Gd7	Up	-3.93495667605991	2.00353953579761	4.41566016740108	4.23477324047869	-2.4586948793276	-3.2657641869964
Region6358	chr3R	19305871	19306593	.	723	Toll9	Up	0.924158732936291	-1.93728084804168	2.14642177771553	-1.26254556549082	-0.137684126714246	2.1389243345519
Region6363	chr3R	19317254	19317692	.	439	Toll9	Up	1.41883623552879	-1.92926129247988	2.39481635995552	-1.74743181119245	0.298121782102616	2.30638143035248
Region6375	chr3R	19343139	19343590	.	452	Toll9	Up	1.8431231477951	-2.45827896365822	3.07249709537741	-2.26122905902784	0.410629138853935	2.95126897556186
Region6380	chr3R	19352182	19352567	.	386	Toll9	Up	3.44065703673483	-3.87912089658454	5.18514221355131	-4.09146246974483	1.11265769525238	4.84529434517023
Region6381	chr3R	19359684	19360316	.	633	Toll9	Up	1.37233582746286	-3.00795716377937	3.30622321122906	-1.89879205097712	-0.268413380397336	3.29891041719756
Region6382	chr3R	19360751	19361126	.	376	Gd7	Down	2.42931505534309	-1.81558936742192	3.03280998237809	-2.7201350376702	1.23577902084927	2.55744432189181
Region6391	chr3R	19531198	19531645	.	448	Gd7	Up	-2.37865069571686	1.88021189851714	3.03202505193472	2.68212997810452	-1.1600368920076	-2.59997098309596
Region6395	chr3R	19705664	19706889	.	1226	Gd7	Up	-1.89894174454451	1.17354765609911	2.23230684501693	2.08138744875641	-1.08575592213759	-1.76931714101898
Region6396	chr3R	19731075	19731533	.	459	Toll10b	Up	1.19540208225724	1.69225074948007	2.07188289663794	-0.866107269195651	1.868773756989	-1.16008194670178
Region6397	chr3R	19798324	19798973	.	650	Gd7	Up	-3.6428002557516	2.78017450658931	4.58250630009311	4.08942559035642	-1.82495584700802	-3.88887170722427
Region6399	chr3R	19804010	19804738	.	729	Toll9	Down	-2.67916949968197	2.40267584952913	3.59872205733322	3.0730449338192	-1.16767946334525	-3.19495390345523
Region6401	chr3R	19808384	19808802	.	419	Gd7	Up	-2.12517191725508	0.103457082769805	2.12768866281344	2.1083040718465	-1.8050149090835	-0.848404361259074
Region6403	chr3R	19838874	19839333	.	460	Gd7	Up	-2.17189401884729	1.15336968522064	2.45914319629634	2.34605905225427	-1.33390475107685	-1.84698154355384
Region6410	chr3R	19889979	19890318	.	340	Toll10b	Up	1.67433420399091	1.78784737995237	2.44944754601041	-1.31951279805942	2.33353227585387	-1.08011031053106
Region6423	chr3R	20098680	20099203	.	524	Toll9	Up	2.98113652225541	-3.50606594014911	4.6021379098196	-3.57151907210058	0.893346139405001	4.33382752783581
Region6429	chr3R	20309090	20309976	.	887	Toll10b	Down	-1.21122585904808	-2.07543354713715	2.40301737201566	0.811657125391596	-2.06941649031557	1.51290148721438
Region6450	chr3R	20608228	20608548	.	321	Toll10b	Up	2.00543433910613	0.915704743916206	2.20460474155724	-1.80438073656116	2.1973832425599	-0.147233822484967
Region6466	chr3R	20951330	20952066	.	737	Toll10b	Down	-1.53677886310435	-1.76096998538018	2.33724294062345	1.18918320322632	-2.20033015270704	1.10362090101123
Region6486	chr3R	21211858	21212479	.	622	Gd7	Up	-2.71932007998257	2.09661600091117	3.43372980193159	3.05660252151077	-1.35195898875471	-2.92287648083378
Region6500	chr3R	21379864	21380517	.	654	Toll10b	Up	4.45297565762097	4.03317256974771	6.00795083075172	-3.64116458050615	5.85427039222317	-2.19755664091002
Region6515	chr3R	21493715	21494468	.	754	Gd7	Up	-4.62613432520463	1.36746623849376	4.82401106013002	4.79810670997864	-3.37228042015833	-2.91525971532214
Region6517	chr3R	21505972	21506849	.	878	Gd7	Up	-5.74860980040256	1.1584431257618	5.8641713065794	5.86350085479831	-4.45421040994124	-3.11674551094012
Region6550	chr3R	21654184	21654944	.	761	Toll9	Up	1.56549422713025	-1.8534792848148	2.42614048117905	-1.87777596291873	0.463115566158306	2.28736775363884
Region6554	chr3R	21734426	21734823	.	398	Gd7	Up	-2.34647923394209	1.55093811155992	2.81271644877519	2.59034160828549	-1.29249142498375	-2.28060106116487
Region6556	chr3R	21789426	21789808	.	383	Gd7	Up	-2.26260548282518	0.928907861028262	2.44586454759675	2.39423449434785	-1.52254376976684	-1.66911058229253
Region6558	chr3R	21808482	21809026	.	545	Toll10b	Up	1.29449417650057	2.6048233005691	2.90874880321102	-0.796804296191857	2.40022974712751	-1.97862413622744
Region6561	chr3R	21825610	21826160	.	551	Toll9	Down	-2.06829441154712	2.48597265302804	3.23386793243637	2.48767003346528	-0.593720418651816	-3.05681163349791
Region6565	chr3R	21858167	21858676	.	510	Toll9	Down	-1.41728279545762	1.55610163959472	2.10479044920142	1.67772816312324	-0.478705763489289	-1.95679119627473
Region6566	chr3R	21861351	21861640	.	290	Gd7	Up	-2.23796822481012	1.15616044656038	2.51896978017809	2.41153101393009	-1.39023251091428	-1.872961155256
Region6576	chr3R	22044574	22044920	.	347	Toll10b	Up	2.18503245816292	3.45116015066772	4.08471213536307	-1.51772769333813	3.59039173280461	-2.45529178215819
Region6587	chr3R	22221411	22221916	.	506	Gd7	Up	-2.20170163965681	0.977558750927431	2.40896476138242	2.34324427288455	-1.44564893696873	-1.69307639851954
Region6592	chr3R	22368942	22369386	.	445	Gd7	Down	3.52505952260537	-0.000914056363395682	3.52505964111387	-3.46589506689259	3.07723329707098	1.24760355466452
Region6624	chr3R	22872492	22873031	.	540	Toll9	Down	-2.18222332351021	2.46568912227837	3.29267694762086	2.59597556412817	-0.703079695978223	-3.07813366686688
Region6625	chr3R	22877550	22878258	.	709	Toll9	Down	-1.67764371262551	1.57058266869697	2.29809015178326	1.93635254609645	-0.698962680305649	-2.06242111425616
Region6626	chr3R	22880159	22880851	.	693	Toll9	Down	-2.42528880090909	2.09382772801409	3.20408182205382	2.76701076298727	-1.09660396136841	-2.81627498179329
Region6627	chr3R	22886578	22887425	.	848	Toll9	Down	-1.2162036577245	2.16984080821922	2.48744054603842	1.5921637428706	-0.00390759086721079	-2.45974389554222
Region6628	chr3R	22894469	22894905	.	437	Toll9	Down	-1.61743678087638	1.73929042364626	2.37512797927171	1.90798192297989	-0.564140566215931	-2.19893051167487
Region6630	chr3R	23027537	23027780	.	244	Toll10b	Up	1.67895399444118	1.94880413971404	2.57229937806947	-1.29464799422039	2.41604292522764	-1.2290298387031
Region6631	chr3R	23039094	23039906	.	813	Toll10b	Up	2.65397076377333	1.35991261525205	2.98210045707472	-2.36084454775596	2.98019212446808	-0.333355334287742
Region6671	chr3R	23704697	23705196	.	500	Toll10b	Down	-2.02358557436238	-0.677447080907695	2.13397120978655	1.86575619218302	-2.09706429339257	-0.0820440259420135
Region6673	chr3R	23728831	23729421	.	591	Toll10b	Up	1.23349974345086	3.20755731090025	3.43656012893751	-0.62671683840423	2.64084949009669	-2.56397357712695
Region6687	chr3R	23868939	23869672	.	734	Toll9	Up	-0.65273249715833	-2.35533690225313	2.44410957936872	0.211425544384186	-1.71827552890078	1.97224234585741
Region6706	chr3R	24076959	24077308	.	350	Toll10b	Up	2.88323847633454	0.592098312096433	2.94340695837381	-2.72653322878573	2.80600169629464	0.465919738954072
Region6729	chr3R	24279408	24279734	.	327	Gd7	Down	3.66865440045721	-1.96758193914656	4.16298015816191	-3.9663837262245	2.24372190947137	3.13794447132397
Region6754	chr3R	24726246	24727033	.	788	Gd7	Up	-2.16139702204761	0.384066965742947	2.19525500138167	2.19518695000581	-1.69982645896395	-1.12368942612952
Region6761	chr3R	24845994	24846485	.	492	Toll10b	Down	-2.18875211312053	-0.799923548232351	2.33034621799127	2.00576627900109	-2.30098429427371	-0.0259000763658777
Region6779	chr3R	25067063	25067871	.	809	Gd7	Up	-2.02503438054356	1.24764204270999	2.37852368269079	2.21889483897724	-1.15971963099398	-1.88321914407174
Region6781	chr3R	25077172	25077713	.	542	Toll9	Up	1.69177946494164	-1.57107425519273	2.30876418746645	-1.95034018781062	0.711064721842201	2.06788048253354
Region6787	chr3R	25150884	25151208	.	325	Toll10b	Up	2.33480050706427	2.95719282671906	3.76779548571658	-1.75522288996773	3.48030998993424	-1.94028139809782
Region6801	chr3R	25194622	25196317	.	1696	Gd7	Up	-3.88156500030713	1.24060378650469	4.07500240572923	4.04289168086144	-2.78406153418795	-2.53325645901774
Region6803	chr3R	25208239	25208558	.	320	Toll9	Down	-1.11255580736362	2.1907847698429	2.45709550735704	1.49408689070141	0.0967974430685288	-2.44267582866886
Region6815	chr3R	25515469	25515776	.	308	Toll10b	Up	1.51930830868267	1.53301395834172	2.15833953151555	-1.21365432014553	2.07393306533155	-0.896577621896116
Region6817	chr3R	25586648	25587056	.	409	Toll9	Up	1.64760374931743	-1.67666897316038	2.35070563029988	-1.92620018768443	0.621011055987346	2.15102604357228
Region6821	chr3R	25596380	25596928	.	549	Gd7	Down	2.21064802898729	-1.68192380531407	2.77773871970485	-2.48072774009808	1.11003486719279	2.35507961773933
Region6824	chr3R	25628517	25629179	.	663	Toll9	Up	1.6886532037606	-1.57451305613572	2.30881809732009	-1.94789481549928	0.706658582737444	2.06999131868431
Region6827	chr3R	25635296	25635912	.	617	Toll9	Up	-0.242042271452689	-2.64941161563015	2.66044476924553	-0.246079734799061	-1.50308885207345	2.39256336474909
Region6830	chr3R	25645958	25646412	.	455	Toll9	Up	-0.162178441835107	-2.01643780434112	2.02294915056511	-0.208954888625252	-1.12474385446621	1.82874761663992
Region6844	chr3R	25999106	26000515	.	1410	Toll9	Up	1.89998314315217	-2.15080886048193	2.86982833956841	-2.26095716619856	0.610185008468843	2.68378226103919
Region6852	chr3R	26021537	26022846	.	1310	Gd7	Up	-3.17554878491219	1.80366352720777	3.65202850546609	3.45162980437979	-1.89311964184502	-2.81021841294456
Region6856	chr3R	26027734	26028498	.	765	Gd7	Down	3.42985577109858	0.294974667016979	3.44251661792939	-3.31823478365891	3.13837779154215	0.937167523413751
Region6858	chr3R	26030421	26031516	.	1096	Gd7	Up	-3.72234884827321	1.12692043809025	3.88919408387219	3.86558537513264	-2.70048042255182	-2.37060911438748
Region6859	chr3R	26032220	26032918	.	699	Gd7	Down	2.48638083105203	-0.505422124973861	2.53723100277371	-2.53687246351432	1.92439641625974	1.35214168567438
Region6860	chr3R	26034677	26035504	.	828	Gd7	Down	2.02554032717699	-0.739032058540055	2.15614980939874	-2.12646910868699	1.40814272154834	1.40766165739331
Region6868	chr3R	26291677	26291935	.	259	Toll10b	Up	1.8712119838866	2.17841883512587	2.8717491028765	-1.44171936754208	2.69585312936813	-1.37580548563785
Region6870	chr3R	26519252	26519493	.	242	Toll9	Down	-0.00712885809904926	2.35711477831156	2.35712555854638	0.43765428240681	1.14302686778771	-2.20728610894627
Region6872	chr3R	26542416	26543458	.	1043	Toll10b	Down	-2.37752288988719	-0.552431104998297	2.44085952436988	2.23657671812434	-2.34512824960359	-0.324160810109732
Region6873	chr3R	26547344	26547754	.	411	Toll9	Up	1.97095817872918	-2.55902855723704	3.23006242959082	-2.40531942980055	0.473117913097012	3.09071960298412
Region6878	chr3R	26793713	26794288	.	576	Toll10b	Up	1.31380775967425	2.312406324131	2.65957023544432	-0.869217454893818	2.2745193427097	-1.698276412341
Region6879	chr3R	26795334	26795712	.	379	Toll10b	Up	2.6232445054951	2.35196950651788	3.5232332161241	-2.14938643103081	3.43705949859202	-1.27215882284199
Region6882	chr3R	26801843	26802344	.	502	Toll9	Down	-1.64076114280264	1.86362188370163	2.48297878628527	1.953629091149	-0.523884837025883	-2.32347531539357
Region6883	chr3R	26803096	26803494	.	399	Toll9	Down	-1.83609029655626	1.90933044189572	2.64891870646454	2.15402155878761	-0.672137945756072	-2.4353138629047
Region6913	chr3R	27442078	27443079	.	1002	Toll9	Up	0.515712709659862	-2.16288392768969	2.22351669289058	-0.902191968208313	-0.604289074792038	2.20548593025383
Region6922	chr3R	27905784	27906167	.	384	Toll9	Down	0.361950997580272	2.23842830014275	2.26750298335621	0.0531024861551973	1.4073976119642	-1.96573408373013
Region6927	chr3R	27930447	27932604	.	2158	Toll9	Down	-1.70255172600087	1.46035332774372	2.24305912128073	1.94070239841866	-0.774453679823007	-1.96812585382843
Region6934	chr3R	27960120	27960929	.	810	Gd7	Up	-1.94471773021828	0.978308879449546	2.17692795329454	2.09072279409934	-1.22091423003013	-1.60288757123748
Region6935	chr3R	27962809	27963587	.	779	Gd7	Up	-2.01190549299203	0.764384637995168	2.15221922385581	2.11769568905102	-1.38387726648412	-1.42655320592037
Region6936	chr3R	28026043	28026648	.	606	Toll10b	Up	2.8912608374968	2.52618596394121	3.83940161416545	-2.38106230377635	3.75600288304279	-1.34032251823035
Region6947	chr3R	28540797	28541087	.	291	Toll10b	Up	1.35423606930517	1.83978858955262	2.28446435420978	-0.995312671027045	2.07938399168044	-1.24190715632653
Region6958	chr3R	28596300	28596749	.	450	Toll10b	Up	2.5003354952279	1.32337709731633	2.8289582058415	-2.21647021325769	2.82824186632613	-0.353519219628839
Region6972	chr3R	28995881	28996212	.	332	Toll9	Up	1.36342699891035	-2.65829079808912	2.98754801611003	-1.82614904440403	-0.105705830779154	2.96869353728606
Region7003	chr3R	29287373	29287777	.	405	Toll10b	Up	2.2662074473828	1.03881768387874	2.49295775634335	-2.03827192310088	2.48508629234003	-0.170158825485211
Region7005	chr3R	29292299	29292901	.	603	Toll9	Up	0.578109122366024	-3.42092700979344	3.46943104322555	-1.19338292670007	-1.16319173377066	3.4042849788796
Region7006	chr3R	29293488	29293957	.	470	Toll9	Up	1.77994896201982	-2.59692326784251	3.14836922333726	-2.22444852535455	0.287874299066731	3.05860858353404
Region7008	chr3R	29301185	29302095	.	911	Gd7	Up	-2.17527037672511	0.84813321521162	2.33476576182773	2.29361180820278	-1.48567577771054	-1.56266791656757
Region7010	chr3R	29305200	29305688	.	489	Toll10b	Up	1.58934300233003	3.24422229123168	3.6126153205095	-0.969872080213953	2.96940776884614	-2.47241354751064
Region7012	chr3R	29308580	29309330	.	751	Toll10b	Up	4.07360668862722	6.12577518183072	7.35658840985151	-2.88586191846964	6.54333239540212	-4.2890815578985
Region7013	chr3R	29316396	29316743	.	348	Gd7	Up	-2.64557968235842	0.0535918639713127	2.64612243548774	2.61084229311368	-2.28368809864245	-0.985820770586837
Region7016	chr3R	29377193	29377715	.	523	Toll9	Down	-0.52822639045057	2.18995108930766	2.25275584410034	0.919440203715926	0.606560609481613	-2.23522948821687
Region7017	chr3R	29456370	29456892	.	523	Gd7	Up	-4.16149873719034	1.51931816564208	4.43016923244325	4.36903494075102	-2.89257578357501	-2.89296378526873
Region7025	chr3R	29516606	29517297	.	692	Toll9	Up	0.132582778261366	-2.37581524238725	2.37951176905076	-0.564413224834096	-1.04261257357066	2.26914862430937
Region7027	chr3R	29545168	29545790	.	623	Toll9	Up	-0.328283763120414	-3.17282492019492	3.18976303247411	-0.256917533688148	-1.8335840264852	2.85164429042954
Region7028	chr3R	29547826	29548588	.	763	Toll9	Up	0.437419456733585	-2.59561941674478	2.6322188240554	-0.90427736861469	-0.883633261121941	2.58256106583338
Region7032	chr3R	29586691	29587124	.	434	Toll10b	Down	-1.70439717436493	-1.25989574228635	2.11950631266209	1.44552665425178	-2.10236812012407	0.575649638425426
Region7035	chr3R	29670772	29671092	.	321	Toll9	Up	0.579239354788295	-2.55001317059884	2.61497330777258	-1.03537797693703	-0.737576247494233	2.59006162265027
Region7039	chr3R	29697825	29698310	.	486	Toll9	Up	2.72049734710248	-2.52081683826164	3.70885741808108	-3.13526156427048	1.14616058783471	3.32007585242367
Region7050	chr3R	29765396	29766205	.	810	Gd7	Up	-1.98681374503548	0.271970296902369	2.00534204061529	2.0030620552345	-1.60205491837191	-0.957091138601125
Region7051	chr3R	29770815	29771337	.	523	Gd7	Up	-3.43882553484601	0.968986858731564	3.57273796849187	3.55797963597849	-2.52994345409304	-2.12260646139821
Region7066	chr3R	29890883	29891087	.	205	Toll9	Down	0.547368074161236	2.57952266260582	2.63695828095705	-0.0668757551631857	1.73558890056163	-2.2192035134757
Region7083	chr3R	30076374	30076791	.	418	Toll9	Up	0.973082342482813	-3.55887391230446	3.68950847253846	-1.60691115148545	-0.885604608084386	3.67301055378119
Region7085	chr3R	30085975	30086322	.	348	Toll10b	Up	2.56829718102816	0.473014046410656	2.6114924273639	-2.43864953834412	2.47296942649501	0.46591816815472
Region7097	chr3R	30313531	30313894	.	364	Gd7	Up	-1.92542215773918	1.55108336935957	2.47247044556994	2.17639802297785	-0.924801701951903	-2.13181680363344
Region7101	chr3R	30383181	30383752	.	572	Toll10b	Down	-2.00226263112996	-0.865813564346113	2.18144190209714	1.81037754265129	-2.17028878568893	0.101689089535179
Region7109	chr3R	30476317	30476915	.	599	Toll10b	Up	2.67862920344891	0.578868307859069	2.74046399856173	-2.52778492772055	2.62090976068935	0.405928105285478
Region7111	chr3R	30568121	30568825	.	705	Gd7	Up	-2.11534727254064	1.38318079597649	2.52742620026843	2.33245060594578	-1.17248632318636	-2.04193947590375
Region7113	chr3R	30679661	30680809	.	1149	Gd7	Up	-1.89208095585491	1.00106304808242	2.14058346479292	2.04312915870958	-1.16386363875055	-1.60555438757412
Region7115	chr3R	30754727	30755553	.	827	Toll10b	Up	2.66537088004912	2.62151427246761	3.73852096543074	-2.14155787173051	3.60526051868607	-1.50938248064417
Region7120	chr3R	30769951	30770574	.	624	Toll10b	Up	3.28162022040777	3.13677700920656	4.53964770400479	-2.65329629305226	4.3945240051242	-1.77338563647599
Region7133	chr3R	30855048	30855739	.	692	Toll10b	Down	-1.56450462385905	-1.50175853380886	2.16862938556686	1.26380029430359	-2.09815421237633	0.851357260302852
Region7134	chr3R	30856082	30857080	.	999	Toll10b	Down	-2.05671854919584	-0.605634836292875	2.14403468851083	1.91145160847135	-2.0909789507811	-0.160933272538514
Region7138	chr3R	30909014	30909362	.	349	Toll10b	Up	2.09387648472656	1.90958913996239	2.83387533542905	-1.7097513749883	2.75918587333783	-1.04559902878668
Region7141	chr3R	31059517	31059809	.	293	Toll9	Down	0.250072284327912	2.33056836551669	2.34394646989562	0.179932142573088	1.35464234971744	-2.0914881966883
Region7151	chr3R	31273176	31273573	.	398	Toll10b	Up	2.31124290038273	3.28977971730696	4.02050921314376	-1.6712980877744	3.62190051579165	-2.25970372238451
Region7154	chr3R	31457968	31458465	.	498	Gd7	Down	2.00342562639195	-1.47189070908946	2.48599607803147	-2.23862007194249	1.03151712679858	2.08533107951614
Region7171	chr3R	31713001	31714074	.	1074	Toll10b	Up	1.62813285275487	1.49690002317394	2.21167951240632	-1.32724522624139	2.15133825872215	-0.824308643443372
Region7180	chr3R	31852132	31852761	.	630	Toll9	Down	-0.294013007858944	2.05340328591593	2.07434536743538	0.664221629675579	0.744472778777399	-2.02467037423718
Region7181	chr3R	31863136	31863402	.	267	Toll10b	Up	2.00337888831278	2.08835869231695	2.89391931434052	-1.58811573548162	2.76733582187485	-1.24482130204524
Region7190	chr3R	31998751	31999356	.	606	Gd7	Up	-2.64115941064307	1.08085512232654	2.85376432591901	2.79417765419894	-1.77896933610882	-1.9451244142185
Region7193	chr3R	32012065	32012548	.	484	Toll9	Down	-2.04635533609273	1.76073842241635	2.69958699688089	2.33359976106744	-0.928165878356935	-2.37069282508334
Region7194	chr3R	32015381	32015754	.	374	Toll9	Down	-0.690338806068632	2.28725287042056	2.38916164384316	1.09660110893299	0.512463702830289	-2.3835784286074
Region7195	chr3R	32052499	32052915	.	417	Toll9	Down	0.23433845791585	2.7893425553076	2.79916887731132	0.279219297762446	1.56458844701545	-2.52617468957353
Region7196	chr3R	32068068	32068564	.	497	Toll9	Down	0.203388896995452	2.88793375408243	2.89508694366675	0.327660570994779	1.58563662672054	-2.6293398232149
Region7197	chr3R	32071192	32071616	.	425	Toll9	Down	0.24807104068596	2.28461010806482	2.29803885674262	0.173503118401043	1.33048737084097	-2.04920821327679
Region7215	chr4	183484	183800	.	317	Toll9	Up	0.19658653252843	-2.54732886311683	2.55490324702123	-0.658675288521	-1.07035616451678	2.45221356300351
Region7227	chr4	431842	432266	.	425	Toll9	Up	0.755087358454682	-7.01106630536343	7.05161028823208	-2.02330165858404	-2.75910739392009	6.82497275746519
Region7239	chr4	708631	709267	.	637	Toll9	Up	0.617116821309304	-2.86393392319092	2.92966733393856	-1.12997130891881	-0.857563319245263	2.89708894862592
Region7245	chr4	851154	851637	.	484	Gd7	Up	-2.25098444948553	0.109512589593085	2.25364682217623	2.23310535382212	-1.91190756403494	-0.898566049401902
Region7248	chr4	909931	910448	.	518	Gd7	Up	-1.9865654496029	0.9367862661252	2.19636308336231	2.12427996953295	-1.27769592301045	-1.57884950204495
Region7250	chr4	934530	934851	.	322	Toll10b	Down	-1.0025614547182	-2.42005401244778	2.61950203161808	0.543542583006244	-2.05526009527174	1.9090484691845
Region7252	chr4	959515	959926	.	412	Toll9	Down	0.627052131529857	3.09098498654956	3.15394714012948	-0.051774339251637	2.05453197135216	-2.66942514316893
Region7253	chr4	960152	960424	.	273	Toll9	Down	0.658345532896926	3.41080220098158	3.47375740300127	-0.0241103522454451	2.23778605593219	-2.95750335744265
Region7266	chr4	1288821	1289094	.	274	Toll10b	Up	3.86957827436563	6.92306481530007	7.93110726558961	-2.5396025750489	6.75393008653628	-5.1070001751367
Region7591	chrX	368957	369361	.	405	Gd7	Down	2.17273332779357	-0.186582790858373	2.18072998134786	-2.17025204640063	1.80601075746913	0.942978907447366
Region7593	chrX	374946	375274	.	329	Toll9	Up	2.07907416869691	-2.20356385236941	3.02956152774818	-2.44667220004446	0.740825232814172	2.79646867563728
Region7595	chrX	380523	380891	.	369	Toll9	Up	0.625614047819169	-2.12845042988191	2.21848916366368	-1.00395251226892	-0.491547159914377	2.21214808847109
Region7605	chrX	456905	457384	.	480	Gd7	Down	1.86119387837512	-1.18912507002776	2.20863330706334	-2.04712092663843	1.04520377078171	1.77053699819054
Region7606	chrX	464096	464435	.	340	Gd7	Down	1.77883359835584	-1.44682607542899	2.29293581750141	-2.01322891299438	0.847649729056386	1.98245241561036
Region7622	chrX	583850	584537	.	688	Toll10b	Up	2.91729855477535	0.670771971808911	2.99342043419543	-2.74564633493532	2.87409772933216	0.404377503123563
Region7623	chrX	585821	586614	.	794	Toll10b	Up	2.3493615701685	1.09256334844223	2.59098329939502	-2.11020710579102	2.58389156857425	-0.191020606379596
Region7624	chrX	587545	588161	.	617	Toll10b	Up	2.91088651926447	1.55759395655006	3.30141776537246	-2.57731964181677	3.30088445358118	-0.427393350973681
Region7627	chrX	592442	593395	.	954	Toll10b	Up	2.82146184170089	2.09534368127877	3.5144148967999	-2.39115310239101	3.48499797553644	-0.962013961157162
Region7630	chrX	607293	607625	.	333	Toll10b	Up	2.24399347571091	2.08372389315163	3.06225602814724	-1.82552723728009	2.97515319618427	-1.15538512456076
Region7647	chrX	718937	719420	.	484	Toll10b	Up	1.57538837531211	3.11269534561522	3.48865602312455	-0.980182331419225	2.89309600849958	-2.35432322327864
Region7692	chrX	1407414	1407748	.	335	Toll10b	Up	2.25609836543335	2.45723071244736	3.33586010028982	-1.76918860371141	3.16783133643639	-1.50046938676626
Region7713	chrX	1797628	1799023	.	1396	Gd7	Up	-3.22598169739421	2.38973719620685	4.01469821765684	3.6082896578836	-1.65140181634625	-3.37624892369102
Region7715	chrX	1823797	1824819	.	1023	Gd7	Up	-2.26878917714142	0.112289349873727	2.27156625005944	2.2511177189033	-1.92609876044019	-0.907460540240481
Region7740	chrX	2050050	2050978	.	929	Toll10b	Up	2.0620325262747	2.0852608706673	2.93262528089611	-1.64634812720396	2.81703507769496	-1.22117899472529
Region7756	chrX	2142249	2142924	.	676	Gd7	Up	-2.30093382965942	1.13773506134882	2.56685363008754	2.47007050153793	-1.45419048490084	-1.8779964522351
Region7812	chrX	2465521	2466445	.	925	Gd7	Up	-2.92616384159451	0.469333752000187	2.9635635641271	2.96265998529234	-2.32596015484244	-1.47392899708992
Region7837	chrX	2988236	2988976	.	741	Gd7	Up	-2.46512652010814	0.00842571022826198	2.46514091944726	2.42517453161561	-2.14815854652753	-0.879750933691147
Region7856	chrX	3292750	3293015	.	266	Toll10b	Up	1.2343166242356	1.8209110473086	2.19983057781159	-0.880860561497358	1.96547997908717	-1.26666304452521
Region7857	chrX	3294680	3295043	.	364	Toll10b	Up	1.80930571272634	3.72935471644769	4.14507825778896	-1.09749871903232	3.39798853646374	-2.84839311414694
Region7860	chrX	3348983	3349372	.	390	Toll10b	Up	1.32802615654128	1.71298386503246	2.16747945649303	-0.992711158412266	1.99467471530097	-1.13256830530756
Region7861	chrX	3351266	3351933	.	668	Toll10b	Up	1.95557826364872	2.69884991280701	3.33287821516385	-1.42958277260324	3.02325704823702	-1.83276016590029
Region7862	chrX	3366871	3367368	.	498	Toll9	Down	0.146279860019681	3.09069661983223	3.09415632980781	0.420853208936974	1.63463599176152	-2.83919570538058
Region7864	chrX	3380345	3380613	.	269	Toll10b	Up	1.69653963767562	2.87971121460849	3.34230211407443	-1.14186071078475	2.88527610643272	-2.09354884576688
Region7868	chrX	3422012	3422659	.	648	Gd7	Up	-2.48211654970557	0.0827120982099347	2.48349428376886	2.45545073653269	-2.12677271950433	-0.955244947425522
Region7888	chrX	3720684	3721026	.	343	Toll10b	Up	0.818742708133738	2.04466423934021	2.20249664557267	-0.4314015490765	1.71174298116866	-1.62293498226844
Region7906	chrX	3847202	3847710	.	509	Toll9	Up	1.08203496941563	-1.69479922347765	2.01075709197773	-1.37346308569492	0.118381349358781	1.96795320869204
