seqnames	start	end	width	strand	VTID	Length	Verification.Status	Positive	stg4_6	stg7_8	stg9_10	stg11_12	stg13_14	stg15_16
chr3L	1095173	1097593	2421	*	VT23835	2420	correct	1	NA	ventral_ectoderm_anlage;3	ventral_epidermis_anlage_subset;3	ventral_midline;4|ventral_epidermis_primordium_subset;4|hindgut_proper_primordium;3	head_epidermis_ventral_subset;4|lateral_epidermis_subset;4|ventral_midline;4|telson_subset;4|midgut_broad;2|hindgut;3|ubiquitous;3|ventral_epidermis_broad;5|dorsal_epidermis_subset;3|hypopharynx;4	lateral_epidermis_subset;3|ventral_midline;3|midgut_broad;3|ubiquitous;3
chr3L	1100571	1101078	508	*	VT23837	507	correct	0	NA	NA	NA	NA	NA	NA
chr3L	1103010	1105071	2062	*	VT23839	2061	correct	0	NA	NA	NA	NA	NA	NA
chr3L	1106374	1108572	2199	*	VT23841	2198	not_verified	0	NA	NA	NA	NA	NA	NA
chr3L	1108201	1110320	2120	*	VT23842	2119	correct	0	NA	NA	NA	NA	NA	NA
chr3L	1109977	1112134	2158	*	VT23843	2157	correct	0	NA	NA	NA	NA	ventral_nerve_cord_subset;1|brain_subset;1	ventral_nerve_cord_subset;1|brain_subset;1
chr3L	1147072	1149289	2218	*	VT23863	2217	correct	0	NA	NA	NA	NA	NA	NA
chr3L	1167709	1169803	2095	*	VT23870	2094	correct	1	posterior_endoderm_AISN;4|dorsal_ectoderm_AISN_subset;2	posterior_endoderm_anlage;2|anterior_endoderm_anlage;1	anterior_endoderm_anlage;1	ventral_nerve_cord_primordium_subset;1|salivary_gland_primordium;2	salivary_gland;3|midgut_subset;2|malpighian_tubule;2	midgut_chamber;4|malpighian_tubule;3
chr3L	1191017	1192659	1643	*	VT23881	1642	correct	0	NA	NA	NA	NA	NA	NA
chr3L	1199202	1201917	2716	*	VT23886	2715	correct	0	NA	NA	NA	NA	ventral_epidermis_subset;1	ventral_epidermis_subset;1
chr3L	1293907	1295760	1854	*	VT23931	1853	correct	0	NA	NA	NA	NA	NA	NA
chr3L	1318255	1318513	259	*	VT23948	258	not_verified	0	NA	NA	NA	NA	NA	NA
chr3L	1318512	1320599	2088	*	VT23949	2087	correct	1	NA	NA	NA	stomatogastric_nervous_system_primordium;3	midgut_subset;2	lateral_epidermis_subset;3|head_epidermis_subset;3|dorsal_epidermis_subset;3
chr3L	1319695	1321846	2152	*	VT23950	2151	correct	1	NA	NA	NA	brain_primordium_subset;3	midgut_broad;1|brain_subset;1	NA
chr3L	1322658	1324778	2121	*	VT23951	2120	correct	1	NA	NA	NA	lateral_epidermis_primordium_subset;3	head_epidermis_ventral_subset;3|trunk_epidermis_broad;5	trunk_epidermis_broad;3
chr3L	1324257	1326553	2297	*	VT23952	2296	correct	0	NA	NA	NA	NA	NA	NA
chr3L	1329517	1329839	323	*	VT23953	322	correct	0	NA	NA	NA	NA	NA	NA
chr3L	1329793	1331590	1798	*	VT23954	1797	correct	0	NA	NA	NA	NA	NA	NA
chr3L	1441256	1443424	2169	*	VT24013	2168	correct	1	NA	NA	NA	lateral_epidermis_primordium_subset;2	head_epidermis_ventral_subset;2|trunk_epidermis_subset;3	head_epidermis_dorsal_subset;2|dorsal_epidermis_subset;2
chr3L	1442924	1445047	2124	*	VT24014	2123	correct	1	NA	head_epidermis_dorsal_anlage;2	head_epidermis_dorsal_anlage;3	foregut_primordium;3	ventral_epidermis_subset;3|epipharynx;3|head_epidermis_dorsal_subset;2|hypopharynx;4|dorsal_pouch;3	ventral_epidermis_subset;3|pharynx;3|dorsal_pouch;3
chr3L	1446296	1448405	2110	*	VT24016	2109	correct	1	NA	NA	lateral_epidermis_anlage_subset;3|amnioserosa_anlage;3	head_subset;3|lateral_epidermis_primordium_subset;4|amnioserosa;3	lateral_epidermis_subset;4|amnioserosa;3	lateral_epidermis_subset;4
chr3L	1447983	1450076	2094	*	VT24017	2093	correct	1	NA	NA	NA	lateral_epidermis_primordium_subset;2|salivary_gland_primordium;2	lateral_epidermis_subset;3|salivary_gland;3|hypopharynx;2|clypeolabrum;2	lateral_epidermis_subset;4|salivary_gland;4|hypopharynx;2|clypeolabrum;2
chr3L	1451276	1453442	2167	*	VT24019	2166	correct	0	NA	NA	NA	NA	NA	NA
chr3L	1454694	1456812	2119	*	VT24021	2118	correct	1	trunk_mesoderm_AISN_subset;2	mesectoderm_anlage;3	brain_anlage_subset;3|mesectoderm_anlage;4	ventral_midline;4|brain_primordium_subset;4|ventral_epidermis_primordium_subset;3|ventral_nerve_cord_primordium_subset;4	ventral_midline;3|brain_subset;3	ventral_nerve_cord_subset;2|brain_subset;2
chr3L	1459776	1461906	2131	*	VT24024	2130	correct	1	NA	NA	head_subset;2	NA	NA	NA
chr3L	1461311	1463834	2524	*	VT24025	2523	correct	1	ventral_ectoderm_AISN;4|mesectoderm_AISN;4	mesectoderm_anlage;4	tracheal_system_anlage;4|mesectoderm_anlage;4	ventral_midline;4	salivary_gland;2|ventral_midline_glia;3	salivary_gland;2
chr3L	1463758	1465534	1777	*	VT24026	1776	correct	1	NA	NA	NA	NA	posterior_spiracle;2	pharynx;4|midgut_broad;2
chr3L	1465732	1466667	936	*	VT24027	935	correct	1	NA	NA	NA	NA	dorsal_epidermis_subset;1	lateral_epidermis_subset;1|dorsal_epidermis_subset;2
chr3L	1502563	1502875	313	*	VT24044	312	correct	0	NA	NA	NA	NA	NA	NA
chr3L	1502788	1503286	499	*	VT24045	498	correct	0	NA	NA	NA	NA	NA	NA
chr3L	1513513	1515687	2175	*	VT24046	2174	correct	0	NA	NA	NA	NA	NA	NA
chr3L	1514984	1517101	2118	*	VT24047	2117	correct	1	anterior_endoderm_AISN;2	posterior_endoderm_anlage;3|anterior_endoderm_anlage;3|trunk_mesoderm_anlage_broad;2	anterior_midgut_anlage;2|posterior_midgut_anlage;2	ubiquitous;2	lateral_epidermis_subset;3|dorsal_epidermis_subset;3|esophagus;3	lateral_epidermis_subset;3|trunk_epidermis_subset;4|lymph_gland;4
chr3L	1516441	1518532	2092	*	VT24048	2091	correct	0	NA	NA	NA	NA	NA	NA
chr3L	1520680	1521217	538	*	VT24050	537	correct	0	NA	NA	NA	NA	NA	NA
chr3L	1523674	1525940	2267	*	VT24051	2266	correct	1	NA	NA	brain_anlage_subset;2|ventral_nerve_cord_anlage_subset;2	brain_primordium_subset;3	brain_subset;3	NA
chr3L	1524647	1526791	2145	*	VT24052	2144	correct	1	NA	NA	ventral_nerve_cord_anlage_subset;2	brain_primordium_subset;2	brain_subset;2	NA
chr3L	1525583	1527817	2235	*	VT24053	2234	correct	0	NA	NA	NA	NA	NA	NA
chr3L	1531182	1531615	434	*	VT24055	433	correct	0	NA	NA	NA	NA	NA	NA
chr3L	1534002	1535186	1185	*	VT24056	1184	correct	1	NA	NA	NA	NA	anal_pad;2	NA
chr3L	1536790	1537178	389	*	VT24057	388	correct	1	NA	NA	NA	NA	brain_broad;1|ventral_nerve_cord_broad;1	brain_broad;2|ventral_nerve_cord_broad;2
chr3L	1575479	1577676	2198	*	VT24077	2197	not_verified	0	NA	NA	NA	NA	NA	NA
chr3L	1582405	1584517	2113	*	VT24081	2112	correct	1	NA	NA	NA	NA	lateral_epidermis_subset;2	lateral_epidermis_subset;2
chr3L	1585814	1587966	2153	*	VT24083	2152	correct	0	NA	NA	NA	NA	NA	NA
chr3L	1627689	1629285	1597	*	VT24098	1596	correct	1	NA	NA	ventral_nerve_cord_anlage_subset;1	NA	antenno-maxillary-labial_complex;3|posterior_spiracle;3	antenno-maxillary-labial_complex;3
chr3L	1629263	1631736	2474	*	VT24099	2473	correct	1	NA	NA	NA	NA	brain_broad;2|ventral_nerve_cord_broad;2	brain_broad;2|ventral_nerve_cord_broad;2
chr3L	1632386	1634627	2242	*	VT24100	2241	correct	0	NA	NA	NA	NA	yolk;1	NA
chr3L	1634036	1636234	2199	*	VT24101	2198	correct	0	NA	NA	NA	NA	NA	NA
chr3L	1635689	1637855	2167	*	VT24102	2166	correct	0	NA	NA	NA	NA	NA	brain_broad;1|ventral_nerve_cord_broad;1
chr3L	1843949	1846218	2270	*	VT24203	2269	correct	1	NA	NA	amnioserosa_anlage;2	amnioserosa;2	NA	NA
chr3L	1845355	1847512	2158	*	VT24204	2157	correct	1	NA	NA	NA	head_subset;2	NA	head_subset;4|pharynx;4
chr3L	1882998	1884014	1017	*	VT24223	1016	correct	0	NA	NA	NA	NA	NA	NA
chr3L	2662709	2664804	2096	*	VT24598	2095	correct	0	NA	NA	NA	NA	NA	NA
chr3L	2666558	2667580	1023	*	VT24600	1022	correct	1	NA	NA	NA	brain_primordium_subset;2	brain_subset;3	yolk;1|brain_subset;1
chr3L	2669302	2670703	1402	*	VT24602	1401	correct	0	NA	NA	NA	NA	NA	NA
chr3L	2672776	2675070	2295	*	VT24603	2294	correct	0	NA	NA	NA	NA	NA	NA
chr3L	2674276	2676386	2111	*	VT24604	2110	correct	0	NA	NA	NA	NA	NA	NA
chr3L	2677255	2679635	2381	*	VT24606	2380	correct	1	NA	NA	ventral_nerve_cord_anlage_subset;3	ventral_nerve_cord_primordium_subset;3	ventral_nerve_cord_subset;3	ventral_nerve_cord_subset;3
chr3L	2678682	2680809	2128	*	VT24607	2127	correct	1	NA	NA	NA	lateral_epidermis_primordium_subset;2	NA	NA
chr3L	2685359	2687760	2402	*	VT24610	2401	correct	1	NA	anterior_endoderm_anlage;3	anterior_endoderm_anlage;3	clypeo-labral_primordium;3	hypopharynx;3|clypeolabrum;3	pharynx;4|atrium;4
chr3L	2686607	2688708	2102	*	VT24611	2101	not_verified	0	NA	NA	NA	NA	NA	brain_subset;1
chr3L	2687488	2689686	2199	*	VT24612	2198	correct	0	NA	NA	NA	NA	NA	NA
chr3L	2689662	2692315	2654	*	VT24613	2653	correct	0	NA	NA	NA	NA	NA	NA
chr3L	2691593	2693733	2141	*	VT24614	2140	correct	1	trunk_mesoderm_AISN_broad;1	trunk_mesoderm_anlage_broad;3	NA	NA	NA	ventral_nerve_cord_subset;2
chr3L	2693338	2695423	2086	*	VT24615	2085	correct	0	NA	NA	NA	NA	NA	NA
chr3L	2696753	2698914	2162	*	VT24617	2161	correct	0	NA	NA	NA	NA	NA	NA
chr3L	2698354	2700656	2303	*	VT24618	2302	correct	1	NA	NA	NA	NA	NA	head_subset;3
chr3L	2700254	2702439	2186	*	VT24619	2185	not_verified	1	ventral_ectoderm_AISN;3	ventral_ectoderm_anlage;4|head_epidermis_lateral_anlage;4|anterior_endoderm_anlage;3	ventral_ectoderm_anlage;3|head_subset;4|head_epidermis_lateral_anlage;3|anterior_endoderm_anlage;3|ventral_nerve_cord_anlage_subset;2	head_subset;4|lateral_epidermis_primordium_subset;3|brain_primordium_subset;3|head_epidermis_lateral_primordium_subset;4|peripheral_nervous_system;3	brain_subset;3|peripheral_nervous_system;3|head_epidermis_lateral_subset;3	ventral_nerve_cord_subset;2|brain_subset;2
chr3L	2701901	2704109	2209	*	VT24620	2208	correct	0	NA	NA	NA	NA	NA	NA
chr3L	2703705	2705906	2202	*	VT24621	2201	correct	1	NA	NA	NA	NA	brain_broad;2|ventral_nerve_cord_broad;2	NA
chr3L	2707205	2709297	2093	*	VT24623	2092	correct	0	NA	NA	NA	NA	NA	ventral_nerve_cord_subset;1
chr3L	2708939	2711126	2188	*	VT24624	2187	correct	0	NA	NA	NA	NA	NA	NA
chr3L	2710633	2712764	2132	*	VT24625	2131	correct	0	NA	NA	NA	NA	NA	NA
chr3L	2712440	2714636	2197	*	VT24626	2196	correct	0	NA	NA	NA	NA	NA	NA
chr3L	2717560	2719718	2159	*	VT24629	2158	correct	0	NA	NA	NA	NA	NA	NA
chr3L	2723916	2726112	2197	*	VT24630	2196	correct	0	NA	NA	NA	NA	NA	NA
chr3L	2727451	2729623	2173	*	VT24632	2172	correct	0	NA	NA	NA	NA	NA	posterior_ventral_nerve_cord_subset;1
chr3L	2729149	2731248	2100	*	VT24633	2099	correct	1	posterior_endoderm_AISN;3|anterior_endoderm_AISN;1	posterior_endoderm_anlage;2	posterior_endoderm_anlage;2	posterior_midgut_primordium;1	NA	lateral_epidermis_subset;1
chr3L	2730770	2733078	2309	*	VT24634	2308	correct	0	NA	NA	NA	NA	anterior_ventral_nerve_cord_subset;1	anterior_ventral_nerve_cord_subset;1
chr3L	2732564	2734658	2095	*	VT24635	2094	correct	0	NA	NA	ventral_nerve_cord_anlage_subset;1	NA	midgut_broad;1	NA
chr3L	2734254	2736397	2144	*	VT24636	2143	correct	1	NA	NA	ventral_nerve_cord_anlage_subset;1	ventral_nerve_cord_primordium_subset;2	ventral_nerve_cord_subset;2|midgut_broad;1	NA
chr3L	2735988	2738074	2087	*	VT24637	2086	correct	1	A-P_stripes;3|pair_rule;4	ventral_ectoderm_anlage;4|A-P_stripes;4	ventral_nerve_cord_anlage_subset;3	brain_primordium_subset;1|ventral_nerve_cord_primordium_subset;4	ventral_nerve_cord_subset;3|brain_subset;1	ventral_nerve_cord_subset;2|brain_subset;1
chr3L	2737681	2739801	2121	*	VT24638	2120	correct	0	NA	NA	NA	NA	NA	NA
chr3L	2739997	2742201	2205	*	VT24639	2204	correct	0	NA	NA	ventral_nerve_cord_anlage_subset;1	ventral_nerve_cord_primordium_subset;1	NA	NA
chr3L	2741597	2743761	2165	*	VT24640	2164	correct	0	NA	NA	NA	NA	NA	NA
chr3L	2743211	2745312	2102	*	VT24641	2101	correct	1	NA	NA	NA	NA	muscle_system;2	muscle_system;3
chr3L	2746367	2748504	2138	*	VT24643	2137	correct	1	anterior_endoderm_AISN;3	anterior_endoderm_anlage;3	anterior_endoderm_anlage;3|ventral_nerve_cord_anlage_subset;3	brain_primordium_subset;2|ventral_nerve_cord_primordium_subset;1	ventral_nerve_cord_subset;1|brain_subset;1	ventral_nerve_cord_subset;1|brain_subset;1
chr3L	2755567	2757776	2210	*	VT24646	2209	correct	0	NA	NA	head_epidermis_ventral_anlage;1	NA	NA	NA
chr3L	2759111	2761232	2122	*	VT24648	2121	correct	1	NA	NA	NA	NA	NA	telson_subset;2
chr3L	2760842	2763012	2171	*	VT24649	2170	correct	0	NA	NA	NA	NA	NA	NA
chr3L	2762659	2764819	2161	*	VT24650	2160	correct	0	NA	NA	NA	NA	NA	NA
chr3L	2764296	2766472	2177	*	VT24651	2176	correct	1	NA	NA	NA	NA	amnioserosa;2	NA
chr3L	3259612	3261752	2141	*	VT24896	2140	correct	0	NA	NA	NA	NA	NA	NA
chr3L	3496139	3498356	2218	*	VT25019	2217	correct	1	trunk_mesoderm_AISN_subset;1	ventral_ectoderm_anlage;2	ventral_ectoderm_anlage;2	ventral_nerve_cord_primordium_subset;1	ventral_nerve_cord_subset;1	brain_broad;1|ventral_nerve_cord_broad;1
chr3L	3872436	3874523	2088	*	VT25223	2087	correct	1	NA	NA	NA	telson;2	lateral_epidermis_subset;4|telson_subset;4	NA
chr3L	3942424	3942889	466	*	VT25262	465	correct	0	NA	NA	NA	NA	NA	NA
chr3L	3942796	3943697	902	*	VT25263	901	correct	1	NA	NA	NA	NA	NA	brain_broad;1|ventral_nerve_cord_broad;2
chr3L	3954203	3957000	2798	*	VT25269	2797	correct	1	NA	NA	NA	NA	lateral_epidermis_subset;2|ventral_epidermis_subset;2	salivary_gland;3
chr3L	3959772	3961636	1865	*	VT25270	1864	correct	0	NA	NA	NA	NA	brain_subset;1	NA
chr3L	3961954	3964893	2940	*	VT25271	2939	correct	0	NA	NA	NA	NA	NA	NA
chr3L	3964736	3967294	2559	*	VT25272	2558	correct	1	NA	NA	NA	brain_primordium_broad;1|ventral_nerve_cord_primordium_broad;2	brain_broad;3|ventral_nerve_cord_broad;3	brain_broad;3|ventral_nerve_cord_broad;3
chr3L	3966643	3968757	2115	*	VT25273	2114	correct	0	NA	NA	NA	NA	NA	NA
chr3L	3968335	3970480	2146	*	VT25274	2145	correct	0	NA	NA	NA	NA	NA	anterior_ventral_nerve_cord_subset;1
chr3L	3969919	3972110	2192	*	VT25275	2191	correct	1	procephalic_ectoderm_AISN;1	procephalic_ectoderm_anlage;1	ventral_nerve_cord_anlage_broad;3	ventral_nerve_cord_primordium_broad;3	brain_broad;2|ventral_nerve_cord_broad;4	brain_broad;2|ventral_nerve_cord_broad;4
chr3L	3971661	3973729	2069	*	VT25276	2068	correct	1	NA	NA	brain_anlage_subset;2	brain_primordium_subset;3|ventral_nerve_cord_primordium_subset;3	brain_broad;4|ventral_nerve_cord_broad;4	brain_broad;4|ventral_nerve_cord_broad;4
chr3L	3973289	3975422	2134	*	VT25277	2133	correct	1	NA	NA	NA	brain_primordium_subset;2|anterior_ventral_nerve_cord_primordium_subset;2	brain_subset;2|anterior_ventral_nerve_cord_subset;2	brain_subset;2
chr3L	3974953	3977060	2108	*	VT25278	2107	correct	1	NA	NA	brain_anlage_subset;2|ventral_nerve_cord_anlage_subset;3	brain_primordium_subset;3|ventral_nerve_cord_primordium_subset;3	ventral_nerve_cord_subset;2|brain_subset;2	NA
chr3L	3976617	3978758	2142	*	VT25279	2141	correct	1	NA	NA	brain_anlage_broad;4|ventral_nerve_cord_anlage_broad;4	brain_primordium_broad;4|ventral_nerve_cord_primordium_broad;4	brain_broad;4|ventral_nerve_cord_broad;3	brain_broad;3|ventral_nerve_cord_broad;3
chr3L	3978263	3980369	2107	*	VT25280	2106	correct	1	NA	NA	brain_anlage_broad;2|ventral_nerve_cord_anlage_broad;3	brain_primordium_broad;4|ventral_nerve_cord_primordium_broad;4	brain_broad;4|ventral_nerve_cord_broad;4	brain_broad;3|ventral_nerve_cord_broad;3
chr3L	3979934	3982073	2140	*	VT25281	2139	correct	1	NA	NA	mesectoderm_anlage;1	head_subset;3|lateral_epidermis_primordium_subset;3|dorsal_epidermis_primordium_subset;3	head_epidermis_subset;2|trunk_epidermis_subset;2	NA
chr3L	3985239	3986664	1426	*	VT25284	1425	correct	0	NA	NA	NA	NA	NA	NA
chr3L	3988463	3990745	2283	*	VT25285	2282	correct	0	NA	NA	NA	NA	NA	NA
chr3L	3991471	3993632	2162	*	VT25287	2161	correct	0	NA	NA	NA	NA	NA	NA
chr3L	3992921	3995254	2334	*	VT25288	2333	correct	0	NA	NA	NA	NA	NA	NA
chr3L	3994351	3996444	2094	*	VT25289	2093	not_verified	1	NA	NA	NA	NA	ventral_nerve_cord_subset;4|brain_subset;2	ventral_nerve_cord_subset;4|brain_subset;2
chr3L	3999327	4001669	2343	*	VT25292	2342	correct	1	NA	NA	NA	NA	ventral_nerve_cord_subset;2	ventral_nerve_cord_subset;2|brain_subset;1|salivary_gland;4
chr3L	4075720	4079108	3389	*	VT25338	3388	correct	0	NA	NA	NA	NA	NA	NA
chr3L	4081250	4083336	2087	*	VT25340	2086	correct	1	NA	NA	NA	ventral_nerve_cord_primordium_subset;2	ventral_nerve_cord_subset;3|brain_subset;2|visceral_muscle_subset;1	ventral_nerve_cord_subset;3|brain_subset;3
chr3L	4084849	4086949	2101	*	VT25342	2100	correct	1	NA	NA	NA	NA	NA	brain_broad;2|ventral_nerve_cord_broad;3
chr3L	4155995	4158174	2180	*	VT25375	2179	correct	1	NA	NA	NA	brain_primordium_subset;2|ventral_nerve_cord_primordium_subset;2	ventral_nerve_cord_subset;3|brain_subset;3	NA
chr3L	4178484	4180546	2063	*	VT25386	2062	correct	1	NA	NA	NA	NA	NA	lateral_epidermis_subset;2|head_epidermis_subset;2
chr3L	4187634	4189770	2137	*	VT25391	2136	correct	0	NA	NA	NA	NA	lateral_epidermis_subset;1	NA
chr3L	4188544	4190663	2120	*	VT25392	2119	correct	0	NA	NA	NA	NA	lateral_epidermis_subset;1	NA
chr3L	4367337	4367681	345	*	VT25488	344	correct	0	NA	NA	NA	NA	NA	NA
chr3L	4369612	4371819	2208	*	VT25489	2207	not_verified	0	NA	NA	NA	NA	NA	NA
chr3L	4371296	4373488	2193	*	VT25490	2192	correct	0	NA	NA	NA	NA	NA	NA
chr3L	4373136	4375341	2206	*	VT25491	2205	correct	0	NA	NA	NA	NA	NA	NA
chr3L	4376460	4378669	2210	*	VT25493	2209	correct	1	NA	NA	NA	NA	lateral_epidermis_subset;1|salivary_gland;3	trunk_epidermis_subset;1|salivary_gland;3
chr3L	4380956	4381585	630	*	VT25496	629	correct	0	NA	NA	NA	NA	NA	NA
chr3L	4422264	4424326	2063	*	VT25522	2062	correct	0	NA	NA	NA	NA	NA	NA
chr3L	4426241	4427534	1294	*	VT25524	1293	correct	0	NA	NA	NA	NA	NA	NA
chr3L	4430065	4432281	2217	*	VT25526	2216	correct	1	procephalic_ectoderm_AISN;1	procephalic_ectoderm_anlage;1	hypopharynx_anlage;1	brain_primordium_broad;2|ventral_nerve_cord_primordium_broad;3	lateral_epidermis_subset;1|brain_broad;3|ventral_nerve_cord_broad;4	brain_broad;4|ventral_nerve_cord_broad;4
chr3L	4433938	4434738	801	*	VT25528	800	correct	1	NA	NA	NA	NA	lateral_epidermis_subset;2	NA
chr3L	4555211	4556130	920	*	VT25588	919	correct	0	NA	NA	NA	NA	NA	NA
chr3L	4556103	4558255	2153	*	VT25589	2152	correct	1	NA	NA	NA	head_subset;2	head_subset;2	head_subset;3|brain_broad;1|ventral_nerve_cord_broad;1
chr3L	4557795	4559917	2123	*	VT25590	2122	correct	1	NA	NA	brain_anlage_subset;2	brain_primordium_subset;2	brain_subset;2	hindgut;2
chr3L	4562868	4565070	2203	*	VT25593	2202	correct	0	NA	NA	NA	NA	NA	NA
chr3L	4564658	4566743	2086	*	VT25594	2085	correct	0	NA	NA	NA	NA	NA	NA
chr3L	4566382	4568492	2111	*	VT25595	2110	correct	0	NA	NA	NA	NA	NA	NA
chr3L	4569802	4571895	2094	*	VT25597	2093	correct	0	NA	NA	NA	NA	NA	NA
chr3L	4575574	4577811	2238	*	VT25600	2237	correct	1	NA	NA	NA	NA	amnioserosa;2|salivary_gland;3|midgut_subset;3	amnioserosa;1|midgut_chamber;3|salivary_gland;3
chr3L	4577466	4579593	2128	*	VT25601	2127	correct	1	NA	NA	NA	NA	brain_broad;2|ventral_nerve_cord_broad;2|peripheral_nervous_system;1	brain_broad;2|ventral_nerve_cord_broad;2|head_epidermis_subset;2|trunk_epidermis_subset;2|anterior_hindgut;2
chr3L	4579112	4581416	2305	*	VT25602	2304	correct	0	NA	NA	NA	NA	NA	NA
chr3L	4580909	4583119	2211	*	VT25603	2210	correct	0	NA	NA	NA	NA	brain_broad;1|ventral_nerve_cord_broad;1	brain_broad;1|ventral_nerve_cord_broad;1
chr3L	4582731	4584836	2106	*	VT25604	2105	correct	1	NA	NA	NA	NA	brain_subset;2	brain_subset;1
chr3L	4586142	4588325	2184	*	VT25606	2183	correct	0	NA	NA	NA	NA	NA	NA
chr3L	4592194	4594665	2472	*	VT25608	2471	correct	1	NA	NA	NA	NA	NA	lateral_epidermis_subset;3|ventral_epidermis_subset;1
chr3L	4796096	4798402	2307	*	VT25717	2306	correct	1	NA	NA	NA	NA	head_epidermis_ventral_subset;3|midgut_interstitial_cell;1	antenno-maxillary-labial_complex;3|midgut_chamber;3|midgut_interstitial_cell;3
chr3L	4797799	4799974	2176	*	VT25718	2175	correct	0	NA	NA	NA	NA	NA	NA
chr3L	4799374	4801613	2240	*	VT25719	2239	correct	0	NA	NA	NA	NA	NA	NA
chr3L	4801017	4803211	2195	*	VT25720	2194	correct	0	NA	NA	NA	NA	ventral_nerve_cord_subset;1|brain_subset;1	ventral_nerve_cord_subset;1|brain_subset;1
chr3L	4803508	4804300	793	*	VT25721	792	correct	0	NA	NA	NA	NA	NA	NA
chr3L	4854361	4856439	2079	*	VT25739	2078	correct	1	NA	NA	brain_anlage_subset;2|ventral_nerve_cord_anlage_subset;2	brain_primordium_subset;3|ventral_nerve_cord_primordium_subset;3	ventral_nerve_cord_subset;3|brain_subset;3	brain_broad;2|ventral_nerve_cord_broad;2
chr3L	4857044	4859143	2100	*	VT25741	2099	correct	1	NA	NA	NA	ventral_nerve_cord_primordium_subset;2|anterior_ventral_nerve_cord_primordium_subset;3	ventral_nerve_cord_subset;2|anterior_ventral_nerve_cord_broad;3	ventral_nerve_cord_subset;2|anterior_ventral_nerve_cord_subset;3
chr3L	4917205	4919426	2222	*	VT25771	2221	correct	1	NA	NA	NA	NA	NA	head_subset;3|posterior_spiracle;3
chr3L	4918895	4921019	2125	*	VT25772	2124	correct	0	NA	NA	NA	NA	NA	NA
chr3L	4920617	4922794	2178	*	VT25773	2177	correct	1	NA	NA	NA	NA	lateral_epidermis_subset;2|ventral_nerve_cord_subset;3|brain_subset;3	ventral_nerve_cord_subset;3|trunk_epidermis_subset;2|brain_subset;2
chr3L	4922200	4924554	2355	*	VT25774	2354	correct	1	NA	NA	NA	NA	ventral_nerve_cord_subset;3|brain_subset;2	ventral_nerve_cord_subset;3|brain_subset;2
chr3L	4924034	4926209	2176	*	VT25775	2175	correct	0	NA	NA	NA	NA	NA	ventral_nerve_cord_subset;1
chr3L	4925721	4927866	2146	*	VT25776	2145	correct	1	procephalic_ectoderm_AISN;1	procephalic_ectoderm_anlage;3	brain_anlage_subset;3|ventral_nerve_cord_anlage_subset;2	brain_primordium_subset;3|ventral_nerve_cord_primordium_subset;2	brain_subset;2	brain_subset;1
chr3L	4930850	4932996	2147	*	VT25779	2146	correct	0	NA	NA	NA	NA	NA	NA
chr3L	4934278	4936413	2136	*	VT25781	2135	correct	0	NA	NA	NA	NA	NA	NA
chr3L	4935989	4938168	2180	*	VT25782	2179	correct	0	NA	NA	NA	NA	NA	NA
chr3L	4939965	4942145	2181	*	VT25783	2180	correct	0	NA	NA	NA	NA	NA	NA
chr3L	4941513	4943672	2160	*	VT25784	2159	correct	0	NA	NA	NA	NA	NA	NA
chr3L	4944421	4946549	2129	*	VT25786	2128	correct	1	NA	NA	brain_anlage_subset;2	brain_primordium_subset;2	ventral_nerve_cord_subset;3|brain_subset;3	ventral_nerve_cord_subset;3|brain_subset;3
chr3L	4947390	4949482	2093	*	VT25788	2092	correct	1	NA	NA	NA	NA	brain_broad;1|anterior_ventral_nerve_cord_broad;1	sensory_system_head;3
chr3L	4951276	4953385	2110	*	VT25790	2109	not_verified	0	NA	NA	NA	NA	NA	NA
chr3L	4952534	4954637	2104	*	VT25791	2103	correct	1	NA	NA	NA	NA	NA	head_subset;3
chr3L	4958546	4960644	2099	*	VT25794	2098	correct	1	NA	NA	NA	NA	NA	antenno-maxillary-labial_complex;2
chr3L	4960236	4962342	2107	*	VT25795	2106	correct	0	NA	NA	NA	NA	NA	NA
chr3L	4963634	4965798	2165	*	VT25797	2164	correct	1	NA	NA	NA	NA	amnioserosa;3|hypopharynx;3|clypeolabrum;3	head_epidermis_subset;3|trunk_epidermis_subset;3
chr3L	4967163	4969247	2085	*	VT25799	2084	correct	1	NA	NA	NA	amnioserosa;3	ventral_nerve_cord_subset;2|amnioserosa;4	ventral_nerve_cord_subset;3|brain_subset;3
chr3L	4968908	4971033	2126	*	VT25800	2125	correct	0	NA	NA	NA	NA	NA	NA
chr3L	4970574	4972739	2166	*	VT25801	2165	correct	1	NA	NA	NA	NA	NA	brain_broad;2|ventral_nerve_cord_broad;2
chr3L	4974058	4976159	2102	*	VT25803	2101	correct	0	NA	NA	NA	NA	NA	NA
