Geneid	Chr	Start	End	Strand	Length	factor	direction	Gd7	Toll10b	Toll9
Region2803	chr2R	18799662	18800135	.	474	Toll9	Down	0.432350331328161	0.188323525658347	-0.921394369148781
Region2804	chr2R	18800381	18801307	.	927	Toll9	Down	0.33017831881293	-0.0629857879219828	-0.426885142486375
Region2805	chr2R	18801952	18803237	.	1286	Gd7	Up	0.746768329841555	-0.482765956697966	-0.510053888980702
Region2806	chr2R	18819582	18819985	.	404	Toll9	Up	-0.671647917851632	-0.0762822847756834	1.14192783827054
Region2807	chr2R	18846258	18846668	.	411	Toll9	Up	-0.299430266160631	0.029722111555158	0.423798090450192
Region2808	chr2R	18877853	18878184	.	332	Toll9	Down	0.685858623746082	-0.233558153148095	-0.749269029498085
Region2809	chr2R	18946774	18947300	.	527	Toll10b	Down	0.761868867859393	-0.802165085975302	-0.105980306280066
Region2810	chr2R	18970823	18971392	.	570	Toll9	Up	-0.0490016080707856	-0.395866226988573	0.605651917514694
Region2811	chr2R	18972974	18973375	.	402	Toll9	Up	-0.254737069093038	-0.166347634664516	0.617004780113559
Region2812	chr2R	19129441	19129917	.	477	Toll9	Down	0.0357429139890562	0.06635976351681	-0.144146176517997
Region2813	chr2R	19136744	19137666	.	923	Toll9	Down	0.0889672200314508	-0.0295586034711042	-0.0981799394028595
Region2814	chr2R	19141471	19142726	.	1256	Toll9	Up	-0.0351641478706052	-0.0989295239596909	0.186838271320084
Region2815	chr2R	19142957	19143388	.	432	Toll10b	Up	-0.274612118198985	0.702181284667788	-0.514577764820106
Region2816	chr2R	19143951	19144247	.	297	Toll10b	Up	-0.938837801026263	1.67356422836433	-0.786232137687256
Region2817	chr2R	19154969	19155447	.	479	Gd7	Up	0.706964244896523	-0.550424176918174	-0.357882518924889
Region2818	chr2R	19178477	19179356	.	880	Toll10b	Up	-0.271102736319193	0.318730197793609	-0.00683807589039709
Region2819	chr2R	19228877	19229385	.	509	Toll10b	Down	0.482906924549002	-0.586482274661401	0.0372575665460053
Region2820	chr2R	19229663	19230040	.	378	Toll9	Down	0.443536620121214	0.303940870060603	-1.09344365992947
Region2821	chr2R	19253891	19254281	.	391	Toll9	Down	0.329546198419891	0.400715883138198	-1.04647879951104
Region2822	chr2R	19255370	19255975	.	606	Gd7	Up	2.90533801267797	-2.42801427013592	-1.24860454004216
Region2823	chr2R	19256199	19256656	.	458	Gd7	Up	1.06200112649362	-0.734832526862776	-0.660753554876943
Region2824	chr2R	19257899	19258868	.	970	Toll10b	Down	0.156169557387196	-0.528336553494885	0.465292924009138
Region2825	chr2R	19262474	19263065	.	592	Gd7	Up	1.47202002184403	-0.990565972761476	-0.95329281419019
Region2826	chr2R	19265000	19265633	.	634	Gd7	Down	-0.52036009902174	0.359784033442329	0.324117526706725
Region2827	chr2R	19265862	19266556	.	695	Toll10b	Up	-0.993460644103221	2.26658673925958	-1.49530802744163
Region2828	chr2R	19266934	19267868	.	935	Gd7	Down	-1.00609603320397	0.550978289636796	0.820254063768018
Region2829	chr2R	19270798	19271287	.	490	Toll10b	Up	-2.17578648563623	4.20312511601065	-2.25651269849555
Region2830	chr2R	19271601	19273192	.	1592	Toll9	Down	0.395185050961935	0.43537009698148	-1.19447803490799
Region2831	chr2R	19275178	19275920	.	743	Toll9	Down	0.046959164568821	0.0154625446877871	-0.093395286882909
Region2832	chr2R	19276485	19277234	.	750	Toll10b	Up	-0.824432571567945	1.2067699817969	-0.338642177290896
Region2833	chr2R	19289921	19290553	.	633	Gd7	Down	-0.186314957225513	0.100245288472322	0.154292776381235
Region2834	chr2R	19291923	19292216	.	294	Gd7	Down	-0.384230883446459	0.272692416899988	0.229918289976347
Region2835	chr2R	19292844	19293515	.	672	Toll10b	Down	0.0958342220351246	-0.218150845794836	0.143581772295092
Region2836	chr2R	19304984	19305435	.	452	Toll9	Down	-0.0184746813268659	0.173520959715366	-0.203620899121027
Region2837	chr2R	19313231	19313479	.	249	Toll10b	Up	-2.15978111762117	4.17686710945404	-2.2461509534987
Region2838	chr2R	19357160	19357821	.	662	Toll9	Down	0.343683236674006	0.595887153807017	-1.32956349397523
Region2839	chr2R	19411158	19411603	.	446	Toll9	Up	-0.0765751801506548	-0.101760592485513	0.254739276066658
Region2840	chr2R	19414569	19414913	.	345	Gd7	Down	-1.63299246112334	1.56359336304852	0.43562588728152
Region2841	chr2R	19423409	19424984	.	1576	Toll9	Up	-0.0814511625254224	0.0267886987931815	0.0902506130671743
Region2842	chr2R	19436850	19437395	.	546	Toll9	Up	-0.0105028858313743	-0.0385394380347936	0.0678378316475779
Region2843	chr2R	19442116	19442768	.	653	Toll9	Up	-0.0781232825650747	-0.0282650158759969	0.15877684791071
Region2844	chr2R	19445729	19446445	.	717	Toll10b	Down	0.258228011258305	-0.720733645735369	0.564772129154193
Region2845	chr2R	19448231	19448793	.	563	Toll9	Up	-0.715094124544353	0.00821683636405158	1.09610562209433
Region2846	chr2R	19449539	19450424	.	886	Gd7	Down	-0.416009234372484	0.266431365252926	0.287496414078757
Region2847	chr2R	19450773	19451746	.	974	Toll9	Up	-0.0266713337367216	-0.0631286400281413	0.125777423439945
Region2848	chr2R	19452284	19452922	.	639	Toll9	Up	0.0429581788177189	-0.503446412090192	0.607255255525636
Region2849	chr2R	19455680	19456437	.	758	Toll9	Up	-0.291587946716924	0.0748787096658001	0.351223573111753
Region2850	chr2R	19456780	19457214	.	435	Toll10b	Up	-0.78421104081952	1.48960983041135	-0.779437570553158
Region2851	chr2R	19468090	19468581	.	492	Toll9	Down	0.151280461722797	-0.00137264389804628	-0.232374024700809
Region2852	chr2R	19483592	19484178	.	587	Toll9	Down	2.29001486543383	-0.919927514121799	-2.31424049516936
Region2853	chr2R	19496624	19497086	.	463	Toll10b	Down	0.130972386266467	-0.201607817645279	0.0670416387920659
Region2854	chr2R	19502915	19503325	.	411	Toll9	Down	-0.0664732113929247	0.493239571473196	-0.557189673358251
Region2855	chr2R	19569600	19570129	.	530	Toll9	Down	-0.0188504957817868	1.16326646016155	-1.52761622477578
Region2856	chr2R	19626719	19626932	.	214	Toll10b	Up	-0.250459911323845	0.534563221671823	-0.32764661030284
Region2857	chr2R	19630442	19632225	.	1784	Toll10b	Down	0.0683808901508862	-0.0915759883233505	0.0166895427552261
Region2858	chr2R	19658339	19660289	.	1951	Toll9	Up	-0.339361649833383	-0.266092587402976	0.881508532760047
Region2859	chr2R	19661457	19662312	.	856	Gd7	Up	0.647465810111903	-0.454791014838151	-0.393753517033217
Region2860	chr2R	19668877	19669952	.	1076	Toll9	Up	0.0356515564117958	-0.457213735461896	0.556694075491494
Region2861	chr2R	19686586	19686949	.	364	Toll10b	Down	1.3820535044061	-2.30161865426221	0.940575333599572
Region2862	chr2R	19716002	19716300	.	299	Toll9	Down	0.830555719080659	0.0190861305416497	-1.31140179416906
Region2863	chr2R	19716793	19717210	.	418	Gd7	Up	2.22158693269461	-1.70208257915312	-1.16154227187369
Region2864	chr2R	19726672	19727079	.	408	Toll9	Up	-0.682959819616061	-0.278813351752321	1.43048830312598
Region2865	chr2R	19810284	19810627	.	344	Toll9	Up	0.0156399567851675	-0.244645807515762	0.303196031938962
Region2866	chr2R	19812807	19813202	.	396	Gd7	Down	-2.75588503067267	1.26447130281025	2.57439323311005
Region2867	chr2R	19825470	19825866	.	397	Toll10b	Up	-1.1431532322856	1.64228697923114	-0.42805447870897
Region2868	chr2R	19826258	19826858	.	601	Toll9	Up	0.00212623509871272	-0.0216178327718775	0.0256393442440319
Region2869	chr2R	19829070	19829413	.	344	Toll9	Up	-0.806177526208232	-0.012899440491707	1.26538004564933
Region2870	chr2R	19830190	19830515	.	326	Toll10b	Up	-0.534755342770063	0.652123791657753	-0.0448344092362489
Region2871	chr2R	19840578	19841371	.	794	Toll9	Up	-1.03236140334686	0.192849601369862	1.34020176763335
Region2872	chr2R	19857416	19858322	.	907	Toll10b	Down	0.909720122525551	-1.38806174631401	0.449223673247238
Region2873	chr2R	19863042	19863598	.	557	Toll10b	Down	1.00359843469937	-1.49818097184611	0.451254767603518
Region2874	chr2R	19870564	19871341	.	778	Toll10b	Down	1.82785596683394	-1.83907236250379	-0.368638039617729
Region2875	chr2R	19893177	19893865	.	689	Toll9	Up	-4.54151288869496	1.77539086072613	4.65512201012249
Region2876	chr2R	19930474	19930885	.	412	Toll10b	Down	0.349383453133389	-0.368706864401507	-0.0474716069460101
Region2877	chr2R	19935199	19935551	.	353	Gd7	Up	0.933256149392461	-0.766470981304711	-0.419089984439346
Region2878	chr2R	19937448	19937970	.	523	Toll9	Up	-2.17336113118712	0.352368571159349	2.89320281094434
Region2879	chr2R	19940886	19941197	.	312	Toll9	Up	-1.48824205791218	0.567158087734722	1.54505471839168
Region2880	chr2R	19941531	19941915	.	385	Toll9	Up	-0.52697182583881	-0.0904377858909863	0.93688594625782
Region2881	chr2R	19963420	19963778	.	359	Gd7	Up	2.61674414644457	-1.72028396846949	-1.74896214338888
Region2882	chr2R	19997481	19997892	.	412	Toll10b	Down	0.0189447069518916	-0.0336325514490278	0.0156804462400096
Region2883	chr2R	20032157	20033052	.	896	Toll10b	Down	1.16739926262235	-1.33083434091707	-0.0263003083784889
Region2884	chr2R	20033400	20033950	.	551	Gd7	Up	1.69309822685604	-0.811983604414358	-1.53456100045074
Region2885	chr2R	20034783	20035904	.	1122	Toll9	Down	0.058468822937599	0.541048251502903	-0.814606187620724
Region2886	chr2R	20037230	20037591	.	362	Toll10b	Down	0.668501613837308	-0.787899729478155	0.0194786898228516
Region2887	chr2R	20040896	20041987	.	1092	Gd7	Up	2.37653215851244	-2.26214159655379	-0.651899651221621
Region2888	chr2R	20049253	20049856	.	604	Toll10b	Up	-1.38961168008617	1.43194235372006	0.235014621615049
Region2889	chr2R	20050089	20051000	.	912	Gd7	Down	-0.393774169717697	0.327826642472618	0.170906942856167
Region2890	chr2R	20051570	20052548	.	979	Gd7	Down	-0.506691430812984	0.36623664863188	0.294320279060532
Region2891	chr2R	20054034	20054939	.	906	Gd7	Down	-5.01717176139443	2.26093263474431	4.74173182462095
Region2892	chr2R	20056204	20057236	.	1033	Gd7	Down	-3.32108337989178	2.03850318412445	2.41354072023317
Region2893	chr2R	20059564	20059951	.	388	Gd7	Down	-2.16465623098493	1.32018718112728	1.58449357969033
Region2894	chr2R	20064630	20065031	.	402	Toll10b	Down	0.852213806402195	-0.867674328950503	-0.158180448683357
Region2895	chr2R	20065323	20065964	.	642	Gd7	Up	1.89060674093604	-1.51513901571417	-0.899308462508435
Region2896	chr2R	20066176	20067198	.	1023	Toll9	Down	1.49457954144864	-0.401141087381098	-1.77704703097182
Region2897	chr2R	20071924	20073003	.	1080	Gd7	Up	1.20756902443529	-1.02162624539176	-0.502304198398829
Region2898	chr2R	20081083	20081751	.	669	Toll9	Down	0.574102358473329	0.227496063856539	-1.19327820621445
Region2899	chr2R	20102899	20103705	.	807	Gd7	Up	2.19508664553026	-1.2638554654398	-1.70699444882317
Region2900	chr2R	20104065	20104347	.	283	Toll9	Down	0.433394819353624	-0.145935613305714	-0.475672175379117
Region2901	chr2R	20106139	20106933	.	795	Toll9	Down	0.357828097508546	-0.118364961191235	-0.395578288585764
Region2902	chr2R	20110942	20112930	.	1989	Toll9	Down	0.108725465144442	0.00300964625557787	-0.172355588253642
Region2903	chr2R	20113791	20114204	.	414	Gd7	Down	-1.21487620350941	0.512426950258991	1.19507891165728
Region2904	chr2R	20115787	20116258	.	472	Toll9	Up	-0.148386968547245	-0.450133714788002	0.832145649096449
Region2905	chr2R	20119415	20120054	.	640	Toll10b	Down	0.929359933038255	-1.91298623637299	1.12132434265069
Region2906	chr2R	20126380	20126653	.	274	Toll10b	Up	-0.486547270352051	0.849917780862927	-0.384177555164568
Region2907	chr2R	20162154	20162600	.	447	Gd7	Up	1.57235801427502	-1.07242867373693	-0.999078266429784
Region2908	chr2R	20166480	20166804	.	325	Gd7	Up	1.72471970812998	-0.961767614326927	-1.38306103547566
Region2909	chr2R	20168511	20169106	.	596	Gd7	Up	0.958769753046994	-0.715258662323873	-0.527127399147799
Region2910	chr2R	20245026	20245588	.	563	Toll10b	Down	0.138206994598188	-0.138407574276579	-0.0287398499410599
Region2911	chr2R	20261863	20263125	.	1263	Toll9	Up	-0.359399090262265	0.0986596397957104	0.424382131934168
Region2912	chr2R	20263771	20264261	.	491	Gd7	Up	0.179111508774218	-0.115979012367727	-0.122084008307833
Region2913	chr2R	20274290	20274888	.	599	Toll10b	Down	0.904886973168509	-1.05358527692432	0.00907619702220708
Region2914	chr2R	20286930	20287270	.	341	Toll10b	Up	-0.305487393063504	1.1886915672909	-1.11787402737887
Region2915	chr2R	20308218	20308690	.	473	Gd7	Up	0.491123400069804	-0.262709523817767	-0.40876842554559
Region2916	chr2R	20311646	20312481	.	836	Gd7	Up	2.53204271252381	-1.34636786518028	-2.11824035991449
Region2917	chr2R	20326592	20328906	.	2315	Toll9	Up	0.0300147075404397	-0.174626412541106	0.187234163843413
Region2918	chr2R	20494192	20495174	.	983	Toll10b	Up	-1.93537150486882	4.34206300561246	-2.81466166898594
Region2919	chr2R	20538556	20539770	.	1215	Toll10b	Down	0.683327546474891	-1.27128711491915	0.643443022381874
Region2920	chr2R	20541590	20541843	.	254	Toll10b	Down	0.651606017324879	-0.682776930395772	-0.095049623501639
Region2921	chr2R	20542369	20542768	.	400	Gd7	Up	0.81528968034847	-0.792558578908366	-0.201542318095403
Region2922	chr2R	20551877	20552300	.	424	Toll9	Down	0.291957093284735	0.256702157795771	-0.7955500103083
Region2923	chr2R	20560360	20560831	.	472	Toll10b	Down	1.29467091056708	-1.31680556449226	-0.242115838492621
Region2924	chr2R	20562015	20562588	.	574	Toll10b	Up	-0.230233355459171	0.266004433787681	0.000451250518637408
Region2925	chr2R	20567612	20567823	.	212	Toll10b	Up	-1.23281962598065	2.13709675696532	-0.951438086385407
Region2926	chr2R	20581886	20582224	.	339	Gd7	Down	-0.304017402064092	0.240348663521108	0.149018177388394
Region2927	chr2R	20582444	20582957	.	514	Gd7	Down	-0.0710330703562787	0.0308862142342643	0.0686377094741027
Region2928	chr2R	20587845	20588251	.	407	Gd7	Down	-0.307940398718065	0.207387596068928	0.199203546844197
Region2929	chr2R	20595970	20596448	.	479	Toll9	Up	-0.227582076064592	-0.740608406485502	1.34349729580348
Region2930	chr2R	20597848	20598293	.	446	Toll10b	Down	1.0513592783959	-1.11588340586843	-0.134317260410217
Region2931	chr2R	20599881	20601195	.	1315	Toll9	Up	-0.696616102717554	0.155769065871113	0.870028855448375
Region2932	chr2R	20602563	20605882	.	3320	Toll9	Up	-0.312941891905338	0.0802462785332384	0.377100135347689
Region2933	chr2R	20607128	20608045	.	918	Toll9	Up	-0.847301136026186	0.0102380902171016	1.2980822693907
Region2934	chr2R	20618117	20618899	.	783	Toll9	Up	-0.294022613922313	0.0435075236007025	0.396976984977298
Region2935	chr2R	20623081	20623759	.	679	Toll10b	Down	0.130258204212746	-0.216397622470827	0.0879405360317433
Region2936	chr2R	20645884	20647190	.	1307	Gd7	Up	0.453692916145113	-0.39425470104147	-0.174771879716059
Region2937	chr2R	20666932	20667623	.	692	Gd7	Down	-0.163949312329909	0.0697595130048399	0.1604656249109
Region2938	chr2R	20667863	20668251	.	389	Toll9	Down	0.30090953761906	0.0920674346557769	-0.589079327658613
Region2939	chr2R	20670962	20671531	.	570	Gd7	Up	0.120246005965661	-0.115027918879923	-0.0322218213297678
Region2940	chr2R	20698305	20698684	.	380	Toll10b	Down	1.35903478606525	-1.36478443535288	-0.27755324573736
Region2941	chr2R	20770872	20771183	.	312	Toll10b	Up	-0.0619737605151831	0.185728387463094	-0.152613230173538
Region2942	chr2R	20778871	20779328	.	458	Toll10b	Up	-2.37855839170005	4.1989344866756	-1.93697475512417
Region2943	chr2R	20831759	20832645	.	887	Toll9	Down	0.203087762989766	-0.0727840420485163	-0.217011688766597
Region2944	chr2R	20835767	20836744	.	978	Gd7	Down	-0.268871752978082	0.174218710131134	0.183107770154659
Region2945	chr2R	20837824	20838681	.	858	Toll9	Up	-1.05988847953302	-0.460168733084287	2.25675387174032
Region2946	chr2R	20846063	20846446	.	384	Toll10b	Up	-2.38631246100738	2.40294590908111	0.478602907747151
Region2947	chr2R	20858855	20860036	.	1182	Toll9	Up	-0.434358201380256	-0.767826307903206	1.70005195079802
Region2948	chr2R	20884397	20884819	.	423	Toll9	Up	-0.664823900127086	0.218176359093014	0.73728872839987
Region2949	chr2R	20894044	20894476	.	433	Toll9	Up	0.251231155292778	-1.80991394833274	2.03325542766878
Region2950	chr2R	20896329	20896619	.	291	Toll9	Up	0.0834242468058507	-0.877170362024658	1.04476110432517
Region2951	chr2R	20903422	20903861	.	440	Toll9	Up	0.00189030317497805	-0.0535338888446255	0.0687178940889402
Region2952	chr2R	20906528	20908055	.	1528	Toll9	Up	-0.115208843984294	-0.0439462970581596	0.237178647406394
Region2953	chr2R	20911118	20911586	.	469	Toll9	Down	0.427339865573181	0.272592040161736	-1.02641382886843
Region2954	chr2R	20913588	20914629	.	1042	Toll10b	Up	-0.197157166458584	0.248444439433617	-0.02725645065498
Region2955	chr2R	20916104	20917003	.	900	Toll10b	Up	-0.137005409204667	0.359101283219261	-0.268474992650086
Region2956	chr2R	20919758	20920126	.	369	Toll9	Down	0.253035257832553	0.359485754994542	-0.872846945150454
Region2957	chr2R	20933063	20933245	.	183	Toll9	Down	0.223829006019469	0.587663926742852	-1.13300111299241
Region2958	chr2R	20935054	20935387	.	334	Gd7	Up	0.739838765450385	-0.492395364196989	-0.486438557007808
Region2959	chr2R	20938022	20938551	.	530	Toll9	Down	-0.340504411435276	1.67610545001636	-1.71596736901139
Region2960	chr2R	20943368	20943927	.	560	Toll10b	Up	-0.759957047825948	1.96542691112937	-1.45377374399178
Region2961	chr2R	20944916	20945163	.	248	Gd7	Down	-1.68488650185276	1.49774626071015	0.604090996492517
Region2962	chr2R	20951550	20952433	.	884	Toll10b	Down	1.0154122141494	-1.50574237089537	0.443084207810007
Region2963	chr2R	20959250	20959573	.	324	Gd7	Up	0.978304121083503	-0.416477429447464	-0.957229481948093
Region2964	chr2R	20960702	20961697	.	996	Toll10b	Down	0.129756110272336	-0.29046143996051	0.187837536742849
Region2965	chr2R	20962131	20962773	.	643	Toll9	Down	1.2723975670879	-0.342198029295058	-1.51195045841154
Region2966	chr2R	20970166	20970469	.	304	Toll10b	Down	0.779220546290223	-0.940703339597291	0.0525618334640212
Region2967	chr2R	20976767	20977345	.	579	Toll9	Up	-0.462974456970689	-0.00892591485545813	0.728718402595891
Region2968	chr2R	20994658	20995181	.	524	Toll9	Up	-0.391810301041074	-0.14114513238936	0.795491783236973
Region2969	chr2R	20995892	20997586	.	1695	Toll10b	Up	-0.0872490363878526	0.126362189202281	-0.0340324495098169
Region2970	chr2R	21000138	21000791	.	654	Toll10b	Down	0.935488669409032	-0.988997943036916	-0.124738349007404
Region2971	chr2R	21011671	21012174	.	504	Toll9	Up	-0.128270406288725	-0.0645952243646679	0.285034914546965
Region2972	chr2R	21017655	21017907	.	253	Toll10b	Down	1.06205237004868	-1.99176862143928	1.02132564441768
Region2973	chr2R	21047750	21048668	.	919	Toll9	Up	-0.226389269600772	-0.606062657219973	1.16158792481681
Region2974	chr2R	21048931	21049378	.	448	Toll9	Up	-0.460619928007971	-0.373499611179036	1.21298239813685
Region2975	chr2R	21055768	21057306	.	1539	Toll10b	Down	0.0897092745548821	-0.305647394868427	0.270161058646233
Region2976	chr2R	21057640	21058094	.	455	Toll10b	Up	-0.118292708008109	0.214163086036449	-0.103474926625581
Region2977	chr2R	21101491	21102358	.	868	Toll10b	Down	0.0762396478193905	-0.318000123376279	0.307546278247815
Region2978	chr2R	21127829	21129054	.	1226	Toll9	Up	-0.322186454304928	0.082390803386765	0.38854246353636
Region2979	chr2R	21141713	21142440	.	728	Gd7	Up	2.20921703394463	-1.49074507954247	-1.42522444404906
Region2980	chr2R	21143440	21143792	.	353	Toll9	Down	0.0448333969237511	0.278489500727612	-0.442113368638854
