seqnames	start	end	width	strand	geneID	Chr	ATAC_Start	ATAC_End	Strand	Length	ATAC_factor	ATAC_direction	ATAC_Gd7	ATAC_Time	ATAC_Toll10b	ATAC_Toll9	PRO_Gd7	PRO_Toll10b	PRO_Toll9	PRO_Time	CBP_Gd7	CBP_Toll10b	CBP_Toll9	K27ac_geneID	K27ac_Chr	K27ac_Start	K27ac_End	K27ac_Strand	K27ac_Length	K27ac_factor	K27ac_direction	K27ac_Gd7	K27ac_Toll10b	K27ac_Toll9	enhancerID	enhancerGenotype	insituID	inSituLocation	inSituScore	geneID_unique	enhancer	inSitu	PC1	PC2	PC3	PC4	PC5	distance5	distance4	distance3	distance2	distance1
chr2R	8654642	8656805	2164	*	Region1931	chr2R	8654642	8656805	.	2164	Toll9	Up	0.135609951269986	-0.809984121123672	-0.755094885900743	0.893177908869361	-0.0902568323650598	-0.718945176806259	1.14067036978553	-1.29440315149438	0.748785681839069	-0.872194597187736	0.00797925454146672	Region1275	chr2R	8653516	8655568	.	2053	Gd7	Up	1.60346671451974	-0.3733157207759	-1.04110287599599	region 63	Gd7	region 408	gap	3	Region1931.4	1	0	2.37260373763828	-0.430891508134931	-1.09240341471445	1.2528172378044	-0.774275608891672	3.02940835114419	2.92879023479961	2.64731207229479	2.41141369068809	2.37260373763828
chr2R	8654642	8656805	2164	*	Region1931	chr2R	8654642	8656805	.	2164	Toll9	Up	0.135609951269986	-0.809984121123672	-0.755094885900743	0.893177908869361	-0.0902568323650598	-0.718945176806259	1.14067036978553	-1.29440315149438	0.748785681839069	-0.872194597187736	0.00797925454146672	Region1275	chr2R	8653516	8655568	.	2053	Gd7	Up	1.60346671451974	-0.3733157207759	-1.04110287599599	region 63	Gd7	region 409	pair_rule	3	Region1931.5	1	0	2.37260373763828	-0.430891508134931	-1.09240341471445	1.2528172378044	-0.774275608891672	3.02940835114419	2.92879023479961	2.64731207229479	2.41141369068809	2.37260373763828
chr2R	8654642	8656805	2164	*	Region1931	chr2R	8654642	8656805	.	2164	Toll9	Up	0.135609951269986	-0.809984121123672	-0.755094885900743	0.893177908869361	-0.0902568323650598	-0.718945176806259	1.14067036978553	-1.29440315149438	0.748785681839069	-0.872194597187736	0.00797925454146672	Region1276	chr2R	8655939	8657774	.	1836	Gd7	Up	2.05708159472904	-1.27540096724197	-0.442685839055495	region 63	Gd7	region 404	procephalic_ectoderm_AISN	4	Region1931.6	1	0	2.89151763246075	0.0116727379554915	-0.545558529386858	0.791422205060984	-1.3196471757389	3.32061174420148	3.04712876119358	2.94255748977476	2.89154119314299	2.89151763246075
chr2R	8654642	8656805	2164	*	Region1931	chr2R	8654642	8656805	.	2164	Toll9	Up	0.135609951269986	-0.809984121123672	-0.755094885900743	0.893177908869361	-0.0902568323650598	-0.718945176806259	1.14067036978553	-1.29440315149438	0.748785681839069	-0.872194597187736	0.00797925454146672	Region1276	chr2R	8655939	8657774	.	1836	Gd7	Up	2.05708159472904	-1.27540096724197	-0.442685839055495	region 63	Gd7	region 405	dorsal_ectoderm_AISN_broad	4	Region1931.7	1	1	2.89151763246075	0.0116727379554915	-0.545558529386858	0.791422205060984	-1.3196471757389	3.32061174420148	3.04712876119358	2.94255748977476	2.89154119314299	2.89151763246075
chr2R	8654642	8656805	2164	*	Region1931	chr2R	8654642	8656805	.	2164	Toll9	Up	0.135609951269986	-0.809984121123672	-0.755094885900743	0.893177908869361	-0.0902568323650598	-0.718945176806259	1.14067036978553	-1.29440315149438	0.748785681839069	-0.872194597187736	0.00797925454146672	Region1276	chr2R	8655939	8657774	.	1836	Gd7	Up	2.05708159472904	-1.27540096724197	-0.442685839055495	region 63	Gd7	region 406	ventral_ectoderm_AISN	4	Region1931.8	1	1	2.89151763246075	0.0116727379554915	-0.545558529386858	0.791422205060984	-1.3196471757389	3.32061174420148	3.04712876119358	2.94255748977476	2.89154119314299	2.89151763246075
chr2R	8654642	8656805	2164	*	Region1931	chr2R	8654642	8656805	.	2164	Toll9	Up	0.135609951269986	-0.809984121123672	-0.755094885900743	0.893177908869361	-0.0902568323650598	-0.718945176806259	1.14067036978553	-1.29440315149438	0.748785681839069	-0.872194597187736	0.00797925454146672	Region1276	chr2R	8655939	8657774	.	1836	Gd7	Up	2.05708159472904	-1.27540096724197	-0.442685839055495	region 63	Gd7	region 407	mesoderm_AISN	4	Region1931.9	1	1	2.89151763246075	0.0116727379554915	-0.545558529386858	0.791422205060984	-1.3196471757389	3.32061174420148	3.04712876119358	2.94255748977476	2.89154119314299	2.89151763246075
chr2R	8654642	8656805	2164	*	Region1931	chr2R	8654642	8656805	.	2164	Toll9	Up	0.135609951269986	-0.809984121123672	-0.755094885900743	0.893177908869361	-0.0902568323650598	-0.718945176806259	1.14067036978553	-1.29440315149438	0.748785681839069	-0.872194597187736	0.00797925454146672	Region1276	chr2R	8655939	8657774	.	1836	Gd7	Up	2.05708159472904	-1.27540096724197	-0.442685839055495	region 63	Gd7	region 408	gap	3	Region1931.10	1	0	2.89151763246075	0.0116727379554915	-0.545558529386858	0.791422205060984	-1.3196471757389	3.32061174420148	3.04712876119358	2.94255748977476	2.89154119314299	2.89151763246075
chr2R	8654642	8656805	2164	*	Region1931	chr2R	8654642	8656805	.	2164	Toll9	Up	0.135609951269986	-0.809984121123672	-0.755094885900743	0.893177908869361	-0.0902568323650598	-0.718945176806259	1.14067036978553	-1.29440315149438	0.748785681839069	-0.872194597187736	0.00797925454146672	Region1276	chr2R	8655939	8657774	.	1836	Gd7	Up	2.05708159472904	-1.27540096724197	-0.442685839055495	region 63	Gd7	region 409	pair_rule	3	Region1931.11	1	0	2.89151763246075	0.0116727379554915	-0.545558529386858	0.791422205060984	-1.3196471757389	3.32061174420148	3.04712876119358	2.94255748977476	2.89154119314299	2.89151763246075
chr2R	8657682	8658968	1287	*	Region1932	chr2R	8657682	8658968	.	1287	Toll9	Up	0.00616356150438471	-1.25391137280201	-1.41626461137323	2.01085637813292	0.231939129889126	-1.20238271497768	1.35869925970745	-1.53961711137197	0.367813906358162	-0.945495848636641	0.695829204963907	Region1276	chr2R	8655939	8657774	.	1836	Gd7	Up	2.05708159472904	-1.27540096724197	-0.442685839055495	region 63	Gd7	region 408	gap	3	Region1932	1	0	3.53900801930986	0.792980439030026	-1.14631773546829	1.48586704948245	-1.54652273715779	4.36657457892988	4.08353290384816	3.80360882427109	3.62676105325727	3.53900801930986
chr2R	8657682	8658968	1287	*	Region1932	chr2R	8657682	8658968	.	1287	Toll9	Up	0.00616356150438471	-1.25391137280201	-1.41626461137323	2.01085637813292	0.231939129889126	-1.20238271497768	1.35869925970745	-1.53961711137197	0.367813906358162	-0.945495848636641	0.695829204963907	Region1276	chr2R	8655939	8657774	.	1836	Gd7	Up	2.05708159472904	-1.27540096724197	-0.442685839055495	region 63	Gd7	region 409	pair_rule	3	Region1932.1	1	0	3.53900801930986	0.792980439030026	-1.14631773546829	1.48586704948245	-1.54652273715779	4.36657457892988	4.08353290384816	3.80360882427109	3.62676105325727	3.53900801930986
chr2R	8657682	8658968	1287	*	Region1932	chr2R	8657682	8658968	.	1287	Toll9	Up	0.00616356150438471	-1.25391137280201	-1.41626461137323	2.01085637813292	0.231939129889126	-1.20238271497768	1.35869925970745	-1.53961711137197	0.367813906358162	-0.945495848636641	0.695829204963907	Region1277	chr2R	8658036	8660534	.	2499	Gd7	Up	2.53784256637976	-1.13583761358557	-1.03678837541023	region 63	Gd7	region 408	gap	3	Region1932.2	1	0	3.64987340105756	0.26210476038887	-1.11426246430961	1.98325740647718	-1.75474469854811	4.65234290287857	4.30873131314566	3.82516085786406	3.65927243440086	3.64987340105756
chr2R	8657682	8658968	1287	*	Region1932	chr2R	8657682	8658968	.	1287	Toll9	Up	0.00616356150438471	-1.25391137280201	-1.41626461137323	2.01085637813292	0.231939129889126	-1.20238271497768	1.35869925970745	-1.53961711137197	0.367813906358162	-0.945495848636641	0.695829204963907	Region1277	chr2R	8658036	8660534	.	2499	Gd7	Up	2.53784256637976	-1.13583761358557	-1.03678837541023	region 63	Gd7	region 409	pair_rule	3	Region1932.3	1	0	3.64987340105756	0.26210476038887	-1.11426246430961	1.98325740647718	-1.75474469854811	4.65234290287857	4.30873131314566	3.82516085786406	3.65927243440086	3.64987340105756
chr2R	8670154	8670796	643	*	Region1936	chr2R	8670154	8670796	.	643	Toll9	Down	-0.22769419045895	-0.476194192827616	0.76706590021828	-0.785728184125632	0.635032437784559	0.302265968987285	-1.33568008296003	-0.787981870135089	0.269427702997416	-0.18714129731688	-0.166661779058694	Region1279	chr2R	8669988	8670377	.	390	Toll9	Down	0.916374748510727	0.566784298252855	-1.46960508279757	None	None	None	None	-1	Region1936	0	0	0.0348007258755095	-2.68191057275949	-0.372119804153027	-0.406921438486907	-0.693192994170934	2.82461150314718	2.73823184126979	2.70782727651589	2.68213635201505	0.0348007258755095
chr2R	9133181	9134024	844	*	Region1976	chr2R	9133181	9134024	.	844	Gd7	Up	2.07858632371026	-0.816658175793127	-1.20140885660053	-1.09781223205954	1.51555840567836	-1.13361166077964	-0.578500934522029	1.01200157292364	1.82044456701798	-1.14494447358377	-1.28601466526646	Region1304	chr2R	9132495	9133223	.	729	Gd7	Up	1.42423879999405	-0.0634278176074401	-1.2253721902081	None	None	None	None	-1	Region1976	0	0	3.20470960885349	-2.83890285949917	0.606658212362094	-0.206398212185618	2.10129318341313	4.81202665973795	4.32899151435646	4.32406837473424	4.28130040090046	3.20470960885349
chr2R	9403755	9404212	458	*	Region1995	chr2R	9403755	9404212	.	458	Time	Down	0.270979987905445	-0.791193489650089	-0.0264297163658448	-0.32873987849359	1.27650976413822	-1.27244027451625	-0.040475755966779	0.527722530052977	1.87584109036686	-0.210615898832422	-2.62204902639373	Region1316	chr2R	9403995	9406562	.	2568	Gd7	Up	4.49905522086736	-2.67454668712168	-1.09700604932458	region 66	Gd7	None	None	-1	Region1995	1	0	4.19078044950875	-2.93191033556684	1.94819634999419	0.00335385080620476	-1.72539616235369	5.73857222445611	5.47304478861943	5.47304376100896	5.11456146622449	4.19078044950875
chr2R	9404841	9405607	767	*	Region1996	chr2R	9404841	9405607	.	767	Toll9	Up	-0.42644131674141	1.823095963525	-0.983648159768791	1.97903979342474	0.759492230301269	-1.11084575140228	0.473532985564559	1.22890792970076	0.271165441018403	-1.32636962920975	1.35511417060145	Region1316	chr2R	9403995	9406562	.	2568	Gd7	Up	4.49905522086736	-2.67454668712168	-1.09700604932458	region 66	Gd7	None	None	-1	Region1996	1	0	3.74049725874474	0.0598797894957432	3.73835931787412	2.91839143965413	-2.2468142913791	6.44479780725471	6.04046722666797	5.28868941434485	3.74097652115955	3.74049725874474
chr2R	9406398	9407493	1096	*	Region1997	chr2R	9406398	9407493	.	1096	Toll10b	Down	0.542668196394819	0.665883092801515	-1.53379046150537	1.45294930455311	0.390420723776836	-0.841265870816747	0.623524228770045	0.119906062997656	1.71366735224654	-1.08964758304623	-1.19471465529336	Region1316	chr2R	9403995	9406562	.	2568	Gd7	Up	4.49905522086736	-2.67454668712168	-1.09700604932458	region 66	Gd7	None	None	-1	Region1997	1	0	4.70315355538823	-1.1408255595869	2.30903153970092	1.6516022716868	-1.45036460857181	5.79517993991041	5.61075333962761	5.36216028987397	4.83953885437112	4.70315355538823
chr2R	9406398	9407493	1096	*	Region1997	chr2R	9406398	9407493	.	1096	Toll10b	Down	0.542668196394819	0.665883092801515	-1.53379046150537	1.45294930455311	0.390420723776836	-0.841265870816747	0.623524228770045	0.119906062997656	1.71366735224654	-1.08964758304623	-1.19471465529336	Region1317	chr2R	9406805	9407442	.	638	Gd7	Up	3.79323461072073	-1.8898869037754	-1.33419312509688	region 66	Gd7	None	None	-1	Region1997.1	1	0	4.14379867049564	-1.26454511383448	1.76746386937599	1.8122647760498	-0.810682068137651	5.08287116993776	5.01780568720875	4.67910998973882	4.33245216552059	4.14379867049564
chr2R	9440813	9442453	1641	*	Region2003	chr2R	9440813	9442453	.	1641	Toll10b	Down	0.705454237823364	0.725516130265738	-1.26551692381048	0.850347003021247	0.949712801429436	-1.28354465102253	0.443708666840848	0.615906213992349	0.361049543490005	-0.634272352482536	0.289834929668787	Region1319	chr2R	9440652	9441410	.	759	Gd7	Up	2.60850459174273	-1.83820131726458	-0.313680963765821	region 68	Gd7	region 435	None	0	Region2003	1	0	3.33110029244926	-0.12515387475477	1.9764536918658	1.17265981297564	-0.528698657581477	4.08324811324369	4.04887550855539	3.87534022336254	3.33345056221353	3.33110029244926
chr2R	9440813	9442453	1641	*	Region2003	chr2R	9440813	9442453	.	1641	Toll10b	Down	0.705454237823364	0.725516130265738	-1.26551692381048	0.850347003021247	0.949712801429436	-1.28354465102253	0.443708666840848	0.615906213992349	0.361049543490005	-0.634272352482536	0.289834929668787	Region1320	chr2R	9442252	9442760	.	509	Gd7	Up	3.46444806256302	-2.42211110212497	-0.438214429908454	region 68	Gd7	region 435	None	0	Region2003.1	1	0	3.86208435871172	-0.310646408920299	2.44948931244761	1.30881268602012	-1.18035443423196	4.91105099896897	4.76709401250522	4.58390605019081	3.87455762444964	3.86208435871172
chr2R	9481740	9482272	533	*	Region2005	chr2R	9481740	9482272	.	533	Gd7	Down	-5.84703460830737	0.280445574791291	4.38512415692849	1.65446273541339	-2.82881437779562	3.1730713892846	-0.407215961198355	0.737455416992318	-1.13780525926198	1.58737403906174	-0.362781682946545	Region1322	chr2R	9482077	9482642	.	566	Toll9	Down	0.35997149514783	1.34021574529074	-1.83021825577604	None	None	None	None	-1	Region2005	0	0	-6.7808951879345	-0.723822497502739	0.0438608006878047	1.71925759971249	-4.30418388211897	8.24549743270491	7.03293886093506	6.81955880739226	6.8194177579647	6.7808951879345
chr2R	9929474	9930178	705	*	Region2036	chr2R	9929474	9930178	.	705	Toll10b	Up	-2.3520227477269	-0.331841660960186	4.42955642236804	-3.13486590875694	-2.22477585417376	3.93072892321141	-2.33900458691956	0.00476336183833808	-0.890744046811097	2.1829577343757	-1.54222783938152	Region1346	chr2R	9929198	9929515	.	318	Toll10b	Up	-1.87823083989239	3.11759392325571	-1.78543302121281	None	None	region 484	None	0	Region2036	0	0	-7.75961276488492	-4.06945517987563	-1.03788876870444	-2.07268154631129	-0.868874567805346	9.10495582774473	9.06340320247332	8.82322326693507	8.76196643008757	7.75961276488492
chr2R	9959936	9960653	718	*	Region2043	chr2R	9959936	9960653	.	718	Toll10b	Up	-0.782343247330506	-0.101450015532265	0.808486926460306	-0.0947822414473444	0.166408992573435	0.368723507355307	-0.75724085942491	-0.622798773832251	-1.04750570587101	2.215447949601	-1.34303076293416	Region1349	chr2R	9959273	9961157	.	1885	Toll10b	Up	-0.437257197098408	2.46898832075507	-2.36998694499404	None	None	None	None	-1	Region2043	0	0	-2.67594374091597	-2.94725094481076	-1.69841917522847	0.879761184927343	-0.0321889957592397	4.41662842052304	4.41651112004983	4.32800077761304	3.98082441665484	2.67594374091597
chr2R	10076921	10079207	2287	*	Region2061	chr2R	10076921	10079207	.	2287	Gd7	Up	3.39136950032518	-1.0537604066717	-1.98981485687209	-1.74892447557824	2.89622691686588	-2.67425073348258	-0.391075662379959	-0.571465439510046	3.53558319630306	-2.93026054826827	-1.55209345756668	Region1363	chr2R	10077411	10077762	.	352	Gd7	Up	3.52022124407829	-1.58711793891794	-1.42510855192625	region 77	Gd7	None	None	-1	Region2061	1	0	7.57519944803295	-3.9558344255217	0.755480763853332	-0.692382701394036	1.67333419126943	8.76826465071822	8.60711436367401	8.57922046949336	8.54589215235141	7.57519944803295
chr2R	10076921	10079207	2287	*	Region2061	chr2R	10076921	10079207	.	2287	Gd7	Up	3.39136950032518	-1.0537604066717	-1.98981485687209	-1.74892447557824	2.89622691686588	-2.67425073348258	-0.391075662379959	-0.571465439510046	3.53558319630306	-2.93026054826827	-1.55209345756668	Region1363	chr2R	10077411	10077762	.	352	Gd7	Up	3.52022124407829	-1.58711793891794	-1.42510855192625	region 78	Gd7	None	None	-1	Region2061.1	1	0	7.57519944803295	-3.9558344255217	0.755480763853332	-0.692382701394036	1.67333419126943	8.76826465071822	8.60711436367401	8.57922046949336	8.54589215235141	7.57519944803295
chr2R	10076921	10079207	2287	*	Region2061	chr2R	10076921	10079207	.	2287	Gd7	Up	3.39136950032518	-1.0537604066717	-1.98981485687209	-1.74892447557824	2.89622691686588	-2.67425073348258	-0.391075662379959	-0.571465439510046	3.53558319630306	-2.93026054826827	-1.55209345756668	Region1364	chr2R	10078487	10078824	.	338	Gd7	Up	3.83083995513479	-1.55606995637857	-1.74267260432777	region 77	Gd7	None	None	-1	Region2061.2	1	0	7.67052462563375	-4.24487322668474	0.805737152852532	-0.424248709044586	1.51884759599981	8.94382435480292	8.81391491164349	8.8036986035737	8.76674949699594	7.67052462563375
chr2R	10076921	10079207	2287	*	Region2061	chr2R	10076921	10079207	.	2287	Gd7	Up	3.39136950032518	-1.0537604066717	-1.98981485687209	-1.74892447557824	2.89622691686588	-2.67425073348258	-0.391075662379959	-0.571465439510046	3.53558319630306	-2.93026054826827	-1.55209345756668	Region1364	chr2R	10078487	10078824	.	338	Gd7	Up	3.83083995513479	-1.55606995637857	-1.74267260432777	region 78	Gd7	None	None	-1	Region2061.3	1	0	7.67052462563375	-4.24487322668474	0.805737152852532	-0.424248709044586	1.51884759599981	8.94382435480292	8.81391491164349	8.8036986035737	8.76674949699594	7.67052462563375
chr2R	10101448	10101950	503	*	Region2069	chr2R	10101448	10101950	.	503	Time	Up	-0.713486918836717	1.50497097766066	1.19544353973315	-0.739580423634604	-0.365859671187567	0.504194624181221	-0.184620026900862	1.63307538654227	-0.337465957301438	0.809777006160917	-0.561196109814414	Region1367	chr2R	10101065	10101669	.	605	Toll9	Down	0.286639543640518	0.761682369457163	-1.11486149366593	None	None	region 511	None	0	Region2069	0	0	-2.12292455810593	-1.50189370099161	1.62600471737583	0.789020756589629	0.293213164660733	3.18039501063556	3.16684992756923	3.06698299790135	2.60047944973374	2.12292455810593
chr2R	10420831	10422213	1383	*	Region2087	chr2R	10420831	10422213	.	1383	Time	Up	-0.0841408385651105	1.33159525006304	0.0179868786132615	0.088131687126916	0.063429045193031	0.550603812343755	-0.865417572627305	0.139380345172889	0.100925784743793	0.0563949903852614	-0.231702974795194	Region1374	chr2R	10421195	10422008	.	814	Toll9	Down	1.72523379314001	1.24961278006351	-2.97143775562558	None	None	None	None	-1	Region2087	0	0	-0.390435156266825	-3.16463618771624	0.814619645073498	2.02535331031818	-0.159811675755195	3.86763012467796	3.8643269801621	3.29104344820787	3.18863008388435	0.390435156266825
chr2R	10423186	10424301	1116	*	Region2088	chr2R	10423186	10424301	.	1116	Time	Up	0.0931647116733756	1.48591291055621	-0.575074052068949	0.693914133680372	-0.277624187852258	0.716957483764649	-0.610402575402178	-0.103050653273219	0.560508401017552	-0.930294830075814	0.377188143156325	Region1375	chr2R	10423416	10423902	.	487	Toll9	Down	2.3910758387303	0.944872961850862	-3.23590403909866	None	None	None	None	-1	Region2088	0	0	0.61632987396133	-2.82271771751688	1.00377333454519	2.72701390458567	-0.336791973812146	4.11159244124375	4.09777544153757	3.05862039708508	2.88922097222087	0.61632987396133
chr2R	10428103	10428827	725	*	Region2089	chr2R	10428103	10428827	.	725	Time	Up	-0.260292818958526	1.44082146636094	0.169841279973344	0.109824481778014	-0.194870806058777	0.520072787054504	-0.45211979978675	0.208604787298062	0.412565004619145	-0.178138765818345	-0.400291537168788	Region1376	chr2R	10428364	10429061	.	698	Toll9	Down	1.50766919774614	1.59148078076351	-3.15666264316473	None	None	None	None	-1	Region2089	0	0	-0.615015446323614	-3.12915496308533	0.602832276746199	2.35638872406608	0.128450138518036	4.01277071274902	4.01071431979528	3.24549865754173	3.18902097550614	0.615015446323614
