# Program:featureCounts v2.0.0; Command:"featureCounts" "-s" "2" "-t" "gbc" "-O" "-g" "transcript_id" "-a" "references/Drosophila_melanogaster.BDGP6.28.99.PROseq.gtf" "-o" "counts.gbc.txt" "bam_dmel/PRO_naive_R1_trimmed.dmel.bowtie2.sorted.bam" "bam_dmel/PRO_naive_R2_trimmed.dmel.bowtie2.sorted.bam" "bam_dmel/qPRO_naive_R1_trimmed.dmel.bowtie2.sorted.bam" "bam_dmel/qPRO_naive_R2_trimmed.dmel.bowtie2.sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	bam_dmel/PRO_naive_R1_trimmed.dmel.bowtie2.sorted.bam	bam_dmel/PRO_naive_R2_trimmed.dmel.bowtie2.sorted.bam	bam_dmel/qPRO_naive_R1_trimmed.dmel.bowtie2.sorted.bam	bam_dmel/qPRO_naive_R2_trimmed.dmel.bowtie2.sorted.bam
FBtr0088894	2R	7830513	7831271	-	759	7	32	16	9
FBtr0088842	2R	7832671	7833741	+	1071	38	109	17	17
FBtr0113331	2R	7832671	7835159	+	2489	70	168	25	20
FBtr0340658	2R	7832671	7835418	+	2748	77	177	27	29
FBtr0308589	2R	7834912	7885482	-	50571	764	906	61	68
FBtr0112581	2R	7836590	7885482	-	48893	745	870	60	68
FBtr0112579	2R	7836590	7846917	-	10328	185	212	3	7
FBtr0112580	2R	7836687	7885482	-	48796	744	870	60	68
FBtr0308590	2R	7836687	7846917	-	10231	184	212	3	7
FBtr0339121	2R	7890525	7914932	+	24408	371	485	46	18
FBtr0088889	2R	7915127	7915978	-	852	23	49	12	5
FBtr0088888	2R	7915311	7915978	-	668	21	44	8	5
FBtr0088845	2R	7917356	7920798	+	3443	156	386	244	242
FBtr0088846	2R	7917454	7921479	+	4026	184	412	321	339
FBtr0088847	2R	7917678	7920798	+	3121	114	280	238	230
FBtr0088887	2R	7920935	7922104	-	1170	24	44	13	7
FBtr0088886	2R	7922875	7924488	-	1614	37	68	54	62
FBtr0088849	2R	7927153	7929822	+	2670	42	79	13	27
FBtr0304751	2R	7928006	7929822	+	1817	33	52	12	25
FBtr0309843	2R	7928429	7929822	+	1394	27	38	4	11
FBtr0113374	2R	7929758	7930516	-	759	31	64	14	20
FBtr0088884	2R	7931154	7931880	-	727	25	49	0	7
FBtr0088850	2R	7932929	7936740	+	3812	69	133	119	106
FBtr0088882	2R	7936966	7938614	-	1649	57	109	19	22
FBtr0305125	2R	7940456	7941770	+	1315	13	21	0	0
FBtr0339128	2R	7942143	7953977	-	11835	380	271	51	38
FBtr0088880	2R	7942143	7955382	-	13240	406	302	62	48
FBtr0112731	2R	7943942	7944375	+	434	5	7	0	5
FBtr0112732	2R	7945026	7946976	+	1951	25	35	0	0
FBtr0088854	2R	7950839	7951392	+	554	6	18	0	0
FBtr0305127	2R	7951829	7955382	-	3554	60	74	28	13
FBtr0305126	2R	7956650	7958154	+	1505	20	50	23	26
FBtr0088879	2R	7958307	7959515	-	1209	277	561	407	298
FBtr0088876	2R	7960233	7961421	-	1189	153	365	413	394
FBtr0088877	2R	7960318	7961421	-	1104	153	358	407	392
FBtr0088857	2R	7962963	7966586	+	3624	312	862	412	456
FBtr0088858	2R	7962963	7969705	+	6743	468	1169	631	691
FBtr0339122	2R	7962963	7965669	+	2707	284	798	381	425
FBtr0339127	2R	7966129	7967524	-	1396	21	40	1	6
FBtr0339126	2R	7966772	7967524	-	753	14	26	1	5
FBtr0088875	2R	7966878	7967524	-	647	12	25	1	5
FBtr0301231	2R	7968229	7971503	-	3275	52	84	17	20
FBtr0088859	2R	7972675	7973999	+	1325	185	365	151	138
FBtr0301230	2R	7973075	7973999	+	925	53	120	27	49
FBtr0113053	2R	7974215	7986737	-	12523	390	792	90	110
FBtr0339125	2R	7974215	7991362	-	17148	646	1209	127	132
FBtr0339124	2R	7974215	7989214	-	15000	521	1003	107	122
FBtr0339123	2R	7974215	7983563	-	9349	157	281	47	53
FBtr0088860	2R	7988962	7991183	+	2222	220	453	50	50
FBtr0088861	2R	7989032	7991183	+	2152	219	453	50	50
FBtr0088862	2R	7990359	7991183	+	825	59	122	22	34
FBtr0339283	2R	7993898	7994468	-	571	3	5	0	0
FBtr0088869	2R	7995538	7997778	-	2241	46	51	6	6
FBtr0339282	2R	8000590	8001620	-	1031	15	21	0	0
FBtr0088868	2R	8000749	8001620	-	872	11	17	0	0
FBtr0088863	2R	8005324	8006572	+	1249	21	20	0	1
FBtr0088864	2R	8007746	8008962	+	1217	10	17	1	0
FBtr0304750	2R	8009219	8013255	-	4037	61	66	3	4
FBtr0329885	2R	8031783	8042429	+	10647	192	236	80	85
FBtr0088865	2R	8032093	8042429	+	10337	189	225	73	74
FBtr0088866	2R	8041484	8042429	+	946	16	22	4	2
FBtr0088827	2R	8052180	8065054	-	12875	246	372	61	78
FBtr0088828	2R	8053929	8058051	-	4123	78	92	30	40
FBtr0088826	2R	8066374	8067155	-	782	10	16	0	5
FBtr0304682	2R	8068477	8078715	+	10239	648	1298	856	888
FBtr0301916	2R	8069276	8078715	+	9440	380	697	799	805
FBtr0100575	2R	8070329	8076942	+	6614	258	497	603	529
FBtr0330630	2R	8070329	8078715	+	8387	320	604	732	731
FBtr0310370	2R	8078969	8079541	-	573	29	63	25	13
FBtr0339280	2R	8080659	8082857	-	2199	196	331	45	44
FBtr0310369	2R	8080659	8082575	-	1917	194	326	42	44
FBtr0088824	2R	8080659	8081720	-	1062	95	158	25	28
FBtr0088777	2R	8083476	8087051	+	3576	161	304	48	35
FBtr0088778	2R	8087896	8089197	+	1302	38	39	6	12
FBtr0332247	2R	8089982	8091197	+	1216	26	47	1	4
FBtr0088780	2R	8092196	8096848	+	4653	80	82	6	11
FBtr0088823	2R	8096892	8097984	-	1093	59	88	48	35
FBtr0088822	2R	8097037	8097984	-	948	54	84	46	35
FBtr0088781	2R	8099184	8102206	+	3023	81	124	61	64
FBtr0088821	2R	8102360	8105818	-	3459	71	154	105	85
FBtr0301355	2R	8102360	8105814	-	3455	71	154	105	85
FBtr0347555	2R	8106885	8113849	+	6965	182	361	59	34
FBtr0300954	2R	8114386	8122501	-	8116	262	464	526	555
FBtr0100140	2R	8115240	8122501	-	7262	240	439	489	512
FBtr0088783	2R	8123536	8124958	+	1423	84	228	98	135
FBtr0100667	2R	8125081	8126742	-	1662	34	54	72	79
FBtr0088784	2R	8128075	8129376	+	1302	68	148	54	33
FBtr0339298	2R	8129454	8130823	-	1370	182	283	210	228
FBtr0088786	2R	8131931	8133377	+	1447	106	291	130	105
FBtr0088785	2R	8131931	8134274	+	2344	132	322	157	124
FBtr0339297	2R	8134270	8134815	-	546	17	22	8	8
FBtr0303583	2R	8137086	8156154	-	19069	1068	2198	351	365
FBtr0113055	2R	8137086	8145481	-	8396	149	233	84	55
FBtr0303580	2R	8137419	8141898	-	4480	76	135	42	36
FBtr0088815	2R	8138088	8145481	-	7394	121	205	75	46
FBtr0303577	2R	8138088	8141955	-	3868	53	115	36	27
FBtr0303585	2R	8138088	8156154	-	18067	1040	2170	342	356
FBtr0088811	2R	8147018	8156154	-	9137	274	439	97	89
FBtr0088814	2R	8147018	8148671	-	1654	27	46	26	23
FBtr0088813	2R	8147018	8148935	-	1918	29	60	27	23
FBtr0339296	2R	8147018	8148078	-	1061	14	31	20	19
FBtr0307067	2R	8159506	8161065	-	1560	40	60	3	3
FBtr0088809	2R	8159506	8160735	-	1230	31	41	2	3
FBtr0088807	2R	8161779	8163000	-	1222	32	77	31	50
FBtr0345935	2R	8164064	8167669	+	3606	446	793	349	408
FBtr0088788	2R	8165380	8167669	+	2290	132	323	206	223
FBtr0088789	2R	8168448	8169989	+	1542	38	41	5	10
FBtr0331379	2R	8170774	8172301	+	1528	66	189	50	31
FBtr0088805	2R	8172464	8173113	-	650	12	19	7	6
FBtr0344894	2R	8174665	8226338	+	51674	1130	1746	772	761
FBtr0088803	2R	8229071	8231830	-	2760	111	209	560	477
FBtr0088792	2R	8237771	8240197	+	2427	1098	2321	376	338
FBtr0088793	2R	8238353	8240197	+	1845	118	311	125	93
FBtr0088794	2R	8254723	8256831	+	2109	19	41	0	0
FBtr0088799	2R	8265793	8266795	-	1003	22	36	0	0
FBtr0088798	2R	8267743	8268834	-	1092	15	15	0	0
FBtr0339350	2R	8327990	8396180	+	68191	995	1148	55	85
FBtr0339352	2R	8359566	8361656	-	2091	27	36	3	0
FBtr0088773	2R	8359566	8360517	-	952	10	16	1	0
FBtr0088772	2R	8361196	8361656	-	461	12	8	0	0
FBtr0088770	2R	8363372	8364845	-	1474	12	42	0	1
FBtr0088771	2R	8363474	8363888	-	415	5	6	0	0
FBtr0088769	2R	8365650	8366188	-	539	13	10	0	3
FBtr0088765	2R	8368444	8369538	-	1095	17	21	0	0
FBtr0088740	2R	8371573	8372042	+	470	6	6	0	0
FBtr0302918	2R	8387870	8396180	+	8311	119	125	3	5
FBtr0290124	2R	8396497	8411267	-	14771	181	223	14	13
FBtr0088764	2R	8396497	8410730	-	14234	166	210	14	6
FBtr0088742	2R	8421533	8428477	+	6945	124	165	19	20
FBtr0333557	2R	8430215	8430743	-	529	9	10	0	0
FBtr0088760	2R	8439495	8442306	-	2812	29	26	4	6
FBtr0331956	2R	8439561	8440621	-	1061	7	12	0	0
FBtr0339278	2R	8445060	8447064	+	2005	40	56	0	4
FBtr0088745	2R	8445211	8447064	+	1854	36	42	0	2
FBtr0088746	2R	8447951	8449645	+	1695	24	31	0	1
FBtr0088759	2R	8449764	8451404	-	1641	33	46	0	0
FBtr0088747	2R	8454127	8455682	+	1556	18	30	0	0
FBtr0088758	2R	8456009	8457392	-	1384	27	32	1	0
FBtr0088748	2R	8459315	8460784	+	1470	26	42	2	4
FBtr0300953	2R	8463253	8464992	+	1740	15	20	2	3
FBtr0273322	2R	8465658	8467096	+	1439	18	32	0	1
FBtr0346647	2R	8465658	8467495	+	1838	35	44	3	1
FBtr0345489	2R	8468746	8471163	-	2418	43	41	0	2
FBtr0088757	2R	8469538	8471163	-	1626	20	24	0	2
FBtr0088752	2R	8472454	8473861	+	1408	28	26	0	0
FBtr0088756	2R	8474056	8483296	-	9241	128	148	9	7
FBtr0273326	2R	8474056	8531794	-	57739	806	1086	52	72
FBtr0273327	2R	8474056	8493840	-	19785	285	364	14	23
FBtr0345575	2R	8564287	8566702	-	2416	56	76	6	2
FBtr0302331	2R	8564396	8565478	-	1083	14	11	0	0
FBtr0088690	2R	8570999	8572047	+	1049	14	25	0	0
FBtr0299788	2R	8573468	8577991	-	4524	56	66	0	5
FBtr0339346	2R	8573468	8584279	-	10812	209	189	2	5
FBtr0088691	2R	8590997	8591848	+	852	9	16	1	0
FBtr0339357	2R	8597072	8599462	-	2391	50	104	88	79
FBtr0088730	2R	8597628	8599462	-	1835	43	89	72	44
FBtr0088692	2R	8600915	8611138	+	10224	247	377	85	125
FBtr0339354	2R	8600915	8612195	+	11281	266	405	92	138
FBtr0310502	2R	8611479	8613655	-	2177	32	43	0	2
FBtr0310450	2R	8615222	8620051	+	4830	196	439	321	368
FBtr0305081	2R	8615222	8625103	+	9882	434	932	690	759
FBtr0305080	2R	8616670	8620051	+	3382	120	320	266	308
FBtr0301363	2R	8616670	8624035	+	7366	298	701	580	642
FBtr0290112	2R	8616670	8625103	+	8434	358	813	635	699
FBtr0088728	2R	8626281	8627111	-	831	71	142	54	80
FBtr0088695	2R	8628400	8630086	+	1687	51	97	38	58
FBtr0339356	2R	8630307	8631337	-	1031	32	70	68	66
FBtr0088727	2R	8630307	8631462	-	1156	39	83	80	74
FBtr0089427	2R	8650149	8665123	+	14975	939	2067	1973	2078
FBtr0100427	2R	8666313	8682922	+	16610	615	1275	172	155
FBtr0088699	2R	8666671	8682691	+	16021	583	1230	159	150
FBtr0100428	2R	8671223	8682691	+	11469	358	827	106	104
FBtr0100429	2R	8672556	8682691	+	10136	323	754	84	82
FBtr0333001	2R	8676070	8682239	+	6170	257	650	71	47
FBtr0088701	2R	8676577	8682239	+	5663	105	221	61	46
FBtr0100431	2R	8676793	8682691	+	5899	104	213	57	49
FBtr0345661	2R	8691948	8692744	+	797	5	11	0	0
FBtr0339345	2R	8692896	8695297	-	2402	63	46	0	4
FBtr0339344	2R	8693839	8695745	-	1907	36	50	0	12
FBtr0088725	2R	8693839	8695297	-	1459	25	27	0	4
FBtr0088705	2R	8696928	8698483	+	1556	23	33	0	1
FBtr0088724	2R	8700792	8701294	-	503	9	11	0	0
FBtr0088706	2R	8702335	8704402	+	2068	25	27	0	0
FBtr0339335	2R	8702834	8704402	+	1569	22	24	0	0
FBtr0339342	2R	8706488	8708986	-	2499	40	31	0	2
FBtr0307023	2R	8710498	8712413	-	1916	37	68	0	1
FBtr0339336	2R	8713946	8714994	+	1049	10	16	0	1
FBtr0088720	2R	8718117	8722997	-	4881	149	236	176	109
FBtr0088719	2R	8718117	8723339	-	5223	167	307	210	141
FBtr0088721	2R	8720200	8721124	-	925	24	36	68	12
FBtr0339337	2R	8724758	8728899	+	4142	477	663	314	554
FBtr0301639	2R	8729602	8733804	-	4203	370	662	328	438
FBtr0088716	2R	8729602	8732936	-	3335	70	131	85	124
FBtr0290115	2R	8736310	8759490	+	23181	346	396	38	52
FBtr0088713	2R	8749487	8759490	+	10004	137	166	26	32
FBtr0088714	2R	8793133	8793673	+	541	3	7	0	0
FBtr0111043	2R	8798989	8855991	+	57003	1323	1535	221	222
FBtr0088636	2R	8826891	8827655	+	765	14	15	0	11
FBtr0304570	2R	8860864	8887997	+	27134	522	729	122	88
FBtr0088638	2R	8860899	8887997	+	27099	520	729	122	88
FBtr0304572	2R	8863273	8887997	+	24725	362	494	117	81
FBtr0330246	2R	8888504	8890901	-	2398	68	138	30	54
FBtr0088641	2R	8892332	8893239	+	908	84	202	56	70
FBtr0088642	2R	8894113	8898698	+	4586	118	233	44	43
FBtr0339310	2R	8898829	8899711	-	883	15	14	10	5
FBtr0088647	2R	8901904	8903030	+	1127	31	69	39	25
FBtr0088646	2R	8901933	8903030	+	1098	30	63	35	25
FBtr0088645	2R	8901933	8904691	+	2759	82	175	48	72
FBtr0088683	2R	8904944	8906490	-	1547	78	222	105	104
FBtr0088650	2R	8908018	8910785	+	2768	74	185	94	110
FBtr0088679	2R	8911000	8913569	-	2570	54	152	56	48
FBtr0088681	2R	8911000	8913386	-	2387	43	118	54	43
FBtr0088651	2R	8915024	8918134	+	3111	175	302	307	328
FBtr0112412	2R	8917808	8918377	-	570	10	12	0	2
FBtr0088678	2R	8919040	8919868	-	829	13	28	9	0
FBtr0290033	2R	8920370	8922255	-	1886	46	64	36	25
FBtr0088652	2R	8923285	8925246	+	1962	165	442	73	106
FBtr0088653	2R	8926171	8926790	+	620	33	79	5	23
FBtr0088676	2R	8927114	8927605	-	492	50	105	14	6
FBtr0339303	2R	8928669	8933003	+	4335	158	381	117	130
FBtr0300706	2R	8933923	8934345	+	423	14	13	1	0
FBtr0088675	2R	8934676	8939289	-	4614	93	202	73	91
FBtr0088674	2R	8944398	8946844	-	2447	72	163	49	37
FBtr0307344	2R	8947781	8950586	-	2806	91	158	105	67
FBtr0088688	2R	8948213	8950586	-	2374	75	129	101	66
FBtr0290278	2R	8949609	8950586	-	978	36	51	54	26
FBtr0088659	2R	8952839	8962696	+	9858	209	338	155	132
FBtr0088671	2R	8963264	8967684	-	4421	64	91	2	8
FBtr0339307	2R	8969446	8985400	-	15955	259	366	39	41
FBtr0273385	2R	8969446	8985075	-	15630	223	292	30	30
FBtr0307883	2R	8993045	9006087	-	13043	281	354	37	32
FBtr0112560	2R	8993045	9004876	-	11832	203	222	37	32
FBtr0301192	2R	9007334	9013026	-	5693	118	137	9	31
FBtr0301193	2R	9007334	9011564	-	4231	53	60	1	6
FBtr0339289	2R	9007334	9008998	-	1665	16	26	0	6
FBtr0088666	2R	9014468	9016695	-	2228	19	33	0	0
FBtr0088660	2R	9018315	9018932	+	618	9	5	0	0
FBtr0088665	2R	9019132	9030545	-	11414	162	191	44	22
FBtr0339288	2R	9039828	9041642	-	1815	33	45	0	3
FBtr0088663	2R	9042361	9044209	-	1849	28	50	0	8
FBtr0308823	2R	9044950	9059407	-	14458	211	233	9	13
FBtr0339287	2R	9044950	9060108	-	15159	236	281	15	16
FBtr0339286	2R	9060561	9061424	-	864	15	30	0	1
FBtr0088661	2R	9060663	9061424	-	762	10	28	0	1
FBtr0339284	2R	9062795	9077454	+	14660	311	529	124	88
FBtr0300501	2R	9069597	9077454	+	7858	131	181	74	60
FBtr0088561	2R	9079221	9082274	+	3054	55	73	5	7
FBtr0300173	2R	9082895	9085617	+	2723	36	53	5	1
FBtr0310148	2R	9084698	9087132	-	2435	70	110	40	38
FBtr0300369	2R	9084698	9087308	-	2611	84	130	42	38
FBtr0088564	2R	9088334	9089702	+	1369	53	111	63	57
FBtr0088633	2R	9089874	9092393	-	2520	45	72	8	7
FBtr0310145	2R	9089874	9092305	-	2432	42	66	8	7
FBtr0310146	2R	9089874	9091285	-	1412	18	37	6	6
FBtr0088632	2R	9092606	9094158	-	1553	248	434	14	22
FBtr0088631	2R	9097031	9098025	-	995	76	205	39	79
FBtr0088565	2R	9099039	9103053	+	4015	182	151	60	64
FBtr0088566	2R	9103738	9106696	+	2959	67	148	80	124
FBtr0088630	2R	9107251	9109218	-	1968	80	148	96	62
FBtr0088628	2R	9111605	9113451	-	1847	53	78	115	194
FBtr0088569	2R	9114774	9115930	+	1157	64	132	37	55
FBtr0343996	2R	9116622	9121510	+	4889	443	924	321	284
FBtr0088571	2R	9116622	9120005	+	3384	356	771	265	222
FBtr0306705	2R	9116622	9120941	+	4320	411	872	313	265
FBtr0302507	2R	9116622	9121900	+	5279	462	962	344	302
FBtr0088570	2R	9116622	9120716	+	4095	396	840	312	250
FBtr0088576	2R	9117118	9120005	+	2888	130	292	228	139
FBtr0088574	2R	9117118	9119380	+	2263	116	247	213	131
FBtr0302506	2R	9117118	9121510	+	4393	217	445	284	201
FBtr0088577	2R	9117118	9120716	+	3599	170	361	275	167
FBtr0302505	2R	9117118	9121900	+	4783	236	483	307	219
FBtr0302495	2R	9122625	9123209	+	585	27	44	26	25
FBtr0339372	2R	9123404	9131393	-	7990	228	395	189	202
FBtr0339371	2R	9123404	9131530	-	8127	239	425	191	213
FBtr0300180	2R	9132980	9135353	+	2374	111	202	129	80
FBtr0339361	2R	9134009	9135353	+	1345	41	80	49	35
FBtr0088624	2R	9135475	9137433	-	1959	88	181	47	46
FBtr0088625	2R	9135475	9136870	-	1396	19	32	14	8
FBtr0344469	2R	9138986	9141881	+	2896	1101	2074	339	364
FBtr0344468	2R	9139582	9141881	+	2300	148	185	50	66
FBtr0339364	2R	9141196	9141881	+	686	26	44	30	34
FBtr0088623	2R	9142246	9143414	-	1169	32	61	29	35
FBtr0088582	2R	9144456	9145051	+	596	20	86	171	176
FBtr0088583	2R	9145760	9148412	+	2653	74	103	52	39
FBtr0305317	2R	9149189	9151792	+	2604	40	60	16	4
FBtr0114598	2R	9158007	9160936	-	2930	42	58	3	2
FBtr0088621	2R	9162137	9164467	-	2331	53	52	0	4
FBtr0088620	2R	9162526	9164467	-	1942	44	44	0	3
FBtr0301527	2R	9166132	9167570	+	1439	34	65	16	30
FBtr0088618	2R	9167863	9176761	-	8899	183	355	198	191
FBtr0089933	2R	9177964	9185842	-	7879	226	319	21	24
FBtr0346636	2R	9177964	9178846	-	883	20	12	11	0
FBtr0346635	2R	9177964	9179838	-	1875	39	39	11	0
FBtr0339369	2R	9177964	9180999	-	3036	127	192	16	11
FBtr0089931	2R	9177964	9180798	-	2835	124	190	16	11
FBtr0302512	2R	9186770	9191596	-	4827	110	172	87	59
FBtr0302511	2R	9187463	9189846	-	2384	45	69	33	27
FBtr0088586	2R	9195705	9199770	+	4066	82	108	3	6
FBtr0088609	2R	9204510	9206624	-	2115	76	211	19	37
FBtr0088587	2R	9208061	9209674	+	1614	80	212	19	41
FBtr0088588	2R	9208061	9209555	+	1495	79	208	19	41
FBtr0100119	2R	9227885	9246749	-	18865	347	416	55	51
FBtr0088591	2R	9238012	9239731	+	1720	26	21	0	3
FBtr0088592	2R	9240541	9242039	+	1499	24	25	0	0
FBtr0088593	2R	9242820	9244310	+	1491	18	20	0	0
FBtr0301511	2R	9252410	9268463	-	16054	408	696	314	390
FBtr0088601	2R	9252410	9284597	-	32188	1460	2414	532	666
FBtr0088603	2R	9252410	9272172	-	19763	598	996	381	468
FBtr0088605	2R	9252410	9255877	-	3468	81	120	30	40
FBtr0308205	2R	9252521	9253155	+	635	6	11	0	2
FBtr0308206	2R	9253936	9284597	-	30662	1431	2361	524	645
FBtr0306585	2R	9253936	9274530	-	20595	635	1041	389	467
FBtr0433506	2R	9253936	9269824	-	15889	408	701	327	383
FBtr0306243	2R	9260378	9263471	-	3094	75	113	57	71
FBtr0301077	2R	9260378	9262596	-	2219	50	77	51	64
FBtr0088600	2R	9285410	9286134	-	725	23	55	18	50
FBtr0088596	2R	9287327	9288926	+	1600	30	74	70	57
FBtr0088599	2R	9289057	9291065	-	2009	57	81	113	135
FBtr0088597	2R	9292356	9302110	+	9755	177	243	60	37
FBtr0304798	2R	9292357	9302721	+	10365	182	260	62	37
FBtr0332998	2R	9294109	9299648	+	5540	103	136	47	25
FBtr0112930	2R	9295295	9302110	+	6816	97	119	34	24
FBtr0333000	2R	9302923	9308222	-	5300	93	119	6	17
FBtr0088598	2R	9303778	9308222	-	4445	73	96	6	9
FBtr0345024	2R	9303778	9307888	-	4111	64	80	6	9
FBtr0088558	2R	9309396	9351155	-	41760	616	763	63	46
FBtr0332997	2R	9309396	9387754	-	78359	1424	1956	255	222
FBtr0332996	2R	9309396	9388967	-	79572	2691	4154	398	379
FBtr0088503	2R	9345849	9348763	+	2915	57	62	0	0
FBtr0332999	2R	9390665	9395181	+	4517	85	92	5	2
FBtr0300649	2R	9396365	9398234	-	1870	52	156	215	326
FBtr0088554	2R	9396460	9398234	-	1775	51	154	212	325
FBtr0088553	2R	9400631	9408992	-	8362	228	273	63	79
FBtr0088552	2R	9400631	9412963	-	12333	578	1083	348	357
FBtr0306111	2R	9402180	9412963	-	10784	548	1049	341	345
FBtr0339380	2R	9414842	9417746	+	2905	99	147	44	44
FBtr0088551	2R	9422072	9423188	-	1117	16	39	0	0
FBtr0300293	2R	9424587	9426007	+	1421	35	71	26	24
FBtr0333004	2R	9426939	9434538	+	7600	111	185	45	51
FBtr0306807	2R	9426939	9433852	+	6914	104	173	45	51
FBtr0088508	2R	9426939	9433200	+	6262	97	163	40	44
FBtr0306808	2R	9434769	9444437	-	9669	2609	5084	229	250
FBtr0339384	2R	9434769	9441066	-	6298	268	446	110	108
FBtr0088550	2R	9434769	9440386	-	5618	119	188	104	91
FBtr0339382	2R	9446546	9477990	+	31445	557	745	198	198
FBtr0299846	2R	9458385	9477990	+	19606	325	409	118	119
FBtr0339381	2R	9464728	9479976	+	15249	231	268	116	99
FBtr0339383	2R	9494666	9503088	+	8423	194	265	42	60
FBtr0336693	2R	9504265	9541465	+	37201	553	673	84	64
FBtr0299915	2R	9504265	9540347	+	36083	523	625	63	51
FBtr0299916	2R	9504265	9537375	+	33111	462	562	59	45
FBtr0300542	2R	9510352	9537375	+	27024	363	435	55	31
FBtr0305059	2R	9516951	9537375	+	20425	270	319	54	18
FBtr0310032	2R	9542047	9546458	-	4412	126	274	80	143
FBtr0310033	2R	9545272	9547635	-	2364	464	895	130	196
FBtr0088547	2R	9545272	9546458	-	1187	25	91	34	90
FBtr0088519	2R	9560098	9560968	+	871	11	14	0	0
FBtr0088520	2R	9562138	9563771	+	1634	34	32	0	5
FBtr0304957	2R	9566246	9578507	-	12262	544	954	422	474
FBtr0112673	2R	9567614	9578507	-	10894	447	826	390	421
FBtr0112674	2R	9567614	9577510	-	9897	294	497	327	363
FBtr0339394	2R	9567614	9576195	-	8582	234	400	291	337
FBtr0302122	2R	9568263	9578507	-	10245	427	785	376	409
FBtr0088521	2R	9577927	9581747	+	3821	187	344	17	21
FBtr0088523	2R	9579950	9581747	+	1798	53	80	3	19
FBtr0339393	2R	9581861	9583782	-	1922	32	52	15	45
FBtr0088542	2R	9581861	9584045	-	2185	45	81	19	51
FBtr0088524	2R	9585143	9586026	+	884	63	95	12	28
FBtr0305178	2R	9588053	9599232	-	11180	398	610	65	65
FBtr0339392	2R	9589550	9590343	+	794	53	106	30	36
FBtr0088530	2R	9591367	9592644	+	1278	46	111	129	74
FBtr0088531	2R	9594545	9605524	+	10980	264	456	90	97
FBtr0088533	2R	9594545	9599405	+	4861	60	143	23	37
FBtr0088535	2R	9600009	9600752	-	744	17	17	0	0
FBtr0088534	2R	9601531	9602401	-	871	12	19	0	4
FBtr0088532	2R	9604221	9605524	+	1304	19	55	9	4
FBtr0088463	2R	9606488	9607084	+	597	19	29	1	1
FBtr0088464	2R	9607792	9608250	+	459	5	13	0	1
FBtr0088502	2R	9608228	9609790	-	1563	28	45	22	7
FBtr0334807	2R	9611239	9657730	-	46492	634	841	103	100
FBtr0088501	2R	9611239	9683358	-	72120	1256	1907	163	161
FBtr0088499	2R	9688389	9692828	-	4440	3767	8138	813	907
FBtr0302050	2R	9704884	9706047	+	1164	20	28	1	2
FBtr0088467	2R	9706767	9707480	+	714	11	18	7	0
FBtr0088468	2R	9708036	9708622	+	587	11	7	0	0
FBtr0088469	2R	9712821	9716156	+	3336	119	303	116	154
FBtr0299930	2R	9716448	9744773	-	28326	412	488	32	19
FBtr0310326	2R	9716448	9747621	-	31174	470	567	33	20
FBtr0299929	2R	9718757	9744773	-	26017	370	462	29	15
FBtr0088473	2R	9754197	9765418	+	11222	181	204	5	6
FBtr0336936	2R	9756393	9757568	-	1176	18	19	0	0
FBtr0088496	2R	9757028	9757568	-	541	5	6	0	0
FBtr0088495	2R	9766464	9806375	-	39912	522	529	19	34
FBtr0336935	2R	9793826	9797906	+	4081	66	73	2	8
FBtr0339403	2R	9811074	9819553	-	8480	240	386	27	18
FBtr0088493	2R	9811419	9819553	-	8135	236	382	27	18
FBtr0088494	2R	9811419	9812274	-	856	18	32	2	2
FBtr0301706	2R	9816010	9816500	+	491	4	5	1	0
FBtr0088476	2R	9817800	9818435	+	636	16	25	0	0
FBtr0088492	2R	9821268	9822455	-	1188	26	42	21	10
FBtr0309880	2R	9823182	9826706	-	3525	56	66	4	7
FBtr0088486	2R	9828204	9833072	-	4869	95	116	3	2
FBtr0088487	2R	9828204	9836142	-	7939	257	458	7	24
FBtr0088490	2R	9828204	9830856	-	2653	39	54	0	1
FBtr0088477	2R	9837485	9838381	+	897	15	18	12	13
FBtr0088485	2R	9838534	9839000	-	467	8	28	0	1
FBtr0088478	2R	9840276	9841063	+	788	23	20	5	3
FBtr0089394	2R	9841180	9842002	-	823	34	61	9	24
FBtr0345020	2R	9843186	9845412	+	2227	58	95	5	5
FBtr0345019	2R	9844297	9845412	+	1116	15	23	4	2
FBtr0088482	2R	9845558	9845985	-	428	9	17	5	6
FBtr0089998	2R	9846736	9847336	-	601	132	405	88	94
FBtr0088373	2R	9848561	9850542	+	1982	671	378	68	100
FBtr0088462	2R	9850803	9855910	-	5108	85	112	14	4
FBtr0300850	2R	9850803	9860259	-	9457	142	206	19	17
FBtr0088454	2R	9850803	9861043	-	10241	304	516	29	41
FBtr0332914	2R	9864064	9864476	+	413	4	6	0	1
FBtr0472692	2R	9864610	9874572	-	9963	612	1144	177	110
FBtr0472694	2R	9864610	9869867	-	5258	170	282	77	39
FBtr0472693	2R	9864610	9865102	-	493	19	43	22	11
FBtr0472834	2R	9866132	9866951	+	820	48	94	17	19
FBtr0088375	2R	9866132	9866584	+	453	38	82	14	11
FBtr0088376	2R	9871970	9873546	+	1577	72	155	133	86
FBtr0088378	2R	9875389	9876142	+	754	86	182	37	35
