# Program:featureCounts v2.0.0; Command:"featureCounts" "-s" "2" "-t" "ppc" "-O" "-g" "transcript_id" "-a" "references/Drosophila_melanogaster.BDGP6.28.99.PROseq.gtf" "-o" "counts.ppc.txt" "bam_dmel/PRO_naive_R1_trimmed.dmel.bowtie2.sorted.bam" "bam_dmel/PRO_naive_R2_trimmed.dmel.bowtie2.sorted.bam" "bam_dmel/qPRO_naive_R1_trimmed.dmel.bowtie2.sorted.bam" "bam_dmel/qPRO_naive_R2_trimmed.dmel.bowtie2.sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	bam_dmel/PRO_naive_R1_trimmed.dmel.bowtie2.sorted.bam	bam_dmel/PRO_naive_R2_trimmed.dmel.bowtie2.sorted.bam	bam_dmel/qPRO_naive_R1_trimmed.dmel.bowtie2.sorted.bam	bam_dmel/qPRO_naive_R2_trimmed.dmel.bowtie2.sorted.bam
FBtr0343661	2L	13784238	13784388	-	151	71	149	0	4
FBtr0110942	2L	13790909	13791059	+	151	83	123	6	13
FBtr0080537	2L	13793471	13793621	+	151	160	295	120	151
FBtr0080539	2L	13803576	13803726	+	151	38	58	0	2
FBtr0080573	2L	13811374	13811524	-	151	15	32	3	9
FBtr0331627	2L	13811374	13811524	-	151	15	32	3	9
FBtr0331626	2L	13811472	13811622	+	151	22	21	5	5
FBtr0080540	2L	13811472	13811622	+	151	22	21	5	5
FBtr0080541	2L	13813766	13813916	+	151	180	433	28	17
FBtr0342712	2L	13821198	13821348	+	151	9	18	1	0
FBtr0309960	2L	13821198	13821348	+	151	9	18	1	0
FBtr0080571	2L	13827672	13827822	-	151	30	52	2	5
FBtr0080569	2L	13829641	13829791	-	151	143	334	17	9
FBtr0080543	2L	13829787	13829937	+	151	53	112	8	3
FBtr0091627	2L	13833005	13833155	-	151	100	170	32	28
FBtr0080546	2L	13835514	13835664	+	151	1606	3701	19	6
FBtr0343672	2L	13841420	13841570	-	151	6	12	0	0
FBtr0343671	2L	13845225	13845375	-	151	4	10	0	0
FBtr0080549	2L	13846702	13846852	+	151	3	5	0	0
FBtr0080550	2L	13847875	13848025	+	151	4	10	0	2
FBtr0343666	2L	13847875	13848025	+	151	4	10	0	2
FBtr0080547	2L	13878907	13879057	+	151	2649	7184	53	99
FBtr0080548	2L	13894152	13894302	+	151	54	65	9	14
FBtr0343669	2L	13904108	13904258	-	151	84	166	136	117
FBtr0080562	2L	13904376	13904526	-	151	154	281	79	100
FBtr0080561	2L	13904561	13904711	-	151	34	42	4	3
FBtr0080552	2L	13905595	13905745	+	151	566	858	169	146
FBtr0343667	2L	13906379	13906529	+	151	15	40	8	1
FBtr0080553	2L	13906384	13906534	+	151	15	39	8	1
FBtr0080554	2L	13909283	13909433	+	151	3	6	1	1
FBtr0100327	2L	13914675	13914825	+	151	37	61	3	1
FBtr0343641	2L	13914675	13914825	+	151	37	61	3	1
FBtr0302990	2L	13923453	13923603	-	151	205	237	12	15
FBtr0343646	2L	13931262	13931412	-	151	2	1	0	0
FBtr0080558	2L	13934592	13934742	-	151	27	43	0	0
FBtr0080557	2L	13947376	13947526	-	151	14	15	0	0
FBtr0304719	2L	13957489	13957639	+	151	4	4	0	3
FBtr0343642	2L	13957735	13957885	+	151	6	0	0	0
FBtr0310074	2L	13963457	13963607	+	151	30	52	0	0
FBtr0080618	2L	13966918	13967068	-	151	74	196	0	0
FBtr0080617	2L	13969876	13970026	-	151	5	19	0	3
FBtr0343643	2L	13970127	13970277	+	151	2	3	0	0
FBtr0080586	2L	13970458	13970608	+	151	12	20	0	0
FBtr0302501	2L	13970458	13970608	+	151	12	20	0	0
FBtr0343644	2L	13976154	13976304	-	151	2	2	0	0
FBtr0310075	2L	13976154	13976304	-	151	2	2	0	0
FBtr0080615	2L	13976669	13976819	-	151	2	2	0	0
FBtr0080587	2L	13977252	13977402	+	151	559	839	15	12
FBtr0080589	2L	13980076	13980226	+	151	4	0	0	0
FBtr0343689	2L	13980076	13980226	+	151	4	0	0	0
FBtr0080610	2L	14001148	14001298	-	151	147	242	33	32
FBtr0346624	2L	14012954	14013104	+	151	2	1	0	1
FBtr0080590	2L	14013696	14013846	+	151	989	1363	100	152
FBtr0080591	2L	14026951	14027101	+	151	372	628	43	86
FBtr0303242	2L	14031439	14031589	-	151	3	8	0	0
FBtr0343692	2L	14031439	14031589	-	151	3	8	0	0
FBtr0309867	2L	14040120	14040270	+	151	216	350	31	26
FBtr0080594	2L	14040120	14040270	+	151	216	350	31	26
FBtr0300594	2L	14040120	14040270	+	151	216	350	31	26
FBtr0080592	2L	14047532	14047682	+	151	1249	2526	54	131
FBtr0445731	2L	14104040	14104190	+	151	1	5	2	0
FBtr0445730	2L	14104040	14104190	+	151	1	5	2	0
FBtr0445732	2L	14104040	14104190	+	151	1	5	2	0
FBtr0080603	2L	14109190	14109340	-	151	3	4	0	0
FBtr0346641	2L	14109347	14109497	-	151	4	2	0	0
FBtr0080602	2L	14110639	14110789	-	151	2	8	0	0
FBtr0445729	2L	14134422	14134572	+	151	35	59	23	20
FBtr0306928	2L	14163122	14163272	-	151	16	14	2	0
FBtr0306927	2L	14180586	14180736	-	151	23	60	8	1
FBtr0336949	2L	14197467	14197617	-	151	2	3	3	3
FBtr0329933	2L	14234008	14234158	-	151	2158	3605	221	271
FBtr0089288	2L	14234008	14234158	-	151	2158	3605	221	271
FBtr0089290	2L	14234026	14234176	-	151	2148	3596	221	271
FBtr0302731	2L	14262977	14263127	+	151	2950	4073	166	203
FBtr0305063	2L	14262977	14263127	+	151	2950	4073	166	203
FBtr0114462	2L	14274771	14274921	+	151	2	8	0	2
FBtr0302735	2L	14300949	14301099	+	151	283	692	121	147
FBtr0080623	2L	14328379	14328529	+	151	1	9	1	3
FBtr0343674	2L	14334108	14334258	+	151	817	1418	27	35
FBtr0343675	2L	14334108	14334258	+	151	817	1418	27	35
FBtr0343676	2L	14338190	14338340	+	151	1	0	0	0
FBtr0080625	2L	14338190	14338340	+	151	1	0	0	0
FBtr0343673	2L	14341966	14342116	+	151	1	2	0	3
FBtr0080641	2L	14348690	14348840	-	151	13	32	7	13
FBtr0343680	2L	14351413	14351563	-	151	19	20	0	0
FBtr0080640	2L	14351413	14351563	-	151	19	20	0	0
FBtr0080639	2L	14354985	14355135	-	151	104	143	22	26
FBtr0080626	2L	14355095	14355245	+	151	203	447	10	27
FBtr0080627	2L	14356991	14357141	+	151	5	12	2	3
FBtr0343678	2L	14357231	14357381	+	151	5	8	0	2
FBtr0080629	2L	14359202	14359352	+	151	45	69	8	20
FBtr0309281	2L	14362019	14362169	+	151	152	276	45	70
FBtr0080630	2L	14362019	14362169	+	151	152	276	45	70
FBtr0344018	2L	14362019	14362169	+	151	152	276	45	70
FBtr0080638	2L	14381072	14381222	-	151	6	6	1	0
FBtr0080637	2L	14409449	14409599	-	151	222	503	18	6
FBtr0342913	2L	14490809	14490959	+	151	2049	3629	495	461
FBtr0080643	2L	14490809	14490959	+	151	2049	3629	495	461
FBtr0343695	2L	14524262	14524412	+	151	2	1	1	0
FBtr0343704	2L	14549009	14549159	-	151	2	1	0	0
FBtr0344772	2L	14549009	14549159	-	151	2	1	0	0
FBtr0100591	2L	14615502	14615652	+	151	57	74	0	4
FBtr0100589	2L	14615502	14615652	+	151	57	74	0	4
FBtr0100593	2L	14616217	14616367	+	151	48	87	3	4
FBtr0100590	2L	14616217	14616367	+	151	48	87	3	4
FBtr0343699	2L	14617461	14617611	+	151	27	42	0	1
FBtr0301496	2L	14689240	14689390	-	151	517	997	665	544
FBtr0301495	2L	14689240	14689390	-	151	517	997	665	544
FBtr0473612	2L	14730077	14730227	-	151	4	5	0	0
FBtr0080667	2L	14735793	14735943	+	151	2	3	0	0
FBtr0301738	2L	14739864	14740014	+	151	1	1	0	0
FBtr0080670	2L	14760717	14760867	+	151	1	4	0	0
FBtr0080671	2L	14762715	14762865	+	151	1	1	0	0
FBtr0080672	2L	14765858	14766008	+	151	5	2	0	2
FBtr0343710	2L	14774881	14775031	-	151	3	6	0	3
FBtr0080688	2L	14784498	14784648	-	151	6	2	0	0
FBtr0080687	2L	14796542	14796692	-	151	3	1	0	0
FBtr0080674	2L	14810711	14810861	+	151	0	4	0	0
FBtr0080686	2L	14849088	14849238	-	151	2	10	0	0
FBtr0080685	2L	14851649	14851799	-	151	49	69	9	5
FBtr0304003	2L	14871922	14872072	-	151	5	4	0	0
FBtr0304004	2L	14871922	14872072	-	151	5	4	0	0
FBtr0343682	2L	14876233	14876383	-	151	3	3	0	0
FBtr0305558	2L	14876233	14876383	-	151	3	3	0	0
FBtr0345434	2L	14881512	14881662	-	151	2	3	0	0
FBtr0080682	2L	14881552	14881702	-	151	2	2	0	0
FBtr0080681	2L	14883621	14883771	-	151	2	5	0	0
FBtr0080675	2L	14924540	14924690	+	151	2	3	0	0
FBtr0345431	2L	14972200	14972350	-	151	50	75	30	33
FBtr0299711	2L	14972200	14972350	-	151	50	75	30	33
FBtr0111014	2L	14997459	14997609	-	151	163	427	9	6
FBtr0080727	2L	15009592	15009742	-	151	20	31	14	9
FBtr0303561	2L	15009624	15009774	-	151	20	29	12	9
FBtr0080696	2L	15009889	15010039	+	151	133	205	59	70
FBtr0304731	2L	15016281	15016431	+	151	51	144	0	0
FBtr0304732	2L	15016281	15016431	+	151	51	144	0	0
FBtr0343684	2L	15026832	15026982	+	151	1	5	0	0
FBtr0345641	2L	15035344	15035494	+	151	33	84	16	20
FBtr0080699	2L	15035422	15035572	+	151	49	96	16	20
FBtr0080725	2L	15038761	15038911	-	151	213	432	15	29
FBtr0080700	2L	15039438	15039588	+	151	326	490	70	99
FBtr0346621	2L	15039438	15039588	+	151	326	490	70	99
FBtr0080723	2L	15057762	15057912	-	151	237	472	36	67
FBtr0343686	2L	15057762	15057912	-	151	237	472	36	67
FBtr0332475	2L	15060657	15060807	-	151	268	491	53	67
FBtr0080722	2L	15060657	15060807	-	151	268	491	53	67
FBtr0445188	2L	15061606	15061756	+	151	54	104	11	3
FBtr0445186	2L	15061606	15061756	+	151	54	104	11	3
FBtr0445185	2L	15061606	15061756	+	151	54	104	11	3
FBtr0080721	2L	15067978	15068128	-	151	434	771	137	183
FBtr0080720	2L	15067978	15068128	-	151	434	771	137	183
FBtr0080718	2L	15070216	15070366	-	151	2	5	0	0
FBtr0344791	2L	15074726	15074876	+	151	64	144	0	1
FBtr0080704	2L	15109355	15109505	+	151	68	137	6	11
FBtr0332473	2L	15113430	15113580	+	151	123	216	13	26
FBtr0343105	2L	15200359	15200509	-	151	47	85	0	9
FBtr0305559	2L	15200359	15200509	-	151	47	85	0	9
FBtr0080715	2L	15245860	15246010	-	151	0	2	0	0
FBtr0080714	2L	15247614	15247764	-	151	17	43	0	0
FBtr0080707	2L	15248829	15248979	+	151	105	161	5	2
FBtr0336860	2L	15248829	15248979	+	151	105	161	5	2
FBtr0336859	2L	15248829	15248979	+	151	105	161	5	2
FBtr0303164	2L	15256204	15256354	-	151	42	72	232	333
FBtr0336864	2L	15256204	15256354	-	151	42	72	232	333
FBtr0080708	2L	15256531	15256681	+	151	37	50	11	2
FBtr0415451	2L	15259643	15259793	-	151	1	1	0	0
FBtr0336862	2L	15262702	15262852	-	151	1	4	0	0
FBtr0080709	2L	15264127	15264277	-	151	2	11	5	0
FBtr0300932	2L	15264127	15264277	-	151	2	11	5	0
FBtr0415452	2L	15264592	15264742	-	151	732	2123	1143	1616
FBtr0302159	2L	15270224	15270374	-	151	2	7	2	1
FBtr0302158	2L	15271528	15271678	-	151	76	87	3	8
FBtr0302156	2L	15271924	15272074	-	151	72	148	23	27
FBtr0302157	2L	15271924	15272074	-	151	72	148	23	27
FBtr0080729	2L	15284950	15285100	+	151	3	1	0	0
FBtr0332374	2L	15292418	15292568	+	151	0	2	0	0
FBtr0080731	2L	15292418	15292568	+	151	0	2	0	0
FBtr0080733	2L	15297758	15297908	+	151	5	6	0	0
FBtr0080734	2L	15333816	15333966	+	151	1768	3438	79	70
FBtr0080740	2L	15425480	15425630	-	151	220	514	21	40
FBtr0346583	2L	15433259	15433409	+	151	1	1	0	0
FBtr0080735	2L	15433259	15433409	+	151	1	1	0	0
FBtr0080739	2L	15478160	15478310	-	151	1358	1905	320	340
FBtr0080738	2L	15499077	15499227	+	151	110	200	22	26
FBtr0343735	2L	15499077	15499227	+	151	110	200	22	26
FBtr0305661	2L	15550322	15550472	+	151	3	2	0	0
FBtr0080752	2L	15552673	15552823	+	151	150	324	53	26
FBtr0300848	2L	15552673	15552823	+	151	150	324	53	26
FBtr0343719	2L	15611619	15611769	-	151	17	36	3	0
FBtr0080781	2L	15623458	15623608	-	151	2	1	0	0
FBtr0343716	2L	15629952	15630102	+	151	6	12	0	0
FBtr0080755	2L	15630033	15630183	+	151	27	63	0	0
FBtr0343717	2L	15630033	15630183	+	151	27	63	0	0
FBtr0080756	2L	15660991	15661141	+	151	1	1	0	0
FBtr0080757	2L	15670124	15670274	+	151	4	2	0	0
FBtr0344779	2L	15679262	15679412	-	151	0	6	0	0
FBtr0344777	2L	15683175	15683325	-	151	64	137	3	1
FBtr0344776	2L	15683175	15683325	-	151	64	137	3	1
FBtr0080758	2L	15695988	15696138	+	151	3	2	0	0
FBtr0080759	2L	15705121	15705271	+	151	3	5	0	0
FBtr0344780	2L	15714259	15714409	-	151	2	1	0	0
FBtr0344778	2L	15718172	15718322	-	151	73	131	2	5
FBtr0344773	2L	15718172	15718322	-	151	73	131	2	5
FBtr0080777	2L	15731684	15731834	-	151	3111	4929	488	478
FBtr0080776	2L	15746510	15746660	-	151	29	64	120	171
FBtr0080775	2L	15746510	15746660	-	151	29	64	120	171
FBtr0080773	2L	15748050	15748200	-	151	333	436	132	130
FBtr0080774	2L	15748050	15748200	-	151	333	436	132	130
FBtr0343722	2L	15750978	15751128	-	151	93	182	31	18
FBtr0080771	2L	15750978	15751128	-	151	93	182	31	18
FBtr0080760	2L	15752213	15752363	+	151	425	753	18	14
FBtr0080769	2L	15762308	15762458	-	151	98	161	12	6
FBtr0080768	2L	15762658	15762808	-	151	2495	3933	249	383
FBtr0080761	2L	15764170	15764320	+	151	163	264	48	48
FBtr0305560	2L	15764170	15764320	+	151	163	264	48	48
FBtr0331282	2L	15768249	15768399	-	151	99	214	15	8
FBtr0080764	2L	15768249	15768399	-	151	99	214	15	8
FBtr0080763	2L	15771059	15771209	-	151	35	50	17	11
FBtr0331280	2L	15772589	15772739	-	151	9	12	0	1
FBtr0331281	2L	15773013	15773163	-	151	2	0	0	0
FBtr0080786	2L	15784035	15784185	+	151	1	4	0	0
FBtr0342643	2L	15812041	15812191	-	151	2	3	0	0
FBtr0304142	2L	15812041	15812191	-	151	2	3	0	0
FBtr0080814	2L	15835558	15835708	-	151	2	3	0	0
FBtr0331276	2L	15852542	15852692	+	151	0	2	0	0
FBtr0080787	2L	15852542	15852692	+	151	0	2	0	0
FBtr0331277	2L	15854076	15854226	+	151	2	2	0	1
FBtr0080788	2L	15854218	15854368	+	151	2	0	0	0
FBtr0473622	2L	15880056	15880206	-	151	1	2	0	0
FBtr0080811	2L	15893711	15893861	-	151	5	7	0	0
FBtr0080790	2L	15895404	15895554	+	151	1	2	0	0
FBtr0080810	2L	15900424	15900574	-	151	2	1	0	0
FBtr0346572	2L	15902310	15902460	-	151	23	34	0	1
FBtr0080809	2L	15902310	15902460	-	151	23	34	0	1
FBtr0300612	2L	15923345	15923495	+	151	3	2	0	0
FBtr0300613	2L	15941391	15941541	+	151	0	1	1	0
FBtr0300065	2L	15957808	15957958	+	151	3	1	0	0
FBtr0300614	2L	15957808	15957958	+	151	3	1	0	0
FBtr0300615	2L	15962335	15962485	-	151	29	56	6	3
FBtr0305563	2L	15979436	15979586	+	151	1	3	0	0
FBtr0343725	2L	15979436	15979586	+	151	1	3	0	0
FBtr0343726	2L	16000241	16000391	+	151	1	0	0	0
FBtr0343727	2L	16000470	16000620	+	151	32	63	5	16
FBtr0080801	2L	16000470	16000620	+	151	32	63	5	16
FBtr0332230	2L	16004275	16004425	+	151	1	0	0	0
FBtr0344489	2L	16041997	16042147	+	151	1	0	0	0
FBtr0344488	2L	16042867	16043017	+	151	1	11	0	0
FBtr0080805	2L	16044502	16044652	+	151	3	1	0	0
FBtr0080806	2L	16049915	16050065	+	151	219	332	32	41
FBtr0332023	2L	16165781	16165931	+	151	646	677	46	44
FBtr0332025	2L	16165781	16165931	+	151	646	677	46	44
FBtr0090005	2L	16168296	16168446	+	151	16	30	0	5
FBtr0090003	2L	16168296	16168446	+	151	16	30	0	5
FBtr0080821	2L	16211409	16211559	+	151	2	1	0	0
FBtr0332356	2L	16231425	16231575	+	151	616	1268	90	74
FBtr0303797	2L	16231425	16231575	+	151	616	1268	90	74
FBtr0303798	2L	16241889	16242039	+	151	0	2	1	0
FBtr0332357	2L	16251688	16251838	-	151	297	459	16	8
FBtr0332358	2L	16256055	16256205	-	151	3	16	4	9
FBtr0080856	2L	16257506	16257656	-	151	244	492	64	66
FBtr0331442	2L	16257638	16257788	+	151	3	6	0	0
FBtr0080824	2L	16257955	16258105	+	151	13	30	8	19
FBtr0331443	2L	16257955	16258105	+	151	13	30	8	19
FBtr0331445	2L	16261664	16261814	-	151	12	18	7	5
FBtr0331444	2L	16261664	16261814	-	151	12	18	7	5
FBtr0080855	2L	16261777	16261927	-	151	8	6	6	0
FBtr0331446	2L	16261777	16261927	-	151	8	6	6	0
FBtr0080825	2L	16262091	16262241	+	151	48	87	4	13
FBtr0343814	2L	16287630	16287780	-	151	1436	3650	312	365
FBtr0080854	2L	16287630	16287780	-	151	1436	3650	312	365
FBtr0080826	2L	16288240	16288390	+	151	49	104	5	7
FBtr0080853	2L	16292924	16293074	-	151	4	7	3	2
FBtr0305564	2L	16292925	16293075	-	151	4	7	3	2
FBtr0080828	2L	16294133	16294283	+	151	4	6	0	0
FBtr0343812	2L	16294133	16294283	+	151	4	6	0	0
FBtr0080852	2L	16299758	16299908	-	151	70	122	36	20
FBtr0337079	2L	16299893	16300043	+	151	44	70	4	0
FBtr0080829	2L	16300164	16300314	+	151	47	83	7	1
FBtr0080851	2L	16302854	16303004	-	151	220	437	71	142
FBtr0080830	2L	16303214	16303364	+	151	13	17	1	0
FBtr0080850	2L	16307198	16307348	-	151	11	14	2	0
FBtr0080831	2L	16307296	16307446	+	151	236	359	4	6
FBtr0337082	2L	16310626	16310776	-	151	58	128	3	1
FBtr0080849	2L	16310626	16310776	-	151	58	128	3	1
FBtr0080833	2L	16310906	16311056	+	151	249	392	40	35
FBtr0080847	2L	16325320	16325470	-	151	65	153	41	41
FBtr0080845	2L	16325525	16325675	-	151	3689	7796	95	133
FBtr0080846	2L	16325525	16325675	-	151	3689	7796	95	133
FBtr0080844	2L	16326001	16326151	-	151	409	697	99	116
FBtr0337081	2L	16326107	16326257	-	151	165	231	21	32
FBtr0080834	2L	16327019	16327169	+	151	16	44	0	0
FBtr0080843	2L	16329032	16329182	-	151	34	78	4	10
FBtr0307508	2L	16337785	16337935	-	151	2	3	0	0
FBtr0299599	2L	16340268	16340418	-	151	3	3	3	5
FBtr0340235	2L	16342224	16342374	-	151	2	6	2	7
FBtr0321313	2L	16350183	16350333	-	151	149	207	10	14
FBtr0080838	2L	16352528	16352678	-	151	903	1779	25	54
FBtr0080839	2L	16352528	16352678	-	151	903	1779	25	54
FBtr0080836	2L	16352884	16353034	+	151	2472	3939	85	142
FBtr0345544	2L	16356635	16356785	-	151	115	284	63	63
FBtr0080837	2L	16356635	16356785	-	151	115	284	63	63
FBtr0340233	2L	16365853	16366003	+	151	18	41	0	2
FBtr0080859	2L	16365853	16366003	+	151	18	41	0	2
FBtr0340234	2L	16405857	16406007	-	151	493	775	87	51
FBtr0080860	2L	16445228	16445378	+	151	9	24	0	0
FBtr0305984	2L	16447280	16447430	+	151	65	103	1	4
FBtr0080880	2L	16448369	16448519	-	151	80	199	7	23
FBtr0308080	2L	16448975	16449125	+	151	21	36	1	0
FBtr0080862	2L	16450857	16451007	+	151	4	4	0	0
FBtr0080864	2L	16451010	16451160	+	151	57	223	0	4
FBtr0342945	2L	16451010	16451160	+	151	57	223	0	4
FBtr0080863	2L	16451010	16451160	+	151	57	223	0	4
FBtr0080877	2L	16485898	16486048	-	151	113	150	12	12
FBtr0080865	2L	16488098	16488248	+	151	2	4	0	0
FBtr0333488	2L	16491490	16491640	+	151	550	1023	51	41
FBtr0333487	2L	16491490	16491640	+	151	550	1023	51	41
FBtr0080866	2L	16491490	16491640	+	151	550	1023	51	41
FBtr0080867	2L	16496719	16496869	+	151	210	236	169	323
FBtr0333486	2L	16501868	16502018	+	151	3	6	4	1
FBtr0301144	2L	16520077	16520227	-	151	17	33	7	10
FBtr0337091	2L	16532777	16532927	-	151	991	1646	149	157
FBtr0080874	2L	16532777	16532927	-	151	991	1646	149	157
FBtr0300003	2L	16544966	16545116	+	151	16	22	0	0
FBtr0335497	2L	16601777	16601927	+	151	124	228	143	231
FBtr0300004	2L	16601863	16602013	+	151	1260	2410	372	424
FBtr0080870	2L	16605772	16605922	+	151	4	5	0	0
FBtr0080871	2L	16607320	16607470	+	151	1	3	7	0
FBtr0300005	2L	16657047	16657197	+	151	202	355	14	27
FBtr0335144	2L	16676601	16676751	-	151	26	39	0	1
FBtr0080946	2L	16676601	16676751	-	151	26	39	0	1
FBtr0335138	2L	16677135	16677285	+	151	39	47	13	4
FBtr0080883	2L	16677135	16677285	+	151	39	47	13	4
FBtr0339514	2L	16680004	16680154	+	151	360	585	55	64
FBtr0335140	2L	16680004	16680154	+	151	360	585	55	64
FBtr0305565	2L	16680520	16680670	+	151	611	869	59	65
FBtr0344410	2L	16683908	16684058	-	151	1	4	0	0
FBtr0080886	2L	16685340	16685490	+	151	37	125	2	2
FBtr0100459	2L	16695474	16695624	+	151	1	4	0	2
FBtr0080888	2L	16715841	16715991	+	151	13	9	0	1
FBtr0335141	2L	16715911	16716061	+	151	6	5	0	1
FBtr0303445	2L	16716095	16716245	-	151	210	345	2	0
FBtr0080889	2L	16719882	16720032	+	151	1113	1900	3	7
FBtr0335143	2L	16727726	16727876	-	151	678	1388	243	337
FBtr0080941	2L	16727726	16727876	-	151	678	1388	243	337
FBtr0290062	2L	16729727	16729877	+	151	68	132	61	68
FBtr0080891	2L	16732500	16732650	+	151	118	244	0	23
FBtr0080935	2L	16738288	16738438	-	151	49	98	72	90
FBtr0080892	2L	16738800	16738950	+	151	84	160	55	86
FBtr0308803	2L	16743355	16743505	+	151	128	200	6	17
FBtr0113041	2L	16743355	16743505	+	151	128	200	6	17
FBtr0343767	2L	16743355	16743505	+	151	128	200	6	17
FBtr0308802	2L	16743355	16743505	+	151	128	200	6	17
FBtr0080893	2L	16743355	16743505	+	151	128	200	6	17
FBtr0080894	2L	16754286	16754436	+	151	73	140	5	2
FBtr0080933	2L	16760038	16760188	-	151	2	2	0	0
FBtr0343769	2L	16760454	16760604	-	151	3	4	0	0
FBtr0080906	2L	16766516	16766666	+	151	2	3	0	0
FBtr0301827	2L	16766684	16766834	+	151	32	40	9	3
FBtr0301828	2L	16766876	16767026	+	151	8	18	1	7
FBtr0307494	2L	16767727	16767877	+	151	1	3	0	0
FBtr0307495	2L	16768561	16768711	+	151	9	11	3	2
FBtr0331931	2L	16790621	16790771	-	151	276	672	9	5
FBtr0080932	2L	16790621	16790771	-	151	276	672	9	5
FBtr0080908	2L	16791518	16791668	+	151	219	565	9	3
FBtr0331620	2L	16794161	16794311	+	151	75	136	0	0
FBtr0080909	2L	16794161	16794311	+	151	75	136	0	0
FBtr0080910	2L	16796545	16796695	+	151	3	4	1	0
FBtr0080911	2L	16798975	16799125	+	151	294	572	0	0
FBtr0344850	2L	16799718	16799868	+	151	121	238	7	6
FBtr0331625	2L	16803977	16804127	-	151	1	5	0	0
FBtr0331621	2L	16804834	16804984	+	151	1	0	0	0
FBtr0080914	2L	16807266	16807416	+	151	7	15	4	1
FBtr0080917	2L	16816610	16816760	+	151	682	1868	148	106
FBtr0347182	2L	16817058	16817208	+	151	2	10	0	0
FBtr0080931	2L	16820993	16821143	-	151	1	4	4	1
FBtr0080930	2L	16825107	16825257	-	151	570	980	50	68
FBtr0080919	2L	16827028	16827178	+	151	161	173	11	28
FBtr0331623	2L	16827309	16827459	+	151	104	177	10	19
FBtr0331622	2L	16827309	16827459	+	151	104	177	10	19
FBtr0080929	2L	16833898	16834048	-	151	4	3	0	0
FBtr0331624	2L	16834402	16834552	-	151	0	2	0	0
FBtr0080928	2L	16837158	16837308	-	151	3	5	0	0
FBtr0344544	2L	16837922	16838072	+	151	3	5	0	0
FBtr0344543	2L	16838541	16838691	+	151	0	4	1	0
FBtr0344539	2L	16840087	16840237	+	151	7	10	0	0
FBtr0332334	2L	16847097	16847247	-	151	34	111	19	28
FBtr0080927	2L	16847097	16847247	-	151	34	111	19	28
FBtr0345747	2L	16848616	16848766	-	151	33	62	0	0
FBtr0332333	2L	16848616	16848766	-	151	33	62	0	0
FBtr0080925	2L	16852268	16852418	-	151	3	3	0	0
FBtr0344852	2L	16858462	16858612	-	151	1	6	0	0
FBtr0113414	2L	16858614	16858764	-	151	6	4	0	0
FBtr0080923	2L	16861389	16861539	-	151	8	7	0	0
FBtr0112511	2L	16879467	16879617	+	151	50	80	8	16
FBtr0340171	2L	16881162	16881312	+	151	217	559	45	43
FBtr0340172	2L	16888440	16888590	+	151	318	591	9	58
FBtr0301255	2L	16889858	16890008	+	151	3	2	0	2
FBtr0273383	2L	16900373	16900523	-	151	2	4	0	0
FBtr0080957	2L	16902118	16902268	-	151	79	120	12	10
FBtr0304931	2L	16910318	16910468	-	151	4	5	1	0
FBtr0329973	2L	16973041	16973191	+	151	60	159	0	1
FBtr0080955	2L	17013034	17013184	-	151	1	0	0	0
FBtr0346585	2L	17014600	17014750	-	151	3	1	0	0
FBtr0332011	2L	17048181	17048331	-	151	2	0	0	0
FBtr0080953	2L	17087591	17087741	+	151	1	0	0	0
FBtr0332225	2L	17087591	17087741	+	151	1	0	0	0
FBtr0302499	2L	17125861	17126011	-	151	2	1	0	0
FBtr0340178	2L	17130974	17131124	+	151	10	14	0	2
FBtr0303301	2L	17130974	17131124	+	151	10	14	0	2
FBtr0080962	2L	17176568	17176718	+	151	3	1	0	0
FBtr0080963	2L	17178722	17178872	+	151	2	2	2	0
FBtr0080964	2L	17180288	17180438	+	151	0	2	0	0
FBtr0080965	2L	17181888	17182038	+	151	1	4	0	0
FBtr0080972	2L	17260634	17260784	-	151	2147	4010	219	282
FBtr0080971	2L	17260634	17260784	-	151	2147	4010	219	282
FBtr0302408	2L	17286190	17286340	+	151	1	0	0	0
FBtr0339800	2L	17292102	17292252	-	151	0	2	0	0
FBtr0080970	2L	17292102	17292252	-	151	0	2	0	0
FBtr0080968	2L	17384015	17384165	-	151	7407	13906	285	207
FBtr0339797	2L	17384015	17384165	-	151	7407	13906	285	207
FBtr0080975	2L	17384650	17384800	+	151	284	835	41	40
FBtr0301442	2L	17384650	17384800	+	151	284	835	41	40
FBtr0332454	2L	17384965	17385115	+	151	6	11	0	6
FBtr0332451	2L	17386096	17386246	+	151	2	5	2	0
FBtr0332455	2L	17389291	17389441	+	151	95	183	0	0
FBtr0301441	2L	17389291	17389441	+	151	95	183	0	0
FBtr0332452	2L	17389291	17389441	+	151	95	183	0	0
FBtr0339796	2L	17389291	17389441	+	151	95	183	0	0
FBtr0080979	2L	17410591	17410741	+	151	143	294	46	80
FBtr0081008	2L	17428099	17428249	-	151	257	649	4	6
FBtr0301577	2L	17428099	17428249	-	151	257	649	4	6
FBtr0301578	2L	17433061	17433211	-	151	15	26	4	0
FBtr0080980	2L	17433812	17433962	+	151	0	1	0	0
FBtr0301383	2L	17445467	17445617	-	151	23	40	3	0
