# Program:featureCounts v2.0.0; Command:"featureCounts" "-F" "SAF" "-T" "5" "-a" "Genrich/CBP.genrich.encode.narrowPeak.merged.SAF" "-o" "ChIPseq/PROseq.CBP.peak.featureCount.count.tab.txt" "PRO_seq_dm6/bam_dmel6/spikedRemoved/gd7_2-5_3h_rep1.dmel6.bowtie2.sorted.spikeRemoved.bam" "PRO_seq_dm6/bam_dmel6/spikedRemoved/gd7_2-5_3h_rep2.dmel6.bowtie2.sorted.spikeRemoved.bam" "PRO_seq_dm6/bam_dmel6/spikedRemoved/gd7_4-5_5h_rep1.dmel6.bowtie2.sorted.spikeRemoved.bam" "PRO_seq_dm6/bam_dmel6/spikedRemoved/gd7_4-5_5h_rep2.dmel6.bowtie2.sorted.spikeRemoved.bam" "PRO_seq_dm6/bam_dmel6/spikedRemoved/toll10b_2-5_3h_rep1.dmel6.bowtie2.sorted.spikeRemoved.bam" "PRO_seq_dm6/bam_dmel6/spikedRemoved/toll10b_2-5_3h_rep2.dmel6.bowtie2.sorted.spikeRemoved.bam" "PRO_seq_dm6/bam_dmel6/spikedRemoved/toll10b_4-5_5h_rep1.dmel6.bowtie2.sorted.spikeRemoved.bam" "PRO_seq_dm6/bam_dmel6/spikedRemoved/toll10b_4-5_5h_rep2.dmel6.bowtie2.sorted.spikeRemoved.bam" "PRO_seq_dm6/bam_dmel6/spikedRemoved/toll9_10_2-5_3h_rep1.dmel6.bowtie2.sorted.spikeRemoved.bam" "PRO_seq_dm6/bam_dmel6/spikedRemoved/toll9_10_2-5_3h_rep2.dmel6.bowtie2.sorted.spikeRemoved.bam" "PRO_seq_dm6/bam_dmel6/spikedRemoved/toll9_10_4-5_5h_rep1.dmel6.bowtie2.sorted.spikeRemoved.bam" "PRO_seq_dm6/bam_dmel6/spikedRemoved/toll9_10_4-5_5h_rep2.dmel6.bowtie2.sorted.spikeRemoved.bam" 
Geneid	Chr	Start	End	Strand	Length	PRO_seq_dm6/bam_dmel6/spikedRemoved/gd7_2-5_3h_rep1.dmel6.bowtie2.sorted.spikeRemoved.bam	PRO_seq_dm6/bam_dmel6/spikedRemoved/gd7_2-5_3h_rep2.dmel6.bowtie2.sorted.spikeRemoved.bam	PRO_seq_dm6/bam_dmel6/spikedRemoved/gd7_4-5_5h_rep1.dmel6.bowtie2.sorted.spikeRemoved.bam	PRO_seq_dm6/bam_dmel6/spikedRemoved/gd7_4-5_5h_rep2.dmel6.bowtie2.sorted.spikeRemoved.bam	PRO_seq_dm6/bam_dmel6/spikedRemoved/toll10b_2-5_3h_rep1.dmel6.bowtie2.sorted.spikeRemoved.bam	PRO_seq_dm6/bam_dmel6/spikedRemoved/toll10b_2-5_3h_rep2.dmel6.bowtie2.sorted.spikeRemoved.bam	PRO_seq_dm6/bam_dmel6/spikedRemoved/toll10b_4-5_5h_rep1.dmel6.bowtie2.sorted.spikeRemoved.bam	PRO_seq_dm6/bam_dmel6/spikedRemoved/toll10b_4-5_5h_rep2.dmel6.bowtie2.sorted.spikeRemoved.bam	PRO_seq_dm6/bam_dmel6/spikedRemoved/toll9_10_2-5_3h_rep1.dmel6.bowtie2.sorted.spikeRemoved.bam	PRO_seq_dm6/bam_dmel6/spikedRemoved/toll9_10_2-5_3h_rep2.dmel6.bowtie2.sorted.spikeRemoved.bam	PRO_seq_dm6/bam_dmel6/spikedRemoved/toll9_10_4-5_5h_rep1.dmel6.bowtie2.sorted.spikeRemoved.bam	PRO_seq_dm6/bam_dmel6/spikedRemoved/toll9_10_4-5_5h_rep2.dmel6.bowtie2.sorted.spikeRemoved.bam
Region1787	chr2R	6636391	6636816	.	426	272	153	195	165	189	216	144	238	181	226	157	165
Region1788	chr2R	6648549	6648826	.	278	328	289	193	324	283	355	236	364	259	293	112	132
Region1789	chr2R	6655948	6656601	.	654	747	497	635	467	605	794	577	710	661	728	452	662
Region1790	chr2R	6661660	6663772	.	2113	4228	2372	2214	1914	2252	2508	1875	2331	3149	2962	1100	2142
Region1791	chr2R	6668081	6668727	.	647	1434	685	747	736	583	641	414	408	978	923	295	647
Region1792	chr2R	6673102	6673814	.	713	748	492	227	249	423	482	315	363	493	490	179	271
Region1793	chr2R	6696304	6697077	.	774	1694	910	687	694	944	1045	884	973	1176	1056	561	799
Region1794	chr2R	6712057	6712584	.	528	545	459	586	547	240	351	371	544	409	314	393	767
Region1795	chr2R	6741695	6742183	.	489	618	464	266	278	605	539	428	511	524	398	212	347
Region1796	chr2R	6746309	6746655	.	347	148	73	100	64	101	126	87	99	118	115	65	81
Region1797	chr2R	6749076	6750075	.	1000	1211	780	702	862	696	913	770	883	1016	1133	601	785
Region1798	chr2R	6757013	6757535	.	523	114	85	71	51	90	101	68	64	105	100	46	66
Region1799	chr2R	6758903	6759058	.	156	11	12	13	9	6	16	9	3	12	12	3	7
Region1800	chr2R	6807464	6807962	.	499	137	82	122	82	95	122	132	130	92	75	97	111
Region1801	chr2R	6810884	6811406	.	523	2278	1666	1395	1650	1368	1457	1143	1468	2097	2035	1143	1536
Region1802	chr2R	6813761	6814470	.	710	902	358	147	174	362	382	117	131	533	509	80	173
Region1803	chr2R	6828025	6828540	.	516	2630	1505	478	531	2108	2233	790	1078	1193	1273	172	362
Region1804	chr2R	6871309	6873304	.	1996	1267	764	917	927	752	773	873	1116	693	661	534	870
Region1805	chr2R	6923080	6923620	.	541	141	74	170	116	117	147	173	239	91	96	123	160
Region1806	chr2R	6961336	6961705	.	370	27	13	16	19	14	14	9	13	19	22	17	34
Region1807	chr2R	6970999	6971808	.	810	495	290	658	729	337	401	551	710	435	444	456	753
Region1808	chr2R	6984690	6985122	.	433	26	10	46	38	21	28	37	33	40	37	23	40
Region1809	chr2R	6985324	6986340	.	1017	2115	1300	1303	2305	583	750	734	949	2098	2077	1215	3060
Region1810	chr2R	6992587	6993243	.	657	335	224	213	326	164	242	288	332	297	264	141	401
Region1811	chr2R	7011958	7012824	.	867	911	622	820	915	512	632	659	1053	550	457	225	551
Region1812	chr2R	7025164	7025387	.	224	20	8	4	4	2	7	8	5	8	2	9	4
Region1813	chr2R	7106211	7106922	.	712	2769	1838	1645	1226	436	648	184	288	1652	1407	548	1217
Region1814	chr2R	7146878	7147171	.	294	3	3	2	2	2	1	5	2	0	4	0	1
Region1815	chr2R	7150499	7150797	.	299	104	80	238	268	235	269	408	646	210	125	213	491
Region1816	chr2R	7170793	7171274	.	482	10	12	18	5	9	13	6	6	10	6	9	13
Region1817	chr2R	7277845	7279045	.	1201	2899	1835	1402	1438	1881	2187	1640	2124	2097	2144	855	1666
Region1818	chr2R	7300733	7300987	.	255	2	0	9	7	1	4	1	3	4	4	1	1
Region1819	chr2R	7314205	7314587	.	383	21	11	17	14	10	24	8	3	9	19	6	10
Region1820	chr2R	7352352	7352803	.	452	73	47	47	34	60	52	26	31	84	77	19	41
Region1821	chr2R	7366796	7367514	.	719	208	86	52	58	185	196	55	53	264	219	20	61
Region1822	chr2R	7373800	7374174	.	375	95	38	87	64	87	100	41	44	109	102	19	38
Region1823	chr2R	7380379	7382160	.	1782	6191	3793	2043	3580	3204	3889	3309	4388	5485	4905	2154	4258
Region1824	chr2R	7386822	7387722	.	901	1079	719	574	541	762	945	687	863	874	896	438	644
Region1825	chr2R	7395621	7396122	.	502	1576	1053	738	641	828	872	636	853	1208	1184	542	847
Region1826	chr2R	7406962	7408072	.	1111	1117	690	602	613	671	750	695	808	912	861	354	700
Region1827	chr2R	7409754	7410443	.	690	16	10	4	5	2	8	3	4	8	9	7	9
Region1828	chr2R	7418450	7419579	.	1130	5224	3301	2845	3901	3045	3149	2463	3647	3742	2950	902	2623
Region1829	chr2R	7426745	7427060	.	316	27	10	15	20	9	11	8	8	5	4	1	7
Region1830	chr2R	7439264	7439898	.	635	60	37	43	37	20	20	11	15	29	18	6	11
Region1831	chr2R	7447335	7447798	.	464	1373	859	732	896	709	738	576	783	1238	1081	470	678
Region1832	chr2R	7456781	7457063	.	283	49	28	13	8	5	8	20	14	19	15	12	19
Region1833	chr2R	7457330	7457986	.	657	74	37	34	31	14	24	35	33	32	31	24	53
Region1834	chr2R	7462887	7463794	.	908	256	184	158	148	180	201	162	211	226	196	90	194
Region1835	chr2R	7466396	7466971	.	576	284	173	215	220	172	258	184	271	252	284	149	209
Region1836	chr2R	7473605	7474182	.	578	88	56	48	42	60	55	61	54	54	35	37	47
Region1837	chr2R	7477685	7478360	.	676	708	343	287	234	347	430	248	274	950	798	259	573
Region1838	chr2R	7479058	7479410	.	353	1475	597	335	323	594	635	246	239	1225	1236	184	626
Region1839	chr2R	7483390	7487124	.	3735	19975	9785	3755	3657	9992	12001	3017	4010	19988	18221	2335	5338
Region1840	chr2R	7487759	7490073	.	2315	2709	1659	2952	3059	2041	2661	4754	5297	3270	3055	2239	5116
Region1841	chr2R	7490360	7491218	.	859	595	305	534	529	217	246	113	116	598	551	120	260
Region1842	chr2R	7491870	7492846	.	977	2893	1647	2573	2555	1144	1373	1016	1712	1803	1763	861	1865
Region1843	chr2R	7493076	7493459	.	384	150	85	124	130	86	105	62	58	183	157	57	143
Region1844	chr2R	7495953	7496438	.	486	1102	657	621	490	786	889	713	948	809	801	453	744
Region1845	chr2R	7499490	7500245	.	756	875	582	836	723	952	1126	898	1239	1003	1012	575	1075
Region1846	chr2R	7519234	7519515	.	282	384	226	134	143	285	276	298	271	245	248	148	190
Region1847	chr2R	7525367	7525903	.	537	292	188	250	222	238	295	249	311	245	265	226	338
Region1848	chr2R	7529142	7529527	.	386	2800	1702	1065	1466	1526	1861	1755	2030	1808	1558	640	1154
Region1849	chr2R	7530713	7531218	.	506	73	31	19	30	43	35	51	79	32	31	15	25
Region1850	chr2R	7533071	7533851	.	781	954	652	849	901	670	823	781	1026	862	867	602	971
Region1851	chr2R	7538610	7539159	.	550	125	61	157	166	91	123	91	105	106	127	59	176
Region1852	chr2R	7539424	7539859	.	436	76	42	92	90	62	77	101	96	66	73	65	78
Region1853	chr2R	7544953	7545329	.	377	515	446	165	164	473	538	164	292	313	391	102	125
Region1854	chr2R	7566536	7567047	.	512	1619	981	1889	2298	1037	1207	1765	2111	1458	1243	1537	1991
Region1855	chr2R	7589853	7590746	.	894	2580	1717	1298	1595	1660	1789	1498	1932	2102	1944	718	1691
Region1856	chr2R	7592445	7593297	.	853	600	350	432	491	380	391	251	277	515	477	193	463
Region1857	chr2R	7653716	7654062	.	347	240	177	286	273	242	314	500	587	228	202	213	314
Region1858	chr2R	7668714	7669000	.	287	248	162	90	102	185	198	179	221	156	159	98	123
Region1859	chr2R	7674169	7674769	.	601	370	225	229	253	169	260	291	366	282	281	145	264
Region1860	chr2R	7676082	7676534	.	453	465	305	318	385	380	550	480	553	380	386	218	423
Region1861	chr2R	7692711	7693234	.	524	21	15	24	28	14	12	25	18	33	24	7	29
Region1862	chr2R	7698660	7699706	.	1047	367	252	317	254	742	830	752	1004	540	570	335	617
Region1863	chr2R	7745317	7745707	.	391	5	4	4	3	8	8	6	14	5	6	4	6
Region1864	chr2R	7806193	7806661	.	469	586	400	592	530	454	557	712	876	588	509	339	627
Region1865	chr2R	7811830	7812890	.	1061	1107	708	470	467	632	791	493	594	668	575	203	389
Region1866	chr2R	7823270	7823522	.	253	801	535	338	322	442	563	348	534	588	534	287	536
Region1867	chr2R	7829009	7829405	.	397	459	295	186	254	575	628	577	703	420	425	263	377
Region1868	chr2R	7885918	7886299	.	382	393	276	248	218	549	563	557	551	315	248	286	337
Region1869	chr2R	7916194	7917147	.	954	390	253	304	301	228	254	378	432	320	318	253	333
Region1870	chr2R	7932063	7932591	.	529	630	354	403	351	350	444	516	657	451	425	251	428
Region1871	chr2R	7938858	7939338	.	481	73	61	46	43	37	54	41	58	69	92	40	38
Region1872	chr2R	7947729	7948269	.	541	73	30	14	15	36	26	6	9	32	37	5	11
Region1873	chr2R	7955686	7955960	.	275	188	121	63	58	62	102	39	48	94	97	30	35
Region1874	chr2R	7959255	7960006	.	752	5541	3068	630	632	2076	2119	509	565	2706	2657	344	590
Region1875	chr2R	7960501	7962076	.	1576	6762	3321	862	789	1991	2510	487	520	2414	2277	403	679
Region1876	chr2R	7962379	7963146	.	768	1460	814	756	811	697	841	793	921	1126	990	392	808
Region1877	chr2R	7971864	7972066	.	203	357	173	75	87	96	112	113	107	206	145	53	142
Region1878	chr2R	7972414	7972859	.	446	731	484	239	294	448	432	265	281	306	294	107	169
Region1879	chr2R	7988989	7990127	.	1139	439	283	170	228	287	281	222	259	396	358	122	261
Region1880	chr2R	8018716	8019453	.	738	205	150	80	107	73	78	37	53	189	179	50	85
Region1881	chr2R	8021866	8022172	.	307	10	3	7	0	5	2	2	2	6	2	3	2
Region1882	chr2R	8029249	8029775	.	527	15	10	23	19	6	3	8	11	11	8	14	18
Region1883	chr2R	8030641	8031551	.	911	745	434	272	210	202	211	118	137	408	368	120	279
Region1884	chr2R	8046340	8047076	.	737	20	10	10	8	4	8	6	3	10	4	5	8
Region1885	chr2R	8049896	8050481	.	586	21	7	15	6	9	11	5	8	12	11	9	8
Region1886	chr2R	8060403	8061792	.	1390	65	36	64	70	20	30	21	16	84	67	46	67
Region1887	chr2R	8062494	8062915	.	422	19	12	20	22	5	6	3	7	20	20	16	21
Region1888	chr2R	8064655	8065929	.	1275	292	180	591	674	129	199	265	331	205	199	290	506
Region1889	chr2R	8067770	8069403	.	1634	1970	1096	1033	1030	1024	1130	1191	1364	1451	1296	758	1273
Region1890	chr2R	8079766	8080508	.	743	1106	703	386	378	569	590	349	435	739	670	226	364
Region1891	chr2R	8080866	8081424	.	559	233	146	111	113	83	101	79	102	156	156	44	124
Region1892	chr2R	8082974	8083591	.	618	1300	766	780	946	618	612	484	673	818	722	472	1049
Region1893	chr2R	8106109	8106582	.	474	498	374	272	305	257	312	238	331	472	376	243	314
Region1894	chr2R	8122177	8123402	.	1226	3715	2263	1213	1149	1721	2008	1172	1436	2359	2301	567	1096
Region1895	chr2R	8129448	8130100	.	653	1327	708	192	192	469	506	119	163	930	976	94	199
Region1896	chr2R	8137561	8137880	.	320	40	21	43	33	26	29	29	24	37	30	22	38
Region1897	chr2R	8145848	8146197	.	350	802	592	1294	1484	380	553	295	427	865	760	306	784
Region1898	chr2R	8156317	8156799	.	483	1560	921	1226	1441	1003	1261	1824	2164	1155	1053	980	1697
Region1899	chr2R	8163177	8163709	.	533	483	301	336	315	317	359	282	440	402	372	213	329
Region1900	chr2R	8164692	8165147	.	456	272	157	171	146	145	165	155	211	180	185	96	167
Region1901	chr2R	8170169	8170451	.	283	93	72	84	62	93	150	114	147	168	147	97	153
Region1902	chr2R	8173921	8175102	.	1182	3932	2362	2064	2401	2126	2345	2028	2464	3451	2938	1610	3036
Region1903	chr2R	8232125	8232723	.	599	4325	2706	2760	2359	2903	3328	2146	3603	3722	3270	1825	3170
Region1904	chr2R	8233283	8233903	.	621	20	11	4	3	11	12	11	5	15	18	3	7
Region1905	chr2R	8236949	8238247	.	1299	1662	1066	1088	1429	811	961	1575	2020	1371	1278	876	1786
Region1906	chr2R	8241717	8242206	.	490	155	101	51	29	79	72	59	86	149	127	26	63
Region1907	chr2R	8245905	8247032	.	1128	122	75	36	37	55	43	19	25	64	70	20	36
Region1908	chr2R	8247911	8248560	.	650	27	12	12	6	8	9	12	4	27	13	15	16
Region1909	chr2R	8250103	8251140	.	1038	17	7	10	4	5	9	5	11	14	7	9	7
Region1910	chr2R	8251562	8251908	.	347	3	3	1	1	1	2	3	3	5	3	1	3
Region1911	chr2R	8304571	8305135	.	565	0	5	4	2	25	25	13	17	3	3	2	5
Region1912	chr2R	8326876	8327573	.	698	643	583	401	459	501	562	688	1109	473	453	251	703
Region1913	chr2R	8394407	8394784	.	378	5	2	5	6	1	4	2	2	3	3	1	7
Region1914	chr2R	8396670	8397013	.	344	5	0	2	1	2	6	0	1	1	2	3	1
Region1915	chr2R	8566140	8566303	.	164	10	4	5	8	5	10	8	4	13	3	5	9
Region1916	chr2R	8599727	8600688	.	962	4454	2507	2582	3251	1987	2387	2854	3207	3042	2572	1735	3450
Region1917	chr2R	8614545	8614796	.	252	711	567	1251	1386	822	979	1487	2000	819	763	840	1426
Region1918	chr2R	8631532	8631856	.	325	174	102	182	133	128	141	168	224	165	150	131	203
Region1919	chr2R	8632470	8632867	.	398	5	2	10	3	6	7	8	3	4	8	3	6
Region1920	chr2R	8636293	8636835	.	543	11	4	19	6	7	9	1	2	8	8	9	4
Region1921	chr2R	8637103	8637520	.	418	47	23	8	6	13	18	8	6	23	24	5	6
Region1922	chr2R	8638224	8638819	.	596	22	9	12	11	16	11	5	11	19	12	10	12
Region1923	chr2R	8639668	8639996	.	329	13	6	21	10	24	13	23	22	6	14	6	20
Region1924	chr2R	8640760	8641665	.	906	46	31	8	13	38	27	10	8	38	25	14	23
Region1925	chr2R	8642014	8642580	.	567	24	7	6	6	13	14	13	11	9	13	7	7
Region1926	chr2R	8642970	8643969	.	1000	59	37	19	10	56	70	11	18	29	45	20	25
Region1927	chr2R	8647468	8648156	.	689	6	5	6	8	5	13	8	7	5	7	5	8
Region1928	chr2R	8648691	8650568	.	1878	5848	3732	2513	3455	3245	4091	2568	3699	5060	4584	1914	3942
Region1929	chr2R	8651327	8651793	.	467	738	341	176	198	370	431	152	159	514	505	114	301
Region1930	chr2R	8653597	8654010	.	414	462	197	104	89	203	248	99	111	362	339	85	174
Region1931	chr2R	8654642	8656805	.	2164	3107	1419	664	743	1404	1475	565	671	2215	2355	475	1336
Region1932	chr2R	8657682	8658968	.	1287	1953	845	373	367	693	751	240	285	1339	1305	289	606
Region1933	chr2R	8665781	8666509	.	729	722	355	357	419	311	334	377	440	456	368	199	380
Region1934	chr2R	8667479	8668052	.	574	110	63	35	28	39	48	26	46	72	65	21	35
Region1935	chr2R	8668615	8669164	.	550	99	57	52	46	59	72	40	51	63	55	16	28
Region1936	chr2R	8670154	8670796	.	643	298	144	75	76	113	101	80	119	151	127	22	72
Region1937	chr2R	8671211	8671735	.	525	304	190	44	63	134	123	28	31	116	141	17	50
Region1938	chr2R	8723121	8724761	.	1641	1456	864	922	985	739	933	1024	1229	1292	1164	674	1047
Region1939	chr2R	8733167	8733635	.	469	311	244	287	282	243	313	351	390	316	250	160	295
Region1940	chr2R	8759674	8759965	.	292	4	3	4	2	0	0	2	1	2	3	2	0
Region1941	chr2R	8798198	8798611	.	414	551	366	1096	1135	657	833	1586	2091	537	544	628	1242
Region1942	chr2R	8801885	8802401	.	517	4	2	13	11	15	19	46	33	5	1	2	6
Region1943	chr2R	8808494	8808780	.	287	2	1	2	3	5	5	11	22	5	3	3	2
Region1944	chr2R	8862435	8862888	.	454	208	144	30	29	125	136	69	83	155	171	19	34
Region1945	chr2R	8893461	8893908	.	448	62	38	145	94	57	63	136	127	61	43	47	78
Region1946	chr2R	8899922	8900522	.	601	232	142	238	219	148	172	186	247	208	207	131	296
Region1947	chr2R	8901079	8901688	.	610	694	483	509	568	455	560	801	961	603	564	458	731
Region1948	chr2R	8906795	8907112	.	318	1005	582	469	569	534	624	686	942	681	607	250	673
Region1949	chr2R	8907351	8907814	.	464	570	357	436	344	312	396	487	658	403	429	295	369
Region1950	chr2R	8913607	8915029	.	1423	2682	1748	1126	1218	1559	1759	1055	1338	1993	1789	795	1263
Region1951	chr2R	8915636	8915929	.	294	303	182	76	84	124	142	51	67	172	137	28	63
Region1952	chr2R	8922528	8923088	.	561	534	366	399	408	380	495	497	575	439	431	282	472
Region1953	chr2R	8925610	8925926	.	317	337	160	225	217	146	149	174	196	214	213	116	215
Region1954	chr2R	8927800	8928471	.	672	852	623	656	451	604	607	635	792	739	662	384	583
Region1955	chr2R	8947049	8947530	.	482	464	301	281	227	418	462	457	522	364	344	160	336
Region1956	chr2R	8950833	8951259	.	427	716	450	379	338	437	544	445	515	521	498	212	414
Region1957	chr2R	8951778	8952608	.	831	1319	739	699	604	690	808	696	880	989	830	411	769
Region1958	chr2R	8984970	8986037	.	1068	7331	4551	2403	3954	3704	4206	2247	3209	5399	4811	1777	5646
Region1959	chr2R	9006753	9007098	.	346	1	0	3	5	0	2	1	3	1	4	4	4
Region1960	chr2R	9039497	9039743	.	247	2	4	1	1	0	1	2	0	3	2	0	2
Region1961	chr2R	9056308	9056522	.	215	8	4	1	0	8	6	4	5	3	2	0	1
Region1962	chr2R	9070770	9072845	.	2076	95	50	82	57	20	25	31	25	32	26	16	34
Region1963	chr2R	9075890	9076179	.	290	6	4	3	2	3	6	4	2	16	18	4	17
Region1964	chr2R	9077714	9078022	.	309	13	10	4	6	2	2	3	10	6	4	6	7
Region1965	chr2R	9081562	9081861	.	300	10	7	18	12	8	9	10	12	14	7	5	12
Region1966	chr2R	9087926	9088098	.	173	177	103	79	87	93	98	68	84	102	89	41	63
Region1967	chr2R	9092782	9093241	.	460	200	145	199	276	81	118	235	301	105	136	126	242
Region1968	chr2R	9095010	9095515	.	506	999	785	997	1403	645	783	912	1098	1139	1021	611	1140
Region1969	chr2R	9098180	9098705	.	526	321	158	224	186	164	206	153	198	251	192	113	148
Region1970	chr2R	9103032	9103562	.	531	796	555	610	718	493	601	796	877	665	649	421	754
Region1971	chr2R	9110700	9111316	.	617	1052	643	703	696	635	798	793	917	875	827	309	730
Region1972	chr2R	9114205	9114665	.	461	790	544	235	215	444	477	298	408	501	508	160	234
Region1973	chr2R	9115854	9116926	.	1073	2662	1390	1467	1224	1489	1658	1574	1932	1823	1678	897	1479
Region1974	chr2R	9131532	9131852	.	321	553	348	295	333	213	267	281	313	366	323	225	258
Region1975	chr2R	9132263	9132814	.	552	299	176	274	224	172	172	238	316	213	198	195	291
Region1976	chr2R	9133181	9134024	.	844	246	140	355	327	123	125	121	121	119	132	89	218
Region1977	chr2R	9137764	9138142	.	379	24	20	39	46	25	27	64	74	24	28	29	41
Region1978	chr2R	9138376	9139386	.	1011	1354	919	726	1131	742	822	1021	1514	921	874	652	1456
Region1979	chr2R	9143659	9144201	.	543	973	585	615	559	541	616	736	931	654	660	438	665
Region1980	chr2R	9144856	9145126	.	271	173	113	89	78	75	75	74	92	105	94	47	116
Region1981	chr2R	9176996	9177424	.	429	300	214	173	156	183	220	146	203	284	251	103	193
Region1982	chr2R	9189185	9189579	.	395	20	7	71	44	3	9	5	8	6	7	9	11
Region1983	chr2R	9191895	9192233	.	339	589	378	443	407	35	41	43	35	198	185	115	194
Region1984	chr2R	9194911	9195257	.	347	303	220	145	187	51	88	96	86	127	112	83	103
Region1985	chr2R	9200207	9200437	.	231	3	2	6	6	1	6	9	11	3	2	1	4
Region1986	chr2R	9203472	9203787	.	316	1	5	5	9	2	9	6	10	8	10	8	5
Region1987	chr2R	9206898	9207817	.	920	1611	916	960	684	1215	1187	1096	1269	988	872	501	776
Region1988	chr2R	9231065	9231867	.	803	231	165	57	56	49	64	41	67	127	89	40	77
Region1989	chr2R	9251878	9252314	.	437	40	23	48	45	34	55	51	46	76	62	32	37
Region1990	chr2R	9278789	9279289	.	501	101	45	65	54	37	49	23	27	69	86	34	52
Region1991	chr2R	9284059	9285158	.	1100	1074	610	568	612	578	611	642	833	799	837	462	735
Region1992	chr2R	9292136	9292994	.	859	83	52	42	30	47	40	58	53	58	54	31	34
Region1993	chr2R	9376572	9377016	.	445	9	6	3	1	6	1	3	1	5	5	5	4
Region1994	chr2R	9398425	9399423	.	999	1446	735	698	670	789	880	676	699	980	928	396	726
Region1995	chr2R	9403755	9404212	.	458	79	67	33	26	9	9	30	19	14	28	28	63
Region1996	chr2R	9404841	9405607	.	767	97	31	59	47	11	23	33	44	27	22	40	121
Region1997	chr2R	9406398	9407493	.	1096	174	73	69	55	61	50	44	54	73	72	50	130
Region1998	chr2R	9413261	9413639	.	379	1529	741	850	1232	615	699	723	1064	680	534	386	1062
Region1999	chr2R	9414053	9415103	.	1051	3038	2187	2148	2172	1938	2230	1546	2367	2497	2628	1998	2591
Region2000	chr2R	9419637	9420673	.	1037	54	28	56	45	12	24	19	32	26	38	38	97
Region2001	chr2R	9424001	9424475	.	475	289	179	291	241	218	247	374	367	205	247	295	305
Region2002	chr2R	9426267	9427236	.	970	81	55	51	51	58	73	80	87	65	65	42	102
Region2003	chr2R	9440813	9442453	.	1641	2981	1888	2071	2358	946	1134	1149	1591	1978	1795	1143	2664
Region2004	chr2R	9445748	9446393	.	646	124	81	36	37	61	55	32	46	83	74	26	47
Region2005	chr2R	9481740	9482272	.	533	293	158	172	196	399	542	1144	1213	471	471	248	346
Region2006	chr2R	9482797	9483176	.	380	269	151	96	79	403	455	482	537	388	361	85	210
Region2007	chr2R	9490773	9491542	.	770	60	27	57	30	21	22	17	18	32	29	13	21
Region2008	chr2R	9494092	9494475	.	384	663	454	982	933	371	455	267	416	556	466	310	507
Region2009	chr2R	9546456	9547428	.	973	1279	816	529	539	514	533	330	626	813	793	351	726
Region2010	chr2R	9548068	9548857	.	790	17	20	49	28	16	26	29	44	25	14	22	43
Region2011	chr2R	9552682	9553209	.	528	982	579	752	1041	392	534	747	1061	636	576	376	729
Region2012	chr2R	9567184	9567459	.	276	248	158	69	61	96	111	76	82	114	135	30	103
Region2013	chr2R	9577710	9578273	.	564	220	114	308	412	161	190	355	380	221	211	228	419
Region2014	chr2R	9578676	9579183	.	508	234	184	259	266	170	223	392	460	226	258	216	321
Region2015	chr2R	9584568	9585116	.	549	530	345	254	317	265	321	270	382	371	346	189	300
Region2016	chr2R	9586959	9587372	.	414	971	578	385	516	409	523	463	661	732	688	401	534
Region2017	chr2R	9590680	9591225	.	546	1171	758	776	901	644	744	1080	1102	955	962	604	1229
Region2018	chr2R	9593902	9594474	.	573	290	189	350	289	244	302	480	542	237	225	169	392
Region2019	chr2R	9691894	9693535	.	1642	5037	2981	2662	3024	3406	3917	4775	5545	3996	3712	2036	5199
Region2020	chr2R	9694575	9695079	.	505	50	40	25	20	18	25	15	17	29	33	14	17
Region2021	chr2R	9699995	9700619	.	625	9	7	7	5	6	9	6	3	5	2	1	3
Region2022	chr2R	9708988	9709493	.	506	4	3	20	19	6	8	19	19	6	9	15	33
Region2023	chr2R	9711443	9711871	.	429	27	14	16	18	14	30	60	69	22	14	24	36
Region2024	chr2R	9712106	9712567	.	462	1851	1093	1474	1752	1005	1278	1620	2182	1385	1191	1075	1825
Region2025	chr2R	9714515	9715018	.	504	98	56	71	84	61	78	157	146	66	60	48	125
Region2026	chr2R	9810702	9810953	.	252	0	0	1	0	1	2	4	0	0	1	4	4
Region2027	chr2R	9820020	9820393	.	374	179	128	80	86	156	170	126	168	120	121	45	106
Region2028	chr2R	9842384	9842724	.	341	488	337	288	356	178	210	288	331	296	350	236	323
Region2029	chr2R	9847630	9848008	.	379	756	417	321	296	360	419	499	582	504	475	230	437
Region2030	chr2R	9865503	9865912	.	410	149	104	157	163	113	145	144	187	148	134	88	156
Region2031	chr2R	9867929	9868210	.	282	14	7	19	19	16	8	13	7	10	14	6	13
Region2032	chr2R	9871528	9871889	.	362	1005	761	525	726	577	710	853	1144	1303	1357	318	908
Region2033	chr2R	9875026	9875315	.	290	1146	807	671	1177	725	805	825	1176	1149	1094	678	1308
Region2034	chr2R	9891374	9891827	.	454	1370	701	617	499	748	880	732	823	798	829	365	677
Region2035	chr2R	9910731	9911079	.	349	35	17	25	17	18	15	22	18	12	15	7	3
Region2036	chr2R	9929474	9930178	.	705	262	155	115	102	365	501	740	811	290	246	73	129
Region2037	chr2R	9931435	9932122	.	688	22	8	8	6	22	33	63	86	9	7	8	10
Region2038	chr2R	9933856	9934183	.	328	6	7	6	0	5	14	22	25	9	5	2	4
Region2039	chr2R	9935256	9935606	.	351	2	6	9	2	14	7	17	20	6	4	4	6
Region2040	chr2R	9942843	9943138	.	296	8	5	3	3	9	3	8	4	5	7	3	9
