Chr	Start	End	Target	Score	IM_PET
chr3L	5151431	5153431	FBgn0052241	0.983	0
chr3L	5151431	5153431	kri	0.971	0
chr3L	5365774	5367774	CG32238	0.972	0
chr3L	5365774	5367774	CG13713	0.976	0
chr3L	5365774	5367774	CG13712	0.972	0
chr3L	5367064	5369064	CG15876	0.972	0
chr3L	5367064	5369064	CG13713	0.976	0
chr3L	5367064	5369064	CG13712	0.972	0
chr3L	5564798	5566798	CG13712	0.962	0
chr3L	5564798	5566798	CG32237	0.961	0
chr3L	5564798	5566798	FBgn0047000	0.957	0
chr3L	5582805	5584805	CG32238	0.975	0
chr3L	5582805	5584805	FBgn0035571	0.955	0
chr3L	5582805	5584805	CG5150	0.953	0
chr3L	5583266	5585266	CG32238	0.975	0
chr3L	5583266	5585266	FBgn0035571	0.955	0
chr3L	5583266	5585266	CG5150	0.958	0
chr3L	5620355	5622355	CG32238	0.967	0
chr3L	5620355	5622355	CG15876	0.957	0
chr3L	5620355	5622355	CG13713	0.96	0
chr3L	5660745	5662745	CG15876	0.96	0
chr3L	5660745	5662745	CG13713	0.964	0
chr3L	5660745	5662745	CG13712	0.964	0
chr3L	5763781	5765781	Dhc64C	0.957	0
chr3L	5763781	5765781	DnaJ-1	0.97	0
chr3L	5763781	5765781	GluRIA	0.958	0
chr3L	5765334	5767334	Dhc64C	0.959	0
chr3L	5765334	5767334	CG10576	0.945	0
chr3L	5765334	5767334	GluRIA	0.958	0
chr3L	5928673	5930673	CG33993	0.956	0
chr3L	5928673	5930673	CG8549	0.958	0
chr3L	5928673	5930673	CG10103	0.93	0
chr3L	5930375	5932375	FBgn0086900	0.93	0
chr3L	5930375	5932375	CG8549	0.956	0
chr3L	5930375	5932375	CG10103	0.93	0
chr3L	5974869	5976869	CG10674	0.965	0
chr3L	5974869	5976869	CG4611	0.961	0
chr3L	5974869	5976869	FBgn0035718	0.963	0
chr3L	6054141	6056141	Cyt-c1	0.971	0
chr3L	6054141	6056141	Pfdn4	0.982	0
chr3L	6054141	6056141	CG8549	0.98	0
chr3L	6073783	6075783	CG10674	0.975	0
chr3L	6073783	6075783	Pfdn4	0.979	0
chr3L	6073783	6075783	CG8549	0.978	0
chr3L	6495984	6497984	S6k	0.977	0
chr3L	6495984	6497984	kri	0.981	0
chr3L	6495984	6497984	mad2	0.97	0
chr3L	6741491	6743491	S6k	0.969	0
chr3L	6741491	6743491	kri	0.966	0
chr3L	6741491	6743491	FBgn0035666	0.971	0
chr3L	6742146	6744146	S6k	0.969	0
chr3L	6742146	6744146	kri	0.966	0
chr3L	6742146	6744146	FBgn0035666	0.971	0
chr3L	6745627	6747627	kri	0.974	0
chr3L	6745627	6747627	mad2	0.968	0
chr3L	6745627	6747627	FBgn0035666	0.971	0
chr3L	6752899	6754899	kri	0.972	0
chr3L	6752899	6754899	mad2	0.966	0
chr3L	6752899	6754899	FBgn0035666	0.971	0
chr3L	6755215	6757215	S6k	0.959	0
chr3L	6755215	6757215	kri	0.963	0
chr3L	6755215	6757215	FBgn0035666	0.969	0
chr3L	6953295	6955295	FBgn0047000	0.957	0
chr3L	6953295	6955295	sgl	0.942	0
chr3L	6953295	6955295	FBgn0250849	0.944	0
chr3L	6954053	6956053	CG10274	0.926	0
chr3L	6954053	6956053	FBgn0047000	0.953	0
chr3L	6954053	6956053	FBgn0266962	0.922	0
chr3L	7239855	7241855	MCU	0.97	0
chr3L	7239855	7241855	FBgn0035750	0.985	0
chr3L	7239855	7241855	mei-P22	0.964	0
chr3L	7241168	7243168	MCU	0.97	0
chr3L	7241168	7243168	Cdc27	0.968	0
chr3L	7241168	7243168	ERR	0.96	0
chr3L	7247482	7249482	MCU	0.97	0
chr3L	7247482	7249482	mei-P22	0.949	0
chr3L	7247482	7249482	ERR	0.96	0
chr3L	7250352	7252352	MCU	0.97	0
chr3L	7250352	7252352	Cdc27	0.943	0
chr3L	7250352	7252352	ERR	0.952	0
chr3L	7322588	7324588	CG42307	0.992	0
chr3L	7322588	7324588	Rab19	0.965	0
chr3L	7322588	7324588	CG7194	0.95	0
chr3L	7322678	7324678	CG42307	0.992	0
chr3L	7322678	7324678	Rab19	0.965	0
chr3L	7322678	7324678	CG7194	0.95	0
chr3L	7327215	7329215	Nmt	0.95	0
chr3L	7327215	7329215	Rab19	0.966	0
chr3L	7327215	7329215	CG7194	0.955	0
chr3L	7345367	7347367	CG7387	0.962	0
chr3L	7345367	7347367	Rab19	0.963	0
chr3L	7345367	7347367	CG7194	0.957	0
chr3L	7355130	7357130	FBgn0040832	0.959	0
chr3L	7355130	7357130	Rab19	0.974	0
chr3L	7355130	7357130	CG7194	0.957	0
chr3L	7367670	7369670	FBgn0040832	0.963	0
chr3L	7367670	7369670	Rab19	0.964	0
chr3L	7367670	7369670	CG7194	0.969	0
chr3L	7368705	7370705	SMSr	0.974	0
chr3L	7368705	7370705	FBgn0040832	0.963	0
chr3L	7368705	7370705	CG7194	0.969	0
chr3L	7371496	7373496	CG8563	0.969	0
chr3L	7371496	7373496	FBgn0040832	0.963	0
chr3L	7371496	7373496	FBgn0265089	0.961	0
chr3L	7371496	7373496	Rab19	0.961	0
chr3L	7381481	7383481	FBgn0035776	0.976	0
chr3L	7381481	7383481	fan	0.968	0
chr3L	7381481	7383481	CG7927	0.967	0
chr3L	7986804	7988804	BBS1	0.961	0
chr3L	7986804	7988804	FBgn0035922	0.972	0
chr3L	7986804	7988804	CG32022	0.961	0
chr3L	8189743	8191743	CG14829	0.963	0
chr3L	8189743	8191743	FBgn0035776	0.926	0
chr3L	8189743	8191743	FBgn0052376	0.95	0
chr3L	8189882	8191882	CG14829	0.963	0
chr3L	8189882	8191882	FBgn0052376	0.95	0
chr3L	8189882	8191882	CG8005	0.964	0
chr3L	8196850	8198850	CG14829	0.965	0
chr3L	8196850	8198850	FBgn0035776	0.949	0
chr3L	8196850	8198850	FBgn0052364	0.974	0
chr3L	8197703	8199703	CG14829	0.965	0
chr3L	8197703	8199703	FBgn0035776	0.949	0
chr3L	8197703	8199703	FBgn0052376	0.947	0
chr3L	8288748	8290748	FBgn0052376	0.915	0
chr3L	8288748	8290748	CG14838	0.941	0
chr3L	8288748	8290748	CG5280	0.968	0
chr3L	8288748	8290748	nwk	0.915	0
chr3L	8296156	8298156	CG14838	0.934	0
chr3L	8296156	8298156	ergic53	0.945	0
chr3L	8296156	8298156	CG5280	0.968	0
chr3L	8298041	8300041	CG14838	0.934	0
chr3L	8298041	8300041	ergic53	0.939	0
chr3L	8298041	8300041	CG5280	0.968	0
chr3L	8299527	8301527	Rab19	0.953	0
chr3L	8299527	8301527	Sbp2	0.951	0
chr3L	8299527	8301527	CG5280	0.968	0
chr3L	8303209	8305209	FBgn0035776	0.958	0
chr3L	8303209	8305209	Arl5	0.986	0
chr3L	8303209	8305209	CG5280	0.968	0
chr3L	8307305	8309305	FBgn0035776	0.962	0
chr3L	8307305	8309305	Sbp2	0.95	0
chr3L	8307305	8309305	CG5280	0.966	0
chr3L	8313452	8315452	FBgn0035776	0.965	0
chr3L	8313452	8315452	FBgn0262361	0.97	0
chr3L	8313452	8315452	CG5280	0.966	0
chr3L	8346439	8348439	smid	0.95	0
chr3L	8346439	8348439	FBgn0035776	0.966	0
chr3L	8346439	8348439	FBgn0052379	0.933	0
chr3L	8423984	8425984	FBgn0052371	0.971	0
chr3L	8423984	8425984	Dhpr	0.968	0
chr3L	8423984	8425984	Use1	0.97	0
chr3L	8440944	8442944	Hsp23	0.97	0
chr3L	8440944	8442944	FBgn0035985	0.966	0
chr3L	8440944	8442944	CG3967	0.952	0
chr3L	8447838	8449838	Hsp23	0.97	0
chr3L	8447838	8449838	FBgn0035985	0.964	0
chr3L	8447838	8449838	Bet3	0.95	0
chr3L	8480144	8482144	CG14837	0.957	0
chr3L	8480144	8482144	FBgn0052371	0.971	0
chr3L	8480144	8482144	eIF4E1	0.961	0
chr3L	8480814	8482814	CG14837	0.957	0
chr3L	8480814	8482814	FBgn0052371	0.971	0
chr3L	8480814	8482814	Use1	0.956	0
chr3L	8504052	8506052	CG14837	0.957	0
chr3L	8504052	8506052	FBgn0052371	0.958	0
chr3L	8504052	8506052	CG6745	0.959	0
chr3L	8505254	8507254	CG14837	0.957	0
chr3L	8505254	8507254	FBgn0052371	0.958	0
chr3L	8505254	8507254	CG6745	0.967	0
chr3L	8508158	8510158	FBgn0052371	0.958	0
chr3L	8508158	8510158	FBgn0035971	0.958	0
chr3L	8508158	8510158	FBgn0001229	0.958	0
chr3L	8508530	8510530	CG14837	0.957	0
chr3L	8508530	8510530	FBgn0052371	0.957	0
chr3L	8508530	8510530	FBgn0035971	0.958	0
chr3L	8508530	8510530	FBgn0001229	0.958	0
chr3L	8509392	8511392	CG14837	0.957	0
chr3L	8509392	8511392	FBgn0035971	0.958	0
chr3L	8509392	8511392	FBgn0001229	0.958	0
chr3L	8543729	8545729	Jarid2	0.974	0
chr3L	8543729	8545729	pall	0.973	0
chr3L	8543729	8545729	CG32037	0.964	0
chr3L	8544391	8546391	Jarid2	0.966	0
chr3L	8544391	8546391	pall	0.975	0
chr3L	8544391	8546391	CG32037	0.964	0
chr3L	8599327	8601327	FBgn0052371	0.959	0
chr3L	8599327	8601327	FBgn0035971	0.964	0
chr3L	8599327	8601327	GluRIB	0.961	0
chr3L	8600375	8602375	FBgn0052371	0.959	0
chr3L	8600375	8602375	FBgn0035971	0.964	0
chr3L	8600375	8602375	GluRIB	0.961	0
chr3L	8600662	8602662	FBgn0052371	0.959	0
chr3L	8600662	8602662	FBgn0035971	0.964	0
chr3L	8600662	8602662	GluRIB	0.961	0
chr3L	8603124	8605124	S-Lap1	0.964	0
chr3L	8603124	8605124	FBgn0035971	0.96	0
chr3L	8603124	8605124	GluRIB	0.961	0
chr3L	8632384	8634384	FBgn0052371	0.948	0
chr3L	8632384	8634384	FBgn0001229	0.951	0
chr3L	8632384	8634384	eIF4E1	0.931	0
chr3L	8675942	8677942	FBgn0035811	0.947	0
chr3L	8675942	8677942	FBgn0001229	0.974	0
chr3L	8675942	8677942	eIF4E1	0.971	0
chr3L	8720567	8722567	FBgn0052371	0.963	0
chr3L	8720567	8722567	eIF4E1	0.982	0
chr3L	8720567	8722567	MTF-1	0.963	0
chr3L	8720974	8722974	FBgn0052371	0.963	0
chr3L	8720974	8722974	eIF4E1	0.982	0
chr3L	8720974	8722974	MTF-1	0.963	0
chr3L	8952710	8954710	fan	0.966	0
chr3L	8952710	8954710	FBgn0265089	0.968	0
chr3L	8952710	8954710	CG8336	0.982	0
chr3L	8953377	8955377	fan	0.966	0
chr3L	8953377	8955377	FBgn0265089	0.967	0
chr3L	8953377	8955377	CG8336	0.982	0
chr3L	8956138	8958138	CG7504	0.955	0
chr3L	8956138	8958138	CalpB	0.964	0
chr3L	8956138	8958138	CG14164	0.974	0
chr3L	8956255	8958255	CG7504	0.955	0
chr3L	8956255	8958255	CalpB	0.964	0
chr3L	8956255	8958255	CG14164	0.974	0
chr3L	8974093	8976093	CG7504	0.962	0
chr3L	8974093	8976093	CG18178	0.941	0
chr3L	8974093	8976093	CG14164	0.957	0
chr3L	8985775	8987775	Galk	0.964	0
chr3L	8985775	8987775	CG18178	0.964	0
chr3L	8985775	8987775	CG14174	0.96	0
chr3L	8995936	8997936	CG18178	0.971	0
chr3L	8995936	8997936	CG14174	0.969	0
chr3L	8995936	8997936	RasGAP1	0.95	0
chr3L	9367579	9369579	FBgn0000121	0.969	0
chr3L	9367579	9369579	CG32053	0.964	0
chr3L	9367579	9369579	scramb1	0.961	0
chr3L	9372882	9374882	FBgn0000121	0.966	0
chr3L	9372882	9374882	Hsp67Ba	0.982	0
chr3L	9372882	9374882	CG32053	0.965	0
chr3L	9372882	9374882	scramb1	0.965	0
chr3L	9376802	9378802	FBgn0000121	0.962	0
chr3L	9376802	9378802	CG32053	0.965	0
chr3L	9376802	9378802	scramb1	0.965	0
chr3L	9377302	9379302	FBgn0000121	0.962	0
chr3L	9377302	9379302	CG32053	0.965	0
chr3L	9377302	9379302	scramb1	0.965	0
chr3L	9379318	9381318	SrpRbeta	0.961	0
chr3L	9379318	9381318	CG32053	0.972	0
chr3L	9379318	9381318	scramb1	0.964	0
chr3L	9380284	9382284	SrpRbeta	0.961	0
chr3L	9380284	9382284	CG32053	0.972	0
chr3L	9380284	9382284	scramb1	0.964	0
chr3L	9401439	9403439	CG6638	0.961	0
chr3L	9401439	9403439	SrpRbeta	0.971	0
chr3L	9401439	9403439	CG32053	0.975	0
chr3L	9401439	9403439	FBgn0036078	0.961	0
chr3L	9409337	9411337	CG6638	0.961	0
chr3L	9409337	9411337	SrpRbeta	0.971	0
chr3L	9409337	9411337	CG32053	0.973	0
chr3L	9428819	9430819	ZC3H3	0.962	0
chr3L	9428819	9430819	CG32022	0.978	0
chr3L	9428819	9430819	phol	0.96	0
chr3L	9445443	9447443	ZC3H3	0.974	0
chr3L	9445443	9447443	CG3448	0.972	0
chr3L	9445443	9447443	CG6628	0.971	0
chr3L	9455874	9457874	GstO1	0.969	0
chr3L	9455874	9457874	ghi	0.986	0
chr3L	9455874	9457874	CG6628	0.98	0
chr3L	9462547	9464547	FBgn0085455	0.972	0
chr3L	9462547	9464547	CG3434	0.991	0
chr3L	9462547	9464547	CG6628	0.983	0
chr3L	9475418	9477418	FBgn0085455	0.979	0
chr3L	9475418	9477418	FBgn0053700	0.977	0
chr3L	9475418	9477418	CG6628	0.983	0
chr3L	9510017	9512017	FBgn0085455	0.978	0
chr3L	9510017	9512017	FBgn0053700	0.97	0
chr3L	9510017	9512017	CG6628	0.964	0
chr3L	9613951	9615951	FBgn0035922	0.965	0
chr3L	9613951	9615951	FBgn0085455	0.948	0
chr3L	9613951	9615951	FBgn0036082	0.925	0
chr3L	9614466	9616466	FBgn0035922	0.965	0
chr3L	9614466	9616466	FBgn0085455	0.948	0
chr3L	9614466	9616466	FBgn0036082	0.925	0
chr3L	9629124	9631124	FBgn0035922	0.957	0
chr3L	9629124	9631124	FBgn0085455	0.959	0
chr3L	9629124	9631124	Tmc	0.95	0
chr3L	9629208	9631208	FBgn0035922	0.957	0
chr3L	9629208	9631208	FBgn0085455	0.959	0
chr3L	9629208	9631208	CG3335	0.945	0
chr3L	9677598	9679598	CG5280	0.968	0
chr3L	9677598	9679598	FBgn0036029	0.988	0
chr3L	9677598	9679598	CG32066	0.965	0
chr3L	9713980	9715980	SH3PX1	0.956	0
chr3L	9713980	9715980	FBgn0036082	0.981	0
chr3L	9713980	9715980	CG32066	0.961	0
chr3L	9803548	9805548	FBgn0044051	0.991	0
chr3L	9803548	9805548	FBgn0044050	0.988	0
chr3L	9803548	9805548	CG34001	0.963	0
chr3L	9835140	9837140	CG5280	0.951	0
chr3L	9835140	9837140	CG34001	0.929	0
chr3L	9835140	9837140	CG32066	0.925	0
chr3L	9853214	9855214	CG5280	0.934	0
chr3L	9853214	9855214	CG10809	0.925	0
chr3L	9853214	9855214	CG34001	0.932	0
chr3L	9853214	9855214	CG32066	0.925	0
chr3L	9863638	9865638	CG5280	0.925	0
chr3L	9863638	9865638	CG34001	0.931	0
chr3L	9863638	9865638	CG32066	0.928	0
chr3L	9864374	9866374	CG5280	0.925	0
chr3L	9864374	9866374	CG34001	0.931	0
chr3L	9864374	9866374	CG32066	0.927	0
chr3L	9898819	9900819	CG5026	0.962	0
chr3L	9898819	9900819	Argk	0.966	0
chr3L	9898819	9900819	FBgn0035971	0.964	0
chr3L	10462152	10464152	Gem3	0.984	0
chr3L	10462152	10464152	FBgn0045770	0.934	0
chr3L	10462152	10464152	CG7638	0.938	0
chr3L	10515446	10517446	RasGAP1	0.965	0
chr3L	10515446	10517446	iPLA2-VIA	0.957	0
chr3L	10515446	10517446	FBgn0036089	0.965	0
chr3L	10524503	10526503	RasGAP1	0.967	0
chr3L	10524503	10526503	iPLA2-VIA	0.972	0
chr3L	10524503	10526503	CG33500	0.946	0
chr3L	10524503	10526503	FBgn0053272	0.946	0
chr3L	10630021	10632021	bma	0.974	0
chr3L	10630021	10632021	rt	0.963	0
chr3L	10630021	10632021	FBgn0286872	0.965	0
chr3L	10636223	10638223	bma	0.974	0
chr3L	10636223	10638223	CG32066	0.973	0
chr3L	10636223	10638223	FBgn0286872	0.964	0
chr3L	10636903	10638903	bma	0.974	0
chr3L	10636903	10638903	FBgn0262592	0.984	0
chr3L	10636903	10638903	CG14153	1	0
chr3L	10659980	10661980	SH3PX1	0.963	0
chr3L	10659980	10661980	bma	0.964	0
chr3L	10659980	10661980	rt	0.963	0
chr3L	10659980	10661980	FBgn0286872	0.973	0
chr3L	10673169	10675169	SH3PX1	0.965	0
chr3L	10673169	10675169	bma	0.96	0
chr3L	10673169	10675169	CG7512	0.961	0
chr3L	10673169	10675169	FBgn0286872	0.96	0
chr3L	10847238	10849238	CG6628	0.981	0
chr3L	10847238	10849238	CG7512	0.966	0
chr3L	10847238	10849238	CG5946	0.967	0
chr3L	10851342	10853342	CG6628	0.983	0
chr3L	10851342	10853342	rt	0.963	0
chr3L	10851342	10853342	CG5946	0.966	0
chr3L	10856999	10858999	CG6628	0.983	0
chr3L	10856999	10858999	rt	0.969	0
chr3L	10856999	10858999	CG5946	0.966	0
chr3L	10859334	10861334	CG6628	0.983	0
chr3L	10859334	10861334	rt	0.97	0
chr3L	10859334	10861334	CG5946	0.964	0
chr3L	10860978	10862978	CG6628	0.983	0
chr3L	10860978	10862978	rt	0.972	0
chr3L	10860978	10862978	CG5946	0.964	0
chr3L	10862294	10864294	CG6628	0.983	0
chr3L	10862294	10864294	rt	0.972	0
chr3L	10862294	10864294	CG5946	0.964	0
chr3L	11061604	11063604	scramb1	0.965	0
chr3L	11061604	11063604	Tim13	0.962	0
chr3L	11061604	11063604	Pop2	0.974	0
chr3L	11063537	11065537	CG6321	0.993	0
chr3L	11063537	11065537	CG6310	0.977	0
chr3L	11063537	11065537	Pop2	0.974	0
chr3L	11123260	11125260	Klp68D	0.962	0
chr3L	11123260	11125260	RpL10Ab	0.981	0
chr3L	11123260	11125260	FBgn0262366	0.962	0
chr3L	11236273	11238273	FBgn0036082	0.959	0
chr3L	11236273	11238273	FBgn0259748	0.946	0
chr3L	11236273	11238273	FBgn0027843	0.942	0
chr3L	11240949	11242949	FBgn0036082	0.958	0
chr3L	11240949	11242949	scyl	0.966	0
chr3L	11240949	11242949	FBgn0259748	0.952	0
chr3L	11241582	11243582	FBgn0036082	0.958	0
chr3L	11241582	11243582	FBgn0259748	0.952	0
chr3L	11241582	11243582	FBgn0027843	0.943	0
chr3L	11242586	11244586	FBgn0036082	0.958	0
chr3L	11242586	11244586	FBgn0259748	0.956	0
chr3L	11242586	11244586	CG6938	0.957	0
chr3L	11243637	11245637	FBgn0036082	0.958	0
chr3L	11243637	11245637	FBgn0259748	0.956	0
chr3L	11243637	11245637	CG6938	0.958	0
chr3L	11244338	11246338	FBgn0036082	0.959	0
chr3L	11244338	11246338	FBgn0259748	0.956	0
chr3L	11244338	11246338	CG6938	0.958	0
chr3L	11244751	11246751	FBgn0036082	0.959	0
chr3L	11244751	11246751	FBgn0259748	0.956	0
chr3L	11244751	11246751	CG6938	0.958	0
chr3L	11251406	11253406	FBgn0036082	0.961	0
chr3L	11251406	11253406	FBgn0259748	0.959	0
chr3L	11251406	11253406	CG6938	0.961	0
chr3L	11253425	11255425	FBgn0036082	0.965	0
chr3L	11253425	11255425	FBgn0259748	0.96	0
chr3L	11253425	11255425	CG6938	0.961	0
chr3L	11259463	11261463	FBgn0036227	0.98	0
chr3L	11259463	11261463	Pop2	0.958	0
chr3L	11259463	11261463	Adk1	0.971	0
chr3L	11340933	11342933	FBgn0036082	0.964	0
chr3L	11340933	11342933	FBgn0085267	0.964	0
chr3L	11340933	11342933	CG34001	0.978	0
chr3L	11340933	11342933	CG32066	0.981	0
chr3L	11560640	11562640	FBgn0085267	0.969	0
chr3L	11560640	11562640	CG34001	0.969	0
chr3L	11560640	11562640	Cpr67Fa2	0.978	0
chr3L	11560640	11562640	FBgn0053489	0.98	0
chr3L	11607745	11609745	CG34001	0.961	0
chr3L	11607745	11609745	CG32066	0.966	0
chr3L	11607745	11609745	Cpr67Fa2	0.972	0
chr3L	11648141	11650141	CG18815	0.981	0
chr3L	11648141	11650141	CG10654	0.96	0
chr3L	11648141	11650141	Gcn5	0.939	0
chr3L	11690595	11692595	CG6418	0.952	0
chr3L	11690595	11692595	FBgn0036202	0.932	0
chr3L	11690595	11692595	CG4069	0.961	0
chr3L	11788487	11790487	CG33947	0.981	0
chr3L	11788487	11790487	APP-BP1	0.974	0
chr3L	11788487	11790487	eyg	0.972	0
chr3L	11791830	11793830	CG33947	0.981	0
chr3L	11791830	11793830	APP-BP1	0.974	0
chr3L	11791830	11793830	eyg	0.97	0
chr3L	11821841	11823841	CG6418	0.964	0
chr3L	11821841	11823841	CG33947	0.967	0
chr3L	11821841	11823841	APP-BP1	0.961	0
chr3L	12001445	12003445	nol	0.949	0
chr3L	12001445	12003445	CG32074	0.947	0
chr3L	12001445	12003445	ssp	0.972	0
chr3L	12136325	12138325	Plod	0.975	0
chr3L	12136325	12138325	FBgn0028667	0.961	0
chr3L	12136325	12138325	Sf3a2	0.963	0
chr3L	12144378	12146378	Plod	0.964	0
chr3L	12144378	12146378	FBgn0028667	0.963	0
chr3L	12144378	12146378	Sf3a2	0.961	0
chr3L	12397844	12399844	TfIIEalpha	0.97	0
chr3L	12397844	12399844	CG14135	0.972	0
chr3L	12397844	12399844	CG32104	0.977	0
chr3L	12413206	12415206	CG14135	0.964	0
chr3L	12413206	12415206	ImpL1	0.967	0
chr3L	12413206	12415206	CG14110	0.962	0
chr3L	12502443	12504443	CG5946	0.982	0
chr3L	12502443	12504443	FBgn0036214	0.965	0
chr3L	12502443	12504443	FBgn0086916	0.977	0
chr3L	12503240	12505240	CG5946	0.982	0
chr3L	12503240	12505240	FBgn0036214	0.965	0
chr3L	12503240	12505240	FBgn0086916	0.977	0
chr3L	12754565	12756565	CG5946	0.975	0
chr3L	12754565	12756565	Ptp69D	0.984	0
chr3L	12754565	12756565	CG10738	0.978	0
chr3L	12805166	12807166	Atg1	0.965	0
chr3L	12805166	12807166	Abp1	0.964	0
chr3L	12805166	12807166	Tgi	0.969	0
chr3L	12805485	12807485	Atg1	0.985	0
chr3L	12805485	12807485	Abp1	0.964	0
chr3L	12805485	12807485	Tgi	0.969	0
chr3L	13022989	13024989	mRpL20	0.978	0
chr3L	13022989	13024989	FBgn0036336	0.941	0
chr3L	13022989	13024989	FBgn0053262	0.956	0
chr3L	13040183	13042183	SRm160	0.985	0
chr3L	13040183	13042183	CG11279	0.931	0
chr3L	13040183	13042183	FBgn0036345	0.942	0
chr3L	13041418	13043418	FBgn0027843	0.924	0
chr3L	13041418	13043418	CG32100	0.923	0
chr3L	13041418	13043418	Nprl3	0.911	0
chr3L	13044110	13046110	CG32100	0.924	0
chr3L	13044110	13046110	Sf3a2	0.919	0
chr3L	13044110	13046110	CG14117	0.921	0
chr3L	13049984	13051984	CG32100	0.921	0
chr3L	13049984	13051984	Sf3a2	0.948	0
chr3L	13049984	13051984	Syx13	0.943	0
chr3L	13112807	13114807	Hml	0.964	0
chr3L	13112807	13114807	Frl	0.975	0
chr3L	13112807	13114807	btl	0.959	0
chr3L	13921826	13923826	Syx13	0.941	0
chr3L	13921826	13923826	dlp	0.975	0
chr3L	13921826	13923826	CG9384	0.962	0
chr3L	13922992	13924992	DCTN1-p150	0.994	0
chr3L	13922992	13924992	dlp	0.978	0
chr3L	13922992	13924992	CG9384	0.961	0
chr3L	13928386	13930386	FBgn0036346	0.935	0
chr3L	13928386	13930386	FBgn0003388	0.942	0
chr3L	13928386	13930386	Trl	0.938	0
chr3L	13929038	13931038	Neurl4	0.963	0
chr3L	13929038	13931038	CG13484	0.956	0
chr3L	13929038	13931038	FBgn0003388	0.942	0
chr3L	14030744	14032744	FBgn0086916	0.961	0
chr3L	14030744	14032744	ImpL1	0.965	0
chr3L	14030744	14032744	Trl	0.956	0
chr3L	14036055	14038055	FBgn0086916	0.961	0
chr3L	14036055	14038055	ImpL1	0.963	0
chr3L	14036055	14038055	Neurl4	0.984	0
chr3L	14051606	14053606	ImpL1	0.978	0
chr3L	14051606	14053606	CG14110	0.973	0
chr3L	14051606	14053606	Trl	0.966	0
chr3L	14959173	14961173	FBgn0004588	0.967	0
chr3L	14959173	14961173	FBgn0262528	0.945	0
chr3L	14959173	14961173	DCP2	0.96	0
chr3L	14960525	14962525	FBgn0004588	0.967	0
chr3L	14960525	14962525	FBgn0262528	0.945	0
chr3L	14960525	14962525	DCP2	0.96	0
chr3L	14961158	14963158	FBgn0004588	0.967	0
chr3L	14961158	14963158	FBgn0262528	0.945	0
chr3L	14961158	14963158	DCP2	0.96	0
chr3L	14966900	14968900	mnd	0.967	0
chr3L	14966900	14968900	FBgn0004588	0.965	0
chr3L	14966900	14968900	DCP2	0.96	0
chr3L	14970897	14972897	CG6833	0.964	0
chr3L	14970897	14972897	FBgn0004588	0.965	0
chr3L	14970897	14972897	DCP2	0.964	0
chr3L	14978213	14980213	CG6833	0.964	0
chr3L	14978213	14980213	FBgn0004588	0.963	0
chr3L	14978213	14980213	DCP2	0.964	0
chr3L	14982206	14984206	CG6833	0.969	0
chr3L	14982206	14984206	FBgn0004588	0.963	0
chr3L	14982206	14984206	CG15715	0.961	0
chr3L	14982374	14984374	CG6833	0.969	0
chr3L	14982374	14984374	FBgn0004588	0.963	0
chr3L	14982374	14984374	CG15715	0.961	0
chr3L	14987303	14989303	CG6833	0.976	0
chr3L	14987303	14989303	CG15715	0.965	0
chr3L	14987303	14989303	l(3)72Ab	0.96	0
chr3L	14994404	14996404	CG6833	0.964	0
chr3L	14994404	14996404	CG15715	0.964	0
chr3L	14994404	14996404	l(3)72Ab	0.959	0
chr3L	14997928	14999928	CG6833	0.964	0
chr3L	14997928	14999928	CG15715	0.959	0
chr3L	14997928	14999928	l(3)72Ab	0.959	0
chr3L	15140418	15142418	bbg	0.96	0
chr3L	15140418	15142418	FBgn0036553	0.958	0
chr3L	15140418	15142418	IntS9	0.961	0
chr3L	15143865	15145865	DCP2	0.978	0
chr3L	15143865	15145865	CG15715	0.981	0
chr3L	15143865	15145865	Tasp1	0.969	0
chr3L	15157572	15159572	DCP2	0.975	0
chr3L	15157572	15159572	CG15715	0.979	0
chr3L	15157572	15159572	Trs20	0.966	0
chr3L	15158543	15160543	DCP2	0.971	0
chr3L	15158543	15160543	CG15715	0.979	0
chr3L	15158543	15160543	Trs20	0.966	0
chr3L	15162562	15164562	DCP2	0.97	0
chr3L	15162562	15164562	CG15715	0.978	0
chr3L	15162562	15164562	Trs20	0.966	0
chr3L	15260107	15262107	CG34039	0.964	0
chr3L	15260107	15262107	IntS9	0.964	0
chr3L	15260107	15262107	FBgn0053689	0.975	0
chr3L	15565401	15567401	CG12301	0.975	0
chr3L	15565401	15567401	FBgn0036585	0.983	0
chr3L	15565401	15567401	FBgn0036594	0.97	0
chr3L	15579124	15581124	FBgn0085276	0.966	0
chr3L	15579124	15581124	FBgn0036592	0.98	0
chr3L	15579124	15581124	FBgn0036602	0.967	0
chr3L	15579508	15581508	FBgn0085276	0.966	0
chr3L	15579508	15581508	FBgn0036592	0.98	0
chr3L	15579508	15581508	FBgn0036602	0.967	0
chr3L	15580242	15582242	FBgn0085276	0.966	0
chr3L	15580242	15582242	FBgn0036592	0.98	0
chr3L	15580242	15582242	FBgn0036602	0.967	0
chr3L	15586566	15588566	AIMP2	0.997	0
chr3L	15586566	15588566	FBgn0036585	0.981	0
chr3L	15586566	15588566	FBgn0036594	0.98	0
chr3L	15587905	15589905	FBgn0036585	0.981	0
chr3L	15587905	15589905	FBgn0036594	0.98	0
