Chr	Start	End	Target	Score	IM_PET
chr3L	5660745	5662745	Dhc64C	0.958	0
chr3L	5660745	5662745	FBgn0284236	0.984	0
chr3L	5660745	5662745	GluRIA	0.959	0
chr3L	5763781	5765781	CG5592	0.955	0
chr3L	5763781	5765781	CG8270	0.953	0
chr3L	5763781	5765781	CG8549	0.95	0
chr3L	5765334	5767334	scny	0.969	0
chr3L	5765334	5767334	CG8270	0.955	0
chr3L	5765334	5767334	CG8549	0.95	0
chr3L	5928673	5930673	FBgn0052413	0.938	0
chr3L	5928673	5930673	CG33993	0.985	0
chr3L	5928673	5930673	GluRIA	0.97	0
chr3L	5930375	5932375	FBgn0035642	0.926	0
chr3L	5930375	5932375	FBgn0052404	0.9	0
chr3L	5930375	5932375	GluRIA	0.97	0
chr3L	5974869	5976869	GluRIA	0.952	0
chr3L	5974869	5976869	tow	0.919	0
chr3L	5974869	5976869	Surf1	0.901	0
chr3L	6054141	6056141	FBgn0035598	0.916	0
chr3L	6054141	6056141	CG13293	0.954	0
chr3L	6054141	6056141	FBgn0035730	0.967	0
chr3L	6073783	6075783	FBgn0035598	0.922	0
chr3L	6073783	6075783	FBgn0035730	0.964	0
chr3L	6073783	6075783	FBgn0035734	0.95	0
chr3L	6495984	6497984	Sucb	0.969	0
chr3L	6495984	6497984	vn	0.974	0
chr3L	6495984	6497984	CG14835	0.971	0
chr3L	6741491	6743491	tant	0.971	0
chr3L	6741491	6743491	FBgn0035670	0.972	0
chr3L	6741491	6743491	CG14835	0.977	0
chr3L	6742146	6744146	tant	0.971	0
chr3L	6742146	6744146	FBgn0035670	0.972	0
chr3L	6742146	6744146	CG14835	0.977	0
chr3L	6745627	6747627	tant	0.971	0
chr3L	6745627	6747627	FBgn0035670	0.974	0
chr3L	6745627	6747627	CG14835	0.977	0
chr3L	6745627	6747627	ppk26	0.971	0
chr3L	6752899	6754899	FBgn0035670	0.974	0
chr3L	6752899	6754899	CG14835	0.977	0
chr3L	6752899	6754899	ppk26	0.974	0
chr3L	6755215	6757215	FBgn0035670	0.974	0
chr3L	6755215	6757215	CG14835	0.975	0
chr3L	6755215	6757215	ppk26	0.974	0
chr3L	6953295	6955295	alphaKap4	0.957	0
chr3L	6953295	6955295	FBgn0020640	0.948	0
chr3L	6953295	6955295	FBgn0052371	0.948	0
chr3L	6954053	6956053	alphaKap4	0.957	0
chr3L	6954053	6956053	FBgn0020640	0.949	0
chr3L	6954053	6956053	FBgn0052371	0.948	0
chr3L	7239855	7241855	FBgn0035750	0.979	0
chr3L	7239855	7241855	Cdc27	0.972	0
chr3L	7239855	7241855	Nmt	0.96	0
chr3L	7241168	7243168	Cdc27	0.989	0
chr3L	7241168	7243168	Nmt	0.96	0
chr3L	7241168	7243168	FBgn0040832	0.96	0
chr3L	7247482	7249482	fan	0.962	0
chr3L	7247482	7249482	CG7927	0.961	0
chr3L	7247482	7249482	CG7387	0.967	0
chr3L	7250352	7252352	Cdc27	0.995	0
chr3L	7250352	7252352	fan	0.962	0
chr3L	7250352	7252352	CG7387	0.969	0
chr3L	7250352	7252352	FBgn0265089	0.962	0
chr3L	7322588	7324588	GluRIA	0.97	0
chr3L	7322588	7324588	CG8607	0.992	0
chr3L	7322588	7324588	CG8602	0.989	0
chr3L	7322678	7324678	GluRIA	0.97	0
chr3L	7322678	7324678	CG8607	0.991	0
chr3L	7322678	7324678	CG8602	0.98	0
chr3L	7327215	7329215	GluRIA	0.968	0
chr3L	7327215	7329215	FBgn0261536	0.959	0
chr3L	7327215	7329215	ERR	0.946	0
chr3L	7345367	7347367	GluRIA	0.959	0
chr3L	7345367	7347367	FBgn0035734	0.945	0
chr3L	7345367	7347367	ERR	0.941	0
chr3L	7355130	7357130	GluRIA	0.95	0
chr3L	7355130	7357130	FBgn0261536	0.948	0
chr3L	7355130	7357130	ERR	0.941	0
chr3L	7367670	7369670	MCU	0.944	0
chr3L	7367670	7369670	FBgn0010387	0.935	0
chr3L	7367670	7369670	ERR	0.929	0
chr3L	7368705	7370705	MCU	0.945	0
chr3L	7368705	7370705	FBgn0010387	0.943	0
chr3L	7368705	7370705	ERR	0.929	0
chr3L	7371496	7373496	MCU	0.953	0
chr3L	7371496	7373496	FBgn0010387	0.936	0
chr3L	7371496	7373496	CG7504	0.924	0
chr3L	7381481	7383481	MCU	0.954	0
chr3L	7381481	7383481	GluRIA	0.92	0
chr3L	7381481	7383481	CG7504	0.924	0
chr3L	7986804	7988804	FBgn0035730	0.966	0
chr3L	7986804	7988804	FBgn0000121	0.971	0
chr3L	7986804	7988804	CG32026	0.964	0
chr3L	8189743	8191743	TrpA1	0.979	0
chr3L	8189743	8191743	Argk	0.962	0
chr3L	8189743	8191743	Use1	0.958	0
chr3L	8189882	8191882	TrpA1	0.979	0
chr3L	8189882	8191882	Argk	0.962	0
chr3L	8189882	8191882	Use1	0.958	0
chr3L	8196850	8198850	TrpA1	0.981	0
chr3L	8196850	8198850	Dhpr	0.969	0
chr3L	8196850	8198850	Use1	0.97	0
chr3L	8197703	8199703	TrpA1	0.981	0
chr3L	8197703	8199703	Dhpr	0.969	0
chr3L	8197703	8199703	Use1	0.97	0
chr3L	8288748	8290748	CG5026	0.968	0
chr3L	8288748	8290748	FBgn0035971	0.965	0
chr3L	8288748	8290748	GluRIB	0.965	0
chr3L	8296156	8298156	Sec63	0.969	0
chr3L	8296156	8298156	Sbp2	0.977	0
chr3L	8296156	8298156	CG5026	0.967	0
chr3L	8298041	8300041	Sec63	0.969	0
chr3L	8298041	8300041	Sbp2	0.986	0
chr3L	8298041	8300041	CG5026	0.966	0
chr3L	8299527	8301527	Sec63	0.969	0
chr3L	8299527	8301527	Sbp2	0.996	0
chr3L	8299527	8301527	CG5026	0.966	0
chr3L	8303209	8305209	akirin	0.971	0
chr3L	8303209	8305209	cert	0.985	0
chr3L	8303209	8305209	CG13671	0.981	0
chr3L	8307305	8309305	akirin	0.97	0
chr3L	8307305	8309305	Sbp2	0.983	0
chr3L	8307305	8309305	FBgn0035971	0.972	0
chr3L	8313452	8315452	akirin	0.968	0
chr3L	8313452	8315452	FBgn0035971	0.974	0
chr3L	8313452	8315452	GluRIB	0.972	0
chr3L	8346439	8348439	akirin	0.956	0
chr3L	8346439	8348439	FBgn0035779	0.964	0
chr3L	8346439	8348439	FBgn0035780	0.956	0
chr3L	8346439	8348439	Argk	0.982	0
chr3L	8423984	8425984	FBgn0086348	0.972	0
chr3L	8423984	8425984	FBgn0052040	0.965	0
chr3L	8423984	8425984	Hsp23	0.958	0
chr3L	8423984	8425984	FBgn0035985	0.958	0
chr3L	8440944	8442944	FBgn0052371	0.979	0
chr3L	8440944	8442944	Dhpr	0.971	0
chr3L	8440944	8442944	Use1	0.976	0
chr3L	8447838	8449838	FBgn0052371	0.979	0
chr3L	8447838	8449838	Dhpr	0.971	0
chr3L	8447838	8449838	Use1	0.976	0
chr3L	8480144	8482144	FBgn0052376	0.96	0
chr3L	8480144	8482144	FBgn0035985	0.961	0
chr3L	8480144	8482144	CG3967	0.96	0
chr3L	8480144	8482144	Bet3	0.962	0
chr3L	8480814	8482814	FBgn0035985	0.961	0
chr3L	8480814	8482814	CG3967	0.961	0
chr3L	8480814	8482814	Bet3	0.962	0
chr3L	8504052	8506052	FBgn0052040	0.966	0
chr3L	8504052	8506052	Bet3	0.973	0
chr3L	8504052	8506052	Jarid2	0.966	0
chr3L	8505254	8507254	FBgn0086348	0.981	0
chr3L	8505254	8507254	GstO2	0.974	0
chr3L	8505254	8507254	Bet3	0.973	0
chr3L	8508158	8510158	FBgn0052040	0.966	0
chr3L	8508158	8510158	Bet3	0.963	0
chr3L	8508158	8510158	Jarid2	0.966	0
chr3L	8508530	8510530	FBgn0052040	0.966	0
chr3L	8508530	8510530	Bet3	0.963	0
chr3L	8508530	8510530	Jarid2	0.966	0
chr3L	8509392	8511392	FBgn0052040	0.966	0
chr3L	8509392	8511392	Bet3	0.963	0
chr3L	8509392	8511392	Jarid2	0.965	0
chr3L	8543729	8545729	FBgn0035971	0.978	0
chr3L	8543729	8545729	GluRIB	0.97	0
chr3L	8543729	8545729	eIF4E1	0.965	0
chr3L	8544391	8546391	FBgn0035971	0.979	0
chr3L	8544391	8546391	GluRIB	0.974	0
chr3L	8544391	8546391	eIF4E1	0.965	0
chr3L	8599327	8601327	FBgn0052040	0.931	0
chr3L	8599327	8601327	Bet3	0.96	0
chr3L	8599327	8601327	Jarid2	0.941	0
chr3L	8600375	8602375	FBgn0052040	0.931	0
chr3L	8600375	8602375	Bet3	0.96	0
chr3L	8600375	8602375	Jarid2	0.941	0
chr3L	8600662	8602662	FBgn0052040	0.931	0
chr3L	8600662	8602662	Bet3	0.96	0
chr3L	8600662	8602662	Jarid2	0.941	0
chr3L	8603124	8605124	FBgn0086348	0.953	0
chr3L	8603124	8605124	Zasp66	0.985	0
chr3L	8603124	8605124	Bet3	0.958	0
chr3L	8632384	8634384	FBgn0052040	0.971	0
chr3L	8632384	8634384	Jarid2	0.965	0
chr3L	8632384	8634384	pall	0.962	0
chr3L	8675942	8677942	RNaseX25	0.968	0
chr3L	8675942	8677942	FBgn0052040	0.98	0
chr3L	8675942	8677942	Hsp23	0.972	0
chr3L	8720567	8722567	FBgn0035985	0.981	0
chr3L	8720567	8722567	CG3967	0.967	0
chr3L	8720567	8722567	Bet3	0.97	0
chr3L	8720974	8722974	FBgn0035985	0.981	0
chr3L	8720974	8722974	CG3967	0.967	0
chr3L	8720974	8722974	Bet3	0.97	0
chr3L	8952710	8954710	CG43783	0.986	0
chr3L	8952710	8954710	CalpB	0.971	0
chr3L	8952710	8954710	CG14164	0.974	0
chr3L	8953377	8955377	CG7504	0.953	0
chr3L	8953377	8955377	CalpB	0.971	0
chr3L	8953377	8955377	CG14164	0.974	0
chr3L	8956138	8958138	Rab19	0.972	0
chr3L	8956138	8958138	ValRS-m	0.971	0
chr3L	8956138	8958138	CG8336	0.981	0
chr3L	8956255	8958255	Rab19	0.972	0
chr3L	8956255	8958255	ValRS-m	0.976	0
chr3L	8956255	8958255	CG8336	0.981	0
chr3L	8974093	8976093	Rab19	0.979	0
chr3L	8974093	8976093	CG7194	0.971	0
chr3L	8974093	8976093	CG8336	0.964	0
chr3L	8985775	8987775	Rab19	0.981	0
chr3L	8985775	8987775	CG7194	0.974	0
chr3L	8985775	8987775	Galk	0.968	0
chr3L	8985775	8987775	SH3PX1	0.968	0
chr3L	8995936	8997936	Rab19	0.981	0
chr3L	8995936	8997936	CG7194	0.974	0
chr3L	8995936	8997936	SH3PX1	0.971	0
chr3L	9367579	9369579	ZC3H3	0.963	0
chr3L	9367579	9369579	FBgn0035922	0.971	0
chr3L	9367579	9369579	CG32022	0.964	0
chr3L	9372882	9374882	GstO1	0.962	0
chr3L	9372882	9374882	FBgn0035922	0.968	0
chr3L	9372882	9374882	CG32022	0.962	0
chr3L	9372882	9374882	Hsp67Ba	0.981	0
chr3L	9376802	9378802	FBgn0035922	0.967	0
chr3L	9376802	9378802	CG32022	0.971	0
chr3L	9376802	9378802	Fdx1	0.98	0
chr3L	9377302	9379302	FBgn0035922	0.967	0
chr3L	9377302	9379302	CG32022	0.971	0
chr3L	9377302	9379302	CG4022	0.967	0
chr3L	9379318	9381318	FBgn0035922	0.963	0
chr3L	9379318	9381318	CG32022	0.972	0
chr3L	9379318	9381318	FBgn0001225	0.993	0
chr3L	9380284	9382284	GstO1	0.958	0
chr3L	9380284	9382284	FBgn0035922	0.961	0
chr3L	9380284	9382284	CG32022	0.972	0
chr3L	9401439	9403439	CG32022	0.979	0
chr3L	9401439	9403439	CG3967	0.965	0
chr3L	9401439	9403439	CG42526	0.958	0
chr3L	9409337	9411337	CG32022	0.981	0
chr3L	9409337	9411337	Hsp27	0.973	0
chr3L	9409337	9411337	CG3967	0.997	0
chr3L	9428819	9430819	CG6638	0.963	0
chr3L	9428819	9430819	SrpRbeta	0.965	0
chr3L	9428819	9430819	CG32053	0.965	0
chr3L	9445443	9447443	GAPsec	0.963	0
chr3L	9445443	9447443	SrpRbeta	0.957	0
chr3L	9445443	9447443	aay	0.969	0
chr3L	9455874	9457874	GAPsec	0.963	0
chr3L	9455874	9457874	FBgn0052024	0.963	0
chr3L	9455874	9457874	phol	0.979	0
chr3L	9462547	9464547	GAPsec	0.969	0
chr3L	9462547	9464547	FBgn0000121	0.947	0
chr3L	9462547	9464547	FBgn0052024	0.961	0
chr3L	9475418	9477418	GAPsec	0.965	0
chr3L	9475418	9477418	FBgn0000121	0.957	0
chr3L	9475418	9477418	FBgn0052024	0.976	0
chr3L	9510017	9512017	FBgn0052024	0.979	0
chr3L	9510017	9512017	CG32026	0.978	0
chr3L	9510017	9512017	scramb1	0.978	0
chr3L	9613951	9615951	GAPsec	0.95	0
chr3L	9613951	9615951	FBgn0000121	0.966	0
chr3L	9613951	9615951	TrpA1	0.969	0
chr3L	9614466	9616466	GAPsec	0.95	0
chr3L	9614466	9616466	FBgn0000121	0.966	0
chr3L	9614466	9616466	TrpA1	0.97	0
chr3L	9629124	9631124	FBgn0052024	0.956	0
chr3L	9629124	9631124	TrpA1	0.957	0
chr3L	9629124	9631124	CG5026	0.96	0
chr3L	9629208	9631208	FBgn0052024	0.956	0
chr3L	9629208	9631208	TrpA1	0.957	0
chr3L	9629208	9631208	CG5026	0.96	0
chr3L	9677598	9679598	SrpRbeta	0.959	0
chr3L	9677598	9679598	CG32026	0.964	0
chr3L	9677598	9679598	CG5026	0.967	0
chr3L	9713980	9715980	TrpA1	0.957	0
chr3L	9713980	9715980	Argk	0.978	0
chr3L	9713980	9715980	CG14174	0.975	0
chr3L	9803548	9805548	CG32026	0.966	0
chr3L	9803548	9805548	Dhpr	0.967	0
chr3L	9803548	9805548	Use1	0.972	0
chr3L	9835140	9837140	TrpA1	0.972	0
chr3L	9835140	9837140	Use1	0.976	0
chr3L	9835140	9837140	RasGAP1	0.981	0
chr3L	9853214	9855214	TrpA1	0.966	0
chr3L	9853214	9855214	Use1	0.966	0
chr3L	9853214	9855214	CG10809	0.993	0
chr3L	9863638	9865638	TrpA1	0.967	0
chr3L	9863638	9865638	Use1	0.962	0
chr3L	9863638	9865638	FBgn0036102	0.973	0
chr3L	9864374	9866374	TrpA1	0.967	0
chr3L	9864374	9866374	Use1	0.962	0
chr3L	9864374	9866374	FBgn0036102	0.973	0
chr3L	9898819	9900819	FBgn0085267	0.96	0
chr3L	9898819	9900819	CG34001	0.964	0
chr3L	9898819	9900819	CG32066	0.958	0
chr3L	10462152	10464152	NaPi-III	0.977	0
chr3L	10462152	10464152	nol	0.976	0
chr3L	10462152	10464152	CG32074	0.976	0
chr3L	10515446	10517446	Plod	0.98	0
chr3L	10515446	10517446	FBgn0028667	0.946	0
chr3L	10515446	10517446	CG7512	0.931	0
chr3L	10524503	10526503	SH3PX1	0.948	0
chr3L	10524503	10526503	Plod	0.979	0
chr3L	10524503	10526503	FBgn0028667	0.946	0
chr3L	10630021	10632021	CG14164	0.957	0
chr3L	10630021	10632021	vnc	0.955	0
chr3L	10630021	10632021	FBgn0053269	0.964	0
chr3L	10636223	10638223	CG18178	0.958	0
chr3L	10636223	10638223	vnc	0.961	0
chr3L	10636223	10638223	FBgn0053269	0.964	0
chr3L	10636903	10638903	vnc	0.961	0
chr3L	10636903	10638903	CG14153	1	0
chr3L	10636903	10638903	FBgn0053269	0.964	0
chr3L	10659980	10661980	CG18178	0.973	0
chr3L	10659980	10661980	CG14174	0.972	0
chr3L	10659980	10661980	vnc	0.966	0
chr3L	10673169	10675169	vnc	0.966	0
chr3L	10673169	10675169	Adi1	0.991	0
chr3L	10673169	10675169	CG32091	0.965	0
chr3L	10847238	10849238	CG14164	0.964	0
chr3L	10847238	10849238	CG33500	0.964	0
chr3L	10847238	10849238	FBgn0053272	0.964	0
chr3L	10847238	10849238	CG11714	0.968	0
chr3L	10851342	10853342	CG14164	0.966	0
chr3L	10851342	10853342	CG11714	0.967	0
chr3L	10851342	10853342	FBgn0053269	0.968	0
chr3L	10851342	10853342	RpL10Ab	0.966	0
chr3L	10856999	10858999	CG14164	0.966	0
chr3L	10856999	10858999	CG11714	0.966	0
chr3L	10856999	10858999	FBgn0053269	0.969	0
chr3L	10859334	10861334	CG14164	0.966	0
chr3L	10859334	10861334	FBgn0053269	0.971	0
chr3L	10859334	10861334	RpL10Ab	0.965	0
chr3L	10860978	10862978	CG14164	0.967	0
chr3L	10860978	10862978	FBgn0053269	0.97	0
chr3L	10860978	10862978	RpL10Ab	0.965	0
chr3L	10862294	10864294	CG14164	0.967	0
chr3L	10862294	10864294	FBgn0053269	0.972	0
chr3L	10862294	10864294	RpL10Ab	0.965	0
chr3L	11061604	11063604	FBgn0036082	0.964	0
chr3L	11061604	11063604	GlcAT-P	0.973	0
chr3L	11061604	11063604	CG6938	0.961	0
chr3L	11063537	11065537	FBgn0036082	0.962	0
chr3L	11063537	11065537	FBgn0036131	0.959	0
chr3L	11063537	11065537	GlcAT-P	0.959	0
chr3L	11063537	11065537	CG6938	0.961	0
chr3L	11123260	11125260	FBgn0036082	0.974	0
chr3L	11123260	11125260	mRpL2	0.984	0
chr3L	11123260	11125260	CG5946	0.982	0
chr3L	11236273	11238273	FBgn0036078	0.944	0
chr3L	11236273	11238273	FBgn0036227	0.97	0
chr3L	11236273	11238273	Adk1	0.961	0
chr3L	11240949	11242949	FBgn0036078	0.931	0
chr3L	11240949	11242949	FBgn0036227	0.977	0
chr3L	11240949	11242949	Adk1	0.961	0
chr3L	11241582	11243582	FBgn0036078	0.931	0
chr3L	11241582	11243582	FBgn0036227	0.977	0
chr3L	11241582	11243582	Adk1	0.959	0
chr3L	11242586	11244586	FBgn0036227	0.977	0
chr3L	11242586	11244586	Pop2	0.93	0
chr3L	11242586	11244586	Adk1	0.959	0
chr3L	11243637	11245637	FBgn0036227	0.977	0
chr3L	11243637	11245637	vers	0.932	0
chr3L	11243637	11245637	Adk1	0.959	0
chr3L	11244338	11246338	FBgn0036227	0.978	0
chr3L	11244338	11246338	vers	0.933	0
chr3L	11244338	11246338	Adk1	0.959	0
chr3L	11244751	11246751	FBgn0036227	0.978	0
chr3L	11244751	11246751	vers	0.933	0
chr3L	11244751	11246751	Adk1	0.959	0
chr3L	11251406	11253406	FBgn0036227	0.98	0
chr3L	11251406	11253406	Grip163	0.944	0
chr3L	11251406	11253406	Adk1	0.959	0
chr3L	11253425	11255425	FBgn0036227	0.98	0
chr3L	11253425	11255425	vers	0.946	0
chr3L	11253425	11255425	Adk1	0.959	0
chr3L	11259463	11261463	FBgn0036082	0.965	0
chr3L	11259463	11261463	FBgn0259748	0.96	0
chr3L	11259463	11261463	CG6938	0.967	0
chr3L	11340933	11342933	Pop2	0.962	0
chr3L	11340933	11342933	FBgn0036242	0.966	0
chr3L	11340933	11342933	FBgn0263647	0.966	0
chr3L	11560640	11562640	CG6418	0.984	0
chr3L	11560640	11562640	CG32086	0.954	0
chr3L	11560640	11562640	CG4069	0.958	0
chr3L	11607745	11609745	CG6418	0.964	0
chr3L	11607745	11609745	CG10418	0.968	0
chr3L	11607745	11609745	ara	0.967	0
chr3L	11648141	11650141	FBgn0036102	0.964	0
chr3L	11648141	11650141	CG10418	0.982	0
chr3L	11648141	11650141	ara	0.967	0
chr3L	11690595	11692595	toe	0.956	0
chr3L	11690595	11692595	Gcn5	0.955	0
chr3L	11690595	11692595	sowah	0.962	0
chr3L	11788487	11790487	FBgn0052073	0.98	0
chr3L	11788487	11790487	NaPi-III	0.972	0
chr3L	11788487	11790487	CG32074	0.97	0
chr3L	11788487	11790487	CG10654	0.97	0
chr3L	11791830	11793830	FBgn0052073	0.982	0
chr3L	11791830	11793830	NaPi-III	0.977	0
chr3L	11791830	11793830	CG32074	0.971	0
chr3L	11821841	11823841	NaPi-III	0.981	0
chr3L	11821841	11823841	nol	0.98	0
chr3L	11821841	11823841	CG32074	0.98	0
chr3L	11821841	11823841	CG10654	0.98	0
chr3L	12001445	12003445	CG6310	0.973	0
chr3L	12001445	12003445	Pop2	0.994	0
chr3L	12001445	12003445	mirr	0.971	0
chr3L	12136325	12138325	CG11534	0.977	0
chr3L	12136325	12138325	CG32110	0.967	0
chr3L	12136325	12138325	trn	0.949	0
chr3L	12144378	12146378	CG32110	0.965	0
chr3L	12144378	12146378	FBgn0036330	0.945	0
chr3L	12144378	12146378	trn	0.955	0
chr3L	12397844	12399844	FBgn0053269	0.95	0
chr3L	12397844	12399844	Syx13	0.96	0
chr3L	12397844	12399844	trn	0.96	0
chr3L	12413206	12415206	chrb	0.932	0
chr3L	12413206	12415206	FBgn0053269	0.96	0
chr3L	12413206	12415206	trn	0.97	0
chr3L	12502443	12504443	RpL10Ab	0.979	0
chr3L	12502443	12504443	FBgn0262366	0.964	0
chr3L	12502443	12504443	CG10638	0.99	0
chr3L	12503240	12505240	RpL10Ab	0.979	0
chr3L	12503240	12505240	FBgn0262366	0.964	0
chr3L	12503240	12505240	CG10638	0.983	0
chr3L	12754565	12756565	RpL10Ab	0.974	0
chr3L	12754565	12756565	FBgn0263647	0.96	0
chr3L	12754565	12756565	CG10984	0.994	0
chr3L	12805166	12807166	vers	0.967	0
chr3L	12805166	12807166	yps	0.966	0
chr3L	12805166	12807166	CG5645	0.977	0
chr3L	12805485	12807485	vers	0.967	0
chr3L	12805485	12807485	yps	0.966	0
chr3L	12805485	12807485	CG5645	0.977	0
chr3L	13022989	13024989	CG10418	0.982	0
chr3L	13022989	13024989	FBgn0036336	0.998	0
chr3L	13022989	13024989	Hml	0.961	0
chr3L	13040183	13042183	Adk1	0.963	0
chr3L	13040183	13042183	CG10418	0.98	0
chr3L	13040183	13042183	Syx13	0.964	0
chr3L	13041418	13043418	Adk1	0.964	0
chr3L	13041418	13043418	CG10418	0.979	0
chr3L	13041418	13043418	CG11279	0.986	0
chr3L	13044110	13046110	vers	0.949	0
chr3L	13044110	13046110	Adk1	0.964	0
chr3L	13044110	13046110	CG10418	0.979	0
chr3L	13049984	13051984	Adk1	0.964	0
chr3L	13049984	13051984	CG10418	0.972	0
chr3L	13049984	13051984	CG11279	0.992	0
chr3L	13112807	13114807	CG32100	0.961	0
chr3L	13112807	13114807	toe	0.974	0
chr3L	13112807	13114807	CG6833	0.976	0
chr3L	13921826	13923826	FBgn0086916	0.931	0
chr3L	13921826	13923826	FBgn0003388	0.943	0
chr3L	13921826	13923826	Trl	0.94	0
chr3L	13922992	13924992	FBgn0086916	0.931	0
chr3L	13922992	13924992	FBgn0003388	0.944	0
chr3L	13922992	13924992	Trl	0.94	0
chr3L	13928386	13930386	FBgn0036330	0.945	0
chr3L	13928386	13930386	dlp	0.979	0
chr3L	13928386	13930386	CG9384	0.955	0
chr3L	13929038	13931038	ssp2	0.952	0
chr3L	13929038	13931038	dlp	0.98	0
chr3L	13929038	13931038	CG9384	0.955	0
chr3L	14030744	14032744	FBgn0036437	0.964	0
chr3L	14030744	14032744	FBgn0036439	0.977	0
chr3L	14030744	14032744	FBgn0036443	0.966	0
chr3L	14036055	14038055	CG6650	0.966	0
chr3L	14036055	14038055	FBgn0036437	0.966	0
chr3L	14036055	14038055	FBgn0036439	0.971	0
chr3L	14036055	14038055	FBgn0036443	0.966	0
chr3L	14051606	14053606	trn	0.962	0
chr3L	14051606	14053606	FBgn0036443	0.964	0
chr3L	14051606	14053606	CG9384	0.967	0
chr3L	14959173	14961173	FBgn0004589	0.97	0
chr3L	14959173	14961173	FBgn0014849	0.977	0
chr3L	14959173	14961173	FBgn0014851	0.98	0
chr3L	14960525	14962525	FBgn0004589	0.97	0
chr3L	14960525	14962525	FBgn0014849	0.977	0
chr3L	14960525	14962525	FBgn0014851	0.98	0
chr3L	14961158	14963158	FBgn0004589	0.97	0
chr3L	14961158	14963158	FBgn0014849	0.977	0
chr3L	14961158	14963158	FBgn0014851	0.98	0
chr3L	14966900	14968900	FBgn0014849	0.977	0
chr3L	14966900	14968900	FBgn0014851	0.98	0
chr3L	14966900	14968900	FBgn0085480	0.969	0
chr3L	14970897	14972897	FBgn0014849	0.977	0
chr3L	14970897	14972897	FBgn0014851	0.98	0
chr3L	14970897	14972897	FBgn0085480	0.97	0
chr3L	14978213	14980213	FBgn0014849	0.975	0
chr3L	14978213	14980213	FBgn0014851	0.978	0
chr3L	14978213	14980213	FBgn0085480	0.977	0
chr3L	14982206	14984206	FBgn0014849	0.975	0
chr3L	14982206	14984206	FBgn0014851	0.978	0
chr3L	14982206	14984206	FBgn0085480	0.977	0
chr3L	14982374	14984374	FBgn0014849	0.975	0
chr3L	14982374	14984374	FBgn0014851	0.978	0
chr3L	14982374	14984374	FBgn0085480	0.977	0
chr3L	14987303	14989303	Frl	0.975	0
chr3L	14987303	14989303	FBgn0014851	0.977	0
chr3L	14987303	14989303	FBgn0085480	0.98	0
chr3L	14994404	14996404	Ocho	0.98	0
chr3L	14994404	14996404	FBgn0014851	0.976	0
chr3L	14994404	14996404	FBgn0085480	0.98	0
chr3L	14997928	14999928	FBgn0014849	0.967	0
chr3L	14997928	14999928	FBgn0014851	0.971	0
chr3L	14997928	14999928	FBgn0085480	0.98	0
chr3L	15140418	15142418	DCP2	0.978	0
chr3L	15140418	15142418	CG18081	0.966	0
chr3L	15140418	15142418	CG15715	0.981	0
chr3L	15143865	15145865	bbg	0.954	0
chr3L	15143865	15145865	FBgn0036553	0.956	0
chr3L	15143865	15145865	IntS9	0.961	0
chr3L	15157572	15159572	CG6878	0.971	0
chr3L	15157572	15159572	FBgn0036553	0.954	0
chr3L	15157572	15159572	IntS9	0.959	0
chr3L	15158543	15160543	CG32147	0.957	0
chr3L	15158543	15160543	FBgn0036553	0.954	0
chr3L	15158543	15160543	IntS9	0.959	0
chr3L	15162562	15164562	CG32147	0.979	0
chr3L	15162562	15164562	CG42716	0.948	0
chr3L	15162562	15164562	IntS9	0.971	0
chr3L	15260107	15262107	stwl	0.965	0
chr3L	15260107	15262107	CG17032	0.966	0
chr3L	15260107	15262107	l(3)72Ab	0.974	0
chr3L	15565401	15567401	dlp	0.974	0
chr3L	15565401	15567401	FBgn0085276	0.968	0
chr3L	15565401	15567401	FBgn0036592	0.97	0
chr3L	15579124	15581124	CG16979	0.991	0
chr3L	15579124	15581124	AIMP2	0.995	0
chr3L	15579124	15581124	FBgn0036585	0.983	0
chr3L	15579508	15581508	CG16979	0.997	0
chr3L	15579508	15581508	FBgn0036585	0.981	0
chr3L	15579508	15581508	FBgn0036594	0.978	0
chr3L	15580242	15582242	FBgn0036585	0.981	0
chr3L	15580242	15582242	FBgn0036594	0.979	0
chr3L	15580242	15582242	dsx-c73A	0.967	0
chr3L	15586566	15588566	FBgn0085276	0.966	0
chr3L	15586566	15588566	FBgn0036592	0.98	0
chr3L	15586566	15588566	FBgn0036602	0.969	0
chr3L	15587905	15589905	FBgn0085276	0.965	0
chr3L	15587905	15589905	FBgn0036592	0.98	0
chr3L	15587905	15589905	FBgn0036602	0.971	0
chr3L	15588282	15590282	FBgn0085276	0.965	0
chr3L	15588282	15590282	FBgn0036592	0.98	0
chr3L	15588282	15590282	FBgn0036602	0.971	0
chr3L	15594583	15596583	dlp	0.966	0
chr3L	15594583	15596583	FBgn0036592	0.98	0
chr3L	15594583	15596583	FBgn0036602	0.971	0
chr3L	15608922	15610922	FBgn0036436	0.973	0
chr3L	15608922	15610922	FBgn0036592	0.977	0
chr3L	15608922	15610922	FBgn0036602	0.981	0
chr3L	15618929	15620929	FBgn0036437	0.976	0
chr3L	15618929	15620929	FBgn0036592	0.971	0
chr3L	15618929	15620929	FBgn0036602	0.981	0
chr3L	15712107	15714107	FBgn0036618	0.962	0
chr3L	15712107	15714107	zetaCOP	0.959	0
chr3L	15712107	15714107	CG43954	0.966	0
chr3L	15814876	15816876	CG7011	0.962	0
