# Program:featureCounts v2.0.0; Command:"featureCounts" "-t" "ppc" "-g" "transcript_id" "-a" "/proj/snic2019-30-14/private/genomes/dm6/annotation/Drosophila_melanogaster.BDGP6.28.99.PROseq.gtf" "-o" "ChIPseq/K27me3-PROseq.counts.pmt.txt" "./ChIP_seq_mapped_dm6/bam_dmel/gd7_K27me3_1_R1.dmel.bowtie2.sorted.bam" "./ChIP_seq_mapped_dm6/bam_dmel/gd7_K27me3_2_R1.dmel.bowtie2.sorted.bam" "./ChIP_seq_mapped_dm6/bam_dmel/Toll10b_K27me3_1_R1.dmel.bowtie2.sorted.bam" "./ChIP_seq_mapped_dm6/bam_dmel/Toll10b_K27me3_2_R1.dmel.bowtie2.sorted.bam" "./ChIP_seq_mapped_dm6/bam_dmel/Toll910_K27me3_1_R1.dmel.bowtie2.sorted.bam" "./ChIP_seq_mapped_dm6/bam_dmel/Toll910_K27me3_2_R1.dmel.bowtie2.sorted.bam" "./ChIP_seq_mapped_dm6/bam_dmel/Toll910_Input_1_R1.dmel.bowtie2.sorted.bam" "./ChIP_seq_mapped_dm6/bam_dmel/Toll910_Input_2_R1.dmel.bowtie2.sorted.bam" "./Zetlinger_ChIP-mapped/bam_dm6/gd7_WCE_rep1.dm6.bowtie2.sorted.bam" "./Zetlinger_ChIP-mapped/bam_dm6/gd7_WCE_rep2.dm6.bowtie2.sorted.bam" "./Zetlinger_ChIP-mapped/bam_dm6/gd7_WCE_rep4.dm6.bowtie2.sorted.bam" "./Zetlinger_ChIP-mapped/bam_dm6/Tol10b_WCE_rep4.dm6.bowtie2.sorted.bam" "./Zetlinger_ChIP-mapped/bam_dm6/Toll10b_WCE_rep2.dm6.bowtie2.sorted.bam" "./Zetlinger_ChIP-mapped/bam_dm6/Toll10b_WCE_rep3.dm6.bowtie2.sorted.bam" "./Zetlinger_ChIP-mapped/bam_dm6/Toll10b_WCE_rep5.dm6.bowtie2.sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	./ChIP_seq_mapped_dm6/bam_dmel/gd7_K27me3_1_R1.dmel.bowtie2.sorted.bam	./ChIP_seq_mapped_dm6/bam_dmel/gd7_K27me3_2_R1.dmel.bowtie2.sorted.bam	./ChIP_seq_mapped_dm6/bam_dmel/Toll10b_K27me3_1_R1.dmel.bowtie2.sorted.bam	./ChIP_seq_mapped_dm6/bam_dmel/Toll10b_K27me3_2_R1.dmel.bowtie2.sorted.bam	./ChIP_seq_mapped_dm6/bam_dmel/Toll910_K27me3_1_R1.dmel.bowtie2.sorted.bam	./ChIP_seq_mapped_dm6/bam_dmel/Toll910_K27me3_2_R1.dmel.bowtie2.sorted.bam	./ChIP_seq_mapped_dm6/bam_dmel/Toll910_Input_1_R1.dmel.bowtie2.sorted.bam	./ChIP_seq_mapped_dm6/bam_dmel/Toll910_Input_2_R1.dmel.bowtie2.sorted.bam	./Zetlinger_ChIP-mapped/bam_dm6/gd7_WCE_rep1.dm6.bowtie2.sorted.bam	./Zetlinger_ChIP-mapped/bam_dm6/gd7_WCE_rep2.dm6.bowtie2.sorted.bam	./Zetlinger_ChIP-mapped/bam_dm6/gd7_WCE_rep4.dm6.bowtie2.sorted.bam	./Zetlinger_ChIP-mapped/bam_dm6/Tol10b_WCE_rep4.dm6.bowtie2.sorted.bam	./Zetlinger_ChIP-mapped/bam_dm6/Toll10b_WCE_rep2.dm6.bowtie2.sorted.bam	./Zetlinger_ChIP-mapped/bam_dm6/Toll10b_WCE_rep3.dm6.bowtie2.sorted.bam	./Zetlinger_ChIP-mapped/bam_dm6/Toll10b_WCE_rep5.dm6.bowtie2.sorted.bam
FBtr0086473	2R	19670568	19670718	+	151	13	9	7	28	19	15	55	32	26	19	54	6	33	4	65
FBtr0086474	2R	19671113	19671263	+	151	13	13	10	34	18	12	36	34	31	13	79	9	38	7	80
FBtr0086481	2R	19687978	19688128	-	151	14	11	10	16	24	16	34	24	15	8	25	5	8	1	53
FBtr0307891	2R	19701024	19701174	-	151	17	20	26	13	46	10	56	36	27	13	30	6	21	8	40
FBtr0086344	2R	19771133	19771283	-	151	65	29	36	28	100	36	49	30	25	6	69	9	29	3	63
FBtr0086336	2R	19826528	19826678	+	151	30	19	18	37	53	32	57	32	36	10	120	9	56	2	88
FBtr0340727	2R	19843568	19843718	-	151	73	71	71	72	183	57	48	31	14	10	45	14	27	10	34
FBtr0303458	2R	19864667	19864817	+	151	83	79	59	36	144	43	47	35	22	9	36	11	21	0	29
FBtr0086341	2R	19880820	19880970	-	151	21	20	42	34	59	15	32	19	6	7	41	6	10	5	46
FBtr0306044	2R	19945777	19945927	-	151	6	9	13	12	26	6	43	26	11	10	26	0	2	0	19
FBtr0302888	2R	19946714	19946864	-	151	16	17	15	20	30	9	55	25	10	10	29	6	7	10	27
FBtr0305677	2R	19979192	19979342	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0342667	2R	19979192	19979342	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0086340	2R	19981020	19981170	+	151	28	55	23	39	62	23	51	27	15	10	38	3	20	10	48
FBtr0305676	2R	19982060	19982210	+	151	30	29	21	34	46	21	38	26	17	6	43	7	15	1	47
FBtr0086325	2R	20004903	20005053	-	151	46	53	43	45	63	13	20	32	25	13	58	3	23	4	46
FBtr0086309	2R	20111461	20111611	+	151	11	20	15	30	58	27	50	32	20	20	103	3	43	5	53
FBtr0086324	2R	20212519	20212669	-	151	25	18	18	29	38	19	27	22	22	8	33	4	16	1	37
FBtr0086313	2R	20231779	20231929	+	151	31	21	26	29	42	10	34	24	30	14	68	3	23	1	46
FBtr0086315	2R	20236185	20236335	+	151	15	8	14	17	17	11	21	24	28	13	50	3	16	0	34
FBtr0342673	2R	20236331	20236481	+	151	8	10	10	25	34	15	25	25	13	5	50	8	21	4	31
FBtr0086316	2R	20239886	20240036	+	151	30	21	27	50	35	13	38	40	33	4	76	11	28	2	78
FBtr0086322	2R	20245288	20245438	-	151	22	12	11	24	23	23	54	30	28	10	62	10	34	5	46
FBtr0086321	2R	20247524	20247674	-	151	10	13	19	24	36	10	39	28	16	16	45	4	14	1	42
FBtr0086320	2R	20253865	20254015	-	151	26	25	30	34	38	15	37	26	26	8	68	12	23	4	48
FBtr0336635	2R	20254570	20254720	-	151	25	9	12	30	34	16	37	35	28	7	70	9	42	7	48
FBtr0086318	2R	20257290	20257440	-	151	17	13	18	35	20	11	59	34	20	5	35	6	30	4	47
FBtr0086270	2R	20257600	20257750	+	151	4	1	1	14	13	5	39	24	9	8	24	4	15	4	28
FBtr0086271	2R	20257771	20257921	+	151	9	2	4	15	7	8	20	9	23	17	35	2	21	1	49
FBtr0086272	2R	20257943	20258093	+	151	25	1	6	16	12	9	39	23	22	12	49	6	27	0	48
FBtr0086308	2R	20262710	20262860	-	151	24	9	5	8	15	5	13	8	7	3	20	2	12	4	22
FBtr0086307	2R	20262783	20262933	-	151	5	2	0	0	2	1	24	10	6	8	20	1	4	0	5
FBtr0339542	2R	20264870	20265020	+	151	21	13	25	37	36	18	41	26	27	13	88	7	40	3	97
FBtr0086305	2R	20274399	20274549	-	151	27	25	10	36	15	10	37	14	28	15	130	6	21	3	80
FBtr0086277	2R	20274547	20274697	+	151	20	12	6	20	19	18	40	32	32	21	81	5	32	5	57
FBtr0086304	2R	20278815	20278965	-	151	5	9	13	25	17	16	51	24	20	11	44	9	31	4	50
FBtr0342680	2R	20280509	20280659	-	151	5	8	2	9	19	12	74	32	13	8	31	3	11	7	33
FBtr0342679	2R	20280837	20280987	-	151	5	10	9	23	19	9	38	14	18	18	47	10	23	2	51
FBtr0086303	2R	20281027	20281177	-	151	31	7	18	53	28	14	25	27	25	6	88	6	22	6	76
FBtr0086302	2R	20286994	20287144	-	151	38	8	15	34	19	16	54	27	16	5	29	7	30	0	54
FBtr0086278	2R	20289495	20289645	+	151	30	28	15	34	58	27	39	34	23	10	58	4	18	6	54
FBtr0086301	2R	20291845	20291995	-	151	35	18	16	28	47	19	31	26	21	13	48	7	20	3	50
FBtr0086300	2R	20308269	20308419	-	151	3	11	4	21	32	19	47	22	19	15	63	8	25	2	39
FBtr0344185	2R	20308571	20308721	-	151	7	14	10	17	18	11	56	27	25	13	50	8	36	1	59
FBtr0301209	2R	20313523	20313673	-	151	33	21	10	37	38	22	50	29	32	6	77	10	37	6	81
FBtr0086298	2R	20316817	20316967	-	151	19	19	17	29	60	14	40	38	17	6	52	9	30	2	60
FBtr0086282	2R	20317273	20317423	+	151	19	15	31	20	47	15	47	21	21	8	60	6	29	4	75
FBtr0086280	2R	20319130	20319280	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0301207	2R	20319130	20319280	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0086281	2R	20320446	20320596	+	151	3	11	3	35	48	24	36	24	19	7	76	4	17	3	32
FBtr0309253	2R	20320944	20321094	+	151	19	12	15	28	43	14	33	34	16	6	65	7	20	2	50
FBtr0086285	2R	20327220	20327370	+	151	41	19	18	26	13	16	47	37	17	10	52	12	45	8	59
FBtr0345355	2R	20328282	20328432	+	151	34	15	14	44	42	31	49	33	27	21	129	9	47	6	99
FBtr0086287	2R	20343795	20343945	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0086288	2R	20343795	20343945	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0112775	2R	20424288	20424438	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0112774	2R	20424288	20424438	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0345933	2R	20534195	20534345	+	151	30	23	28	30	43	17	40	33	17	6	56	1	17	3	67
FBtr0086217	2R	20536528	20536678	+	151	46	17	16	29	31	13	39	31	19	18	66	0	32	3	57
FBtr0342706	2R	20547558	20547708	-	151	33	35	43	43	57	12	40	34	15	15	80	9	24	4	77
FBtr0299803	2R	20550017	20550167	-	151	26	17	8	25	37	17	53	32	28	12	78	8	29	4	83
FBtr0100496	2R	20551242	20551392	-	151	25	16	14	26	28	18	48	34	19	8	95	7	29	5	71
FBtr0100495	2R	20551990	20552140	-	151	11	15	10	21	16	10	49	25	16	5	52	7	42	4	63
FBtr0342701	2R	20556827	20556977	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0342702	2R	20556827	20556977	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0086259	2R	20562231	20562381	-	151	24	20	15	35	27	19	34	38	17	10	64	7	34	8	65
FBtr0086258	2R	20582032	20582182	-	151	24	18	29	25	43	13	60	25	26	16	111	17	38	2	76
FBtr0342704	2R	20583491	20583641	-	151	18	28	30	31	27	11	65	43	21	13	40	9	37	1	45
FBtr0086257	2R	20587138	20587288	-	151	12	7	7	22	11	10	46	23	20	12	48	4	27	2	50
FBtr0301760	2R	20587501	20587651	+	151	17	9	6	16	18	17	56	42	27	7	54	5	38	2	47
FBtr0336730	2R	20593835	20593985	+	151	21	19	16	24	25	14	57	40	17	13	44	7	27	7	36
FBtr0086222	2R	20602932	20603082	+	151	15	10	9	35	64	27	58	31	22	12	78	10	60	2	71
FBtr0086256	2R	20618117	20618267	-	151	12	13	8	40	15	14	53	31	30	11	122	8	35	1	69
FBtr0086226	2R	20618453	20618603	+	151	1	1	1	9	2	7	38	17	5	5	11	1	11	1	14
FBtr0086225	2R	20618579	20618729	+	151	16	9	4	21	16	7	41	14	19	8	52	5	23	3	45
FBtr0342722	2R	20623329	20623479	-	151	28	9	5	28	12	5	40	27	23	10	49	9	28	3	53
FBtr0086227	2R	20623497	20623647	+	151	24	14	7	26	17	9	36	33	21	9	38	6	23	1	43
FBtr0086253	2R	20633406	20633556	-	151	28	17	21	49	55	18	42	35	15	8	78	4	19	2	66
FBtr0086229	2R	20636342	20636492	+	151	25	19	14	35	35	11	48	25	22	13	74	2	20	6	68
FBtr0086252	2R	20640581	20640731	-	151	9	15	13	32	13	6	42	30	18	10	57	5	39	1	52
FBtr0091786	2R	20643685	20643835	-	151	26	7	10	34	20	15	53	22	19	12	52	2	22	3	66
FBtr0086232	2R	20643986	20644136	+	151	18	5	10	12	8	4	52	39	11	6	26	2	3	7	32
FBtr0342717	2R	20646310	20646460	+	151	19	7	14	21	51	29	40	24	22	8	111	11	37	4	79
FBtr0342721	2R	20654996	20655146	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0086249	2R	20654996	20655146	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0086235	2R	20661535	20661685	+	151	12	10	16	42	64	30	40	30	16	8	99	7	18	1	51
FBtr0086246	2R	20665539	20665689	-	151	25	22	8	33	42	7	48	30	19	12	76	7	22	2	50
FBtr0086245	2R	20667206	20667356	-	151	16	13	14	35	14	21	47	21	25	13	135	8	53	4	132
FBtr0086244	2R	20670391	20670541	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0086243	2R	20670391	20670541	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0345353	2R	20670586	20670736	+	151	4	2	3	8	5	3	10	4	16	3	15	2	10	5	23
FBtr0302285	2R	20670661	20670811	-	151	3	4	3	10	8	5	18	9	9	2	22	5	6	2	18
FBtr0086242	2R	20670983	20671133	-	151	6	2	1	15	4	7	31	26	12	15	52	5	27	2	42
FBtr0342718	2R	20671154	20671304	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0086236	2R	20671154	20671304	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0086241	2R	20686810	20686960	-	151	37	39	41	41	41	26	35	21	15	14	65	1	21	3	41
FBtr0086238	2R	20698433	20698583	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0344877	2R	20698433	20698583	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0086240	2R	20730510	20730660	-	151	17	17	21	15	42	10	37	31	16	8	27	2	17	5	41
FBtr0112394	2R	20750864	20751014	+	151	17	18	16	21	43	16	39	17	14	9	35	6	16	1	42
FBtr0112395	2R	20752536	20752686	+	151	30	23	29	30	66	19	31	24	15	8	33	5	16	3	37
FBtr0086239	2R	20773637	20773787	+	151	57	52	49	45	60	20	32	27	13	14	60	7	14	2	52
FBtr0321316	2R	20777649	20777799	-	151	52	58	22	13	32	12	34	31	26	14	49	2	18	4	30
FBtr0321315	2R	20779387	20779537	-	151	41	43	32	24	38	9	46	26	28	11	54	6	17	2	40
FBtr0474747	2R	20783116	20783266	-	151	19	28	28	32	31	17	28	26	15	10	41	5	21	0	29
FBtr0310390	2R	20789117	20789267	-	151	48	36	19	34	39	15	30	13	23	9	58	9	16	4	47
FBtr0071563	2R	20832318	20832468	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0342801	2R	20832318	20832468	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0071562	2R	20835928	20836078	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0344196	2R	20835928	20836078	-	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0071561	2R	20849839	20849989	-	151	130	85	74	69	104	34	43	23	14	7	69	4	21	3	63
FBtr0071560	2R	20852025	20852175	-	151	105	104	66	62	90	35	42	25	23	13	71	4	24	3	68
FBtr0335284	2R	20863731	20863881	+	151	75	76	27	37	113	55	34	33	21	10	45	3	16	0	49
FBtr0332465	2R	20870741	20870891	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0071515	2R	20870741	20870891	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0342794	2R	20874645	20874795	+	151	10	14	9	35	31	7	40	30	19	13	43	8	13	0	38
FBtr0304717	2R	20879880	20880030	+	151	36	27	31	47	28	23	37	16	18	10	68	9	20	3	90
FBtr0342795	2R	20897484	20897634	-	151	117	108	257	99	151	38	42	27	21	6	55	9	20	7	48
FBtr0342798	2R	20903314	20903464	-	151	844	644	912	467	458	221	44	16	26	16	82	10	31	1	87
FBtr0071517	2R	20909654	20909804	+	151	499	460	520	396	530	246	36	27	19	9	41	4	28	5	39
FBtr0342783	2R	20916703	20916853	+	151	161	135	321	153	153	39	32	25	19	12	94	9	36	5	68
FBtr0071519	2R	20943971	20944121	+	151	184	227	121	109	234	102	36	19	14	10	69	9	20	4	51
FBtr0071556	2R	20960809	20960959	-	151	299	266	276	83	275	95	55	41	30	9	73	4	53	3	66
FBtr0300563	2R	20973917	20974067	-	151	63	37	57	40	79	21	41	29	21	7	59	6	18	3	39
FBtr0110813	2R	20975438	20975588	+	151	47	49	75	43	107	35	39	21	14	20	50	3	21	3	42
FBtr0345667	2R	20978718	20978868	-	151	2	3	1	7	8	6	23	14	9	4	14	4	3	3	16
FBtr0345666	2R	20978851	20979001	+	151	7	2	3	6	10	4	25	18	4	5	7	1	4	0	17
FBtr0342788	2R	20979271	20979421	+	151	10	12	9	31	56	26	37	38	13	8	36	6	17	5	35
FBtr0071553	2R	20986400	20986550	-	151	35	59	33	33	80	23	52	16	20	4	38	4	15	0	35
FBtr0273397	2R	20991071	20991221	-	151	426	275	203	142	242	129	42	35	33	14	73	5	25	8	62
FBtr0273414	2R	20994281	20994431	-	151	16	7	3	24	11	2	46	24	20	16	63	4	18	7	41
FBtr0071522	2R	20994850	20995000	+	151	41	12	15	28	29	16	50	30	25	13	72	11	33	2	71
FBtr0071524	2R	20996170	20996320	+	151	27	21	13	27	25	17	54	29	18	4	58	3	29	7	45
FBtr0332593	2R	20996591	20996741	+	151	16	22	14	34	23	17	58	23	26	11	55	8	32	8	40
FBtr0303195	2R	21000425	21000575	+	151	11	8	3	35	24	22	54	30	15	7	82	12	31	2	72
FBtr0071549	2R	21009476	21009626	-	151	18	11	6	20	18	14	50	31	22	8	50	3	21	7	39
FBtr0071548	2R	21011821	21011971	-	151	8	5	9	22	12	7	18	18	7	6	35	5	17	1	24
FBtr0071526	2R	21011920	21012070	+	151	9	9	8	15	9	4	30	7	17	11	34	4	10	4	41
FBtr0071547	2R	21017346	21017496	-	151	11	11	6	27	9	9	58	34	23	6	35	3	23	2	46
FBtr0301893	2R	21017734	21017884	+	151	7	3	0	15	10	6	56	28	14	10	41	12	13	4	35
FBtr0113371	2R	21018095	21018245	+	151	10	12	4	14	25	5	44	38	21	16	49	6	33	0	41
FBtr0310056	2R	21018682	21018832	+	151	12	11	10	22	24	11	38	31	23	1	34	4	21	1	31
FBtr0342838	2R	21019013	21019163	+	151	20	20	9	39	30	13	36	25	24	6	62	9	23	4	52
FBtr0071530	2R	21025028	21025178	+	151	24	13	12	15	10	10	67	17	23	12	52	8	38	17	51
FBtr0071546	2R	21057097	21057247	-	151	25	15	15	39	35	24	76	41	29	15	81	14	53	8	70
FBtr0071532	2R	21057737	21057887	+	151	37	15	24	41	8	12	64	22	12	17	73	16	36	2	61
FBtr0071534	2R	21061596	21061746	+	151	14	17	6	30	34	17	37	32	25	13	51	4	45	8	65
FBtr0071544	2R	21064886	21065036	-	151	3	11	4	11	32	8	40	21	9	3	18	1	9	1	25
FBtr0071543	2R	21066987	21067137	-	151	31	35	32	25	39	20	37	30	22	8	60	12	19	4	68
FBtr0071542	2R	21069186	21069336	-	151	38	12	35	41	33	18	35	26	28	9	77	10	31	4	81
FBtr0071541	2R	21072689	21072839	-	151	21	18	18	49	29	15	44	20	23	7	66	9	41	0	53
FBtr0071535	2R	21073968	21074118	+	151	10	8	4	29	26	14	48	41	25	15	36	5	25	3	51
FBtr0332423	2R	21075615	21075765	+	151	20	9	16	27	27	17	28	33	16	9	48	4	21	0	64
FBtr0071536	2R	21076403	21076553	+	151	8	9	7	24	37	8	50	24	16	12	37	4	17	6	28
FBtr0071537	2R	21076790	21076940	+	151	29	17	25	38	41	17	41	35	22	15	54	5	28	1	57
FBtr0071539	2R	21080558	21080708	+	151	40	26	23	43	39	14	44	32	21	7	51	7	27	3	43
FBtr0071540	2R	21084285	21084435	+	151	28	27	21	44	44	19	48	27	18	18	62	6	21	5	78
FBtr0071640	2R	21090904	21091054	-	151	23	14	18	19	12	12	52	33	11	6	54	5	23	10	70
FBtr0112644	2R	21092172	21092322	+	151	13	20	14	37	32	19	37	30	14	10	38	3	22	0	50
FBtr0071639	2R	21097205	21097355	-	151	8	11	3	32	10	18	48	24	14	12	48	9	19	5	24
FBtr0112645	2R	21097708	21097858	+	151	14	13	6	12	16	10	56	31	17	20	33	6	23	3	34
FBtr0342842	2R	21101878	21102028	+	151	20	20	16	38	21	24	51	28	30	12	134	7	65	5	133
FBtr0071567	2R	21118344	21118494	+	151	29	25	29	44	39	25	25	18	20	10	76	6	21	3	56
FBtr0345356	2R	21118522	21118672	+	151	31	36	24	67	48	14	24	23	16	11	94	7	14	3	54
FBtr0071638	2R	21127486	21127636	-	151	10	8	4	35	23	12	46	33	17	15	61	11	31	5	34
FBtr0071637	2R	21128410	21128560	-	151	14	12	9	28	12	11	32	15	12	10	62	7	33	1	52
FBtr0071569	2R	21128527	21128677	+	151	21	12	14	23	13	7	33	11	14	6	46	3	17	2	43
FBtr0342874	2R	21139695	21139845	-	151	18	9	7	30	21	13	35	35	14	7	55	8	24	2	52
FBtr0342873	2R	21141864	21142014	-	151	30	23	14	49	30	19	49	30	27	11	92	5	57	8	90
FBtr0071636	2R	21142161	21142311	-	151	13	5	12	23	20	13	61	34	17	15	82	4	43	7	80
FBtr0310045	2R	21143495	21143645	+	151	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
FBtr0310044	2R	21143499	21143649	+	151	0	0	1	3	0	0	1	0	1	1	3	0	0	0	0
FBtr0071573	2R	21146153	21146303	+	151	12	3	7	19	17	15	50	34	15	7	43	3	27	10	49
FBtr0071633	2R	21157917	21158067	-	151	11	11	13	28	40	21	60	28	22	20	41	6	32	12	47
FBtr0310423	2R	21160301	21160451	-	151	30	26	21	38	13	14	28	16	15	11	64	7	40	2	49
FBtr0330235	2R	21160445	21160595	-	151	23	14	9	20	5	2	38	16	20	10	52	7	29	6	44
FBtr0310422	2R	21168559	21168709	-	151	16	16	5	29	11	17	56	27	22	11	39	6	38	6	40
FBtr0071575	2R	21168880	21169030	+	151	42	22	13	31	6	9	48	33	19	11	38	6	23	5	52
FBtr0071576	2R	21170951	21171101	+	151	31	20	12	38	17	20	58	36	23	16	80	5	39	13	58
FBtr0071578	2R	21175265	21175415	+	151	16	10	14	32	28	11	42	19	13	15	61	4	19	4	59
FBtr0071580	2R	21179068	21179218	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0071579	2R	21179069	21179219	+	151	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
FBtr0342870	2R	21183272	21183422	+	151	12	17	17	22	18	16	58	31	23	19	46	12	31	3	51
FBtr0071583	2R	21193521	21193671	+	151	6	4	4	20	14	5	36	34	15	10	58	3	24	3	50
FBtr0339094	2R	21200433	21200583	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0339088	2R	21200433	21200583	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0339089	2R	21200433	21200583	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0339093	2R	21203316	21203466	+	151	18	8	24	37	32	22	41	19	24	16	82	4	17	13	73
FBtr0339095	2R	21210730	21210880	+	151	12	16	15	16	35	11	42	41	15	8	32	6	17	3	38
FBtr0071625	2R	21214872	21215022	-	151	13	14	15	22	26	8	33	22	21	7	33	9	22	3	30
FBtr0071624	2R	21217679	21217829	-	151	7	4	10	23	51	8	37	32	21	9	35	15	27	4	39
FBtr0071623	2R	21223754	21223904	-	151	7	13	7	30	38	21	42	39	11	11	61	3	10	2	24
FBtr0071622	2R	21250859	21251009	-	151	7	5	17	55	32	22	49	19	22	20	130	9	38	2	97
FBtr0330232	2R	21251050	21251200	-	151	12	9	17	29	14	15	55	21	15	7	106	3	28	4	78
FBtr0342883	2R	21255115	21255265	+	151	9	11	8	19	36	11	35	30	16	8	42	6	23	3	28
FBtr0347186	2R	21255748	21255898	+	151	31	21	12	28	51	22	37	20	16	12	69	8	15	2	66
FBtr0071621	2R	21266242	21266392	-	151	18	18	14	29	27	11	30	39	15	8	36	5	20	2	33
FBtr0071620	2R	21267479	21267629	-	151	36	21	14	38	21	15	28	33	27	11	56	5	26	1	54
FBtr0071590	2R	21282248	21282398	+	151	2	1	4	5	10	1	30	16	9	5	26	2	25	6	33
FBtr0071591	2R	21282350	21282500	+	151	21	19	11	18	12	16	24	21	17	5	29	6	27	4	17
FBtr0342884	2R	21282788	21282938	+	151	29	17	20	33	30	30	51	34	21	17	100	6	47	1	79
FBtr0071619	2R	21290243	21290393	-	151	24	26	13	36	42	19	39	22	19	11	66	3	20	3	33
FBtr0342889	2R	21292081	21292231	-	151	6	6	7	18	34	11	56	41	14	11	38	2	13	3	22
FBtr0071617	2R	21293341	21293491	-	151	20	9	6	20	16	10	48	29	14	10	18	4	23	3	39
FBtr0342888	2R	21293546	21293696	-	151	11	10	5	22	8	9	50	26	18	6	48	4	19	7	47
FBtr0071616	2R	21295488	21295638	-	151	11	8	1	23	12	9	27	19	12	11	25	5	21	4	24
FBtr0302702	2R	21295602	21295752	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0344189	2R	21295602	21295752	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0302703	2R	21297974	21298124	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0302707	2R	21297974	21298124	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0302706	2R	21299169	21299319	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0302704	2R	21299169	21299319	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0342886	2R	21301892	21302042	+	151	18	29	10	44	61	23	37	19	23	11	71	12	20	5	49
FBtr0071615	2R	21312254	21312404	-	151	4	4	3	12	13	3	28	18	8	5	17	0	5	1	16
FBtr0310327	2R	21312349	21312499	+	151	2	7	2	6	5	6	25	20	12	7	21	4	7	3	21
FBtr0300395	2R	21312624	21312774	+	151	5	7	1	20	27	7	50	33	16	13	45	8	33	8	43
FBtr0071600	2R	21313317	21313467	+	151	12	8	13	34	25	19	33	27	24	15	117	7	33	4	66
FBtr0071601	2R	21313822	21313972	+	151	22	15	14	34	27	15	40	40	24	13	75	9	36	3	80
FBtr0300632	2R	21319917	21320067	-	151	17	5	1	14	20	9	47	28	21	18	24	1	17	1	40
FBtr0071613	2R	21323220	21323370	-	151	33	18	17	28	10	18	39	16	21	6	61	8	44	8	66
FBtr0071604	2R	21323380	21323530	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0071602	2R	21323380	21323530	+	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0300455	2R	21341922	21342072	+	151	20	22	12	36	60	25	44	20	28	17	76	7	37	1	60
FBtr0071612	2R	21347783	21347933	-	151	23	19	26	18	46	18	24	25	22	13	48	5	24	4	48
FBtr0071611	2R	21350478	21350628	-	151	36	24	42	36	65	17	39	30	25	11	38	8	28	4	41
FBtr0071610	2R	21379364	21379514	-	151	21	26	19	47	100	31	26	33	24	4	94	10	32	4	38
FBtr0474124	2R	21384291	21384441	-	151	9	12	6	25	16	12	40	28	15	9	50	5	15	2	44
FBtr0071608	2R	21386121	21386271	-	151	8	6	8	8	9	6	26	20	18	7	33	4	14	1	28
FBtr0071606	2R	21386259	21386409	+	151	1	5	3	6	14	10	23	14	8	3	28	0	14	4	28
